epoch,train_mse,train_r2,test_mse,test_r2
1,0.9026150437232467,0.09738492965698242,0.8444561103313435,0.10862261056900024
2,0.8905467728591893,0.10945320129394531,0.8299109273385711,0.12397605180740356
3,0.8901048232747979,0.10989511013031006,0.8326943189632602,0.12103796005249023
4,0.8811072290034625,0.11889278888702393,0.8240649728331624,0.13014686107635498
5,0.8808828740175402,0.1191171407699585,0.8190678838731312,0.13542145490646362
6,0.8738542827688766,0.12614566087722778,0.817073559343088,0.13752669095993042
7,0.8704379899732763,0.12956196069717407,0.8136209219512416,0.14117121696472168
8,0.8663302420160408,0.13366979360580444,0.8078951983735329,0.1472150683403015
9,0.8621447944600195,0.13785529136657715,0.8077912453289439,0.14732474088668823
10,0.8611972919408826,0.13880270719528198,0.8050266457948743,0.15024298429489136
11,0.8565623821032856,0.14343762397766113,0.8053797663348478,0.14987021684646606
12,0.8581585644038918,0.14184147119522095,0.8075550778246507,0.14757412672042847
13,0.8539199662699579,0.14608001708984375,0.8048312983861784,0.1504492163658142
14,0.8537260417852758,0.14627397060394287,0.8073192360561069,0.14782297611236572
15,0.852642936391925,0.1473570466041565,0.803396373260312,0.15196382999420166
16,0.8482630603487122,0.15173691511154175,0.7985818228888802,0.1570459008216858
17,0.8477902755448147,0.1522095799446106,0.8006414423083387,0.1548718810081482
18,0.84532156006968,0.15467846393585205,0.7975778113596323,0.1581057906150818
19,0.8457895772408021,0.1542103886604309,0.7958290694145168,0.1599515676498413
20,0.8409848318901979,0.15901505947113037,0.7957648311446353,0.1600193977355957
21,0.8407451957464218,0.15925467014312744,0.7956138423121557,0.16017872095108032
22,0.8403816374997707,0.15961843729019165,0.7942219793614818,0.1616479754447937
23,0.843932852342236,0.1560671329498291,0.8000158521278602,0.15553218126296997
24,0.8380276161827812,0.16197234392166138,0.7935655910249163,0.1623409390449524
25,0.8371717398808622,0.16282814741134644,0.7949178748559661,0.16091352701187134
26,0.8414685508615638,0.15853136777877808,0.7988856462988911,0.1567252278327942
27,0.8440661293850156,0.15593379735946655,0.8014762050858358,0.15399062633514404
28,0.8365052441301281,0.16349464654922485,0.7940316739969138,0.16184890270233154
29,0.8369488466067864,0.16305112838745117,0.7913015284916249,0.1647307276725769
30,0.8450399984916052,0.154960036277771,0.8064340205817688,0.14875733852386475
31,0.8328939756075905,0.16710597276687622,0.793259079318221,0.16266435384750366
32,0.834387155978576,0.16561293601989746,0.7903927452862263,0.16569006443023682
33,0.8370880419566011,0.16291189193725586,0.7950756697029602,0.16074687242507935
34,0.8390094605590622,0.1609904170036316,0.7965696873824771,0.15916991233825684
35,0.8361176699968261,0.16388243436813354,0.7928498494552403,0.1630963683128357
36,0.8336409248190013,0.16635900735855103,0.7925352462362952,0.16342854499816895
37,0.8294462842581202,0.17055374383926392,0.7925617990152138,0.16340047121047974
38,0.8306390657441294,0.16936081647872925,0.7925519995936533,0.16341084241867065
39,0.8273865768556645,0.1726135015487671,0.7890283063780971,0.16713029146194458
40,0.8277296030639602,0.17227035760879517,0.7874146084778193,0.16883355379104614
