epoch,train_mse,train_r2,test_mse,test_r2
1,0.3066031682318535,0.693396806716919,0.2988573801363023,0.6845369338989258
2,0.19524484634126624,0.8047551512718201,0.18095010909728887,0.8089956045150757
3,0.14996231381421232,0.850037693977356,0.1544770424186093,0.8369396328926086
4,0.12487957401813486,0.8751204013824463,0.13329457615434034,0.8592990636825562
5,0.10885068829349667,0.8911492824554443,0.11853915559718521,0.8748743534088135
6,0.08878535873801494,0.9112146496772766,0.09927682119149078,0.8952069878578186
7,0.08663636953644539,0.9133636355400085,0.09617623882141055,0.8984798192977905
8,0.06740714607349704,0.9325928688049316,0.08037622318966542,0.9151577949523926
9,0.07255228071791084,0.9274477362632751,0.08577372799286755,0.9094603657722473
10,0.06374959746257755,0.9362503886222839,0.07879913029283649,0.9168224930763245
11,0.05077230980197816,0.9492276906967163,0.06558543154629083,0.9307703971862793
12,0.04569295080184004,0.9543070197105408,0.05789119427137804,0.938892126083374
13,0.045093701956303495,0.9549062848091125,0.06002308749139491,0.9366418123245239
14,0.042023361864422314,0.9579766392707825,0.057204355553882875,0.9396171569824219
15,0.03868443495149971,0.9613155722618103,0.05533537217529445,0.9415900111198425
16,0.03563252007723718,0.9643675088882446,0.04937366347351089,0.9478829503059387
17,0.035080247378924435,0.9649197459220886,0.050519132804943294,0.9466738104820251
18,0.033529658853001805,0.9664703607559204,0.0488366904276673,0.9484497308731079
19,0.030787072233958022,0.9692129492759705,0.04628841835925946,0.9511396288871765
20,0.028016808114925996,0.9719831943511963,0.04408194642888791,0.9534686803817749
21,0.026469594388376157,0.9735304117202759,0.04314096023544397,0.954461932182312
22,0.026675362589972947,0.9733246564865112,0.04469457999859914,0.9528220295906067
23,0.026403163473422316,0.9735968112945557,0.04198603638413748,0.9556810855865479
24,0.026394680541997576,0.9736053347587585,0.04187835521837015,0.9557946920394897
25,0.026539154907704126,0.973460853099823,0.04421211351504231,0.9533312916755676
26,0.02338963489756443,0.9766103625297546,0.04066758218970967,0.9570727944374084
27,0.023920539067170146,0.9760794639587402,0.04060199103749743,0.9571419954299927
28,0.026593446024728358,0.9734065532684326,0.04508332897931701,0.9524116516113281
29,0.02286616142400172,0.9771338105201721,0.040327585271059924,0.9574316740036011
30,0.02364112045097326,0.9763588905334473,0.039676766660882205,0.9581186175346375
31,0.023829270912935314,0.9761707186698914,0.04137013805746215,0.956331193447113
32,0.025685505964597906,0.9743145108222961,0.0432854157037715,0.9543094635009766
33,0.019963636333698267,0.9800363779067993,0.037749951248193477,0.9601525068283081
34,0.01936695337029846,0.980633020401001,0.037072992454873534,0.9608671069145203
35,0.020798781937489772,0.9792011976242065,0.03986911790831605,0.9579156041145325
36,0.028761062226212043,0.971238911151886,0.04448591884816202,0.9530422687530518
37,0.026709364497683186,0.9732906222343445,0.044942280155515706,0.952560544013977
38,0.018906859068298025,0.981093168258667,0.03638631537295424,0.961591899394989
39,0.022505081640194154,0.9774948954582214,0.03860706430235196,0.9592477679252625
40,0.01890039208546156,0.9810996055603027,0.03666497983617663,0.9612977504730225
41,0.018354059797644182,0.981645941734314,0.035775671724411776,0.9622365236282349
42,0.017354235699873426,0.9826457500457764,0.03527804787509234,0.9627617597579956
43,0.0181137747450964,0.9818862080574036,0.035091074010379975,0.9629591107368469
44,0.02060063107757567,0.9793993830680847,0.03993126856753739,0.9578499794006348
45,0.01775253273675987,0.9822474718093872,0.03531964009389191,0.9627178907394409
46,0.015548197372477647,0.9844518303871155,0.033620987325997616,0.9645109176635742
47,0.021403949522689654,0.978596031665802,0.039878192093654924,0.9579060077667236
48,0.0173297977102686,0.9826701879501343,0.0356865624227084,0.9623305797576904
49,0.015957102293189838,0.9840428829193115,0.032810641918331385,0.9653662443161011
50,0.01660356063340328,0.9833964109420776,0.03473067705280988,0.9633395671844482
51,0.018402198273447024,0.9815977811813354,0.034465741175908324,0.9636192321777344
52,0.018017315990586348,0.9819827079772949,0.03561575360959623,0.9624053239822388
53,0.01506290922309382,0.9849370718002319,0.03342872042004473,0.9647138714790344
54,0.01630009284127904,0.9836999177932739,0.03393672671873213,0.9641776084899902
55,0.015979455543495856,0.9840205311775208,0.03394446270710721,0.964169442653656
56,0.01545549857889783,0.9845445156097412,0.03349673482816576,0.9646420478820801
57,0.01579010411976211,0.9842098951339722,0.034758170583944134,0.9633105397224426
58,0.015073910123980473,0.9849261045455933,0.032203971984705364,0.9660066366195679
59,0.014765592092331314,0.9852343797683716,0.033308566457069505,0.9648407101631165
60,0.01592042206514493,0.9840795993804932,0.03444355249791065,0.9636426568031311
61,0.02150632037861453,0.9784936904907227,0.0397208681381194,0.9580720663070679
62,0.015274704385671018,0.984725296497345,0.03449802843444958,0.9635851383209229
63,0.018562493596828388,0.9814375042915344,0.035285229567529226,0.9627541899681091
64,0.015065260218175072,0.9849347472190857,0.032383153930579014,0.9658175110816956
65,0.01835446540425403,0.9816455245018005,0.036332918714345776,0.9616482853889465
66,0.014962466416950107,0.9850375056266785,0.03349799186377445,0.964640736579895
67,0.014615405107969824,0.9853845834732056,0.03301293199325389,0.9651527404785156
68,0.0138022210239415,0.9861977696418762,0.03146263100093276,0.966789186000824
69,0.013801245853904433,0.9861987829208374,0.031797468758801496,0.9664357304573059
70,0.014497674181119665,0.985502302646637,0.03377676150114162,0.9643464684486389
71,0.01767933002014557,0.9823206663131714,0.037364101474650385,0.9605597853660583
72,0.013594491964754521,0.9864054918289185,0.03174029037401807,0.9664961099624634
