epoch,train_mse,train_r2,test_mse,test_r2
1,0.3038101589732003,0.6961898803710938,0.31125920954183106,0.6714460253715515
2,0.18806111500587835,0.8119388818740845,0.20161085918818306,0.787186861038208
3,0.14537295196731068,0.8546270728111267,0.15476364258495046,0.8366370797157288
4,0.11912125849160049,0.880878746509552,0.13329549953795788,0.8592981100082397
5,0.11636958956508169,0.8836303949356079,0.12700957374465538,0.8659332990646362
6,0.08737591848851478,0.9126240611076355,0.10459750085478513,0.8895906209945679
7,0.07218455929311972,0.9278154373168945,0.09039426247430284,0.9045830965042114
8,0.10407935324445378,0.8959206342697144,0.13095396311908233,0.8617697358131409
9,0.06089054464847759,0.9391094446182251,0.07625793157963127,0.9195048809051514
10,0.05527296675046626,0.9447270631790161,0.08069090046579154,0.9148256182670593
11,0.047648025770379694,0.952351987361908,0.06870995294984157,0.9274722337722778
12,0.04523858894159965,0.9547613859176636,0.06812758982840289,0.9280869960784912
13,0.04390217263243018,0.9560978412628174,0.06277534351457001,0.9337366223335266
14,0.04112100762455041,0.9588789939880371,0.06047129875514656,0.9361686706542969
15,0.035264944090791374,0.9647350311279297,0.0524470596318701,0.9446387887001038
16,0.033656527739356346,0.9663434624671936,0.05276943204595094,0.944298505783081
17,0.032461177414207856,0.9675388336181641,0.05261888824937093,0.9444574117660522
18,0.0342063468267884,0.9657936692237854,0.0543404476200344,0.9426401853561401
19,0.030497914976507858,0.9695020914077759,0.052446784428888706,0.9446390867233276
20,0.033715806836098955,0.9662842154502869,0.05607907604085418,0.9408049583435059
21,0.03294184462619842,0.9670581817626953,0.05223482911384142,0.9448627829551697
22,0.02736297395601755,0.9726369976997375,0.046519785423808524,0.950895369052887
23,0.025297223075636123,0.974702775478363,0.045324446477291246,0.9521571397781372
24,0.025434094179964402,0.9745659232139587,0.0465487022969372,0.950864851474762
25,0.024676852912835997,0.9753231406211853,0.045579407733251774,0.9518880248069763
26,0.031126948607720372,0.9688730239868164,0.050631530852647634,0.9465551972389221
27,0.02461337351611752,0.9753866195678711,0.04502689652002939,0.9524712562561035
28,0.023304881218289438,0.9766951203346252,0.043414232164916654,0.9541735053062439
29,0.02871000115325622,0.9712899923324585,0.0491432973365413,0.9481261372566223
30,0.021831370991371248,0.9781686067581177,0.04083238933348983,0.9568988084793091
31,0.02216229785814836,0.9778376817703247,0.042946039795557535,0.9546676874160767
