epoch,train_mse,train_r2,test_mse,test_r2
1,0.31599028549468944,0.6840097308158875,0.3094139993417917,0.673393726348877
2,0.2059808605607005,0.7940191030502319,0.2141732779763094,0.7739264369010925
3,0.15046871587929608,0.8495312929153442,0.16859519248828292,0.8220369815826416
4,0.11562598520260473,0.8843740224838257,0.12571614124335168,0.8672986030578613
5,0.1039452464522227,0.896054744720459,0.12192743212529798,0.8712978363037109
6,0.08091270581774362,0.919087290763855,0.10217700517032205,0.8921456336975098
7,0.06990876066278948,0.9300912618637085,0.08854552230048107,0.9065345525741577
8,0.06339711588640462,0.9366028904914856,0.08496051622418369,0.9103187322616577
9,0.056478323228799324,0.9435216784477234,0.07276241483007807,0.9231946468353271
10,0.04820732520374631,0.9517926573753357,0.06492042460865001,0.9314723610877991
11,0.05178313874614707,0.9482168555259705,0.06848391930277391,0.9277108311653137
12,0.051210559169320685,0.9487894177436829,0.06578603505565808,0.9305586218833923
13,0.03917212543183615,0.9608278870582581,0.05615461024841884,0.9407252073287964
14,0.03678435048274554,0.9632156491279602,0.050723816313576406,0.9464578032493591
15,0.035932403262406244,0.9640675783157349,0.05170916068004217,0.9454177021980286
16,0.034901999159482354,0.9650980234146118,0.05142886382981953,0.9457135200500488
17,0.03631682628460234,0.9636831879615784,0.05235318981519923,0.9447378516197205
18,0.03478111025843909,0.9652189016342163,0.05108997196231673,0.9460712671279907
19,0.030324415541747706,0.969675600528717,0.04769711892359049,0.9496526718139648
20,0.02670193913738683,0.9732980728149414,0.043583415479898996,0.9539949297904968
21,0.029451228275434786,0.9705487489700317,0.046615227210767024,0.9507946372032166
22,0.03051105842049696,0.9694889187812805,0.04744342935453283,0.9499204158782959
23,0.028902442636384616,0.9710975289344788,0.04455239724697227,0.9529721140861511
24,0.024730281193593617,0.9752697348594666,0.04274472830215151,0.9548802375793457
25,0.03420256927089437,0.9657974243164062,0.050449485112572225,0.946747362613678
26,0.029922623694522702,0.970077395439148,0.04853228607396709,0.948771059513092
27,0.02635284139391839,0.9736471772193909,0.041359484201388026,0.9563423991203308
28,0.02341473551430121,0.9765852689743042,0.040844676158640805,0.956885814666748
29,0.02189506672381002,0.9781049489974976,0.03889397940905083,0.9589449167251587
30,0.02638148386983313,0.9736185073852539,0.043114370919150734,0.9544900059700012
31,0.025671580922878672,0.9743283987045288,0.04313223448400272,0.9544711709022522
32,0.022170681755742574,0.9778293371200562,0.03952639337867589,0.9582773447036743
33,0.020445613712313904,0.9795544147491455,0.037713807368673746,0.9601906538009644
34,0.02376815441372136,0.9762318134307861,0.0386767684760299,0.9591742157936096
35,0.02174252368265395,0.9782574772834778,0.03880001349011209,0.9590440988540649
36,0.025109739134103786,0.9748902916908264,0.041083125976800194,0.9566341638565063
37,0.018900545970710815,0.9810994267463684,0.03645389049495684,0.9615206122398376
38,0.017905295575016286,0.9820947051048279,0.035791732209007734,0.9622195363044739
39,0.0191186296527681,0.98088139295578,0.03656422942820028,0.9614041447639465
40,0.018566982386581186,0.9814330339431763,0.03621878495678396,0.9617687463760376
41,0.02096183088122889,0.9790381789207458,0.040551973109292545,0.9571948051452637
42,0.01911620184897092,0.980883777141571,0.03734270132873661,0.9605823755264282
43,0.019260624737971094,0.9807393550872803,0.036612597072678735,0.961353063583374
44,0.020699818359658086,0.9793002009391785,0.038459225327753255,0.9594038128852844
45,0.01905624872225555,0.9809437394142151,0.037151343776935304,0.960784375667572
46,0.02054005395656581,0.9794599413871765,0.03902756952021907,0.9588038921356201
47,0.019372527567850188,0.9806274771690369,0.03889830814242908,0.958940327167511
48,0.01665544997180388,0.983344554901123,0.03553858995380834,0.962486743927002
49,0.01678695278576114,0.9832130670547485,0.036085144026068654,0.961909830570221
50,0.019087918828405628,0.9809120893478394,0.036351741779959056,0.9616284370422363
51,0.017130623361654152,0.9828693866729736,0.0359394731022781,0.9620636105537415
52,0.01584674677371831,0.9841532707214355,0.03411446004345014,0.9639900326728821
53,0.01726390293378079,0.9827361106872559,0.035646361457865414,0.9623730182647705
54,0.015728731039758064,0.9842712879180908,0.03395383071336078,0.9641595482826233
55,0.017857742203864133,0.9821422696113586,0.037539235287822964,0.9603749513626099
56,0.014748054516411506,0.9852519631385803,0.03507487526697266,0.9629762172698975
57,0.01828730225734964,0.9817126989364624,0.038631245953871345,0.9592222571372986
58,0.015290324801748191,0.9847096800804138,0.035463733042067874,0.9625657796859741
59,0.017981368716604423,0.9820186495780945,0.03689480442894486,0.9610551595687866
60,0.018220294985854833,0.9817796945571899,0.03639761852554795,0.9615799784660339
