epoch,train_r2,test_r2,n_active
1,0.9931083722378438,0.9926935977228484,34
2,0.9966816294884736,0.9965201809447711,34
3,0.9974761110217067,0.9973559729621205,34
4,0.9978007397249722,0.9976917910772307,34
5,0.9978527017548025,0.9977092329108902,34
6,0.9977707551419954,0.9976089695801476,34
7,0.9970887842493413,0.9969937015014848,34
8,0.9975528176156991,0.9974768634204985,32
9,0.9972117726295393,0.9970862293300149,28
10,0.9975875709976872,0.9974754856037857,19
11,0.9972624330317552,0.9972181147429737,17
12,0.9953422467984329,0.995397771087062,14
13,0.996707859909122,0.9966453193001282,9
14,0.9969346549516575,0.9968083510358694,7
15,0.9972854732717008,0.9972194942576549,7
16,0.9965648080711209,0.9964337908210743,7
17,0.9969602419489988,0.9968886914227121,5
18,0.9973833203438998,0.9972717719469701,5
19,0.9967105133425672,0.9965123166859426,5
20,0.9956605581948025,0.9955840992447924,5
21,0.9968172132714441,0.9966152742763853,5
22,0.9971195660110094,0.9970192673585984,5
23,0.996223043887667,0.9960531747654812,5
24,0.9959875750038646,0.9958701706666444,5
25,0.9976023363469027,0.9974770421041236,5
26,0.9967608462231485,0.9967054637445658,5
27,0.9974292483737035,0.9973501263390488,5
28,0.9976803573176423,0.9975854188910657,5
29,0.9976631149814467,0.9975225022866385,5
30,0.9962925369512966,0.996268739269415,5
31,0.9968911555109328,0.9968143651539324,5
32,0.9975967373277331,0.9973970267369467,5
33,0.9971434210192491,0.997090447562621,4
34,0.9959453356491342,0.9959547169751249,4
35,0.9967504923103122,0.9965695341666627,3
36,0.9965184524358766,0.9963288034578307,3
37,0.9957697947376892,0.9957931357157012,3
38,0.9930091946270388,0.9927285147553414,3
39,0.9970721189167072,0.996863107822836,3
40,0.9970687059184931,0.9968813887168863,3
41,0.9974710004041797,0.9972977432769745,3
42,0.9971885198892062,0.9970692104503994,3
43,0.9977572893223724,0.9975924686967619,3
44,0.9972563024384469,0.9971657006432646,3
45,0.9975157950952501,0.9973888189247615,3
46,0.9970949382768349,0.9968693986994093,3
47,0.9967881677502404,0.9966912034945593,3
48,0.9974082983359869,0.9973289130990004,3
49,0.9973280892739526,0.997262254714915,3
50,0.9972392547329358,0.9970436417911511,3
51,0.9976374533019434,0.9974785816023856,3
52,0.9971487042276048,0.9969438464706536,3
53,0.9948848405023225,0.9946554521929363,3
54,0.997516467815716,0.997391434171805,3
55,0.997818581778455,0.9976855520951134,3
56,0.996565340676747,0.9963187559902799,3
57,0.9975461088463051,0.9974769422095308,3
58,0.9977693458109361,0.9975862647644372,3
59,0.997762914251699,0.9976429929444041,3
60,0.9950363619321799,0.9949882217529094,3
61,0.9967845136996744,0.9967737278967294,3
62,0.9964229488527085,0.996406029472503,3
63,0.9942761622843185,0.99426805755038,3
64,0.9963336251213268,0.9961474501820398,3
65,0.9949371758668719,0.994657768654619,3
66,0.9964011134497414,0.9961371252546989,3
67,0.9975065046209932,0.9974441002691605,3
68,0.9952022618725994,0.9949149260275897,3
69,0.9970306320320298,0.9968699251419643,3
70,0.9955993811276682,0.9955680498185826,3
71,0.9968620415651362,0.9966432469922142,3
72,0.9970449259610402,0.9968504115345447,3
73,0.9970166656153855,0.9968123555666488,3
74,0.997558917484655,0.9974123315556507,3
75,0.9977738187114322,0.9976347366976221,3
76,0.9977255842289097,0.9975329509861003,3
77,0.9902312611635279,0.9899222281159956,3
78,0.9977765117343076,0.99765040587221,3
79,0.9952580929477527,0.9952012680521127,3
80,0.99700537905434,0.9968968266949602,3
81,0.9975209547234147,0.9973128834223327,3
82,0.9971668143739455,0.9971123308714775,3
83,0.9953117071608792,0.9950625176731134,3
84,0.9973830736117736,0.997211411912671,3
85,0.9966526324122476,0.9966120594221348,3
86,0.9947452265784079,0.9947441833082827,3
87,0.9973784176585313,0.997275860972363,3
88,0.9970587749312921,0.9968330385720096,3
89,0.9970835227977557,0.9970048860043088,3
90,0.9965757821788541,0.9963803668788822,3
91,0.9958110894437274,0.9955746414917355,3
92,0.9976220435991958,0.9974815438661931,3
93,0.997284486230333,0.9971988301806795,3
94,0.99670074052865,0.9966675711640417,3
95,0.9964032437830521,0.9962568560798921,3
96,0.9956049023960678,0.9953317409378752,3
97,0.9976117358024384,0.9974081414709879,3
98,0.9973217896532564,0.9971223544989688,3
99,0.9977816542001426,0.9976121716578151,3
100,0.9978372539965834,0.9976947252304985,3
101,0.9972440930338968,0.997133092673715,3
102,0.9961291184651532,0.9961344190811531,3
103,0.9977628632083858,0.9976433868169152,3
104,0.9921870981230021,0.9923106066227646,3
105,0.9976526536252586,0.9975341115763182,3
106,0.9974157617724627,0.9972776312943386,3
107,0.9971651641115492,0.9970776513799677,3
108,0.9975224879837842,0.9973933984123127,3
109,0.9977464428394146,0.9975990388851222,3
110,0.9957891280986111,0.9955299286775251,3
111,0.99686156364272,0.9966666577386963,3
112,0.9971260614351033,0.9969167760504226,3
113,0.9959728787133219,0.9957802773685164,3
114,0.9970444488525053,0.9968554177827593,3
115,0.9971505595929963,0.9968966952229298,3
116,0.9973225687792655,0.9972547181412702,3
117,0.9946025114601251,0.9943791603804193,3
118,0.9972569563462034,0.9971932104441923,3
119,0.9970730703092217,0.9970055705921169,3
120,0.9969127092937873,0.9968144675336763,3
121,0.9968310578057871,0.9966700711114374,3
122,0.9972010069358955,0.9969772821350713,3
123,0.9925993414822725,0.9922917003352982,3
124,0.9976105038433813,0.9975174037000663,3
125,0.9970763190582211,0.9969491884605773,3
