total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
5.144498e-08,0.13583945,3.895935e-06,9.834739e-10,0.00030090293,0.07810867,9.3097907e-10,0.29610395,0.26751372,4.1795186e-08,0.2634669,0.18991138,0.010173695,0.05024533,0.22393236,3.677318e-06,0.19179249,4.0523335e-16,0.16037546,4.7521502e-09,0.00045154427,3.4302322e-16,0.16597877,0.18992567,0.003400827,2.8538139e-15,3.4502972e-09,0.0052205315,0.0006863595,6.8793147e-06,0.09781723,1.3358618e-07,0.029204136,3.4184088e-06,0.05533794,1.1945283e-20,0.111481376,2.7058997e-18,0.00017253471,0.16060565,0.016573818,2.6197722e-06,0.15925796,0.08708528,3.703043e-15,2.1566156e-19,0.10802563,0.077819385,1.0058952e-15,2.7185438e-09,0.002620268,1.8049525e-11,0.0010759212,0.24785593,4.8580905e-06,9.945673e-17,0.36565146,0.6367083
1.3626684e-08,0.13764895,1.356353e-06,1.7767567e-10,0.00016483282,0.077991895,1.6073064e-10,0.28511488,0.26669028,9.98233e-09,0.2471481,0.18816142,0.009864274,0.047113247,0.22401533,1.2440746e-06,0.19544446,1.8999429e-17,0.15816559,9.282762e-10,0.00024626142,1.6112769e-17,0.16675323,0.18859473,0.0023112535,1.6621214e-16,6.7752426e-10,0.003951001,0.00041072,2.4544436e-06,0.094507925,3.0167147e-08,0.028843831,1.1477991e-06,0.0567197,2.2330532e-22,0.10626916,8.042077e-20,8.654889e-05,0.16141494,0.015871862,8.26637e-07,0.16281761,0.08916452,2.1170761e-16,5.1694196e-21,0.10620445,0.076863855,5.051641e-17,5.325352e-10,0.0017826415,1.8844368e-12,0.00067084824,0.250944,1.8141453e-06,3.5466903e-18,0.34785753,0.6276497
3.262058e-09,0.1350298,4.3574695e-07,2.8140398e-11,8.5547246e-05,0.07554484,2.4238559e-11,0.28192592,0.2660164,2.1370863e-09,0.2479515,0.18217354,0.0097432835,0.0440518,0.21624841,3.8764898e-07,0.1869533,6.9745026e-19,0.15449658,1.5996228e-10,0.00012745427,5.926863e-19,0.16888131,0.18305247,0.0015170142,7.723424e-18,1.1741574e-10,0.0026556083,0.00023481999,8.093081e-07,0.090743765,6.0791936e-09,0.027570311,3.5486858e-07,0.05547404,3.0085098e-24,0.1065437,1.797228e-21,4.1093957e-05,0.1576182,0.0138221895,2.3883777e-07,0.15817013,0.08670013,9.641168e-18,9.137251e-23,0.10753729,0.07806876,1.9982552e-18,9.2048744e-11,0.0011714593,1.6491368e-13,0.00040493486,0.25201613,6.2908043e-07,9.6665864e-20,0.35231045,0.615944
7.00233e-10,0.13094209,1.2841123e-07,3.866444e-12,4.2240143e-05,0.073037185,3.1584017e-12,0.27805683,0.26507884,4.0663856e-10,0.24746385,0.18120958,0.008619253,0.03876279,0.21763198,1.1055925e-07,0.18032834,1.9623647e-20,0.14846042,2.4076706e-11,6.2680476e-05,1.6712885e-20,0.15993686,0.17869207,0.0009624423,2.808413e-19,1.7781021e-11,0.0017233923,0.00012907997,2.4519085e-07,0.08795701,1.0835527e-09,0.026437243,1.0023512e-07,0.05442822,2.8334713e-26,0.09799644,2.943666e-23,1.8450435e-05,0.15618522,0.013326374,6.2788004e-08,0.16042082,0.08511765,3.4297387e-19,1.1582836e-24,0.10077778,0.076056734,6.098659e-20,1.39004615e-11,0.00073447236,1.1922502e-14,0.00023516046,0.24384734,2.0129261e-07,1.9662105e-21,0.33937943,0.6058933
1.3363735e-10,0.13354874,3.4500037e-08,4.556249e-13,1.9806006e-05,0.07356756,3.514473e-13,0.27867877,0.25310776,6.813103e-11,0.23968439,0.17997538,0.00828243,0.035425987,0.21094874,2.8671687e-08,0.1839015,4.1334236e-22,0.15117349,3.1312407e-12,2.9148847e-05,3.5288167e-22,0.15924272,0.17673524,0.0005922535,7.822362e-21,2.327765e-12,0.0010754312,6.788983e-05,6.784772e-08,0.08912179,1.6916907e-10,0.025957633,2.5729657e-08,0.057872016,1.802816e-28,0.09953685,3.434242e-25,7.795579e-06,0.15421656,0.011761575,1.4911725e-08,0.14970705,0.08854196,9.3277094e-21,1.02080604e-26,0.10444061,0.08068064,1.4036529e-21,1.8142355e-12,0.00044186995,7.007936e-16,0.0001308376,0.2340573,5.9096255e-08,2.906658e-23,0.33371377,0.5932852
2.2465012e-11,0.13110691,8.3880325e-09,4.5478276e-14,8.769963e-06,0.07170804,3.296859e-14,0.26650003,0.25203174,9.950196e-12,0.23555148,0.17355403,0.0077793235,0.033259824,0.20785414,6.7102923e-09,0.18003416,6.3496176e-24,0.1456824,3.4773695e-13,1.2764734e-05,5.435142e-24,0.16443267,0.17156637,0.00034869325,1.6299599e-22,2.6035708e-13,0.00061381405,3.3970853e-05,1.7029821e-08,0.088259876,2.2891e-11,0.025511175,5.9541763e-09,0.05548741,7.455764e-31,0.10218273,2.764184e-27,3.0868496e-06,0.14999439,0.009684088,3.173991e-09,0.15510659,0.0876945,1.8937174e-22,6.040073e-29,0.104107685,0.07652384,2.3753217e-23,2.0225499e-13,0.00025418453,3.2909364e-17,6.95298e-05,0.23656224,1.5811768e-08,3.03207e-25,0.3241558,0.5826542
3.2930043e-12,0.13215002,1.8313664e-09,3.793052e-15,3.6501858e-06,0.07093847,2.5708936e-15,0.26804549,0.25164598,1.252799e-12,0.23756887,0.16981354,0.0070142527,0.0301337,0.20465815,1.4060666e-09,0.17611763,6.909343e-26,0.14175557,3.2554393e-14,5.2555165e-06,5.9313176e-26,0.15963568,0.1683775,0.00019771498,2.475038e-24,2.4562826e-14,0.00033283632,1.614699e-05,3.8480485e-09,0.083137386,2.6538357e-12,0.023622911,1.232409e-09,0.05560531,1.9182698e-33,0.09492497,1.4808496e-29,1.1397906e-06,0.14874436,0.008321492,6.003121e-10,0.15077014,0.08156297,2.7949906e-24,2.3066947e-31,0.10217609,0.077520564,2.8732627e-25,1.9013701e-14,0.00013741727,1.2111321e-18,3.5278055e-05,0.23209472,3.8278642e-09,2.1592352e-27,0.3290521,0.57225883
4.163008e-13,0.13817844,3.560406e-10,2.6043058e-16,1.4220462e-06,0.07150773,1.6410835e-16,0.26279515,0.24530672,1.3436223e-13,0.23534277,0.17282131,0.006494801,0.02742787,0.19660716,2.614969e-10,0.16915512,5.154732e-28,0.14562854,2.5332845e-15,2.0215432e-06,4.439084e-28,0.16230619,0.16895606,0.00010734694,2.6598008e-26,1.927441e-15,0.00017092466,7.2575167e-06,7.7636336e-10,0.082671545,2.603076e-13,0.024430234,2.2619089e-10,0.055401016,2.9201596e-36,0.0933925,5.0702504e-32,3.9051716e-07,0.14933157,0.0067160204,9.995306e-11,0.15935323,0.081832714,2.9116887e-26,5.4364483e-34,0.100879066,0.07207043,2.4072572e-27,1.4862815e-15,7.107978e-05,3.419628e-20,1.6997168e-05,0.23095644,8.319464e-10,1.0113355e-29,0.32352632,0.5603497
4.4848453e-14,0.13342865,6.107333e-11,1.4481904e-17,5.161774e-07,0.071174204,8.4316745e-18,0.25796413,0.24659309,1.2115085e-14,0.23244753,0.16689071,0.0060397247,0.02408415,0.20000285,4.2757794e-11,0.16569805,2.5415946e-30,0.14152215,1.6135622e-16,7.23506e-07,2.196361e-30,0.1602564,0.16494581,5.5582448e-05,1.9577323e-28,1.2388501e-16,8.183108e-05,3.0714673e-06,1.3861255e-10,0.081329785,2.1307835e-14,0.02411493,3.6460036e-11,0.052712977,2.481858e-39,0.091457315,1.0593376e-34,1.2340355e-07,0.14527379,0.0055714375,1.4502638e-11,0.15210564,0.081990145,2.0713078e-28,7.5107696e-37,0.10112746,0.07476687,1.348272e-29,9.513261e-17,3.5079047e-05,7.2355993e-22,7.758074e-06,0.22577034,1.6095862e-10,2.9866417e-32,0.31258896,0.555197
4.063806e-15,0.1302542,9.15171e-12,6.4062657e-19,1.7365618e-07,0.06975272,3.422798e-19,0.2584973,0.2433627,9.053236e-16,0.22612835,0.1662728,0.006067579,0.021099437,0.19716023,6.0839983e-12,0.16570583,7.944691e-33,0.13634127,8.271473e-18,2.3962266e-07,6.8918786e-33,0.16192102,0.16263843,2.7366255e-05,9.512291e-31,6.413379e-18,3.704662e-05,1.218964e-06,2.1688774e-11,0.08346026,1.4338581e-15,0.023080327,5.1082897e-12,0.05350648,1.1e-42,0.08945835,1.2806575e-37,3.575309e-08,0.14831378,0.0042665144,1.8135328e-12,0.14972086,0.075742446,9.693883e-31,5.73086e-40,0.09846979,0.0706505,4.8500776e-32,4.9026945e-18,1.635915e-05,1.1177622e-23,3.3383371e-06,0.2177814,2.7467336e-11,5.2992204e-35,0.31370285,0.5414418
3.0531954e-16,0.1327849,1.1850579e-12,2.2103495e-20,5.379672e-08,0.06912204,1.0756242e-20,0.2493155,0.237892,5.5194497e-17,0.22330678,0.16360712,0.0055940966,0.018968167,0.18917291,7.449499e-13,0.16553153,1.5014336e-35,0.13408859,3.3497842e-19,7.300524e-08,1.3080028e-35,0.16604479,0.15996917,1.2763054e-05,2.9262185e-33,2.6251905e-19,1.5708478e-05,4.5122738e-07,2.9428784e-12,0.07900587,7.802484e-17,0.022801047,6.1511023e-13,0.054202165,0.0,0.08890067,8.4217e-41,9.431747e-09,0.13867699,0.0032351792,1.931062e-13,0.15731816,0.08006521,2.861332e-33,2.26e-43,0.097652845,0.0712675,1.0706315e-34,1.9969878e-19,7.1864747e-06,1.2245588e-25,1.3485335e-06,0.22057606,4.093177e-12,5.343506e-38,0.31155983,0.5332175
1.8724835e-17,0.13205196,1.31048e-13,5.820213e-22,1.5257335e-08,0.06874775,2.558301e-22,0.25535133,0.23561503,2.6985157e-18,0.2192646,0.16194834,0.005048701,0.015922628,0.1909185,7.75412e-14,0.16093397,1.6242879e-38,0.13211626,1.0500458e-20,2.033435e-08,1.4217155e-38,0.16226625,0.15474986,5.624926e-06,5.4339755e-36,8.325263e-21,6.223454e-06,1.5504936e-07,3.4230816e-13,0.078486115,3.3718173e-18,0.02270452,6.287808e-14,0.056282282,0.0,0.08614538,2.8e-44,2.2493178e-09,0.13616155,0.00240953,1.728009e-14,0.14613214,0.07783996,5.075874e-36,0.0,0.09573152,0.07183911,1.3763278e-37,6.2993225e-21,2.968276e-06,9.209481e-28,5.08891e-07,0.2129307,5.268844e-13,2.8699e-41,0.30189413,0.5235744
9.214338e-19,0.13065514,1.22172415e-14,1.14174466e-23,3.934068e-09,0.0656897,4.4914833e-24,0.2536128,0.2339629,1.0381788e-19,0.22019453,0.16392957,0.0045311498,0.013558972,0.18797916,6.7705054e-15,0.160072,9.439e-42,0.12889399,2.4908504e-22,5.1420237e-09,8.305e-42,0.16074067,0.1508513,2.3307407e-06,5.76601e-39,2.0000156e-22,2.2961178e-06,4.916309e-08,3.3707063e-14,0.07417591,1.13436e-19,0.021245457,5.383683e-15,0.052922048,0.0,0.087831505,0.0,4.8111026e-10,0.140384,0.0017357959,1.2809355e-15,0.15172076,0.07965492,5.118915e-39,0.0,0.09535712,0.06965243,9.6967e-41,1.504537e-22,1.145698e-06,4.583746e-30,1.7848825e-07,0.2085098,5.789382e-14,7e-45,0.2987989,0.51461905
3.5702463e-20,0.12571003,9.467822e-16,1.624511e-25,9.1540064e-10,0.06689226,5.661015e-26,0.2457558,0.23160726,3.0780568e-21,0.21726115,0.16196439,0.0041049267,0.011451519,0.18298906,4.887329e-16,0.1626186,3e-45,0.12969078,4.3607675e-24,1.171559e-09,3e-45,0.1612392,0.15191278,9.044196e-07,3.279e-42,3.550123e-24,7.8622793e-07,1.42966075e-08,2.7716042e-15,0.074972324,2.906334e-21,0.019959552,3.804623e-16,0.054514967,0.0,0.085694715,0.0,9.15072e-11,0.1373251,0.0011218586,7.742861e-17,0.15005155,0.08212483,2.751e-42,0.0,0.09491246,0.06937799,3.5e-44,2.6537285e-24,4.1164932e-07,1.4485468e-32,5.7867368e-08,0.21286967,5.360325e-15,0.0,0.29676986,0.5107129
1.0668026e-21,0.12708297,6.005705e-17,1.6271558e-27,1.906754e-10,0.06616415,4.965544e-28,0.24522243,0.22814673,6.872611e-23,0.20722781,0.16083711,0.003781756,0.009462523,0.18177521,2.870517e-17,0.15406106,0.0,0.12721713,5.479735e-26,2.3855892e-10,0.0,0.16215637,0.14732066,3.2683684e-07,1e-45,4.5288964e-26,2.482157e-07,3.787354e-09,1.8747307e-16,0.07729072,5.5344847e-23,0.02049605,2.183748e-17,0.055084996,0.0,0.08770126,0.0,1.5333275e-11,0.13380927,0.0007088208,3.751166e-18,0.15220104,0.078587055,1e-45,0.0,0.093389496,0.07363469,0.0,3.361961e-26,1.3696936e-07,2.7723067e-35,1.7236063e-08,0.21227717,4.1233712e-16,0.0,0.29261595,0.5007748
2.4023533e-23,0.12266466,3.0659904e-18,1.1095757e-29,3.524491e-11,0.06499169,2.927204e-30,0.23705475,0.22279827,1.1264184e-24,0.2072101,0.15461898,0.0034596673,0.0075368867,0.18082117,1.347995e-18,0.15461218,0.0,0.12533656,4.7910257e-28,4.302925e-11,0.0,0.15953752,0.1456021,1.0940798e-07,0.0,4.025657e-28,7.1827024e-08,9.0736796e-10,1.0261496e-17,0.07636564,7.6242593e-25,0.019320859,1.0001778e-18,0.05496906,0.0,0.08641163,0.0,2.2407313e-12,0.13408832,0.00042012153,1.4291278e-19,0.15086132,0.07588513,0.0,0.0,0.09154812,0.068474285,0.0,2.9657713e-28,4.1949964e-08,3.0430474e-38,4.6856385e-09,0.2110261,2.5947478e-17,0.0,0.2891555,0.49251813
3.9744863e-25,0.12157246,1.2365201e-19,4.960551e-32,5.7266258e-12,0.06446432,1.1149148e-32,0.24222133,0.22077914,1.3171734e-26,0.20337501,0.15469296,0.0032760394,0.005839953,0.18295074,4.964779e-20,0.1496339,0.0,0.12140367,2.8144999e-30,6.808961e-12,0.0,0.1550005,0.14331406,3.3730796e-08,0.0,2.408169e-30,1.8925789e-08,1.9505912e-10,4.463878e-19,0.07459774,7.3722626e-27,0.019569421,3.585029e-20,0.053844437,0.0,0.08635611,0.0,2.8244751e-13,0.13548066,0.00023243167,4.192976e-21,0.1467995,0.07658337,0.0,0.0,0.093373306,0.07307384,0.0,1.7594107e-30,1.1751648e-08,1.7981e-41,1.154354e-09,0.20599172,1.3132618e-18,0.0,0.286073,0.48374215
4.695585e-27,0.122598164,3.859802e-21,1.3930906e-34,8.0950286e-13,0.06471934,2.6234798e-35,0.2364202,0.21832484,1.0644455e-28,0.20370176,0.15251194,0.0027082597,0.004566511,0.17659172,1.4040378e-21,0.1502394,0.0,0.12247762,1.0679487e-32,9.353865e-13,0.0,0.15574078,0.14175211,9.516387e-09,0.0,9.321977e-33,4.508066e-09,3.7305367e-11,1.5129343e-20,0.07463756,4.837162e-29,0.018573368,9.843159e-22,0.053530388,0.0,0.08216213,0.0,3.034359e-14,0.13289922,0.00012217052,9.256922e-23,0.14520669,0.07475223,0.0,0.0,0.09317821,0.06962879,0.0,6.748421e-33,2.9903016e-09,6e-45,2.5574143e-10,0.19925068,5.247114e-20,0.0,0.28378063,0.47438875
3.8377952e-29,0.123845086,9.1167355e-23,2.3403361e-37,9.844109e-14,0.06402641,3.6228686e-38,0.2304631,0.21901931,5.735877e-31,0.19625852,0.1518631,0.0022416345,0.0034587819,0.1794549,2.9780487e-23,0.14537358,0.0,0.12122443,2.5026487e-35,1.1028923e-13,0.0,0.15391362,0.14013752,2.440264e-09,0.0,2.2332425e-35,9.630924e-10,6.288834e-12,3.9085677e-22,0.07605579,2.0730167e-31,0.018405192,2.0216151e-23,0.052698188,0.0,0.08000335,0.0,2.742154e-15,0.13069749,6.021601e-05,1.4988234e-24,0.14055717,0.07371251,0.0,0.0,0.09400998,0.0748453,0.0,1.6003944e-35,6.8602035e-10,0.0,5.0527284e-11,0.1989067,1.6213649e-21,0.0,0.2806767,0.46945634
2.0939746e-31,0.12299941,1.58906e-24,2.22298e-40,1.0173208e-14,0.06277891,2.7664e-41,0.2294359,0.21139075,1.9792502e-33,0.19811955,0.14860293,0.0016993324,0.0025424943,0.17604366,4.6158263e-25,0.14865863,0.0,0.12101799,3.4404627e-38,1.1023002e-14,0.0,0.15209478,0.13568254,5.644879e-10,0.0,3.146107e-38,1.8296249e-10,9.250939e-13,7.512187e-24,0.073283054,5.5569806e-34,0.018813208,3.025135e-25,0.050669428,0.0,0.080229595,0.0,2.0549332e-16,0.12912327,2.8023105e-05,1.729653e-26,0.14634441,0.07339581,0.0,0.0,0.093311526,0.07186591,0.0,2.2293766e-38,1.4074202e-10,0.0,8.822153e-12,0.19206059,3.7876658e-23,0.0,0.27657285,0.46123022
7.3257657e-34,0.11957599,1.9877367e-26,1.12e-43,8.8157373e-16,0.06360626,1.1e-44,0.22362073,0.213747,4.1764814e-36,0.19347125,0.15070555,0.0013408569,0.0018195063,0.16953419,5.0784558e-27,0.14519355,0.0,0.11712964,2.6141e-41,9.21269e-16,0.0,0.15113072,0.13405408,1.1685027e-10,0.0,2.4565e-41,3.0621665e-11,1.1745021e-13,1.0455852e-25,0.07265803,8.867327e-37,0.018606909,3.2027606e-27,0.052951667,0.0,0.07697467,0.0,1.2571403e-17,0.12905882,1.2219654e-05,1.3778676e-28,0.1408253,0.072820306,0.0,0.0,0.090654366,0.070614085,0.0,1.7191e-41,2.5593996e-11,0.0,1.3479334e-12,0.19912864,6.5232797e-25,0.0,0.27873906,0.45206407
1.5696058e-36,0.11654344,1.7296922e-28,0.0,6.312996e-17,0.06295148,0.0,0.22533934,0.2136053,5.111365e-39,0.19117379,0.14811957,0.000992113,0.0012667063,0.1719329,3.8395406e-29,0.1487895,0.0,0.1167697,1e-44,6.3436104e-17,0.0,0.14854561,0.13303311,2.1455726e-11,0.0,1e-44,4.469618e-12,1.27170045e-14,1.0226762e-27,0.06983311,7.95477e-40,0.018708635,2.3214662e-29,0.051837977,0.0,0.075657986,0.0,6.1714436e-19,0.12545213,5.009526e-06,7.3094895e-31,0.1413595,0.07182518,0.0,0.0,0.091542676,0.07052466,0.0,7e-45,4.086163e-12,0.0,1.7829988e-13,0.1942521,8.053894e-27,0.0,0.2626227,0.45126277
1.953843e-39,0.11500175,1.0110775e-30,0.0,3.6765622e-18,0.06267871,0.0,0.22445513,0.20796658,3.412e-42,0.19034576,0.1441375,0.0006464203,0.00086196954,0.17062292,1.9232215e-31,0.14451925,0.0,0.11539779,0.0,3.540576e-18,0.0,0.14873116,0.13079432,3.4614577e-12,0.0,0.0,5.6273183e-13,1.1590894e-15,6.796177e-30,0.07027884,3.76e-43,0.018908678,1.1101738e-31,0.051698405,0.0,0.07506504,0.0,2.3856414e-20,0.1275058,1.9168745e-06,2.4793852e-33,0.13998565,0.07328719,0.0,0.0,0.08910856,0.07084894,0.0,0.0,5.667923e-13,0.0,2.0181482e-14,0.18585835,6.908887e-29,0.0,0.26619864,0.43861663
1.33e-42,0.11824892,3.816429e-33,0.0,1.7110046e-19,0.062250372,0.0,0.21876432,0.20562357,1e-45,0.18873559,0.14700964,0.0003862887,0.00056188484,0.16823164,6.12392e-34,0.14603393,0.0,0.11180092,0.0,1.5733845e-19,0.0,0.14410934,0.12910645,4.855958e-13,0.0,0.0,6.038191e-14,8.7672555e-17,2.954203e-32,0.070835546,0.0,0.019519588,3.358993e-34,0.051033974,0.0,0.076420285,0.0,7.112103e-22,0.12609318,6.8235533e-07,5.1341488e-36,0.14056447,0.06796864,0.0,0.0,0.09130346,0.072132505,0.0,0.0,6.753544e-14,0.0,1.9299487e-15,0.18543553,3.9757495e-31,0.0,0.2623583,0.4351562
0.0,0.11875021,8.893773e-36,0.0,6.2413374e-21,0.060979374,0.0,0.21691032,0.20145737,0.0,0.18368901,0.13810027,0.00021251189,0.00035694393,0.16095275,1.182503e-36,0.14291133,0.0,0.10902656,0.0,5.458453e-21,0.0,0.1444775,0.12683247,5.8572125e-14,0.0,0.0,5.4500175e-15,5.418158e-18,8.045425e-35,0.06946495,0.0,0.019159634,6.129716e-37,0.053600468,0.0,0.0738043,0.0,1.5979878e-23,0.12224219,2.2473183e-07,6.153892e-39,0.13976897,0.07373289,0.0,0.0,0.08696594,0.070907325,0.0,0.0,6.8275294e-15,0.0,1.5377617e-16,0.18427514,1.4750665e-33,0.0,0.25679663,0.43102375
0.0,0.111210756,1.2153712e-38,0.0,1.7469149e-22,0.061108965,0.0,0.21399838,0.19806924,0.0,0.18578716,0.14164364,0.00010721906,0.00021796445,0.1642124,1.311548e-39,0.13735618,0.0,0.11016784,0.0,1.4465996e-22,0.0,0.142505,0.12686948,6.0002467e-15,0.0,0.0,4.0790444e-16,2.6893854e-19,1.3067237e-37,0.06945459,0.0,0.019184401,6.38483e-40,0.050174084,0.0,0.07376796,0.0,2.6378678e-25,0.123522155,6.807086e-08,4.013e-42,0.13915643,0.073332384,0.0,0.0,0.08636687,0.069627315,0.0,0.0,5.777612e-16,0.0,1.0054875e-17,0.18498723,3.3727716e-36,0.0,0.25846317,0.42340952
0.0,0.11537784,9.176e-42,0.0,3.6644214e-24,0.060159776,0.0,0.21645501,0.19470078,0.0,0.18388543,0.1411886,5.0001538e-05,0.00012829843,0.16085933,7.85e-43,0.13579363,0.0,0.10832779,0.0,2.8591204e-24,0.0,0.14187203,0.12440977,5.1508386e-16,0.0,0.0,2.492192e-17,1.0522163e-20,1.19573e-40,0.06677102,0.0,0.018547064,3.56e-43,0.048459753,0.0,0.07463567,0.0,3.1095824e-27,0.12493865,1.8843755e-08,1e-45,0.13901861,0.071255356,0.0,0.0,0.088096656,0.06948828,0.0,0.0,4.0324532e-17,0.0,5.305978e-19,0.18680465,4.512995e-39,0.0,0.24801697,0.41627303
0.0,0.11473016,4e-45,0.0,5.612097e-26,0.061220873,0.0,0.21381642,0.20067409,0.0,0.18130974,0.13707775,2.1626105e-05,7.232817e-05,0.15972716,0.0,0.13799737,0.0,0.10798816,0.0,4.10327e-26,0.0,0.13667673,0.12373194,3.6512877e-17,0.0,0.0,1.2218082e-18,3.1784142e-22,5.7e-44,0.06495016,0.0,0.018746572,0.0,0.05070069,0.0,0.07237095,0.0,2.535914e-29,0.122110546,4.73436e-09,0.0,0.13738655,0.07108454,0.0,0.0,0.08753987,0.07243096,0.0,0.0,2.2839977e-18,0.0,2.2187159e-20,0.18366058,3.328e-42,0.0,0.24820265,0.4083573
0.0,0.11481501,0.0,0.0,6.095128e-28,0.060386885,0.0,0.21018855,0.19593216,0.0,0.17770782,0.13484657,8.699668e-06,3.9100363e-05,0.15457834,0.0,0.13575716,0.0,0.10630288,0.0,4.1506434e-28,0.0,0.14037246,0.12106533,2.103259e-18,0.0,0.0,4.7164562e-20,7.244807e-24,0.0,0.06573599,0.0,0.017436622,0.0,0.047778398,0.0,0.07128975,0.0,1.3805632e-31,0.11991238,1.0713683e-09,0.0,0.13726166,0.07283769,0.0,0.0,0.08633389,0.06966323,0.0,0.0,1.0313602e-19,0.0,7.2048093e-22,0.18173882,1e-45,0.0,0.25125307,0.4032274
0.0,0.11478245,0.0,0.0,4.543828e-30,0.06082372,0.0,0.20833984,0.19021207,0.0,0.17568779,0.13586265,3.2584285e-06,2.0126625e-05,0.1585362,0.0,0.14075193,0.0,0.10686858,0.0,2.8622561e-30,0.0,0.13834625,0.12108684,9.6728956e-20,0.0,0.0,1.404024e-21,1.2148786e-25,0.0,0.0656575,0.0,0.018463964,0.0,0.048486106,0.0,0.06904857,0.0,4.818952e-34,0.12261074,2.165898e-10,0.0,0.13545713,0.07292895,0.0,0.0,0.08362333,0.07106728,0.0,0.0,3.6410116e-21,0.0,1.77687e-23,0.17872922,0.0,0.0,0.24358273,0.3984598
0.0,0.112721294,0.0,0.0,2.2413727e-32,0.060013045,0.0,0.20920862,0.1936199,0.0,0.17637154,0.13375282,1.1324773e-06,9.862097e-06,0.1520111,0.0,0.13691305,0.0,0.10397258,0.0,1.2959746e-32,0.0,0.13861832,0.11807561,3.4834696e-21,0.0,0.0,3.14981e-23,1.4569973e-27,0.0,0.068595305,0.0,0.0184186,0.0,0.047327686,0.0,0.06790815,0.0,1.03010235e-36,0.118602306,3.8768832e-11,0.0,0.13068074,0.06595327,0.0,0.0,0.088892385,0.06909749,0.0,0.0,9.834812e-23,0.0,3.247039e-25,0.17308077,0.0,0.0,0.24236245,0.39390597
0.0,0.11167106,0.0,0.0,7.0182046e-35,0.05905302,0.0,0.20664752,0.18952407,0.0,0.17189565,0.1333598,3.6340361e-07,4.583516e-06,0.15394345,0.0,0.13595928,0.0,0.10288573,0.0,3.6922125e-35,0.0,0.13579012,0.116193905,9.6153e-23,0.0,0.0,5.1910893e-25,1.2108685e-29,0.0,0.06398313,0.0,0.01993062,0.0,0.04577994,0.0,0.06757809,0.0,1.279188e-39,0.11467311,6.085024e-12,0.0,0.13173802,0.070512764,0.0,0.0,0.088083945,0.07099419,0.0,0.0,1.984614e-24,0.0,4.2776453e-27,0.17904702,0.0,0.0,0.24104722,0.38686496
0.0,0.114543766,0.0,0.0,1.3304103e-37,0.059445836,0.0,0.19735703,0.18709488,0.0,0.171843,0.13313459,1.07048734e-07,2.009486e-06,0.15467611,0.0,0.13502242,0.0,0.102425724,0.0,6.304456e-38,0.0,0.13409829,0.115369916,1.9866835e-24,0.0,0.0,6.1088437e-27,6.7304275e-32,0.0,0.06250329,0.0,0.019572824,0.0,0.04864233,0.0,0.0677497,0.0,8.67e-43,0.117202275,8.2870055e-13,0.0,0.13068469,0.0709735,0.0,0.0,0.08497995,0.07116832,0.0,0.0,2.9137015e-26,0.0,3.9401578e-29,0.17235367,0.0,0.0,0.24046917,0.38258463
0.0,0.113012984,0.0,0.0,1.44582e-40,0.059173908,0.0,0.19907553,0.18961549,0.0,0.16821949,0.12774462,2.875783e-08,8.282236e-07,0.15222378,0.0,0.13195013,0.0,0.10190992,0.0,6.0997e-41,0.0,0.13127564,0.114332624,2.9929207e-26,0.0,0.0,4.9726855e-29,2.4037604e-34,0.0,0.063643016,0.0,0.019441243,0.0,0.04680973,0.0,0.06828392,0.0,0.0,0.115930885,9.680659e-14,0.0,0.13283396,0.0702572,0.0,0.0,0.086615324,0.069692746,0.0,0.0,3.021655e-28,0.0,2.4518706e-31,0.16989502,0.0,0.0,0.23236936,0.37583467
