目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
gross_actual_interchange_mw,总实际交换功率,95%,7,DGatingDNN,DGatingDNN,0.8399801857185691,0.8665549333724907,38,gross_inadv_interchange_mw|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_mw|gross_sched_interchange_mw|gen_fuel_other_renewables_mw|gen_fuel_gas_pct|gen_fuel_coal_pct
gross_actual_interchange_mw,总实际交换功率,95%,7,DGatingDNN,STG,0.5064493323060166,0.8665549333724907,38,solar_generation_mw|da_as_ss_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_reg_purchases|gross_sched_interchange_mw|gen_fuel_multiple_fuels_pct|gen_fuel_gas_pct
gross_actual_interchange_mw,总实际交换功率,95%,7,DGatingDNN,LassoNet,0.7907781725287866,0.8665549333724907,38,gross_inadv_interchange_mw|gross_sched_interchange_mw|total_pjm_reg_purchases|gen_fuel_nuclear_mw|gen_fuel_multiple_fuels_pct|gen_fuel_solar_mw|gen_fuel_oil_mw
gross_actual_interchange_mw,总实际交换功率,95%,7,DGatingDNN,XGBoost,0.7930490322104489,0.8665549333724907,38,gross_inadv_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_hydro_pct|gross_sched_interchange_mw|total_pjm_reg_purchases|gen_fuel_nuclear_mw|prelim_load_avg_hourly
gross_actual_interchange_mw,总实际交换功率,95%,7,DGatingDNN,Lasso,0.7909429090994164,0.8665549333724907,38,gross_inadv_interchange_mw|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_mw|total_pjm_reg_purchases|gen_fuel_oil_mw|gross_sched_interchange_mw|gen_fuel_hydro_mw
gross_actual_interchange_mw,总实际交换功率,95%,7,DGatingDNN,Pearson,0.8119494969599501,0.8665549333724907,38,gross_inadv_interchange_mw|gross_sched_interchange_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_coal_pct|total_pjm_reg_purchases|prelim_load_avg_hourly
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,DGatingDNN,0.8646617606263046,0.8665549333724907,38,gross_inadv_interchange_mw|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_mw|gross_sched_interchange_mw|gen_fuel_other_renewables_mw|gen_fuel_gas_pct|gen_fuel_coal_pct|da_as_as_req_mw_synchronized_reserve|gen_fuel_nuclear_pct
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,STG,0.8143846886063031,0.8665549333724907,38,solar_generation_mw|da_as_ss_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_reg_purchases|gross_sched_interchange_mw|gen_fuel_multiple_fuels_pct|gen_fuel_gas_pct|gross_inadv_interchange_mw|gen_fuel_oil_mw
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,LassoNet,0.8227305062070311,0.8665549333724907,38,gross_inadv_interchange_mw|gross_sched_interchange_mw|total_pjm_reg_purchases|gen_fuel_nuclear_mw|gen_fuel_multiple_fuels_pct|gen_fuel_solar_mw|gen_fuel_oil_mw|gen_fuel_hydro_mw|gen_fuel_gas_pct
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,XGBoost,0.812538993880675,0.8665549333724907,38,gross_inadv_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_hydro_pct|gross_sched_interchange_mw|total_pjm_reg_purchases|gen_fuel_nuclear_mw|prelim_load_avg_hourly|gen_fuel_gas_mw|da_as_as_req_mw_primary_reserve
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,Lasso,0.8355815515215768,0.8665549333724907,38,gross_inadv_interchange_mw|gen_fuel_multiple_fuels_pct|gen_fuel_nuclear_mw|total_pjm_reg_purchases|gen_fuel_oil_mw|gross_sched_interchange_mw|gen_fuel_hydro_mw|gen_fuel_coal_mw|gen_fuel_gas_pct
gross_actual_interchange_mw,总实际交换功率,97%,9,DGatingDNN,Pearson,0.8092886203416485,0.8665549333724907,38,gross_inadv_interchange_mw|gross_sched_interchange_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_coal_pct|total_pjm_reg_purchases|prelim_load_avg_hourly|forecast_load_mw_latest_available|total_pjm_rt_load_mwh
