目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
net_sched_interchange_mw,净计划交换功率,95%,7,DGatingDNN,DGatingDNN,0.9286736580087435,0.9675876121359259,49,prelim_load_avg_hourly|gen_fuel_gas_mw|total_pjm_rt_load_mwh|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw|gen_fuel_nuclear_pct
net_sched_interchange_mw,净计划交换功率,95%,7,DGatingDNN,STG,0.5687739467153852,0.9675876121359259,49,wind_generation_mw|marginal_loss_price_rt|system_energy_price_da|da_as_as_mw_thirty_minutes_reserve|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_rmpcp_cr|total_pjm_assigned_reg
net_sched_interchange_mw,净计划交换功率,95%,7,DGatingDNN,LassoNet,0.7873846094642767,0.9675876121359259,49,gross_sched_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_multiple_fuels_pct|gen_fuel_gas_mw|total_pjm_rmpcp_cr|system_energy_price_da
net_sched_interchange_mw,净计划交换功率,95%,7,DGatingDNN,XGBoost,0.8071941250602357,0.9675876121359259,49,da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_multiple_fuels_pct|gross_sched_interchange_mw|da_as_as_req_mw_primary_reserve|gen_fuel_nuclear_mw|system_energy_price_da|marginal_loss_price_rt
net_sched_interchange_mw,净计划交换功率,95%,7,DGatingDNN,Lasso,0.9247821549339825,0.9675876121359259,49,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw
net_sched_interchange_mw,净计划交换功率,95%,7,DGatingDNN,Pearson,0.7594725856937671,0.9675876121359259,49,gross_sched_interchange_mw|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|da_as_as_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve
net_sched_interchange_mw,净计划交换功率,97%,9,Lasso,DGatingDNN,0.938811694920415,0.9675876121359259,49,prelim_load_avg_hourly|gen_fuel_gas_mw|total_pjm_rt_load_mwh|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw|gen_fuel_nuclear_pct|gen_fuel_hydro_mw|gen_fuel_wind_mw
net_sched_interchange_mw,净计划交换功率,97%,9,Lasso,STG,0.7812336721643883,0.9675876121359259,49,wind_generation_mw|marginal_loss_price_rt|system_energy_price_da|da_as_as_mw_thirty_minutes_reserve|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_rmpcp_cr|total_pjm_assigned_reg|total_pjm_rt_load_mwh|gross_sched_interchange_mw
net_sched_interchange_mw,净计划交换功率,97%,9,Lasso,LassoNet,0.8051317579478147,0.9675876121359259,49,gross_sched_interchange_mw|da_as_as_req_mw_thirty_minutes_reserve|total_pjm_assigned_reg|gen_fuel_multiple_fuels_pct|gen_fuel_gas_mw|total_pjm_rmpcp_cr|system_energy_price_da|gen_fuel_solar_mw|marginal_loss_price_rt
net_sched_interchange_mw,净计划交换功率,97%,9,Lasso,XGBoost,0.8233027517868883,0.9675876121359259,49,da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_multiple_fuels_pct|gross_sched_interchange_mw|da_as_as_req_mw_primary_reserve|gen_fuel_nuclear_mw|system_energy_price_da|marginal_loss_price_rt|total_pjm_reg_purchases|total_pjm_assigned_reg
net_sched_interchange_mw,净计划交换功率,97%,9,Lasso,Lasso,0.9466334821616872,0.9675876121359259,49,prelim_load_avg_hourly|gen_fuel_gas_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_nuclear_mw|gen_fuel_hydro_mw|gen_fuel_oil_mw|da_as_nsr_mw_primary_reserve
net_sched_interchange_mw,净计划交换功率,97%,9,Lasso,Pearson,0.7901595796489076,0.9675876121359259,49,gross_sched_interchange_mw|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|da_as_as_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|gen_fuel_multiple_fuels_pct
