wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.4684208,0.42289343,0.4987638,0.48211983,0.47357446,0.46281022,0.48924404,0.54171485,0.42101705,0.44106883,0.45039535,0.439763,0.47174877,0.45404077,0.40654102,0.39374256,0.50584257,0.5329213,0.44963664,0.40973705,0.40608382,0.54207176,0.5146966,0.47390532,0.42830414,0.504028,0.480983,0.4580778,0.40018278,0.4474778,0.46901387,0.39377344,0.49961382,0.5066107,0.3826396,0.44617984,0.43367887,0.40024152,0.41642565,0.4854807,0.43751708,0.41348317,0.5711101,0.49136078,0.50178206,0.5296346,0.43338096,0.40734345,0.49141574
0.49207976,0.36077186,0.49567747,0.46560013,0.4681671,0.4235736,0.52137923,0.5417576,0.336688,0.41701752,0.40228486,0.43792033,0.44960228,0.47975892,0.33759645,0.35201904,0.5027358,0.5303621,0.40842724,0.344027,0.37887967,0.5557178,0.51837885,0.45810667,0.40511018,0.5201524,0.46531296,0.42126834,0.3356099,0.43358135,0.4591869,0.3511644,0.49216515,0.525208,0.3136808,0.41656882,0.40350404,0.32708135,0.35633662,0.4734315,0.39523053,0.34157106,0.61090404,0.48283038,0.5069365,0.53377825,0.37781975,0.43005016,0.4934399
0.50523186,0.31541735,0.49559724,0.4239469,0.49266398,0.39382476,0.5471992,0.5434521,0.24894078,0.39578545,0.34915274,0.44156125,0.43771562,0.51899064,0.33668596,0.31809422,0.4938818,0.5288235,0.37269428,0.3022166,0.33660313,0.5642601,0.5300087,0.45830047,0.3781447,0.52897185,0.44948032,0.37611914,0.25417963,0.4345711,0.442937,0.32841903,0.48433867,0.5597274,0.22528395,0.37078917,0.39281252,0.281255,0.32748663,0.45601904,0.3384622,0.3302846,0.6587526,0.48059598,0.50380456,0.53765833,0.3051739,0.45128757,0.47310695
0.51107526,0.28424066,0.49468493,0.4155268,0.46659365,0.37061575,0.5785162,0.5534433,0.15243085,0.37565732,0.2927334,0.4468177,0.4209462,0.5546262,0.31111446,0.32747856,0.4720355,0.54283017,0.33262804,0.26588157,0.30617133,0.56539595,0.5480901,0.45412424,0.34413105,0.54382306,0.4408648,0.32261238,0.17764708,0.41077408,0.43158138,0.29660445,0.48433477,0.5859211,0.16203526,0.3595121,0.3953334,0.2385589,0.3140597,0.4541531,0.28517252,0.31598783,0.6893008,0.48059562,0.504438,0.54961395,0.24343096,0.45091593,0.45851085
0.5040861,0.25264135,0.48029166,0.38751948,0.4524834,0.3472372,0.60485995,0.55604357,0.0726995,0.36522827,0.24671331,0.44780722,0.40092704,0.5896057,0.29769877,0.32715538,0.45616552,0.55945784,0.2900252,0.2249268,0.26159754,0.5669738,0.5536616,0.44414318,0.3142755,0.5385745,0.42636752,0.28115782,0.104784675,0.39632106,0.4218692,0.24660258,0.48448008,0.6085205,0.0938436,0.31243467,0.38571212,0.19403933,0.2790204,0.44670114,0.21263185,0.30836973,0.7239308,0.48705223,0.5020255,0.5751949,0.18175434,0.4834042,0.44732022
0.5016902,0.22546312,0.47173682,0.38133705,0.43726996,0.3177382,0.6202713,0.55848914,0.0,0.3365067,0.19347675,0.43993646,0.38351136,0.61745524,0.2654442,0.3244252,0.4476277,0.56796914,0.24101624,0.18357609,0.22286393,0.5862194,0.56406146,0.43019894,0.2928954,0.5356143,0.42321938,0.23545113,0.010106806,0.39082074,0.4093373,0.21138053,0.4792133,0.6118281,0.024289273,0.29844716,0.3923496,0.12853836,0.24637769,0.4234051,0.1372853,0.27528912,0.7657371,0.48819116,0.50611454,0.586356,0.112905055,0.5030567,0.43652728
0.5054514,0.18025984,0.45881233,0.36454487,0.42868108,0.30320364,0.650417,0.5730036,0.0,0.31566057,0.12810707,0.43522522,0.3610097,0.65521413,0.255036,0.33368486,0.42857274,0.58400816,0.19274664,0.15379879,0.18384868,0.5928085,0.56094027,0.41270003,0.2535603,0.53992754,0.4080016,0.17728716,0.0,0.3669098,0.394239,0.16202037,0.47471175,0.6197904,0.0,0.26754507,0.3837631,0.062010754,0.21961337,0.42081258,0.06670017,0.23386653,0.799356,0.48374233,0.50440735,0.5866204,0.044456944,0.5223016,0.40725896
0.5100203,0.1519044,0.43790984,0.34678274,0.41007093,0.2993745,0.67820275,0.5780504,0.0,0.30169782,0.06008735,0.42414764,0.32638514,0.68183535,0.24399848,0.3286671,0.40131107,0.5986009,0.15274769,0.115127176,0.13594012,0.6163554,0.5759187,0.41129768,0.23448972,0.55269647,0.39189953,0.11285354,0.0,0.35967597,0.3741845,0.12493347,0.4663815,0.633959,0.0,0.22630319,0.37484396,0.019198174,0.17711765,0.41242638,0.0049141417,0.21692154,0.84983224,0.48166102,0.50336885,0.6035996,0.0,0.53908783,0.36990178
0.49785054,0.109883636,0.41196722,0.32714215,0.39872664,0.30558965,0.68988866,0.59523016,0.0,0.283466,0.0008755948,0.4009827,0.2945755,0.712501,0.21869048,0.3372811,0.39391586,0.6016638,0.08795831,0.07226659,0.102213375,0.6260018,0.5816917,0.40386343,0.21647143,0.55045944,0.36863565,0.053569987,0.0,0.35012722,0.35780975,0.06306511,0.46550304,0.6456515,0.0,0.17451037,0.36475655,0.0,0.13632384,0.42014754,0.0,0.1968008,0.8892823,0.48590434,0.4974758,0.621187,0.0,0.56990385,0.36165452
