wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.31703973,0.10947292,0.32053292,0.20826912,0.07893507,0.5961635,0.19858654,0.47728437,0.30034244,0.22707938,0.6400625,0.3411283,0.10075478,0.25476542,0.10861162,0.5215409,0.2564717,0.605309,0.35253003,0.12893263,0.16952506,0.1470686,0.29916304,0.6664162,-0.034425978,0.3205139,0.42036942,-0.1021819,0.08928016,0.31461716,0.64227235,0.20404774,0.13673577,0.26640108,0.067016676,0.40611243,0.44389993,0.05871752,0.3586649,0.45496818,-0.03428835,0.099718824,0.71455294,0.10392792,0.380686,0.36410165
0.30221912,0.10517123,0.30738372,0.16479726,0.030404933,0.60065484,0.16660452,0.46511564,0.2918344,0.24938877,0.6550346,0.31646377,0.10469193,0.22223037,0.077161476,0.54014903,0.23443474,0.6203773,0.34586427,0.1307903,0.1347019,0.099443845,0.27541527,0.67851985,-0.047786508,0.30569062,0.4131925,-0.13224918,0.057092573,0.32610077,0.6588545,0.20722501,0.12195019,0.2629943,0.037139516,0.3930396,0.43638277,0.021899257,0.3486157,0.46009845,-0.07494199,0.06613355,0.73163295,0.06969154,0.38249347,0.37658608
0.30382058,0.11458453,0.30389875,0.11771072,0.018859353,0.60365325,0.13678055,0.47075132,0.28615513,0.24960996,0.663818,0.30734447,0.06917575,0.2087959,0.04507012,0.53670484,0.21660729,0.6214479,0.3443669,0.14604922,0.10267712,0.060589872,0.269119,0.6926676,-0.09270295,0.2992255,0.3962039,-0.1487326,0.02483029,0.33773327,0.6827823,0.17341618,0.09563229,0.2693377,0.007873039,0.39401707,0.4555297,-0.005708061,0.3428892,0.44600987,-0.08890236,0.04152168,0.7700102,0.055457134,0.38766393,0.3647935
0.30587664,0.10587614,0.2785052,0.07631524,0.011861637,0.6200705,0.13248335,0.4540109,0.2679409,0.2670055,0.6585319,0.2873149,0.05111904,0.21088919,0.028501399,0.5470103,0.18437743,0.64103436,0.33047438,0.15602651,0.06989948,0.021048313,0.25253126,0.70103484,-0.123399794,0.2961522,0.35622483,-0.18844129,0.00042373332,0.34785312,0.68832225,0.16110721,0.08440551,0.27769467,-0.03549887,0.39231497,0.4681772,-0.0345663,0.3456354,0.45248115,-0.10895043,0.029284798,0.7872489,0.031703997,0.4007593,0.38744608
0.306513,0.08851726,0.26126048,0.049857214,-2.9166898e-05,0.63366437,0.10741491,0.45473167,0.25558937,0.2594911,0.66825515,0.27484897,0.038524184,0.23493148,0.001179049,0.5624297,0.16727608,0.63764876,0.3167074,0.15667903,0.07847507,0.0025162394,0.23477209,0.7114338,-0.1499088,0.27994043,0.345371,-0.22599296,-0.02356651,0.33690187,0.7098201,0.14211215,0.070625864,0.2766403,-0.059106376,0.39407268,0.48465094,-0.06545233,0.3465472,0.43699437,-0.1253589,-9.280315e-05,0.80662566,0.017995073,0.3997826,0.39205188
0.32132125,0.07794639,0.25727472,0.019921094,-0.017737573,0.64624757,0.06768188,0.44214255,0.22835137,0.2650304,0.6990828,0.26675162,0.043114692,0.23543504,-0.019918889,0.5910429,0.13272116,0.63850063,0.2926345,0.16682985,0.04218517,-0.03606891,0.20317276,0.7235383,-0.16465217,0.26424807,0.33680156,-0.24960302,-0.065343365,0.3304167,0.73302054,0.11361119,0.06801419,0.27852535,-0.10700523,0.3980154,0.49045476,-0.09304293,0.3622775,0.4327044,-0.15567009,-0.013791911,0.8320845,-0.02242034,0.4256584,0.3984763
0.32860377,0.0756237,0.24723561,-0.008689933,-0.031498063,0.67362463,0.058374975,0.4386508,0.21332465,0.2544392,0.73495793,0.25681245,0.02820275,0.22149271,-0.029679008,0.5977537,0.105873905,0.6583297,0.2827876,0.16624197,0.020648405,-0.07460322,0.18498383,0.7367874,-0.19620699,0.24960962,0.31827527,-0.28544527,-0.10497309,0.34961343,0.7447319,0.112037525,0.040056467,0.2832811,-0.15036365,0.4032086,0.48658416,-0.10677835,0.35101295,0.43373445,-0.20290282,-0.03130914,0.8618564,-0.046249263,0.43130854,0.39237866
0.33044243,0.050266594,0.2537644,-0.040949106,-0.05353699,0.6828394,0.0142917065,0.42654565,0.20817949,0.26955676,0.75496346,0.24809179,0.017242528,0.22970234,-0.039140422,0.60369074,0.08757907,0.65349954,0.26900005,0.1722685,0.0053075072,-0.11647569,0.17794406,0.7587867,-0.2190149,0.24288517,0.29823965,-0.32192928,-0.13398542,0.37075984,0.7623105,0.09437254,0.029614458,0.27855015,-0.18719135,0.38403243,0.4802582,-0.14269818,0.34313923,0.42502356,-0.24585493,-0.035127267,0.89685243,-0.06692181,0.46120605,0.39659426
0.33039126,0.065530136,0.23678564,-0.058017377,-0.07967074,0.6854695,-0.013485927,0.43144274,0.20250376,0.27515635,0.76569575,0.24023286,-0.007767373,0.2304682,-0.062238432,0.6059621,0.06836594,0.648228,0.2546583,0.17512755,-0.021805229,-0.14372493,0.17682381,0.7712353,-0.2481915,0.23872653,0.29515207,-0.3586265,-0.17700782,0.3793681,0.77384937,0.07244322,0.017892195,0.27065933,-0.22885215,0.39051425,0.48345214,-0.16296962,0.34934404,0.43637994,-0.26087853,-0.029275708,0.91017437,-0.08016392,0.4880424,0.41171548
0.33169386,0.05427587,0.24540712,-0.0881807,-0.10021592,0.70627433,-0.031815942,0.4348634,0.18145879,0.27741966,0.804425,0.21508074,0.0039674644,0.2434869,-0.061148126,0.6125167,0.05295447,0.6543995,0.25960413,0.16923642,-0.044315074,-0.17132321,0.16685486,0.78043514,-0.26007032,0.22015198,0.28138784,-0.39570385,-0.19713603,0.37407988,0.7822107,0.06652616,0.0070189126,0.27026725,-0.26505554,0.38190806,0.48605,-0.19093873,0.34788024,0.4370069,-0.2978711,-0.026603412,0.9328222,-0.08003267,0.51198214,0.42629173
0.32289898,0.06829576,0.22656378,-0.11029348,-0.11702884,0.7039144,-0.07293738,0.42438215,0.1647361,0.2859395,0.8353626,0.22254284,-0.0032717688,0.258853,-0.06877682,0.6345272,0.030541768,0.6660725,0.24487154,0.17073068,-0.0561054,-0.20175368,0.14591253,0.7973569,-0.28353834,0.19659515,0.2658933,-0.4228162,-0.21764684,0.41214988,0.7775043,0.0734964,0.0023621074,0.26995337,-0.3038544,0.38448438,0.49807793,-0.21883267,0.36710042,0.4277963,-0.32305261,-0.035367265,0.96415776,-0.12885687,0.52556723,0.4225505
0.32867402,0.07140569,0.222573,-0.13912278,-0.13930416,0.72130007,-0.09241633,0.40028012,0.15059844,0.28492063,0.856629,0.22641456,5.8364596e-05,0.26755807,-0.07197999,0.62729514,-0.004307961,0.66309243,0.24642764,0.18481497,-0.06335281,-0.22787231,0.13646552,0.80811334,-0.31010735,0.16455306,0.25517908,-0.44791472,-0.23337649,0.41219187,0.791644,0.08926713,0.0032112997,0.28333354,-0.3319577,0.37644613,0.5016578,-0.2566625,0.37127745,0.43163955,-0.32546267,-0.053906854,0.9774473,-0.1634673,0.5419387,0.44224536
0.3221776,0.045743983,0.21233898,-0.16687438,-0.14977689,0.7397093,-0.096507676,0.40186688,0.1459059,0.26715052,0.8694584,0.22390959,-0.0053611165,0.2538262,-0.08709875,0.65767163,-0.032657553,0.6980401,0.23406684,0.16537413,-0.05933921,-0.26620153,0.116825,0.83113855,-0.33354235,0.15501654,0.23695283,-0.4681435,-0.27073452,0.42718828,0.79800653,0.07170462,-0.019951073,0.29724848,-0.36010066,0.3729657,0.502245,-0.29263678,0.3827529,0.4390078,-0.34003562,-0.058204535,0.97652334,-0.17442924,0.5416841,0.44049364
0.34089983,0.04068557,0.20413387,-0.1917557,-0.17344211,0.75065374,-0.10563216,0.386012,0.13798913,0.28673422,0.8835892,0.23365201,-0.020734433,0.27321526,-0.107333146,0.65022427,-0.05769758,0.6970686,0.22655794,0.16415924,-0.08798554,-0.27776504,0.110060535,0.86248046,-0.35001352,0.14263509,0.2106037,-0.47719103,-0.28629488,0.4457465,0.8041137,0.070728354,-0.02603939,0.32375994,-0.37733656,0.3841395,0.51469344,-0.32679468,0.3958057,0.4422871,-0.34064797,-0.097165406,1.001403,-0.16752955,0.57422084,0.4641467
0.32833716,0.033267144,0.2070192,-0.22085127,-0.18208289,0.7697022,-0.105301164,0.3713253,0.13088691,0.2953743,0.9164201,0.23321524,-0.018821482,0.2682856,-0.10929451,0.6684997,-0.0822778,0.69479746,0.21363066,0.17246793,-0.1174399,-0.2938627,0.091845624,0.89081067,-0.3695556,0.1312555,0.19116156,-0.5111019,-0.29670382,0.4682253,0.8296869,0.047081355,-0.04211826,0.33848962,-0.4084556,0.3751461,0.5246538,-0.3737129,0.41061544,0.43639117,-0.3625814,-0.10352572,1.0371227,-0.17565213,0.5709829,0.47097757
0.33757576,0.03952477,0.21196023,-0.25845197,-0.19049267,0.8000189,-0.13971126,0.37514096,0.11078145,0.2995236,0.9374015,0.24645863,-0.032867428,0.27994257,-0.13687025,0.69158256,-0.10744119,0.70727557,0.2004209,0.17513075,-0.116366416,-0.32582057,0.075896725,0.90521437,-0.40325156,0.111989886,0.16867945,-0.51110375,-0.32839623,0.4828064,0.83906376,0.053134955,-0.057261046,0.3362936,-0.43319377,0.36241072,0.518738,-0.39092496,0.4114777,0.42925006,-0.37086836,-0.12986504,1.0614192,-0.20351472,0.5841533,0.4897973
0.34523025,0.023694357,0.19650528,-0.28644198,-0.17703846,0.8247893,-0.14393614,0.38221246,0.100248024,0.29911935,0.9584473,0.24672507,-0.05055934,0.271616,-0.14392458,0.7050395,-0.1397947,0.72226024,0.17518002,0.17524229,-0.12245266,-0.35036573,0.07280475,0.91334534,-0.42108262,0.09312413,0.14239988,-0.5398679,-0.33796534,0.5055853,0.8382421,0.03061513,-0.06695321,0.33165172,-0.46604052,0.36041972,0.5315297,-0.39218676,0.41550487,0.44064763,-0.39461538,-0.1263907,1.1050111,-0.20855553,0.61549467,0.50712425
0.33227587,0.024925157,0.18757015,-0.31186065,-0.19158971,0.8586128,-0.16320126,0.38292018,0.07263475,0.30973035,0.9661097,0.2525917,-0.06914862,0.2856588,-0.15827458,0.72866285,-0.16474895,0.72821575,0.16738759,0.1843544,-0.13811666,-0.369079,0.06563468,0.91516596,-0.42982924,0.07544665,0.12038479,-0.55758077,-0.34660703,0.5142182,0.8252263,0.014293654,-0.08238473,0.3513687,-0.50440174,0.36836833,0.5503953,-0.41919628,0.4290502,0.44918963,-0.40108016,-0.1438066,1.1223941,-0.21698287,0.6527765,0.5347794
0.34769246,0.033742346,0.18218468,-0.34122285,-0.20724413,0.8952691,-0.18150131,0.4113328,0.057398606,0.3351368,0.9834027,0.2711264,-0.06723295,0.29756993,-0.15078442,0.74327254,-0.1940525,0.7432435,0.15374787,0.20018472,-0.16414943,-0.40763703,0.054346867,0.9330499,-0.4570991,0.04937891,0.104275845,-0.57926935,-0.34811535,0.526151,0.8257165,0.007335703,-0.08554085,0.37016195,-0.54148096,0.35562223,0.55409133,-0.43510276,0.43676847,0.44603735,-0.4246672,-0.14833862,1.1656482,-0.23951855,0.6773433,0.5270295
0.38315663,0.036574498,0.1678673,-0.36975887,-0.21982995,0.90981305,-0.18991171,0.40725583,0.056686368,0.33808842,1.0093479,0.2961904,-0.07638939,0.3043112,-0.1569167,0.7800968,-0.22469187,0.7459156,0.15060194,0.19494395,-0.15450102,-0.4221453,0.029640257,0.95090437,-0.47652394,0.028837454,0.10511966,-0.60223365,-0.3786876,0.548351,0.8275027,-0.008472729,-0.07788453,0.37772074,-0.5729704,0.35402936,0.562638,-0.45349014,0.4361637,0.4462794,-0.4263394,-0.16446449,1.1860276,-0.21638444,0.6915123,0.55614704
0.3815205,0.02483736,0.1589531,-0.39306325,-0.23075597,0.93269145,-0.19462855,0.4048714,0.041509878,0.33842146,1.0482856,0.3004396,-0.094841175,0.30613044,-0.16350068,0.79648274,-0.23764925,0.7521309,0.1513857,0.19158006,-0.19346325,-0.43731108,0.023229072,0.9561234,-0.49379987,0.015719179,0.08311962,-0.6126625,-0.39812005,0.5675904,0.8361999,-0.0041618184,-0.093446426,0.3796612,-0.6023452,0.36244616,0.57394207,-0.47247803,0.4499589,0.44363424,-0.43213546,-0.1693895,1.2179018,-0.23332976,0.74265987,0.5676957
0.39404264,0.024506219,0.158957,-0.41384953,-0.24584271,0.94742763,-0.20048806,0.39833727,0.0094108675,0.359699,1.0664843,0.29512388,-0.09250924,0.3061173,-0.16640615,0.8169303,-0.26019776,0.75431025,0.13241369,0.20206566,-0.21040939,-0.46277264,0.005604897,0.96241814,-0.51907474,0.002824358,0.07762849,-0.6305951,-0.40480128,0.60708404,0.826336,0.014221915,-0.08480216,0.39653826,-0.63439125,0.3762681,0.58886635,-0.48591757,0.4579501,0.44258428,-0.45445997,-0.17631312,1.2496607,-0.21771216,0.74861395,0.5600723
0.39773327,0.04475134,0.14645733,-0.42367724,-0.27051404,0.97563034,-0.24124727,0.38119823,-0.00047571532,0.3590042,1.0955744,0.29781687,-0.107046545,0.30603445,-0.17293033,0.83922106,-0.27373314,0.7533881,0.124643765,0.20792076,-0.21882129,-0.47584426,-0.005326725,0.9892875,-0.5253223,-0.012835842,0.056080565,-0.64150065,-0.40982908,0.62618,0.83205765,0.008443401,-0.09909324,0.40189222,-0.6550774,0.38944983,0.602972,-0.5112529,0.4503627,0.43773586,-0.48680782,-0.20326997,1.2606975,-0.22439629,0.7433193,0.5778311
0.4055491,0.03701019,0.1525073,-0.4433424,-0.27305818,1.0041677,-0.24691898,0.3875114,-0.00953192,0.35556677,1.1042401,0.30793175,-0.10120861,0.313608,-0.16149552,0.8609839,-0.31207275,0.7825429,0.124280296,0.21206646,-0.23610885,-0.47050837,-0.021890508,1.0163633,-0.54785335,-0.041274875,0.013347918,-0.6614028,-0.4304676,0.6499278,0.83286214,0.002731433,-0.11621609,0.41334856,-0.67551744,0.38538846,0.62433,-0.5198115,0.46255344,0.435428,-0.50741625,-0.2099161,1.2861866,-0.25722882,0.7788885,0.5926401
0.40848017,0.014988403,0.1288232,-0.47718856,-0.29719263,1.020864,-0.2692769,0.37515727,-0.01332154,0.35429418,1.1158621,0.31750113,-0.119089425,0.30897588,-0.17338239,0.8711299,-0.32646906,0.8001148,0.11183678,0.2153162,-0.24584989,-0.5038593,-0.021858655,1.0390539,-0.54844505,-0.044671025,-0.00561827,-0.67572004,-0.4450263,0.66401106,0.85889584,-0.02140925,-0.14285858,0.4061501,-0.69768506,0.37444094,0.6262194,-0.5201866,0.45811287,0.43526563,-0.52928627,-0.20374858,1.3077251,-0.24925147,0.80685395,0.6037121
0.420047,0.017393487,0.12713589,-0.49920458,-0.2984758,1.0362782,-0.27771565,0.37350604,-0.025560336,0.37822542,1.1319544,0.35438475,-0.11316156,0.3495517,-0.18541594,0.8888524,-0.33006185,0.82190454,0.12339475,0.22124484,-0.26387894,-0.5097688,-0.017980576,1.0449437,-0.54223293,-0.04337912,-0.020225054,-0.6961903,-0.43514,0.70537835,0.8590006,-0.03033569,-0.18004933,0.4083917,-0.7174679,0.38579318,0.6402739,-0.5210699,0.46647564,0.42696768,-0.5523045,-0.22459213,1.3087043,-0.26107785,0.81522095,0.61045057
0.4147109,0.014549322,0.122198686,-0.5089037,-0.2924271,1.0524827,-0.28822458,0.38776484,-0.034656707,0.3951003,1.1411335,0.35508186,-0.11541652,0.3583992,-0.19213752,0.90029585,-0.34156904,0.82806486,0.08795257,0.21982586,-0.26772657,-0.5179724,-0.028687732,1.066639,-0.5430976,-0.06300406,-0.04314229,-0.7218551,-0.45218074,0.73069906,0.8571862,-0.0412564,-0.194809,0.41306806,-0.7333152,0.38997248,0.65778804,-0.54068166,0.4669996,0.42975944,-0.547053,-0.21664687,1.3289567,-0.25336927,0.84034485,0.6167321
0.42264733,0.012208007,0.11438601,-0.534945,-0.3124596,1.0568752,-0.32841042,0.378057,-0.032852694,0.40556946,1.1489011,0.35375586,-0.12083867,0.37081233,-0.18872409,0.9105134,-0.35760367,0.833417,0.07351948,0.22713116,-0.29897186,-0.53959197,-0.044570513,1.087969,-0.5687405,-0.08237711,-0.06702478,-0.7347178,-0.4841073,0.7622268,0.86493945,-0.056135587,-0.2076599,0.40984637,-0.75060034,0.38514084,0.65617573,-0.5660608,0.48076868,0.4141572,-0.55333203,-0.21881098,1.3616247,-0.2753416,0.8629416,0.6334142
0.43761683,-0.013517436,0.12072414,-0.5476467,-0.32437384,1.056353,-0.32965538,0.37597516,-0.039456155,0.42051363,1.1591489,0.34667987,-0.115743764,0.39114785,-0.20862892,0.9134411,-0.366259,0.8344606,0.079758644,0.22340691,-0.32428443,-0.5571841,-0.033676255,1.1066318,-0.5777885,-0.09137327,-0.093834974,-0.77835,-0.49566373,0.79318726,0.8771251,-0.049023524,-0.24533245,0.41146845,-0.7655811,0.3797141,0.6738542,-0.601649,0.48637027,0.4041395,-0.5512187,-0.23527713,1.3632585,-0.29231933,0.88825566,0.63919216
0.45720258,-0.038866587,0.12115109,-0.5676753,-0.3328464,1.0695174,-0.3460249,0.37132806,-0.061213326,0.43143532,1.1669575,0.3483569,-0.12677242,0.39263672,-0.21957418,0.92248905,-0.36212537,0.8590333,0.059376623,0.21402077,-0.3353106,-0.57327324,-0.05598645,1.1190406,-0.57596034,-0.114348434,-0.091319695,-0.79564774,-0.49977204,0.8189288,0.8851709,-0.069893636,-0.2532,0.42168108,-0.78090024,0.384741,0.68921906,-0.61392045,0.4993706,0.39406735,-0.5525838,-0.24805582,1.3798397,-0.30593944,0.9110295,0.6702228
0.46907306,-0.03480694,0.11427323,-0.5742985,-0.33851168,1.0834087,-0.36836907,0.35591403,-0.07026287,0.45891774,1.1713693,0.34047925,-0.12105036,0.40738735,-0.24208643,0.92715746,-0.3763668,0.86112344,0.05031796,0.20871116,-0.36951926,-0.58174,-0.052989457,1.1271619,-0.59036493,-0.12654959,-0.10157521,-0.80945176,-0.51566464,0.83006746,0.90187436,-0.08384658,-0.2504635,0.4255308,-0.786426,0.37341282,0.6887108,-0.61284846,0.49090946,0.40376005,-0.56449604,-0.2619635,1.3896091,-0.30488274,0.91608065,0.68129057
0.47547194,-0.04683526,0.098344795,-0.58836347,-0.36812234,1.1110424,-0.36580718,0.34372503,-0.07583849,0.46584147,1.164839,0.3453339,-0.12335317,0.43025786,-0.2554222,0.94115585,-0.3925143,0.869388,0.03504436,0.20119171,-0.37836435,-0.59215695,-0.06884557,1.1557873,-0.59086245,-0.14342062,-0.10936962,-0.8270416,-0.534,0.858971,0.92363524,-0.10127389,-0.25948045,0.42533284,-0.8038491,0.380358,0.6995556,-0.6308556,0.5045173,0.41581905,-0.58760947,-0.28505546,1.4118726,-0.3308446,0.9213235,0.7071623
0.48859712,-0.03935197,0.101972155,-0.6008923,-0.3909291,1.1248925,-0.37946168,0.33905005,-0.07915023,0.4784865,1.1804065,0.3591332,-0.12432619,0.45967185,-0.2696928,0.96278864,-0.42278785,0.87669134,0.033311434,0.19901308,-0.39286253,-0.6159344,-0.075431645,1.1711361,-0.59650874,-0.16253255,-0.13388996,-0.8578997,-0.55606675,0.88330066,0.9232594,-0.10760409,-0.2752008,0.43471247,-0.8272072,0.37653077,0.7159387,-0.6398528,0.52281374,0.41137913,-0.61628056,-0.29386255,1.439438,-0.32798842,0.93824685,0.715036
0.507369,-0.028851202,0.0941811,-0.61527497,-0.3985823,1.1346312,-0.3766163,0.33011752,-0.078794755,0.52386504,1.1923113,0.3786186,-0.14023104,0.5016332,-0.2769174,0.962849,-0.43397778,0.8911535,0.030966671,0.20354256,-0.40331408,-0.6436596,-0.10092673,1.2089881,-0.6132714,-0.19119139,-0.14999957,-0.85232854,-0.5756793,0.9149051,0.95180625,-0.13412513,-0.27660504,0.46818712,-0.8365202,0.38494116,0.7280033,-0.65390724,0.5230206,0.41431075,-0.6242999,-0.30390304,1.456282,-0.32951018,0.9566691,0.7509866
