field,中文名,score
gen_fuel_multiple_fuels_mw,多燃料出力,2.427510976791382
total_pjm_assigned_reg,调频分配量,2.4034740924835205
system_energy_price_da,日前能量价格,2.3874878883361816
gross_sched_interchange_mw,总计划交换,2.3786938190460205
gen_fuel_multiple_fuels_pct,多燃料占比,2.361353635787964
gen_fuel_storage_mw,储能出力,2.3532614707946777
rmccp,调频容量出清价,2.3470232486724854
gross_inadv_interchange_mw,总非计划交换,2.332648515701294
gen_fuel_oil_pct,燃油占比,2.323624849319458
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,2.2820305824279785
gen_fuel_solar_mw,光伏出力,2.2732911109924316
wind_generation_mw,风电出力,2.2650468349456787
da_as_mcp_synchronized_reserve,日前同步备用出清价,2.256516695022583
gen_fuel_gas_pct,燃气占比,2.2342376708984375
da_as_as_mw_synchronized_reserve,日前同步备用实际量,2.1976492404937744
total_pjm_rmccp_cr,调频容量信用额,2.087101936340332
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,1.4798163175582886
gen_fuel_wind_mw,风电出力,-1.3464332818984985
gen_fuel_coal_mw,燃煤出力,-1.3985401391983032
gen_fuel_other_renewables_mw,其他可再生出力,-1.428322196006775
gen_fuel_hydro_pct,水电占比,-1.484405517578125
prelim_load_avg_hourly,预估小时负荷,-1.5313340425491333
gen_fuel_oil_mw,燃油出力,-1.5361077785491943
gen_fuel_nuclear_mw,核电出力,-1.5399839878082275
gen_fuel_coal_pct,燃煤占比,-1.542044997215271
gen_fuel_solar_pct,光伏占比,-1.5651648044586182
solar_generation_mw,光伏出力,-1.5658833980560303
da_as_nsr_mw_primary_reserve,非同步备用,-1.5702619552612305
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,-1.6012476682662964
rmpcp,调频性能出清价,-1.6027002334594727
total_pjm_rmpcp_cr,调频性能信用额,-1.6069209575653076
total_pjm_loc_credit,机会成本信用,-1.6275302171707153
total_pjm_rt_load_mwh,实时负荷电量,-1.6298424005508423
forecast_load_mw_latest_available,最新负荷预测,-1.6463888883590698
gen_fuel_hydro_mw,水电出力,-1.6507080793380737
gen_fuel_other_renewables_pct,其他可再生占比,-1.6723344326019287
da_as_mcp_primary_reserve,日前主用备用出清价,-1.6869326829910278
total_pjm_self_sched_reg,调频自调度量,-1.6878283023834229
net_inadv_interchange_mw,净非计划交换,-1.7257863283157349
da_as_ss_mw_primary_reserve,日前主用备用自调度,-1.7394953966140747
gen_fuel_nuclear_pct,核电占比,-1.7707736492156982
da_as_as_mw_primary_reserve,日前主用备用实际量,-1.7842859029769897
gen_fuel_gas_mw,燃气出力,-1.818735122680664
da_as_as_req_mw_primary_reserve,日前主用备用需求,-2.001539468765259
gen_fuel_wind_pct,风电占比,-2.0050389766693115
total_pjm_reg_purchases,调频购买量,-2.304198741912842
