wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.06729983,0.002635898,0.1498501,0.15834865,0.008224919,0.05373048,0.53826123,0.05524767,0.10382233,0.023113798,0.006180224,0.08610221,0.27367875,0.21216221,0.17840075,0.125008,0.1654176,0.17751752,0.0055137016,0.003779773,0.0054694517,0.017778913,0.0026168204,0.008122652,0.012179744,0.03215561,0.018360203,0.009858316,0.005435777,0.09927502,0.02183364,0.05183026,0.009484498,0.26474398,0.013926815,0.0055710184,0.10903021,0.28619394,0.150043,0.11934453,0.019542774,0.4768544,0.0044176662,0.060565066,0.0794353,0.003431128,0.073971175,0.011677751
0.057547487,0.0010106176,0.13205066,0.14817257,0.003607821,0.040161,0.5107808,0.040521506,0.09747552,0.013985206,0.0027623575,0.081215546,0.2547512,0.19283019,0.16732307,0.10749782,0.14579006,0.14632297,0.0022705754,0.0015266914,0.0023804836,0.01005371,0.0010244149,0.0040515615,0.0063618654,0.021628592,0.011664462,0.00471955,0.002521171,0.0954163,0.01292358,0.041898157,0.004662898,0.22172809,0.0072077764,0.002431852,0.09508581,0.2613694,0.14290898,0.11172962,0.010697945,0.44868812,0.0019573057,0.043455366,0.06384271,0.001439487,0.06575169,0.0064329808
0.049761992,0.00035322955,0.119507544,0.14403538,0.0014223736,0.03125669,0.47859165,0.030668702,0.09290255,0.0080392035,0.0011200785,0.078393586,0.23944865,0.17837328,0.14633499,0.098140396,0.13431963,0.1307711,0.00084721274,0.0005665913,0.00094455935,0.0053844233,0.00036714188,0.0018733161,0.0030323083,0.014305269,0.007109095,0.002010303,0.0010455451,0.091985546,0.007207038,0.036178403,0.0021675797,0.18733427,0.0033758585,0.00095955934,0.085214764,0.23768179,0.13285038,0.100711726,0.005405221,0.42681012,0.00079388585,0.030105487,0.05234679,0.0005575441,0.064101726,0.0032859468
0.03936376,0.00011151535,0.108338214,0.14346118,0.0005160413,0.02398308,0.4485552,0.02274222,0.0855778,0.0042796195,0.00041145267,0.07339001,0.22710966,0.16543947,0.13969141,0.09442195,0.12997654,0.11325008,0.00028406904,0.00018994723,0.0003402982,0.0027009626,0.00011927972,0.00082273583,0.0013132123,0.009024631,0.003976484,0.0007633956,0.0003972546,0.09150262,0.00389891,0.03325852,0.0009365548,0.15862839,0.0014370334,0.0003446044,0.08041815,0.21598567,0.12733142,0.09163814,0.002540384,0.40486035,0.0003016151,0.021107705,0.041998025,0.000198505,0.05750103,0.0014754873
0.032940574,3.1683016e-05,0.099050954,0.13866597,0.00016853641,0.0169526,0.42368403,0.016545575,0.080317535,0.002066458,0.00013786375,0.07477838,0.21853732,0.1496635,0.13270783,0.085553445,0.12333573,0.103535175,8.5168744e-05,5.763207e-05,0.00011169362,0.0012430544,3.495837e-05,0.00032906883,0.0005053064,0.0053693983,0.0020025095,0.00026000608,0.00013743114,0.09141416,0.0019491707,0.029316897,0.00037805206,0.13648196,0.0005532408,0.000111554094,0.06906273,0.20109454,0.118689716,0.08571455,0.0011052034,0.38881636,0.00010526679,0.014196383,0.032824446,6.4399705e-05,0.054666232,0.00061333843
0.02546258,8.051249e-06,0.090135284,0.13272557,4.9886377e-05,0.011828316,0.4040684,0.011389581,0.078751266,0.00090901484,4.1672625e-05,0.074933015,0.21154003,0.14154582,0.12570693,0.08302085,0.112422034,0.08790894,2.2892966e-05,1.5691077e-05,3.3181514e-05,0.0005295089,9.193981e-06,0.00012102949,0.00017661818,0.0030054022,0.00090226147,7.948513e-05,4.2814245e-05,0.08497782,0.00091799116,0.025487669,0.00014053217,0.1160063,0.00019226588,3.2543732e-05,0.061728977,0.18966201,0.11177806,0.07707156,0.0004443591,0.36682463,3.3433305e-05,0.009223777,0.0262495,1.8939072e-05,0.049490344,0.00022828208
0.018658463,1.8172908e-06,0.08000912,0.13078588,1.3270516e-05,0.007973307,0.38175574,0.00781502,0.073101036,0.000368911,1.13328e-05,0.07430387,0.20046295,0.1316169,0.11736159,0.07925872,0.10495328,0.08100765,5.4804955e-06,3.8193675e-06,8.874267e-06,0.00020936337,2.154622e-06,4.0493545e-05,5.555247e-05,0.001617899,0.00036795068,2.1762955e-05,1.20697905e-05,0.07914789,0.0003985361,0.023691181,4.8015074e-05,0.09975665,6.0605704e-05,8.523058e-06,0.05994778,0.17322636,0.107136875,0.073577076,0.00016554601,0.35245115,9.65582e-06,0.0056922296,0.019867297,5.0131557e-06,0.04821137,7.7089484e-05
0.013071041,3.6136564e-07,0.07246653,0.12966669,3.1562465e-06,0.005041916,0.36103126,0.0051386924,0.072593085,0.00013739118,2.7597018e-06,0.07619595,0.19269945,0.12889695,0.11841968,0.07458834,0.10141342,0.07597582,1.1610821e-06,8.2398304e-07,2.1221215e-06,7.6288685e-05,4.4633256e-07,1.2311759e-05,1.5760606e-05,0.0008192717,0.00013398763,5.3291083e-06,3.0530666e-06,0.076124124,0.00015868922,0.023276685,1.49730695e-05,0.08270861,1.723861e-05,1.9903823e-06,0.055303194,0.16532649,0.100874946,0.07151428,5.643966e-05,0.33859918,2.502661e-06,0.0033519962,0.015562449,1.1856191e-06,0.044489916,2.357749e-05
0.0084792925,6.273479e-08,0.06627486,0.12596922,6.652941e-07,0.003043568,0.3466529,0.0032331753,0.06835264,4.687728e-05,5.967716e-07,0.07828452,0.18722902,0.11959969,0.11334968,0.07304301,0.09410666,0.06668292,2.1584133e-07,1.5633061e-07,4.50235e-07,2.5499421e-05,8.100507e-08,3.3970286e-06,4.0101813e-06,0.00038996435,4.4446464e-05,1.1586402e-06,6.8814535e-07,0.07563792,5.8691843e-05,0.021982808,4.239618e-06,0.071726106,4.4037865e-06,4.1133282e-07,0.05102293,0.15482621,0.09481294,0.06445682,1.7610402e-05,0.3241322,5.802813e-07,0.0019008847,0.01181738,2.4854918e-07,0.045364246,6.500231e-06
0.0049606576,9.413851e-09,0.058008686,0.12033069,1.232641e-07,0.0017449027,0.33552602,0.0019634669,0.06973613,1.4627649e-05,1.1367764e-07,0.07549928,0.17792545,0.11025204,0.1066092,0.07491472,0.08760667,0.06094271,3.4886806e-08,2.5835488e-08,8.401509e-08,7.788633e-06,1.2757132e-08,8.430286e-07,9.0920844e-07,0.00017452003,1.3234558e-05,2.21919e-07,1.3712223e-07,0.07368617,2.0029087e-05,0.019696191,1.0816708e-06,0.063926995,1.0042937e-06,7.458338e-08,0.05003113,0.14690453,0.088682614,0.060528386,4.991454e-06,0.3112597,1.1927601e-07,0.0010210471,0.008897677,4.578412e-08,0.042734336,1.609627e-06
0.0027436058,1.2077229e-09,0.053559177,0.12072624,1.9884801e-08,0.0009317713,0.31915554,0.0011356086,0.06869778,4.149364e-06,1.8897012e-08,0.07299661,0.17505494,0.10881281,0.10389141,0.07083746,0.084105,0.055411745,4.852018e-09,3.6810435e-09,1.36588225e-08,2.1610279e-06,1.7248846e-09,1.8670603e-07,1.8244221e-07,7.3174946e-05,3.5620674e-06,3.7108105e-08,2.3937972e-08,0.072484866,6.248127e-06,0.019296432,2.4693412e-07,0.055916473,2.0288181e-07,1.1751983e-08,0.048902057,0.13463913,0.086149916,0.056923427,1.2770041e-06,0.29773647,2.153374e-08,0.00052100816,0.0067689754,7.3394326e-09,0.04577508,3.5544213e-07
0.0014094162,1.3088741e-10,0.047129545,0.11959674,2.7638987e-09,0.00047254376,0.3105955,0.0006281248,0.0663294,1.0636945e-06,2.713551e-09,0.07110651,0.1670295,0.101857804,0.10363243,0.06840663,0.07896462,0.05156656,5.740444e-10,4.470964e-10,1.9146102e-09,5.4076975e-07,1.979136e-10,3.6604384e-08,3.2122347e-08,2.863735e-05,8.6016075e-07,5.362724e-09,3.6250953e-09,0.068623036,1.7751524e-06,0.017325684,5.002542e-08,0.05027901,3.5991732e-08,1.5922711e-09,0.046715777,0.12783113,0.08428173,0.053856775,2.9270313e-07,0.2899092,3.3825234e-09,0.00025135034,0.004813651,1.0132052e-09,0.04295762,6.942588e-08
0.0006773576,1.1826181e-11,0.0432052,0.11789663,3.2724726e-10,0.00022534879,0.29606846,0.00032753157,0.06551663,2.4455403e-07,3.3284656e-10,0.07011951,0.16549887,0.09503726,0.09799578,0.064793065,0.07596426,0.04638854,5.7054365e-11,4.5723557e-11,2.2877869e-10,1.2112875e-07,1.902662e-11,6.2933214e-09,4.9149445e-09,1.0398267e-05,1.8513215e-07,6.623641e-10,4.7107296e-10,0.07071247,4.5568544e-07,0.016633706,8.91301e-09,0.044467267,5.5527707e-09,1.8336697e-10,0.042941194,0.12182748,0.080090545,0.05396873,5.961172e-08,0.28215203,4.573809e-10,0.00011447054,0.0034190468,1.190777e-10,0.041935615,1.1888931e-08
0.00030383715,8.7808455e-13,0.038234297,0.11561355,3.259433e-11,0.00010160469,0.2866424,0.00016194896,0.06190462,5.001978e-08,3.444919e-11,0.06841813,0.1597868,0.09138771,0.09724145,0.064950846,0.071050204,0.04241438,4.698733e-12,3.884215e-12,2.3014632e-11,2.4084395e-08,1.511261e-12,9.395574e-10,6.465788e-10,3.4874197e-06,3.5241154e-08,6.907067e-11,5.190776e-11,0.06643421,1.0502837e-07,0.016918462,1.3830425e-09,0.040746726,7.3709433e-10,1.7721548e-11,0.043082617,0.115354955,0.07771051,0.04867696,1.0692571e-08,0.26743385,5.2625532e-11,4.9100545e-05,0.002252348,1.1765214e-11,0.04166107,1.7671785e-09
0.00012728761,5.2732497e-14,0.033838604,0.11257932,2.6937708e-12,4.294838e-05,0.27636194,7.602963e-05,0.06236524,9.020957e-09,2.9682595e-12,0.0669765,0.15695186,0.08773416,0.09213758,0.063399814,0.06671993,0.03879783,3.1583514e-13,2.7004053e-13,1.922726e-12,4.212648e-09,9.7663915e-14,1.2047405e-10,7.227727e-11,1.0737699e-06,5.8785985e-09,6.0001028e-12,4.7874205e-12,0.06468755,2.1553067e-08,0.016836962,1.8492215e-10,0.036106598,8.3205415e-11,1.4174362e-12,0.040981878,0.10943133,0.074638635,0.046633206,1.6727787e-09,0.25832486,5.0869218e-12,1.9702826e-05,0.0013835245,9.638722e-13,0.041034646,2.2551831e-10
4.9576578e-05,2.51699e-15,0.029258255,0.11438872,1.8196517e-13,1.696685e-05,0.26971918,3.359219e-05,0.062506884,1.4206879e-09,2.0979877e-13,0.06784469,0.1501471,0.08466374,0.089893796,0.062531725,0.06417564,0.03585838,1.704181e-14,1.5115278e-14,1.3141612e-13,6.4180555e-10,5.048954e-15,1.3109945e-11,6.7774137e-12,3.0161087e-07,8.506736e-10,4.2786757e-13,3.6433448e-13,0.06311159,3.9034695e-09,0.015379655,2.1057944e-11,0.032747395,7.885422e-12,9.2401937e-14,0.042296942,0.10440475,0.07072913,0.047767457,2.2583452e-10,0.24979861,4.0737842e-13,7.353247e-06,0.00082134985,6.449413e-14,0.041706268,2.441426e-11
1.7895602e-05,9.366433e-17,0.02559737,0.11189714,9.881815e-15,6.2350923e-06,0.26033995,1.3934724e-05,0.062359467,1.9332383e-10,1.1968581e-14,0.06577146,0.14709528,0.07876232,0.0858373,0.06111672,0.060253818,0.033952378,7.2477184e-16,6.6902945e-16,7.228468e-15,8.425517e-11,2.0495017e-16,1.1949933e-12,5.2561856e-13,7.674853e-08,1.0561281e-10,2.464523e-14,2.2523099e-14,0.059022747,6.1794714e-10,0.015514405,2.0163793e-12,0.031701073,6.1864007e-13,4.8275487e-15,0.039600898,0.10290336,0.06893341,0.046589818,2.6007535e-11,0.24317442,2.6618864e-14,2.5437328e-06,0.0004531666,3.4664122e-15,0.040439088,2.2129562e-12
5.968221e-06,2.6601328e-18,0.022244124,0.11004386,4.2363326e-16,2.1213289e-06,0.2517591,5.3969866e-06,0.06008707,2.2469998e-11,5.4134214e-16,0.06485007,0.14498806,0.07824179,0.0854533,0.060959723,0.05845073,0.031276636,2.3809396e-17,2.2955562e-17,3.1422355e-16,9.4192544e-12,6.3993666e-18,8.994308e-14,3.3196265e-14,1.755955e-08,1.1113888e-11,1.1264563e-15,1.1117518e-15,0.056936093,8.461473e-11,0.014565525,1.6009995e-13,0.028052103,3.9563513e-14,1.984227e-16,0.037836973,0.09743568,0.064879574,0.043536797,2.522672e-12,0.2371029,1.39552e-15,8.1102604e-07,0.00023450085,1.4694279e-16,0.039280504,1.6555065e-13
1.8278708e-06,5.6313836e-20,0.01939887,0.11220723,1.4051296e-17,6.6426213e-07,0.24627462,1.9436748e-06,0.06032792,2.2028115e-12,1.9034822e-17,0.06420624,0.14290571,0.07333469,0.08280996,0.05800562,0.057617977,0.029213184,5.9081696e-19,5.973122e-19,1.0581386e-17,8.8526484e-13,1.5023651e-19,5.5027694e-15,1.6784941e-15,3.5827716e-09,9.782197e-13,4.0063368e-17,4.299349e-17,0.057687934,9.906904e-12,0.014293068,1.0380515e-14,0.027013645,2.0278553e-15,6.2862856e-18,0.03825698,0.09117582,0.06319912,0.043784272,2.0325962e-13,0.22853993,5.7624737e-17,2.3676672e-07,0.00011399885,4.8145154e-18,0.0388254,1.0061742e-14
5.110824e-07,8.655802e-22,0.0161157,0.108735114,3.5266098e-19,1.9026535e-07,0.23704441,6.4727107e-07,0.062920496,1.7964701e-13,5.0913303e-19,0.063850075,0.13749637,0.070774004,0.07948401,0.055633996,0.053575825,0.026628764,1.0803053e-20,1.15028495e-20,2.6999496e-19,6.89683e-14,2.5856818e-21,2.6897206e-16,6.668319e-17,6.4613614e-10,7.0975154e-14,1.0850051e-18,1.2756084e-18,0.056239776,9.794474e-13,0.0138336085,5.404401e-16,0.025085011,8.1764573e-17,1.5007369e-19,0.039328016,0.08891046,0.062880695,0.042198643,1.3398872e-14,0.223367,1.8363215e-18,6.287438e-08,5.210697e-05,1.1923103e-19,0.03841177,4.882886e-16
1.2955371e-07,9.381163e-24,0.01346955,0.11027272,6.5343064e-21,4.951316e-08,0.23108944,1.9816409e-07,0.057738166,1.2005255e-14,1.01123735e-20,0.06027252,0.13376185,0.06824556,0.07995233,0.05799387,0.052796546,0.024936443,1.4159195e-22,1.5955983e-22,5.0936663e-21,4.3856943e-15,3.1717052e-23,1.03059235e-17,2.0388573e-18,1.0200625e-10,4.177742e-15,2.1844977e-20,2.8371607e-20,0.054288566,8.065222e-14,0.014245114,2.2178736e-17,0.02300846,2.5406309e-18,2.632771e-21,0.04119552,0.08612351,0.060460016,0.04150114,7.1066324e-16,0.21964005,4.415261e-20,1.5079406e-08,2.2235128e-05,2.177171e-21,0.03776494,1.8563465e-17
2.9553263e-08,6.9374665e-26,0.011151178,0.110205814,8.69598e-23,1.1619859e-08,0.22184993,5.542252e-08,0.057630382,6.465953e-16,1.4520295e-22,0.062069207,0.13160801,0.06681163,0.07902912,0.0565915,0.051757623,0.023456154,1.2897993e-24,1.5466714e-24,6.913785e-23,2.2380903e-16,2.6867582e-25,3.0311434e-19,4.6890594e-20,1.3949345e-11,1.9603025e-16,3.1836283e-22,4.6102066e-22,0.054833625,5.4490006e-15,0.012908777,7.0294243e-19,0.021281512,5.946754e-20,3.3003952e-23,0.040063202,0.07925375,0.05902622,0.04305971,2.9776067e-17,0.21398865,7.811931e-22,3.2401888e-09,8.880765e-06,2.851515e-23,0.036232904,5.4134975e-19
6.0174608e-09,3.3733941e-28,0.008953959,0.10888931,8.0609096e-25,2.4396336e-09,0.21755262,1.40614045e-08,0.05732105,2.7560574e-17,1.4628608e-24,0.061397895,0.12842588,0.06359697,0.076766856,0.055309877,0.047934342,0.021111742,7.887485e-27,1.0126584e-26,6.5489305e-25,8.996384e-18,1.5169557e-27,6.686168e-21,7.9080693e-22,1.6335011e-12,7.192189e-18,3.259961e-24,5.3181614e-24,0.054089144,2.9711486e-16,0.01271529,1.6822518e-20,0.019949535,1.0223741e-21,2.8653183e-25,0.038360443,0.078734726,0.058262136,0.040815037,9.65805e-19,0.20994383,9.8912216e-24,6.18514e-10,3.2896626e-06,2.5974202e-25,0.038318112,1.1830785e-20
1.083952e-09,1.0342681e-30,0.0072610024,0.10941329,5.0284425e-27,4.542653e-10,0.21432872,3.212095e-09,0.055864505,9.11204e-19,9.9990816e-27,0.060089897,0.12574324,0.060894273,0.07309466,0.056070317,0.047725834,0.020378007,3.1136564e-29,4.3097257e-29,4.1834164e-27,2.7904698e-19,5.4839952e-30,1.077955e-22,9.506971e-24,1.6176513e-13,2.0197362e-19,2.2684165e-26,4.2174753e-26,0.051139504,1.2840141e-17,0.012783724,2.9646408e-22,0.01833509,1.25519524e-23,1.66324e-27,0.03854586,0.07618089,0.054450568,0.04024429,2.3714596e-20,0.20263883,8.687437e-26,1.0391242e-10,1.1287705e-06,1.5894367e-27,0.034814622,1.8881181e-22
1.7108003e-10,1.9058216e-33,0.0056558363,0.10748468,2.0303265e-29,7.4310516e-11,0.20862256,6.5526046e-10,0.056499824,2.2854698e-20,4.464887e-29,0.061578758,0.12209501,0.060898725,0.07148389,0.0550656,0.04485435,0.01922471,7.588623e-32,1.1413598e-31,1.7338773e-29,6.5287383e-21,1.2126779e-32,1.2342259e-24,7.8929903e-26,1.33630205e-14,4.2400515e-21,1.033006e-28,2.2176388e-28,0.050319348,4.3110314e-19,0.012752352,3.74159e-24,0.017949717,1.0663981e-25,6.2035746e-30,0.039356124,0.07415279,0.054387957,0.042262536,4.300078e-22,0.1972047,5.1106024e-28,1.5210014e-11,3.5695308e-07,6.2831768e-30,0.035945892,2.137953e-24
2.3410586e-11,1.997154e-36,0.004394729,0.107357666,5.076505e-32,1.0570047e-11,0.2024865,1.1831715e-10,0.05363301,4.2431296e-22,1.2476612e-31,0.0581766,0.12214495,0.058296893,0.07026771,0.052824724,0.043143265,0.018199187,1.0849682e-34,1.7893578e-34,4.4623432e-32,1.1234927e-22,1.5563395e-35,9.718246e-27,4.3671347e-28,9.071398e-16,6.481942e-23,2.9498805e-31,7.4215767e-31,0.0475826,1.0999725e-20,0.012784911,3.2779935e-26,0.016320469,6.051661e-28,1.4209251e-32,0.039027322,0.070993535,0.054725237,0.038918424,5.6012765e-24,0.19568682,1.9355383e-30,1.918461e-12,1.0336953e-07,1.5346788e-32,0.03448699,1.6630291e-26
2.7458146e-12,1.11592e-39,0.0033203675,0.105864346,7.471441e-35,1.2927759e-12,0.2007355,1.8728406e-11,0.055812445,5.673697e-24,2.0771747e-34,0.057726167,0.12058528,0.058287606,0.06787835,0.05539161,0.040192977,0.016745362,8.5765295e-38,1.5674579e-37,6.7813833e-35,1.3826213e-24,1.0906484e-38,5.075306e-29,1.5467114e-30,4.978022e-17,7.0081155e-25,5.03054e-34,1.5086856e-33,0.047427393,2.0814228e-22,0.013540899,1.9249529e-28,0.0152817,2.203985e-30,1.8974417e-35,0.040061954,0.06891511,0.050960932,0.03893885,5.0822857e-26,0.18875694,4.5114492e-33,2.0602567e-13,2.7245042e-08,2.2008273e-35,0.03457925,8.569535e-29
2.726132e-13,3.08e-43,0.0024330406,0.10435532,6.103641e-38,1.3430244e-13,0.19882454,2.5716517e-12,0.056128707,5.299644e-26,1.9466605e-37,0.057369653,0.11672513,0.057174534,0.06738974,0.055735637,0.038604595,0.016138399,3.4968e-41,7.1707e-41,5.7412773e-38,1.1792186e-26,3.884e-42,1.6874181e-31,3.3492413e-33,2.168785e-18,5.186098e-27,4.8422243e-37,1.765519e-36,0.047748234,2.842618e-24,0.014112948,7.283064e-31,0.014669173,4.92206e-33,1.3907435e-38,0.03988704,0.06649352,0.05030454,0.039288037,3.1028578e-28,0.1847478,6.14563e-36,1.8592643e-14,6.487711e-09,1.7466461e-38,0.03297662,2.8074045e-31
