total_gen,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.0010983197,0.079553254,4.6801986e-14,0.2627383,1.2092372e-06,7.780267e-19,0.09714713,0.17843974,4.1290485e-10,0.13896674,0.058363885,1.0732997e-18,0.11366821,0.116241015,4.949733e-13,0.043897323,1.4306317e-11,0.10131789,0.00020708737,2.8840349e-11,3.1265485e-20,7.773184e-12,2.496098e-17,3.1188513e-16,0.06409051,7.2178945e-18,1.0338671e-18,1.0812267e-12,3.2143047e-15,0.039731808,3.4108382e-13,2.5334292e-09,2.6785928e-12,0.0050423257,0.013739018,1.6696632e-17,5.8184236e-05,0.10748505,1.6276416e-18,9.061296e-17,1.3896597e-19,0.07327646,0.03862249,0.022490341,2.264815e-06,1.7725977e-09,0.06077463,0.15500548,0.31506538,0.006559512,0.01548494,0.36610177,0.20847341,1.9326635e-06,2.2226626e-17,0.08737788,0.09575731,0.03979968
0.0006658424,0.07707762,3.3086782e-15,0.2589075,3.7214946e-07,1.94981e-20,0.094406605,0.17453413,6.367187e-11,0.1351378,0.05933986,2.8039255e-20,0.11011225,0.11117747,3.924989e-14,0.042789407,1.53267e-12,0.09836368,9.4851064e-05,3.4996595e-12,5.900153e-22,8.7833945e-13,9.004755e-19,1.4416224e-17,0.05894473,2.2934306e-19,2.3144817e-20,1.0366289e-13,1.7179168e-16,0.04032721,2.6990928e-14,4.5276452e-10,2.785394e-13,0.00407004,0.012707801,5.7548465e-19,2.6335334e-05,0.10628784,4.5740926e-20,3.609313e-18,2.9899471e-21,0.0717174,0.039320715,0.02191987,7.560694e-07,3.2200279e-10,0.0610408,0.15465,0.3071507,0.0050729383,0.015520235,0.36098403,0.19842012,6.7264443e-07,6.7477827e-19,0.08473499,0.09716971,0.037321493
0.00038607532,0.074376546,1.8969624e-16,0.2524618,1.04713166e-07,3.6166763e-22,0.09267971,0.17422278,8.4968066e-12,0.13226697,0.054754227,5.442217e-22,0.10879578,0.10708104,2.5488395e-15,0.039443873,1.3790335e-13,0.09537515,4.0447452e-05,3.6035538e-13,8.028397e-24,8.3723854e-14,2.4845974e-20,5.209362e-19,0.05446802,5.5106934e-21,3.7955448e-22,8.2701536e-15,7.269223e-18,0.037583992,1.7488266e-15,7.0862635e-11,2.4265822e-14,0.0025840693,0.012471375,1.5109412e-20,1.12193575e-05,0.1049348,9.613705e-22,1.1092987e-19,4.6952913e-23,0.06986177,0.039707363,0.021335077,2.3190309e-07,5.129464e-11,0.05799631,0.15120903,0.3023765,0.0038837877,0.014474544,0.35458604,0.19430406,2.1615952e-07,1.5428201e-20,0.084870756,0.095845446,0.03722874
0.00021388671,0.072040774,8.66533e-18,0.24502374,2.675061e-08,4.831273e-24,0.09088634,0.17062758,9.6987e-13,0.13283376,0.05568898,7.639226e-24,0.105453886,0.100106545,1.3329567e-16,0.039452594,1.0272287e-14,0.093734406,1.6118618e-05,3.1066732e-14,7.641266e-26,6.6389566e-15,5.120401e-22,1.4404173e-20,0.0502656,9.766259e-23,4.431266e-24,5.4072127e-16,2.3867451e-19,0.03376233,9.123503e-17,9.610817e-12,1.7453923e-15,0.0014363854,0.010861069,2.949637e-22,4.475358e-06,0.101589195,1.4721079e-23,2.5713434e-21,5.227874e-25,0.06886081,0.040411454,0.023065021,6.50427e-08,7.091037e-12,0.05909913,0.14544073,0.2966059,0.0028977268,0.014668939,0.3470065,0.18698616,6.373798e-08,2.5899732e-22,0.08297492,0.0923623,0.03690432
0.000113271475,0.07018586,3.092904e-19,0.23996165,6.1588996e-09,4.5079204e-26,0.08630798,0.16772412,9.35009e-14,0.13258228,0.054321032,7.5254335e-26,0.10384127,0.096408196,5.5113605e-18,0.03798404,6.235831e-16,0.09317673,5.962834e-06,2.2097902e-15,4.916625e-28,4.313031e-16,7.676518e-24,2.9762185e-22,0.04649105,1.2416037e-24,3.5673458e-26,2.849366e-17,5.9470813e-21,0.034542095,3.7623e-18,1.1166039e-12,1.0200835e-16,0.0006648388,0.010467168,4.167998e-24,1.6647587e-06,0.09673882,1.5950278e-25,4.3830598e-23,3.995466e-27,0.06635508,0.040952284,0.021252083,1.656134e-08,8.4105173e-13,0.058320325,0.14476609,0.2925238,0.0021209046,0.014154752,0.33993557,0.18657857,1.7131619e-08,3.1031857e-24,0.08196423,0.09129993,0.03718659
5.695685e-05,0.06724026,8.442252e-21,0.23303737,1.2675802e-09,2.838965e-28,0.08782785,0.16592462,7.508276e-15,0.130332,0.0542657,5.0301554e-28,0.10144907,0.08971499,1.7654456e-19,0.037858874,3.0322016e-17,0.09208082,2.045498e-06,1.2761973e-16,2.0579167e-30,2.2574814e-17,8.129589e-26,4.4758646e-24,0.042900227,1.0977062e-26,1.9104201e-28,1.1881314e-18,1.0971961e-22,0.03307595,1.2017058e-19,1.0974328e-13,4.759936e-18,0.00025302544,0.0093989605,4.1371406e-26,5.749983e-07,0.098155744,1.1835208e-27,5.341637e-25,2.0208839e-29,0.06493008,0.041114427,0.021008138,3.799146e-09,8.453049e-14,0.059795488,0.14433624,0.2860376,0.0015174556,0.013114828,0.3346281,0.18160503,4.167247e-09,2.5710145e-26,0.08033461,0.09242403,0.03649196
2.720676e-05,0.0665864,1.7207617e-22,0.22891739,2.3117794e-10,1.1609283e-30,0.08629857,0.1615719,4.946486e-16,0.13052809,0.054018654,2.1963047e-30,0.10118772,0.095369965,4.284151e-21,0.03836627,1.1588096e-18,0.09198592,6.4558066e-07,5.8794186e-18,5.3638064e-33,9.346087e-19,5.884573e-28,4.7574352e-26,0.039930675,6.5176864e-29,6.5348373e-31,3.8418484e-20,1.4583249e-24,0.033815105,2.9070035e-21,8.9998445e-15,1.7393968e-19,8.09014e-05,0.008902323,2.7892447e-28,1.831908e-07,0.09619772,5.7966008e-30,4.5100634e-27,6.490807e-32,0.062172927,0.03820359,0.020852316,7.790094e-10,7.1021616e-15,0.054970924,0.1408657,0.2792045,0.0010614294,0.0122191,0.32824746,0.17500103,9.102692e-10,1.4214578e-28,0.074090034,0.089582354,0.036046818
1.2300435e-05,0.0637274,2.5507366e-24,0.2270105,3.7005052e-11,2.94996e-33,0.083340116,0.1604754,2.6294184e-17,0.13049152,0.052412514,5.999706e-33,0.09972793,0.091091335,7.682373e-23,0.038106516,3.408514e-20,0.09134205,1.8672588e-07,2.1191827e-19,8.280944e-36,2.999113e-20,2.8054284e-30,3.4583792e-28,0.037031975,2.4986374e-31,1.3631891e-33,9.420471e-22,1.3543517e-26,0.032209415,5.1950422e-23,6.0666284e-16,4.872759e-21,2.2189932e-05,0.007594556,1.2297847e-30,5.3533082e-08,0.09292388,1.7974196e-32,2.5465067e-29,1.2628889e-34,0.06015146,0.03948991,0.019708777,1.4150274e-10,4.914823e-16,0.055684738,0.1364712,0.27540696,0.00072299124,0.013205176,0.31990337,0.17108095,1.7705039e-10,5.0375825e-31,0.07894947,0.08876964,0.035091102
5.2300265e-06,0.061459295,2.6698517e-26,0.22305039,5.14517e-12,4.4291528e-36,0.08086493,0.1585649,1.1073657e-18,0.12651815,0.051673688,9.7602966e-36,0.09592158,0.084534965,9.902421e-25,0.0388196,7.53984e-22,0.09211909,4.914801e-08,5.8494937e-21,7.1471e-39,7.2943365e-22,8.4463354e-33,1.6568954e-30,0.03474812,5.9137725e-34,1.6442846e-36,1.7088821e-23,8.4920655e-29,0.031485878,6.671268e-25,3.30648e-17,1.02209306e-22,5.323283e-06,0.007136343,3.3966578e-33,1.4253946e-08,0.09493802,3.364576e-35,9.23852e-32,1.4098604e-37,0.061217472,0.03802961,0.019323858,2.2554512e-11,2.7561418e-17,0.052216303,0.13646533,0.27049705,0.0004789798,0.012965846,0.31355143,0.17146984,3.0383838e-11,1.0931327e-33,0.07277193,0.086581975,0.034858417
2.0826737e-06,0.058989942,1.9091598e-28,0.21532777,6.1437547e-13,3.706945e-39,0.079742864,0.15521899,3.6211515e-20,0.1258918,0.050894998,8.931825e-39,0.092553556,0.085346185,8.8959475e-27,0.037306767,1.222503e-23,0.08808986,1.1690351e-08,1.2075103e-22,3.223e-42,1.3116744e-23,1.530669e-35,5.0167465e-33,0.03023807,8.208647e-37,1.078055e-39,2.2310078e-25,3.4584774e-31,0.031870667,5.968685e-27,1.4309932e-18,1.5637984e-24,1.1289164e-06,0.0065717073,5.5949553e-36,3.4326346e-09,0.09380229,3.599177e-38,2.0577818e-34,8.4783e-41,0.06067562,0.0388119,0.019261403,3.1218261e-12,1.2303053e-18,0.054149013,0.1296773,0.26280388,0.0003072344,0.01325288,0.30924144,0.17054038,4.5548842e-12,1.3779417e-36,0.07592585,0.087785825,0.034989063
7.734012e-07,0.05613629,8.9862255e-31,0.21232286,6.2228936e-14,1.616e-42,0.08437365,0.15305968,8.992316e-22,0.12187227,0.051989883,4.302e-42,0.08973228,0.0817836,5.3801816e-29,0.036358595,1.4119082e-25,0.08842335,2.49287e-09,1.815756e-24,0.0,1.696389e-25,1.5798581e-38,9.150621e-36,0.027083194,6.2962e-40,3.57e-43,2.0327692e-27,8.754753e-34,0.03232194,3.5935858e-29,4.8207734e-20,1.6950393e-26,2.1139664e-07,0.006257545,5.19283e-39,7.418815e-10,0.088816136,2.0641e-41,2.670872e-37,2.5e-44,0.059868835,0.038435794,0.020160802,3.7097774e-13,4.2865262e-20,0.05425731,0.13221401,0.25867033,0.00019110613,0.011891366,0.30552894,0.16177022,5.900535e-13,9.49214e-40,0.074413106,0.085706,0.033859737
2.668626e-07,0.05485773,2.6692167e-33,0.20940177,5.2748316e-15,0.0,0.08059056,0.15225288,1.6545045e-23,0.12444378,0.05243766,1e-45,0.08894559,0.08044317,2.1065035e-31,0.036491822,1.124968e-27,0.08880927,4.72543e-10,1.9314367e-26,0.0,1.5300004e-27,8.708e-42,9.51502e-39,0.024563964,2.5e-43,0.0,1.2487941e-29,1.3098194e-36,0.031053688,1.4000429e-31,1.2366822e-21,1.2598126e-28,3.4767098e-08,0.006091709,2.542e-42,1.4268345e-10,0.08736901,6e-45,1.9013e-40,0.0,0.057901368,0.03932294,0.021163162,3.7382224e-14,1.1406581e-21,0.050077125,0.12673905,0.2543455,0.00011467568,0.012389238,0.30142075,0.15772353,6.527552e-14,3.32e-43,0.07446853,0.08318008,0.034700423
8.495442e-08,0.054175727,4.7681994e-36,0.20476925,3.6869457e-16,0.0,0.0801478,0.14886723,2.1945418e-25,0.11957658,0.04773857,0.0,0.08949409,0.08131037,5.1070895e-34,0.037274674,5.9652614e-30,0.08689174,7.8884774e-11,1.4063622e-28,0.0,9.29603e-30,3e-45,5.289e-42,0.02114253,0.0,0.0,4.9750665e-32,1.092643e-39,0.03124405,3.3757854e-34,2.3577164e-23,6.1887286e-31,4.9733933e-09,0.0059839077,0.0,2.4195295e-11,0.08862777,0.0,6.9e-44,0.0,0.0591732,0.03710026,0.021106102,3.1512158e-15,2.2632705e-23,0.053113446,0.12443139,0.24724565,6.6345165e-05,0.0118724,0.2984266,0.1591253,6.0877224e-15,0.0,0.07021477,0.0852959,0.034827083
2.4810383e-08,0.052297145,4.846056e-39,0.2019184,2.0909286e-17,0.0,0.08055551,0.15022065,2.0352706e-27,0.1200018,0.04794778,0.0,0.08592103,0.079337016,7.2860624e-37,0.037375208,2.0211895e-32,0.0848886,1.148026e-11,6.755387e-31,0.0,3.6591482e-32,0.0,1e-45,0.018541712,0.0,0.0,1.2296994e-34,4.75e-43,0.030187594,4.786927e-37,3.2514058e-25,1.9275001e-33,6.124158e-10,0.0057825265,0.0,3.581298e-12,0.08719632,0.0,0.0,0.0,0.059531152,0.03878895,0.020185715,2.1895456e-16,3.2603454e-25,0.04990325,0.12596953,0.24405298,3.6870784e-05,0.0123329265,0.29294336,0.15514259,4.719417e-16,0.0,0.07105284,0.08452627,0.033834733
6.6019274e-09,0.050625857,2.626e-42,0.19486864,9.451691e-19,0.0,0.077416435,0.14441203,1.2752944e-29,0.116451055,0.04776989,0.0,0.08626367,0.0781307,5.76622e-40,0.037724376,4.1777534e-35,0.08676044,1.4405279e-12,2.0528119e-33,0.0,8.926035e-35,0.0,0.0,0.016145617,0.0,0.0,1.7925649e-37,0.0,0.029577127,3.76284e-40,3.1469574e-27,3.6296215e-36,6.4134704e-11,0.0050142333,0.0,4.5767627e-13,0.08499102,0.0,0.0,0.0,0.056879926,0.04231529,0.019557776,1.233811e-17,3.3099282e-27,0.049673636,0.12504502,0.24377283,1.9607221e-05,0.011699744,0.28789946,0.15510868,2.9947065e-17,0.0,0.07129321,0.08167744,0.032754574
1.5891221e-09,0.0482875,1e-45,0.19243792,3.339548e-20,0.0,0.07657007,0.14564031,5.194017e-32,0.11763765,0.049693827,0.0,0.08333822,0.07656502,2.37e-43,0.036024783,4.994557e-38,0.087204,1.5398483e-13,3.7621164e-36,0.0,1.2824524e-37,0.0,0.0,0.014034789,0.0,0.0,1.45329e-40,0.0,0.028863931,1.53e-43,2.0666101e-29,3.912557e-39,5.6371813e-12,0.00445531,0.0,4.99013e-14,0.0861593,0.0,0.0,0.0,0.057425223,0.03857952,0.019239042,5.538891e-19,2.2904966e-29,0.047773905,0.12510544,0.2375526,9.946709e-06,0.01138002,0.28806522,0.15263088,1.5293553e-18,0.0,0.07108168,0.08090871,0.03332061
3.433562e-10,0.04669743,0.0,0.1863556,9.026251e-22,0.0,0.0764322,0.14362541,1.3158863e-34,0.12025028,0.048431378,0.0,0.082728304,0.073819734,0.0,0.034626618,3.2462e-41,0.08697371,1.3839482e-14,3.935292e-39,0.0,1.02319e-40,0.0,0.0,0.01184338,0.0,0.0,6.2e-44,0.0,0.029342337,0.0,8.863589e-32,2.266e-42,4.0988542e-13,0.0035776508,0.0,4.5820315e-15,0.08285719,0.0,0.0,0.0,0.05448817,0.03900057,0.019433903,1.9425136e-20,1.0406257e-31,0.048423875,0.1180314,0.23437853,4.7990993e-06,0.009772867,0.2803723,0.15095307,6.169963e-20,0.0,0.069952935,0.081019446,0.03233208
6.6025414e-11,0.04570041,0.0,0.18410774,1.8222304e-23,0.0,0.077915624,0.142895,1.9719599e-37,0.11616844,0.049002413,0.0,0.08136738,0.07697521,0.0,0.035674267,1.1e-44,0.08710871,1.0308981e-15,2.203e-42,0.0,4.2e-44,0.0,0.0,0.009699886,0.0,0.0,0.0,0.0,0.02912879,0.0,2.3776348e-34,0.0,2.4265908e-14,0.0030608936,0.0,3.493275e-16,0.08356053,0.0,0.0,0.0,0.053896546,0.03675456,0.021757146,5.208086e-22,2.9745979e-34,0.047876332,0.118448064,0.23169945,2.1927385e-06,0.01114387,0.27724522,0.14715992,1.9265794e-21,0.0,0.068003446,0.08006785,0.03358915
1.1195609e-11,0.043995094,0.0,0.17940086,2.6758692e-25,0.0,0.079430275,0.13975747,1.64917e-40,0.11490292,0.050097823,0.0,0.08096694,0.07455758,0.0,0.03735673,0.0,0.08435145,6.265341e-17,0.0,0.0,0.0,0.0,0.0,0.007856124,0.0,0.0,0.0,0.0,0.027799385,0.0,3.796306e-37,0.0,1.1494588e-15,0.0027674318,0.0,2.1771481e-17,0.08281836,0.0,0.0,0.0,0.053917326,0.03985072,0.021423673,1.0422402e-23,5.0957544e-37,0.04755438,0.11929415,0.22906095,9.4521835e-07,0.011479259,0.27111742,0.14568706,4.5519865e-23,0.0,0.06614547,0.08127258,0.033127826
1.6572835e-12,0.04286213,0.0,0.17927292,2.774996e-27,0.0,0.07695986,0.13942593,7.1e-44,0.114322774,0.04772649,0.0,0.07990268,0.073173836,0.0,0.036824305,0.0,0.084003195,3.0536704e-18,0.0,0.0,0.0,0.0,0.0,0.0064189574,0.0,0.0,0.0,0.0,0.02873867,0.0,3.40737e-40,0.0,4.2739277e-17,0.0023960683,0.0,1.0904954e-18,0.083157815,0.0,0.0,0.0,0.05462435,0.038650703,0.021439483,1.5159663e-25,4.94623e-40,0.04511185,0.1161605,0.22545238,3.8262013e-07,0.010450273,0.2679084,0.14242111,7.9366753e-25,0.0,0.06426104,0.079884365,0.033097364
2.1184351e-13,0.04186914,0.0,0.17831434,1.9661828e-29,0.0,0.07299748,0.13695285,0.0,0.114442706,0.04621408,0.0,0.0808223,0.07354217,0.0,0.035430674,0.0,0.08568292,1.1711687e-19,0.0,0.0,0.0,0.0,0.0,0.0049509862,0.0,0.0,0.0,0.0,0.027532337,0.0,1.61e-43,0.0,1.2212837e-18,0.0019119026,0.0,4.308297e-20,0.083289176,0.0,0.0,0.0,0.05310516,0.037227307,0.019997839,1.5558697e-27,2.55e-43,0.048182208,0.11343993,0.22077242,1.4476032e-07,0.0099073285,0.26468152,0.14317411,9.93104e-27,0.0,0.06554924,0.08111113,0.03422939
2.310638e-14,0.04062459,0.0,0.17409717,9.17e-32,0.0,0.078033194,0.13670315,0.0,0.112089045,0.048303448,0.0,0.08184851,0.0727516,0.0,0.032861516,0.0,0.08585891,3.461532e-21,0.0,0.0,0.0,0.0,0.0,0.0037742197,0.0,0.0,0.0,0.0,0.027967978,0.0,0.0,0.0,2.6200513e-20,0.0013825482,0.0,1.3151325e-21,0.080886394,0.0,0.0,0.0,0.051467717,0.039557472,0.020190667,1.0899357e-29,0.0,0.04780789,0.10903861,0.21890776,5.092209e-08,0.009357552,0.25870824,0.14089084,8.6445715e-29,0.0,0.063173205,0.07848956,0.034061577
2.1227878e-15,0.03969678,0.0,0.17283076,2.698731e-34,0.0,0.07841489,0.1328292,0.0,0.11061341,0.046951827,0.0,0.08043548,0.07362381,0.0,0.032907713,0.0,0.085645914,7.704492e-23,0.0,0.0,0.0,0.0,0.0,0.0027888322,0.0,0.0,0.0,0.0,0.027331157,0.0,0.0,0.0,4.111897e-22,0.0009857223,0.0,3.031886e-23,0.08281533,0.0,0.0,0.0,0.051997446,0.03940433,0.020859828,5.020395e-32,0.0,0.047891885,0.11198801,0.21294683,1.6561875e-08,0.009087633,0.25698173,0.1381706,5.05476e-31,0.0,0.063890815,0.07784598,0.03415426
1.6194858e-16,0.038062453,0.0,0.17072277,4.7758924e-37,0.0,0.07323916,0.13394676,0.0,0.112509415,0.04619205,0.0,0.07950963,0.0716828,0.0,0.032987297,0.0,0.082785465,1.2587174e-24,0.0,0.0,0.0,0.0,0.0,0.0019896857,0.0,0.0,0.0,0.0,0.027337054,0.0,0.0,0.0,4.5863446e-24,0.0006566368,0.0,5.147011e-25,0.07935186,0.0,0.0,0.0,0.05204459,0.0397648,0.019520223,1.4573995e-34,0.0,0.046200894,0.11442753,0.21179749,4.9503797e-09,0.009090322,0.25126132,0.13441359,1.9086127e-33,0.0,0.06541091,0.078168,0.034240257
1.0101777e-17,0.035858918,0.0,0.16708608,4.80745e-40,0.0,0.07357376,0.13342063,0.0,0.1124077,0.04614107,0.0,0.07663491,0.07014242,0.0,0.03276395,0.0,0.08441726,1.467044e-26,0.0,0.0,0.0,0.0,0.0,0.0014056432,0.0,0.0,0.0,0.0,0.02691047,0.0,0.0,0.0,3.5200394e-26,0.000381346,0.0,6.2557675e-27,0.078637436,0.0,0.0,0.0,0.05098238,0.039348636,0.020411327,2.540387e-37,0.0,0.049293276,0.10871378,0.20669433,1.3509612e-09,0.009250391,0.25033975,0.13096242,4.4493484e-36,0.0,0.06403686,0.07881137,0.03289185
5.064917e-19,0.035078187,0.0,0.16484849,2.58e-43,0.0,0.07422098,0.13318364,0.0,0.107298665,0.044755526,0.0,0.07702953,0.071499884,0.0,0.031940512,0.0,0.08618359,1.181546e-28,0.0,0.0,0.0,0.0,0.0,0.000949906,0.0,0.0,0.0,0.0,0.026435854,0.0,0.0,0.0,1.7926623e-28,0.00019932275,0.0,5.275182e-29,0.07622514,0.0,0.0,0.0,0.04944271,0.03727119,0.020547042,2.51456e-40,0.0,0.045791287,0.10730312,0.20092826,3.3423148e-10,0.009290262,0.24661823,0.13136819,6.08239e-39,0.0,0.062189754,0.07777227,0.034279395
2.0034101e-20,0.03402854,0.0,0.16230305,0.0,0.0,0.069764405,0.13278197,0.0,0.109316476,0.04497473,0.0,0.07736748,0.0701232,0.0,0.033620518,0.0,0.08091959,6.344489e-31,0.0,0.0,0.0,0.0,0.0,0.00060814177,0.0,0.0,0.0,0.0,0.026060998,0.0,0.0,0.0,5.8137e-31,9.787047e-05,0.0,2.9791414e-31,0.07880208,0.0,0.0,0.0,0.051367197,0.03928034,0.018972784,1.33e-43,0.0,0.046438873,0.10414887,0.20019303,7.439038e-11,0.0089000175,0.23968029,0.13085593,4.593e-42,0.0,0.06535611,0.076043986,0.03223672
6.123976e-22,0.03266234,0.0,0.15984969,0.0,0.0,0.07165109,0.13226,0.0,0.11082897,0.04563773,0.0,0.076560676,0.068626516,0.0,0.031711508,0.0,0.0824664,2.181188e-33,0.0,0.0,0.0,0.0,0.0,0.00038599345,0.0,0.0,0.0,0.0,0.026534257,0.0,0.0,0.0,1.1456191e-33,4.4147037e-05,0.0,1.0827219e-33,0.076565154,0.0,0.0,0.0,0.049790498,0.03609561,0.019334586,0.0,0.0,0.049587745,0.10351537,0.19514701,1.4771817e-11,0.008895424,0.23773794,0.12937577,1e-45,0.0,0.06287066,0.073526666,0.03263127
1.4140504e-23,0.03175575,0.0,0.1589896,0.0,0.0,0.07059647,0.1305524,0.0,0.10975607,0.04457207,0.0,0.07673495,0.06808323,0.0,0.033440765,0.0,0.08187834,4.584685e-36,0.0,0.0,0.0,0.0,0.0,0.00023378056,0.0,0.0,0.0,0.0,0.025795907,0.0,0.0,0.0,1.2996635e-36,1.8356774e-05,0.0,2.419922e-36,0.07717725,0.0,0.0,0.0,0.051960085,0.037674863,0.019639775,0.0,0.0,0.04746367,0.102147415,0.19366008,2.5934341e-12,0.008343654,0.23406687,0.1281818,0.0,0.0,0.06070085,0.07250328,0.03210797
2.4048772e-25,0.0303036,0.0,0.15586972,0.0,0.0,0.07276519,0.12958725,0.0,0.10786983,0.04534616,0.0,0.07602837,0.06605021,0.0,0.031214498,0.0,0.08102532,5.587673e-39,0.0,0.0,0.0,0.0,0.0,0.00013620603,0.0,0.0,0.0,0.0,0.025864454,0.0,0.0,0.0,7.97216e-40,7.1196105e-06,0.0,3.157324e-39,0.077472016,0.0,0.0,0.0,0.049287815,0.039214015,0.020640371,0.0,0.0,0.04996136,0.10497997,0.19128479,3.9863515e-13,0.008116586,0.23273398,0.12574781,0.0,0.0,0.059693884,0.07307444,0.032536622
2.928924e-27,0.028862074,0.0,0.15432525,0.0,0.0,0.06946673,0.12861085,0.0,0.108844176,0.04403725,0.0,0.075329095,0.06715845,0.0,0.030981455,0.0,0.08067925,3.713e-42,0.0,0.0,0.0,0.0,0.0,7.5511154e-05,0.0,0.0,0.0,0.0,0.025901584,0.0,0.0,0.0,2.45e-43,2.5629822e-06,0.0,2.263e-42,0.07381836,0.0,0.0,0.0,0.047546614,0.03867458,0.021087635,0.0,0.0,0.04809091,0.10028557,0.18906662,5.307586e-14,0.0082390765,0.22844261,0.124132216,0.0,0.0,0.062328357,0.072923124,0.032224897
2.4755324e-29,0.027755685,0.0,0.15281156,0.0,0.0,0.07051956,0.12746605,0.0,0.10592428,0.04455227,0.0,0.07518439,0.06553807,0.0,0.031123372,0.0,0.08050005,1e-45,0.0,0.0,0.0,0.0,0.0,3.994738e-05,0.0,0.0,0.0,0.0,0.025039896,0.0,0.0,0.0,0.0,8.537158e-07,0.0,1e-45,0.07457397,0.0,0.0,0.0,0.049059566,0.041745894,0.022101747,0.0,0.0,0.046822086,0.10406041,0.18699428,6.0504614e-15,0.0077565624,0.22584325,0.12117023,0.0,0.0,0.05935316,0.072997965,0.03198716
1.4016948e-31,0.026348984,0.0,0.15006402,0.0,0.0,0.0713797,0.12559165,0.0,0.103778824,0.045079604,0.0,0.07469525,0.064302616,0.0,0.031846993,0.0,0.07986699,0.0,0.0,0.0,0.0,0.0,0.0,2.0159836e-05,0.0,0.0,0.0,0.0,0.024539176,0.0,0.0,0.0,0.0,2.6170312e-07,0.0,0.0,0.072583154,0.0,0.0,0.0,0.048866283,0.039777912,0.021286936,0.0,0.0,0.046901386,0.09968335,0.18448488,5.830994e-16,0.0083341,0.22349313,0.12010794,0.0,0.0,0.061309718,0.07023906,0.032451943
5.1092063e-34,0.025101272,0.0,0.14839736,0.0,0.0,0.07035064,0.124859415,0.0,0.104594834,0.045643996,0.0,0.074282296,0.064347826,0.0,0.031779926,0.0,0.079686075,0.0,0.0,0.0,0.0,0.0,0.0,9.652027e-06,0.0,0.0,0.0,0.0,0.024409989,0.0,0.0,0.0,0.0,7.337442e-08,0.0,0.0,0.07336086,0.0,0.0,0.0,0.048627865,0.038664073,0.022181317,0.0,0.0,0.047561273,0.101173945,0.18148045,4.6853826e-17,0.008830404,0.22123156,0.1193059,0.0,0.0,0.05901538,0.07021001,0.032371074
1.1456991e-36,0.024020992,0.0,0.14590019,0.0,0.0,0.07191423,0.12535837,0.0,0.10576265,0.044853132,0.0,0.07445976,0.06374532,0.0,0.030548373,0.0,0.07887596,0.0,0.0,0.0,0.0,0.0,0.0,4.3679206e-06,0.0,0.0,0.0,0.0,0.023769459,0.0,0.0,0.0,0.0,1.8688935e-08,0.0,0.0,0.07249895,0.0,0.0,0.0,0.048329335,0.036409613,0.021018745,0.0,0.0,0.048411343,0.095886454,0.17728245,3.0918293e-18,0.007950392,0.21949854,0.11814996,0.0,0.0,0.06006045,0.07293414,0.032011922
1.500393e-39,0.022911297,0.0,0.14729767,0.0,0.0,0.06979127,0.12357614,0.0,0.101376235,0.045365974,0.0,0.07375102,0.06565881,0.0,0.029754225,0.0,0.07944195,0.0,0.0,0.0,0.0,0.0,0.0,1.8612516e-06,0.0,0.0,0.0,0.0,0.024918957,0.0,0.0,0.0,0.0,4.2922337e-09,0.0,0.0,0.073965736,0.0,0.0,0.0,0.046171233,0.038540926,0.021361608,0.0,0.0,0.04647148,0.09770768,0.1770609,1.6479396e-19,0.0077878614,0.2153329,0.118514106,0.0,0.0,0.059791632,0.072243996,0.03262519
