candidate_size,r2,mse,tau,meets_tau,features
8,0.7627891898155212,0.22472427040338516,0.9498733758926391,False,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt
10,0.7924185395240784,0.19665455211680838,0.9498733758926391,False,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw
12,0.790473997592926,0.19849676335593913,0.9498733758926391,False,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh
14,0.8009544610977173,0.18856799111860553,0.9498733758926391,False,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw
16,0.8212961554527283,0.16929706995852473,0.9498733758926391,False,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw
18,0.8149762153625488,0.17528428532546614,0.9498733758926391,False,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw;da_as_ss_mw_thirty_minutes_reserve;da_as_as_mw_primary_reserve
