center,target_label,plot_label,method,n_features,budget_kind,feature_count,best_test_r2,best_train_r2,min_test_loss,min_train_loss,final_test_r2,final_train_r2,final_test_loss,final_train_loss,best_epoch,full_dnn_r2,ratio_to_full,output_dir
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=8",L1GateDNN,8,,8,0.9288196563720703,0.9340697526931763,0.07386605472189106,0.06593023471369393,0.9205522537231445,0.9257982969284058,0.08244543725446071,0.07420172781645613,124,0.9691498875617981,0.9583859713473308,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Sweep/n08/L1GateDNN
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=10",L1GateDNN,10,,10,0.9381687045097351,0.9452588558197021,0.06416427352163753,0.054741161935919526,0.9330203533172607,0.941426157951355,0.06950685526690867,0.05857382471447838,132,0.9691498875617981,0.9680326196704145,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Sweep/n10/L1GateDNN
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=12",L1GateDNN,12,,12,0.9573473930358887,0.9682818651199341,0.04426192958971069,0.031718130390306694,0.9573473930358887,0.9682818651199341,0.04426192958971069,0.031718130390306694,150,0.9691498875617981,0.9878218068459954,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Sweep/n12/L1GateDNN
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=14",L1GateDNN,14,,14,0.9648236632347107,0.9768901467323303,0.0365035908454051,0.023109863527507376,0.9626535773277283,0.9756045341491699,0.03875552657056072,0.02439549410028342,141,0.9691498875617981,0.9955360627054589,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Sweep/n14/L1GateDNN
net_sched_interchange_mw,net_sched_interchange_mw,"net_sched_interchange_mw
n=16",L1GateDNN,16,,16,0.9685556292533875,0.9809348583221436,0.032630777994349394,0.019065132828630097,0.9673789143562317,0.9805577397346497,0.03385192071423615,0.01944227140598919,148,0.9691498875617981,0.9993868251794306,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_net_sched_interchange_mw/Sweep/n16/L1GateDNN
total_gen,total_gen,"total_gen
n=11",L1GateDNN,11,,11,0.8940691947937012,0.9388708472251892,0.10615122353139261,0.06112913568993205,0.889482319355011,0.9388708472251892,0.11074762061221279,0.06112913568993205,128,0.9252952337265015,0.9662528911912346,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Sweep/n11/L1GateDNN
total_gen,total_gen,"total_gen
n=13",L1GateDNN,13,,13,0.912416398525238,0.9540566802024841,0.08776583394554516,0.045943314458889946,0.9062039256095886,0.9540566802024841,0.09399125770959135,0.045943314458889946,96,0.9252952337265015,0.9860813773465625,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Sweep/n13/L1GateDNN
total_gen,total_gen,"total_gen
n=15",L1GateDNN,15,,15,0.9173318147659302,0.9605770111083984,0.0828401686232452,0.03942295731221789,0.9159141182899475,0.9590500593185425,0.08426082163589867,0.04094995397885147,136,0.9252952337265015,0.9913936453249632,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Sweep/n15/L1GateDNN
total_gen,total_gen,"total_gen
n=17",L1GateDNN,17,,17,0.9204331636428833,0.9664226770401001,0.07973239306343473,0.033577309549280086,0.9165430068969727,0.9627693295478821,0.08363066798237632,0.037230689673403865,134,0.9252952337265015,0.994745385141522,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Sweep/n17/L1GateDNN
total_gen,total_gen,"total_gen
n=19",L1GateDNN,19,,19,0.9215930700302124,0.9644311666488647,0.07857009538419579,0.03556880919096915,0.9156967997550964,0.964127242565155,0.08447861665068832,0.035872750250584354,126,0.9252952337265015,0.9959989378942555,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_gen/Sweep/n19/L1GateDNN
metered_load_mw,metered_load_mw,"metered_load_mw
n=11",L1GateDNN,11,,11,0.8897529244422913,0.9411236643791199,0.1094867935123509,0.05887634745696942,0.8867706656455994,0.9411236643791199,0.1124484890340466,0.05887634745696942,109,0.9157376885414124,0.9716242277409051,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Sweep/n11/L1GateDNN
metered_load_mw,metered_load_mw,"metered_load_mw
n=13",L1GateDNN,13,,13,0.9053398370742798,0.9619563817977905,0.09400736966667926,0.038043602587140624,0.8958675861358643,0.9582787752151489,0.10341427117994387,0.04172120683509686,130,0.9157376885414124,0.988645382190511,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Sweep/n13/L1GateDNN
metered_load_mw,metered_load_mw,"metered_load_mw
n=15",L1GateDNN,15,,15,0.9110333323478699,0.9673448801040649,0.08835312060705602,0.032655095977636404,0.9058108329772949,0.9666519165039062,0.09353958314803501,0.033348102498901626,104,0.9157376885414124,0.9948627688339052,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Sweep/n15/L1GateDNN
metered_load_mw,metered_load_mw,"metered_load_mw
n=17",L1GateDNN,17,,17,0.9127294421195984,0.9641672372817993,0.08666869808311604,0.03583276131696421,0.9041434526443481,0.957491397857666,0.09519547843650732,0.04250861756497203,129,0.9157376885414124,0.9967149474577097,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Sweep/n17/L1GateDNN
metered_load_mw,metered_load_mw,"metered_load_mw
n=19",L1GateDNN,19,,19,0.9201949834823608,0.9694839119911194,0.07925465513343953,0.030516085168134133,0.9127727150917053,0.9653470516204834,0.08662573907303212,0.03465298048250343,122,0.9157376885414124,1.0048674363813157,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_metered_load_mw/Sweep/n19/L1GateDNN
total_losses,total_losses,"total_losses
n=12",L1GateDNN,12,,12,0.9290541410446167,0.9649801850318909,0.06957126139640445,0.035019805816142134,0.9272767901420593,0.963835597038269,0.07131416721428495,0.036164376874043,141,0.9412600994110107,0.987032321486875,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Sweep/n12/L1GateDNN
total_losses,total_losses,"total_losses
n=14",L1GateDNN,14,,14,0.9418267011642456,0.9756798148155212,0.05704618621015603,0.024320156834195535,0.9388482570648193,0.9729466438293457,0.05996689208067681,0.027053338059236265,142,0.9412600994110107,1.0006019608752028,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Sweep/n14/L1GateDNN
total_losses,total_losses,"total_losses
n=16",L1GateDNN,16,,16,0.9507260918617249,0.9812221527099609,0.04831920469906635,0.018777863155200816,0.9486768841743469,0.9808780550956726,0.050328679876856325,0.01912191737916329,135,0.9412600994110107,1.0100567233824502,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Sweep/n16/L1GateDNN
total_losses,total_losses,"total_losses
n=18",L1GateDNN,18,,18,0.9493205547332764,0.9837846755981445,0.04969751742305007,0.016215299757681986,0.9491114020347595,0.9835602045059204,0.049902599046529245,0.01643977089679191,138,0.9412600994110107,1.0085634728671804,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Sweep/n18/L1GateDNN
total_losses,total_losses,"total_losses
n=20",L1GateDNN,20,,20,0.9509201049804688,0.9843906164169312,0.04812893930470526,0.015609404973651642,0.9506884813308716,0.9831732511520386,0.04835607442527828,0.01682675638307855,145,0.9412600994110107,1.010262844006139,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_losses/Sweep/n20/L1GateDNN
congestion_price_da,congestion_price_da,"congestion_price_da
n=2",L1GateDNN,2,,2,0.9953500628471375,0.9966986179351807,0.003566068080420349,0.0033013703207592756,0.9867492914199829,0.9892977476119995,0.010162007647431477,0.010702270039074977,139,0.9407544732093811,1.0580338347491494,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_congestion_price_da/Sweep/n02/L1GateDNN
congestion_price_da,congestion_price_da,"congestion_price_da
n=4",L1GateDNN,4,,4,0.9997490048408508,0.9998444318771362,0.00019250848529512947,0.00015554459866494927,0.999597430229187,0.9997757077217102,0.0003087440258590106,0.00022426742107490677,135,0.9407544732093811,1.0627098071935923,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_congestion_price_da/Sweep/n04/L1GateDNN
congestion_price_da,congestion_price_da,"congestion_price_da
n=6",L1GateDNN,6,,6,0.9994757771492004,0.9997016191482544,0.00040201023242943476,0.0002983902989910024,0.9967442750930786,0.9974693655967712,0.0024968196947106848,0.0025306068518849943,146,0.9407544732093811,1.0624193725483886,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_congestion_price_da/Sweep/n06/L1GateDNN
congestion_price_rt,congestion_price_rt,"congestion_price_rt
n=6",L1GateDNN,6,,6,0.576764702796936,0.7989770770072937,0.3614687000626707,0.20102287277972844,0.5367371439933777,0.7982954978942871,0.3956546988274443,0.2017044772278999,31,0.7255069017410278,0.7949816899230742,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_congestion_price_rt/Sweep/n06/L1GateDNN
congestion_price_rt,congestion_price_rt,"congestion_price_rt
n=8",L1GateDNN,8,,8,0.6825162172317505,0.8216238021850586,0.30377453955162953,0.17837618995233404,0.6571196913719177,0.8155856132507324,0.32807447538688417,0.1844143317053329,111,0.7255069017410278,0.9407439344737991,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_congestion_price_rt/Sweep/n08/L1GateDNN
congestion_price_rt,congestion_price_rt,"congestion_price_rt
n=10",L1GateDNN,10,,10,0.6961325407028198,0.8621521592140198,0.2907462735410507,0.1378478387400542,0.6730499267578125,0.8590450286865234,0.312832132140856,0.14095493581381852,67,0.7255069017410278,0.9595119481734534,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_congestion_price_rt/Sweep/n10/L1GateDNN
congestion_price_rt,congestion_price_rt,"congestion_price_rt
n=12",L1GateDNN,12,,12,0.6767755746841431,0.8997819423675537,0.30926730883557624,0.10021800677981839,0.6201785802841187,0.8863219022750854,0.3634204384075796,0.11367810474357744,54,0.7255069017410278,0.9328313391093286,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_congestion_price_rt/Sweep/n12/L1GateDNN
congestion_price_rt,congestion_price_rt,"congestion_price_rt
n=14",L1GateDNN,14,,14,0.6911395788192749,0.9157336950302124,0.29552363858717245,0.08426629125782091,0.6425203084945679,0.9152060151100159,0.3420434516695578,0.08479395978050455,51,0.7255069017410278,0.9526299159397653,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_congestion_price_rt/Sweep/n14/L1GateDNN
marginal_loss_price_da,marginal_loss_price_da,"marginal_loss_price_da
n=8",L1GateDNN,8,,8,0.8490232229232788,0.926458477973938,0.1570920640511847,0.07354154840429987,0.8389636278152466,0.926458477973938,0.1675591478124261,0.07354154840429987,92,0.8936111927032471,0.9501036131328146,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_marginal_loss_price_da/Sweep/n08/L1GateDNN
marginal_loss_price_da,marginal_loss_price_da,"marginal_loss_price_da
n=10",L1GateDNN,10,,10,0.8671557307243347,0.9346218705177307,0.138225083784541,0.06537811353896453,0.8636500835418701,0.9346218705177307,0.14187271142855468,0.06537811353896453,77,0.8936111927032471,0.9703948851637787,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_marginal_loss_price_da/Sweep/n10/L1GateDNN
marginal_loss_price_da,marginal_loss_price_da,"marginal_loss_price_da
n=12",L1GateDNN,12,,12,0.8871117234230042,0.9498310685157776,0.11746080814883476,0.0501689205775897,0.8744094371795654,0.9458423256874084,0.1306775332621594,0.054157664043179544,121,0.8936111927032471,0.9927267369373681,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_marginal_loss_price_da/Sweep/n12/L1GateDNN
marginal_loss_price_da,marginal_loss_price_da,"marginal_loss_price_da
n=14",L1GateDNN,14,,14,0.9118572473526001,0.9673665761947632,0.09171291577016435,0.032633418220853326,0.9103055000305176,0.9673665761947632,0.09332756590234434,0.032633418220853326,148,0.8936111927032471,1.0204183371899778,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_marginal_loss_price_da/Sweep/n14/L1GateDNN
marginal_loss_price_da,marginal_loss_price_da,"marginal_loss_price_da
n=16",L1GateDNN,16,,16,0.9008668065071106,0.9670823216438293,0.103148528278192,0.03291767489301463,0.8992929458618164,0.9629383683204651,0.10478619685987146,0.03706165552096659,146,0.8936111927032471,1.0081194303105299,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_marginal_loss_price_da/Sweep/n16/L1GateDNN
total_lmp_da,total_lmp_da,"total_lmp_da
n=8",L1GateDNN,8,,8,0.9280372858047485,0.972955048084259,0.06872643756100953,0.027044950471516106,0.9259330630302429,0.9672866463661194,0.07073606082760706,0.032713379484297984,119,0.9622096419334412,0.9644855397000309,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_lmp_da/Sweep/n08/L1GateDNN
total_lmp_da,total_lmp_da,"total_lmp_da
n=10",L1GateDNN,10,,10,0.9445972442626953,0.9795912504196167,0.05291118999806846,0.020408738474841114,0.9430271983146667,0.9795912504196167,0.05441068049247672,0.020408738474841114,148,0.9622096419334412,0.9816958832013407,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_lmp_da/Sweep/n10/L1GateDNN
total_lmp_da,total_lmp_da,"total_lmp_da
n=12",L1GateDNN,12,,12,0.9572558403015137,0.9866174459457397,0.04082188442940029,0.013382576871485734,0.9525789022445679,0.9862889051437378,0.04528851208004465,0.013711074214253906,137,0.9622096419334412,0.9948516400002255,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_lmp_da/Sweep/n12/L1GateDNN
total_lmp_da,total_lmp_da,"total_lmp_da
n=14",L1GateDNN,14,,14,0.9580597877502441,0.9892339110374451,0.04005410603713244,0.010766072609176978,0.9524692296981812,0.9862310290336609,0.04539327683756355,0.013768943779321117,145,0.9622096419334412,0.9956871621293896,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_lmp_da/Sweep/n14/L1GateDNN
total_lmp_da,total_lmp_da,"total_lmp_da
n=16",L1GateDNN,16,,16,0.959172785282135,0.9904038906097412,0.03899116185209828,0.009596113733766837,0.9513587951660156,0.9887124300003052,0.04645375279062314,0.01128756971411765,135,0.9622096419334412,0.9968438721470261,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_total_lmp_da/Sweep/n16/L1GateDNN
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=4",L1GateDNN,4,,4,0.7629642486572266,0.8076705932617188,0.22605122061931107,0.19232943555410634,0.7573693990707397,0.7984974384307861,0.23138680758133326,0.2015025430816963,129,0.8494500517845154,0.8981861229561404,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_da_as_total_mw_primary_reserve/Sweep/n04/L1GateDNN
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=6",L1GateDNN,6,,6,0.8718720078468323,0.901347815990448,0.12219035482569916,0.09865220954414354,0.8674206733703613,0.8978662490844727,0.1264354362913735,0.10213373120818327,147,0.8494500517845154,1.0263958498974872,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_da_as_total_mw_primary_reserve/Sweep/n06/L1GateDNN
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=8",L1GateDNN,8,,8,0.8844594955444336,0.914361298084259,0.11018619149472547,0.0856387230948539,0.8831664323806763,0.914361298084259,0.11141936147275071,0.0856387230948539,144,0.8494500517845154,1.0412142464249319,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_da_as_total_mw_primary_reserve/Sweep/n08/L1GateDNN
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=10",L1GateDNN,10,,10,0.8746122717857361,0.9203268885612488,0.1195770911734177,0.07967309138440473,0.8696008324623108,0.9115570783615112,0.12435631915399609,0.08844290236439915,142,0.8494500517845154,1.029621776993668,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_da_as_total_mw_primary_reserve/Sweep/n10/L1GateDNN
da_as_total_mw_primary_reserve,da_as_total_mw_primary_reserve,"da_as_total_mw_primary_reserve
n=12",L1GateDNN,12,,12,0.8823310732841492,0.9378414750099182,0.11221598354317078,0.06215851963879933,0.8781306743621826,0.9369373321533203,0.11622172129751379,0.06306263622641696,118,0.8494500517845154,1.0387085990877953,/Users/haocun/Desktop/AllProjects/L1_GATE_DNN/NEW_PROJECT/outputs/data2025_Processed_V2/BaselineComparison/BudgetBaselineL1Selector_20260604_113307/CenterOn_da_as_total_mw_primary_reserve/Sweep/n12/L1GateDNN
