W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.05606698,0.05606758,0.05605691,0.057233643,0.05862306,0.044780936,1
0.06402351,0.06155095,0.06095971,0.062702425,0.06338515,0.045897465,2
0.064584516,0.061029367,0.060530715,0.062022123,0.06249339,0.04264139,3
0.062727414,0.057179343,0.057541743,0.05819406,0.0594095,0.039428513,4
0.06057168,0.052177563,0.0537234,0.05323963,0.055813767,0.034065407,5
0.055010516,0.04477507,0.04733864,0.04576592,0.04940507,0.028565222,6
0.05228231,0.040932603,0.0446412,0.041769538,0.046218567,0.02625163,7
0.049536437,0.03554235,0.04043995,0.036390364,0.042792648,0.023506144,8
0.04626272,0.030225318,0.036090564,0.030983677,0.03886135,0.0206311,9
0.043186795,0.02437027,0.03135658,0.025204176,0.03545182,0.01867662,10
0.041262023,0.021217678,0.028745327,0.021832509,0.03304478,0.01713553,11
0.03839792,0.015604101,0.024156187,0.016186697,0.029472245,0.013585543,12
0.03818611,0.013908268,0.023407847,0.014339593,0.028642993,0.013677329,13
0.036139574,0.011386115,0.020997848,0.011375091,0.025697576,0.012888387,14
0.03408151,0.006702119,0.017262885,0.006671955,0.023403475,0.0113375,15
0.032438878,0.004005207,0.015756994,0.0036985604,0.021395708,0.012668427,16
0.03319607,0.003627173,0.01608681,0.0031453138,0.021347819,0.01198688,17
0.029385107,-0.00059120095,0.011917944,-0.0010959076,0.017686335,0.011366994,18
0.029026536,-0.0008616306,0.01145631,-0.0016534263,0.017076638,0.011604349,19
0.02437532,-0.007408935,0.0062788236,-0.008156087,0.012622674,0.011142128,20
0.026249388,-0.0055170585,0.007169525,-0.006435452,0.01351746,0.014778252,21
0.024610544,-0.0076630986,0.0048021968,-0.008620461,0.012374972,0.013961548,22
0.02249124,-0.010490328,0.0022577865,-0.011591713,0.009452935,0.011330788,23
0.020094654,-0.012009422,0.00063788303,-0.013207253,0.007931406,0.012604406,24
0.02101559,-0.011087302,0.0013147359,-0.012576243,0.008600367,0.013417482,25
0.02079757,-0.011757508,0.0002906642,-0.013278578,0.008120242,0.01391478,26
0.0160669,-0.016912391,-0.0048569036,-0.018647522,0.0031110242,0.01026668,27
0.017704587,-0.016469186,-0.0042404155,-0.017860483,0.004849275,0.015912842,28
0.01637411,-0.019245958,-0.006613632,-0.020870537,0.003272179,0.014247464,29
0.016454335,-0.018565109,-0.0059387004,-0.020123966,0.0039244364,0.0153693855,30
0.016497323,-0.019753212,-0.007711014,-0.02115921,0.0046813865,0.017575042,31
0.014957228,-0.021338271,-0.009517361,-0.022669343,0.0026649777,0.018325489,32
0.015496565,-0.019617926,-0.008136387,-0.021214236,0.0034076837,0.019226996,33
0.012027848,-0.023375714,-0.0119424015,-0.024946786,-5.1345836e-05,0.017210774,34
0.015296163,-0.019428043,-0.008775922,-0.021246547,0.003086192,0.017705347,35
0.015215161,-0.018111017,-0.0083118165,-0.020166576,0.0030983943,0.017662289,36
0.011003958,-0.022624277,-0.0123329135,-0.024680786,-0.00011081537,0.01746316,37
0.011736419,-0.022596484,-0.012337266,-0.024572318,0.00029977266,0.016428733,38
0.011667307,-0.02151856,-0.01179513,-0.02346821,0.0010113703,0.017947469,39
0.0102361785,-0.024208335,-0.015475058,-0.026034355,-0.00038354303,0.01796887,40
0.0089536905,-0.026055729,-0.017181419,-0.027524158,-0.0016174627,0.017881729,41
0.0070687365,-0.027003866,-0.019443518,-0.028336352,-0.0028989736,0.018342787,42
0.010096262,-0.022979444,-0.016837807,-0.024538962,-0.0006220766,0.020560643,43
0.0058140084,-0.026568256,-0.020955529,-0.028370412,-0.00519458,0.015808165,44
0.008540808,-0.027527627,-0.019824237,-0.028729646,-0.0017973341,0.019545466,45
0.009748928,-0.025974467,-0.019091697,-0.027841736,-0.0020050788,0.015970169,46
0.007688519,-0.028064908,-0.020528834,-0.029789165,-0.002988192,0.018555708,47
0.008611974,-0.027654622,-0.019874947,-0.029150965,-0.0025251624,0.02032445,48
0.008272687,-0.024127677,-0.017987007,-0.025735533,-0.0015501287,0.0206848,49
0.007609222,-0.027289152,-0.020809205,-0.028650645,-0.0017935412,0.019801605,50
0.0066217124,-0.026185138,-0.020337123,-0.027303083,-0.0010569865,0.019993056,51
0.008444755,-0.025171343,-0.018588278,-0.026166517,0.00018636957,0.023543492,52
0.008597035,-0.02581317,-0.02010699,-0.026863623,0.00055160635,0.020847289,53
0.006248886,-0.02881996,-0.022102743,-0.029922191,-0.0018764914,0.022741338,54
