model,seed,best_epoch,elapsed_seconds,validation_r2,validation_rmse,validation_mae,validation_pearson_r,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,test_r2,test_rmse,test_mae,test_pearson_r,test_accuracy,test_balanced_accuracy,test_roc_auc
full_DNN,42,127,1.3449490070343018,0.9475444283080474,1.352278244348049,0.997488997573366,0.9739883968085523,,,,0.8859177251589886,1.595477783864827,1.1548129975228683,0.9436348959312824,,,
full_DNN,43,197,1.8025212287902832,0.9509980672397101,1.307003810732534,0.9571869191367598,0.9756640716116325,,,,0.8989185818850203,1.501818113506977,1.0846216591681608,0.9485710405854448,,,
full_DNN,44,67,0.7963778972625732,0.943350620315145,1.405296058369646,1.0223549731282644,0.9714861559573961,,,,0.882020492073242,1.6225009703535203,1.1804759200429038,0.9416104451122973,,,
DGatingDNN,42,215,2.3245551586151123,0.9437014557470376,1.4009377285170492,1.0316848678376496,0.971991360493482,,,,0.8742932369873986,1.6747924585554466,1.2177272321693497,0.9370263976800685,,,
DGatingDNN,43,219,2.4382829666137695,0.9406685594305981,1.4381781800458275,1.0616826856243506,0.9706587028261001,,,,0.8814480598218171,1.6264323650200205,1.1869770875874108,0.9389014965015471,,,
DGatingDNN,44,217,2.261498212814331,0.9514025515744186,1.3015983295753162,0.9704811467569826,0.975514386113216,,,,0.8841969474857903,1.6074655663723099,1.1672567989505425,0.9423731149130595,,,
selected_retrain_DNN,42,80,0.9487879276275635,0.9402859651006924,1.44280772061443,1.0718558801561846,0.9697663498092486,,,,0.8530502292969404,1.8107818440113048,1.2984229261971605,0.9313110875608587,,,
selected_retrain_DNN,43,46,0.6161417961120605,0.9400430411929888,1.4457394999852735,1.0656956962409225,0.9697089673611268,,,,0.8493518666585362,1.833426703003104,1.2989726102351515,0.9294721254032187,,,
selected_retrain_DNN,44,63,0.7483158111572266,0.9378354751814199,1.4721143898918811,1.1016821135881636,0.9685356406188307,,,,0.849692238540295,1.8313543248986544,1.3020938752714817,0.9288109689236291,,,
