epoch,train_standardized_mse,validation_standardized_mse,validation_macro_r2,validation_median_r2
1,0.7170239290635774,0.43957245349884033,0.4285962998867035,0.49663984775543213
2,0.38875808095148656,0.3453555703163147,0.5502768933773041,0.576962411403656
3,0.3037225951912656,0.3010695278644562,0.600833660364151,0.6326228380203247
4,0.27165173139076537,0.28130409121513367,0.6294706523418426,0.6430301666259766
5,0.2490948466372009,0.26955267786979675,0.6358873963356018,0.6683700084686279
6,0.2425671167666833,0.25561991333961487,0.6638891875743866,0.6930868625640869
7,0.2266864951411547,0.24419189989566803,0.6798916041851044,0.7100147008895874
8,0.2054751142229286,0.21966969966888428,0.7127493619918823,0.7288113236427307
9,0.19900871578921492,0.21630026400089264,0.7172772407531738,0.717789351940155
10,0.18577941940950743,0.2078891098499298,0.7280065178871155,0.722782552242279
11,0.17836743802627186,0.2049253284931183,0.733238422870636,0.7279673218727112
12,0.17274492830716717,0.202733114361763,0.7303476572036743,0.7068634033203125
13,0.1636406366695773,0.19080139696598053,0.7528629541397095,0.7376400828361511
14,0.1540192003200096,0.183400958776474,0.7655303001403808,0.7233899235725403
15,0.15397790602724043,0.1794922649860382,0.7727878093719482,0.7328469753265381
16,0.15399835520001612,0.17703963816165924,0.7745588541030883,0.7330410480499268
17,0.1516298805675533,0.1711580902338028,0.7830888032913208,0.7291824817657471
18,0.1362767233116408,0.15987621247768402,0.7977384686470032,0.7469509243965149
19,0.13149618796117132,0.1628989279270172,0.7895691633224488,0.7470327019691467
20,0.12900376229237331,0.15920665860176086,0.7966989994049072,0.7545619010925293
21,0.12318881675988805,0.15395653247833252,0.8056517601013183,0.7694011926651001
22,0.11938709988656879,0.1513957381248474,0.8112142443656921,0.7720659375190735
23,0.12409868221742112,0.14783234894275665,0.8153193712234497,0.772314727306366
24,0.11337635149390339,0.15188689529895782,0.8071823716163635,0.7646978497505188
25,0.12037060930161562,0.14259959757328033,0.8236678957939148,0.7872084975242615
26,0.11027939319998395,0.1418323963880539,0.8230838537216186,0.7809513211250305
27,0.11251598145272255,0.13625827431678772,0.8294439673423767,0.8004772067070007
28,0.1044160768380007,0.13798780739307404,0.8264006614685059,0.7884104251861572
29,0.10309847604656663,0.13556677103042603,0.8286126852035522,0.796585202217102
30,0.09942160349971843,0.13639098405838013,0.829903507232666,0.7959191203117371
31,0.10461832339213113,0.1386387050151825,0.8292841792106629,0.7956647872924805
32,0.09649151207112072,0.1301591396331787,0.8383358955383301,0.8041771650314331
33,0.09658262019197741,0.1410774439573288,0.8280924797058106,0.8093080520629883
34,0.10747309047522759,0.13105769455432892,0.8395040988922119,0.8225693702697754
35,0.09331099647621424,0.1249498501420021,0.8474083185195923,0.8342757821083069
36,0.08692641788457381,0.1265951693058014,0.8461588621139526,0.8384795784950256
37,0.08693995239866308,0.12391205877065659,0.8470254421234131,0.8247052431106567
38,0.08648865716986325,0.12544269859790802,0.846613597869873,0.8357465267181396
39,0.08690171915778458,0.12781007587909698,0.8421140670776367,0.8235237002372742
40,0.08510403878012492,0.12127045542001724,0.8509191989898681,0.8337534070014954
41,0.0844327872964416,0.13306573033332825,0.8274609446525574,0.7927740812301636
42,0.10883010522490906,0.12683065235614777,0.8376926779747009,0.8122809529304504
43,0.09072023293484553,0.12280556559562683,0.848024868965149,0.8210335373878479
44,0.08182488888061,0.12284403294324875,0.85067138671875,0.8465554118156433
45,0.081922911211761,0.12654149532318115,0.8410006761550903,0.8197569847106934
46,0.08050448175522129,0.12983357906341553,0.8387741208076477,0.8242070078849792
47,0.085892094422808,0.12365036457777023,0.851979398727417,0.8622142672538757
48,0.07503609207235204,0.11630921810865402,0.8601168870925904,0.8700814247131348
49,0.07255153654163816,0.12080217152833939,0.8562277913093567,0.8741689920425415
50,0.0762970535958364,0.12421019375324249,0.838666033744812,0.8125649690628052
51,0.0798203761052527,0.11478965729475021,0.8620505809783936,0.8736280202865601
52,0.0772815178788922,0.11726150661706924,0.8572331428527832,0.8590214848518372
53,0.07090739583658393,0.11238627880811691,0.8643612623214721,0.8725928664207458
54,0.06650865423113166,0.1288292109966278,0.8478672862052917,0.867067813873291
55,0.11427733186443342,0.13515453040599823,0.8264597296714783,0.8114345073699951
56,0.07604150139837584,0.11660128831863403,0.8564031600952149,0.8395172953605652
57,0.06989682705317932,0.11809457093477249,0.8510085821151734,0.8243621587753296
58,0.06643938534107198,0.11020336300134659,0.8652494311332702,0.8605562448501587
59,0.07112301265603936,0.1147635206580162,0.8564982056617737,0.8243467807769775
60,0.0846244871601821,0.12209586799144745,0.8504925966262817,0.8373913168907166
61,0.06644725115762547,0.11730426549911499,0.8562199473381042,0.8436005115509033
62,0.06803898670981476,0.12237881869077682,0.8424006223678588,0.8272002339363098
63,0.06402505230596053,0.11079568415880203,0.864630401134491,0.8574159741401672
64,0.06020260272879655,0.11277539283037186,0.8617441892623902,0.8544168472290039
65,0.05773191802384224,0.10946276783943176,0.8664254426956177,0.8620610237121582
66,0.055790619288432416,0.11259401589632034,0.8637956500053405,0.8684338927268982
67,0.05971616876924201,0.11457886546850204,0.8648438215255737,0.888754665851593
68,0.0973561041889665,0.1268375962972641,0.8518856763839722,0.8860595226287842
69,0.06851296956792095,0.1458224207162857,0.7936809897422791,0.7888901829719543
70,0.06766663466519013,0.11523924767971039,0.8623604774475098,0.8769928216934204
71,0.06802395645167894,0.11351635307073593,0.8630382061004639,0.8671954274177551
72,0.06060537447693601,0.10830309987068176,0.8697000622749329,0.8805261254310608
73,0.08095566130975818,0.12433373928070068,0.8466980934143067,0.8272433876991272
74,0.06632208519614627,0.12512941658496857,0.8395223379135132,0.8154831528663635
75,0.060784649426237514,0.12963883578777313,0.827415382862091,0.8206958770751953
76,0.06001780828534975,0.127256840467453,0.8366971135139465,0.8233702182769775
77,0.0641346315992057,0.1201401874423027,0.8509436130523682,0.8263034224510193
78,0.05529203928071489,0.12474977970123291,0.8457668900489808,0.82005774974823
79,0.0604777830545642,0.12452993541955948,0.8423228740692139,0.8036666512489319
80,0.05883715646105128,0.13021644949913025,0.821595561504364,0.8221393823623657
81,0.05839857335942243,0.1167837381362915,0.8530327081680298,0.8304304480552673
82,0.07884389113831147,0.1281185895204544,0.8264875173568725,0.8280199766159058
83,0.05398449956614551,0.11268904060125351,0.8607483506202698,0.8436194062232971
84,0.0559384822021387,0.12010831385850906,0.8471570134162902,0.8203625679016113
85,0.06772609040742193,0.12111733108758926,0.8440820336341858,0.8288268446922302
86,0.05892036039328897,0.12032834440469742,0.8433603763580322,0.8277444243431091
87,0.05061565107037601,0.11660434305667877,0.8557199597358703,0.8343355059623718
88,0.04864482494618286,0.11126947402954102,0.8676544785499573,0.8823632001876831
89,0.04872508547599043,0.14598576724529266,0.7827375769615174,0.8279820084571838
90,0.05434948892018133,0.11173808574676514,0.8617077469825745,0.8422188758850098
91,0.04683338320497775,0.11216231435537338,0.8637389898300171,0.8665664196014404
92,0.0458768785106492,0.1168169304728508,0.8531417846679688,0.8343630433082581
93,0.04729227463653579,0.11837466806173325,0.8487926363945008,0.8329846858978271
94,0.04468264855128133,0.11310087889432907,0.860643470287323,0.847014844417572
95,0.045421656908281996,0.1328459084033966,0.8136119246482849,0.8320939540863037
96,0.04718428665060712,0.11509514600038528,0.8559861660003663,0.8389075398445129
97,0.04424901696548554,0.11982802301645279,0.84390287399292,0.8322658538818359
98,0.04455565922471247,0.11252860724925995,0.8628675460815429,0.8640314936637878
99,0.049976707298294065,0.11654005199670792,0.8596000432968139,0.8715125322341919
100,0.04826279711487255,0.11087127029895782,0.8668113827705384,0.8870517015457153
101,0.046144796085768734,0.12122870981693268,0.8525139689445496,0.8580328226089478
102,0.06709600334396863,0.114293172955513,0.8560824632644654,0.8427309393882751
103,0.04962352098546869,0.11924814432859421,0.8485020518302917,0.8275502324104309
104,0.051024438764853915,0.1203688532114029,0.8460954546928405,0.8243755102157593
105,0.04755364073173518,0.11116582155227661,0.8620005369186401,0.8430412411689758
106,0.043560655359796835,0.13652721047401428,0.8262497901916503,0.7649326920509338
107,0.05596502304529176,0.12128331512212753,0.841352128982544,0.8282071948051453
