wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.5731712,0.23136216,0.4933918,0.19528238,0.22753917,0.51330876,0.74852884,0.53978646,0.66144633,0.34948045,-0.12538874,0.27908725,0.5360691,0.2091011,0.0971835,0.43878183,0.27490702,0.650597,0.17232296,0.34632775,0.3034031,0.384171,0.5842902,0.17579715,-0.20499763,0.3804002,0.22615522,0.07128711,-0.17188905,0.074382864,0.39618385,0.31153855,0.44375163,0.46655846,0.5707351,0.3398357,0.31745502,0.12821923,0.42245758,0.43019438,0.42508048,0.11648255,0.40278423,0.40799972,0.52794653,-0.12766503,0.48321524,0.7395618
0.5936627,0.22655281,0.49665725,0.16831926,0.20902248,0.524205,0.7918408,0.5480136,0.6918712,0.35554534,-0.1729748,0.27887225,0.55826825,0.19447783,0.055527482,0.43815452,0.27287868,0.67097217,0.14253813,0.3551104,0.2973303,0.3882097,0.5927191,0.17150605,-0.2582801,0.37423405,0.22499996,0.008211504,-0.2163641,0.06420749,0.4090816,0.30447105,0.44895187,0.45767137,0.581988,0.33376166,0.30255488,0.08992861,0.4317336,0.42718,0.43745065,0.080550455,0.3993221,0.41387597,0.5341607,-0.19730742,0.51407063,0.7814178
0.6066868,0.20059986,0.4967975,0.14517647,0.20501137,0.5041956,0.81818986,0.537908,0.70298487,0.35540307,-0.23825397,0.28981516,0.55132496,0.2039654,0.051072232,0.44883615,0.27007258,0.6817723,0.121527486,0.3578051,0.309043,0.3802221,0.5959673,0.17045002,-0.3226535,0.34933308,0.23133188,-0.045687962,-0.24239643,0.05245863,0.40633675,0.27718607,0.4387888,0.45395017,0.5980643,0.34399083,0.28994647,0.04833478,0.4280628,0.43792284,0.4486941,0.088298656,0.41769135,0.42153892,0.54639655,-0.2270007,0.549302,0.8114649
0.62220144,0.19115457,0.47122106,0.11897393,0.20224063,0.5060483,0.8340965,0.5391893,0.7273514,0.3626374,-0.29488915,0.29252604,0.5511382,0.19001357,0.035923135,0.46848938,0.2630589,0.6864372,0.085350834,0.36737278,0.31205088,0.3748547,0.6004786,0.15818371,-0.3706527,0.34806037,0.24526118,-0.07771493,-0.30285528,0.04095303,0.40531123,0.2625683,0.43601957,0.43452218,0.6046838,0.3369821,0.2885941,0.016285427,0.44148,0.4418953,0.47895372,0.07901124,0.43684363,0.42539567,0.5440188,-0.29221475,0.5556332,0.833521
0.6451449,0.19757213,0.4629637,0.10363647,0.19221888,0.5112263,0.8536328,0.5540965,0.76025486,0.36091134,-0.34213412,0.28620547,0.55020326,0.18579455,0.018743968,0.4914213,0.2529504,0.71311045,0.06750069,0.36665928,0.30314454,0.37227723,0.5976587,0.14433956,-0.41811195,0.35376987,0.24537297,-0.11695009,-0.33319998,0.019282015,0.40773463,0.26359528,0.43741778,0.43657315,0.6250809,0.33012936,0.2908658,-0.024439132,0.45812896,0.44904065,0.5011764,0.073953666,0.43319836,0.431341,0.55620927,-0.35305545,0.58497626,0.8805097
0.6606159,0.19418532,0.44915566,0.08262259,0.17943904,0.5003472,0.87762123,0.5627975,0.757482,0.37166172,-0.39507076,0.28320467,0.56275815,0.17508428,9.669742e-05,0.50344676,0.2348109,0.7219344,0.045181293,0.35713586,0.29315448,0.36544332,0.6034965,0.1499079,-0.48388818,0.34380618,0.25868142,-0.15899253,-0.36541155,0.006095225,0.4085758,0.29130256,0.44184497,0.44723234,0.6214823,0.33833644,0.28191996,-0.059732992,0.4622787,0.47530964,0.5229874,0.045221422,0.42015117,0.43536285,0.546345,-0.38711354,0.59893805,0.9148901
0.68894583,0.20612141,0.43815288,0.047872666,0.17096661,0.4971174,0.90637374,0.5479024,0.7827376,0.38983402,-0.4366458,0.2989858,0.5909896,0.16991897,-0.003673051,0.5217718,0.2244311,0.74232405,0.025785644,0.36877453,0.2905243,0.35506746,0.5956354,0.13472986,-0.5334332,0.34279418,0.2530499,-0.20319466,-0.3902313,-0.027831133,0.4125967,0.30855286,0.42621022,0.44179893,0.632064,0.34509724,0.28065938,-0.087049544,0.4556293,0.50098294,0.5242146,0.009860773,0.43199372,0.42957816,0.54133457,-0.42437842,0.61295384,0.9268876
0.6989969,0.21603748,0.45156834,0.02565779,0.1643209,0.49509624,0.9228078,0.55526716,0.7859756,0.39887932,-0.47646788,0.29907906,0.6065112,0.16190203,-0.022899536,0.53322595,0.19556035,0.74489,0.00092158525,0.3884178,0.3002258,0.34447074,0.6056205,0.113550656,-0.5686109,0.32942307,0.25913247,-0.2524344,-0.4388226,-0.033938043,0.4143632,0.28828672,0.4333435,0.44460836,0.6442874,0.31858945,0.27015504,-0.11245207,0.47338748,0.5159998,0.53236204,-0.004893555,0.43161696,0.4387751,0.5527519,-0.45931116,0.6087949,0.9747373
0.72738177,0.22154938,0.43569538,0.008707792,0.15147823,0.5075211,0.9390706,0.55518377,0.8110412,0.42774346,-0.5229922,0.2986857,0.6220287,0.14422892,-0.047687117,0.5545308,0.16943231,0.743634,-0.022265702,0.4013453,0.29959813,0.3319633,0.602271,0.1234467,-0.61113703,0.3076945,0.25472343,-0.27991593,-0.4686014,-0.027570704,0.40652806,0.32272676,0.43693006,0.44844586,0.6584939,0.30731958,0.2761257,-0.14362112,0.48523167,0.531357,0.54594797,-0.010247275,0.43181002,0.43849888,0.56075317,-0.5032544,0.6304419,1.0000595
0.73686117,0.23803803,0.42116472,-0.007729046,0.14694916,0.51968896,0.97240204,0.56966287,0.853757,0.44126657,-0.561898,0.28516793,0.62895674,0.14412652,-0.07206803,0.57769835,0.15687384,0.7574664,-0.041799843,0.43145183,0.27916375,0.33265916,0.60740495,0.1122295,-0.64535683,0.30673513,0.2452514,-0.32883108,-0.474337,-0.03288957,0.41387028,0.32561916,0.44171336,0.43948594,0.66408664,0.29059896,0.26090544,-0.17424777,0.50247973,0.5392961,0.57710475,-0.028983304,0.426565,0.45138073,0.565365,-0.51648,0.64450765,1.0359643
0.7658323,0.24206945,0.41125417,-0.027670305,0.11228895,0.5323136,0.9775237,0.5770992,0.89208305,0.4707508,-0.5875207,0.27858374,0.6443364,0.12760746,-0.09315238,0.60454315,0.14971119,0.7864579,-0.064710334,0.43899524,0.26749247,0.32416368,0.61114466,0.1096075,-0.6900716,0.29518378,0.24579889,-0.35442275,-0.47878662,-0.04198416,0.41591308,0.30384788,0.45512205,0.4252658,0.69548965,0.27818358,0.27256688,-0.22719453,0.5233685,0.5612515,0.6028744,-0.048481703,0.4426145,0.4808107,0.5828546,-0.5403472,0.6757319,1.0647568
0.774473,0.24146588,0.4230849,-0.04212274,0.0955727,0.52522105,1.0023528,0.58701736,0.9188964,0.5011508,-0.6264227,0.27547267,0.6651941,0.105257265,-0.11733587,0.61137617,0.1344287,0.80321157,-0.093760975,0.44829252,0.24718499,0.321731,0.6111126,0.10603205,-0.72703755,0.28516597,0.24431117,-0.37082845,-0.5026351,-0.06477144,0.41582862,0.29294392,0.4436932,0.4262781,0.7288365,0.2839313,0.28058493,-0.28389078,0.54501545,0.5850977,0.6174182,-0.07606541,0.4541484,0.4692459,0.5894623,-0.5479261,0.6934746,1.0792112
0.7796183,0.23216586,0.4204541,-0.0844734,0.10485896,0.5257116,1.0310462,0.59292305,0.9365067,0.5263328,-0.6564008,0.264395,0.6775101,0.08561066,-0.1207224,0.63026655,0.11716644,0.82142526,-0.11672082,0.4697967,0.23324867,0.31171405,0.61359894,0.08980711,-0.7576694,0.26460022,0.2396677,-0.3878044,-0.5335732,-0.087382026,0.4215285,0.29482695,0.4361747,0.4393554,0.7492059,0.2834704,0.28469428,-0.32215288,0.5499604,0.6143372,0.63877094,-0.081132255,0.45576608,0.4788671,0.5963094,-0.56010413,0.7156435,1.1119442
0.79751134,0.22415555,0.4126149,-0.11146939,0.09356632,0.5270062,1.0579147,0.60229784,0.96381074,0.5288762,-0.68131965,0.2617419,0.6817559,0.08117111,-0.13411178,0.6520747,0.097832255,0.8403023,-0.14250115,0.48623738,0.21867812,0.30904353,0.6174153,0.07225292,-0.78897554,0.25003922,0.2385834,-0.4239236,-0.5625436,-0.096721604,0.41947174,0.29417527,0.435493,0.445076,0.76228994,0.2778595,0.2737385,-0.37140635,0.5649584,0.6307594,0.66768044,-0.09289898,0.469568,0.47225672,0.6157786,-0.6044123,0.72271997,1.1394634
0.82192445,0.22775814,0.42851266,-0.13083799,0.09857228,0.52830946,1.0746042,0.60259396,0.98761743,0.5633526,-0.71097624,0.2713083,0.69966227,0.068913154,-0.15467627,0.6816926,0.07169521,0.8477815,-0.16198593,0.48390222,0.201019,0.29385725,0.62113875,0.06033502,-0.8170444,0.2391366,0.24189943,-0.438574,-0.6010985,-0.10623259,0.42066157,0.29658607,0.45540127,0.46998486,0.76570386,0.2537582,0.2644142,-0.40973756,0.5805848,0.63262993,0.6687852,-0.09642602,0.47362083,0.4668894,0.62246764,-0.62263393,0.72993106,1.1793118
0.8372236,0.2250194,0.41291544,-0.17646663,0.1062514,0.52741206,1.0935584,0.5866154,0.99680716,0.58573174,-0.74398977,0.25813454,0.70871085,0.06799263,-0.16054618,0.7002548,0.048422027,0.8720146,-0.18837544,0.5082277,0.18906437,0.28421104,0.62196195,0.063374266,-0.83558,0.20980148,0.2360757,-0.47358707,-0.61627185,-0.11525251,0.436826,0.2877274,0.42801988,0.46507192,0.78961515,0.24367921,0.26460853,-0.4543122,0.5813825,0.64935166,0.68085486,-0.102877125,0.48050183,0.46789375,0.6468544,-0.64102924,0.74412227,1.2006301
0.86572045,0.19995825,0.4159206,-0.2027791,0.124555744,0.5401407,1.1022619,0.58926564,1.021452,0.6025859,-0.76791316,0.26014486,0.7220769,0.077696346,-0.16789162,0.73338276,0.025905088,0.87452173,-0.22232829,0.511836,0.1750378,0.25581425,0.6207225,0.046229903,-0.8635472,0.17692135,0.23411824,-0.49663213,-0.6301956,-0.13247794,0.4418884,0.28194892,0.4278126,0.46234384,0.81686634,0.23162729,0.25749525,-0.48112825,0.606449,0.66399693,0.6947497,-0.13068545,0.46608993,0.4633773,0.663056,-0.6633356,0.77814656,1.2345045
0.8924843,0.19460548,0.4103866,-0.23421238,0.10851172,0.5410077,1.1290932,0.57896703,1.0510453,0.6237871,-0.7900477,0.24974471,0.7403992,0.075523384,-0.18525575,0.75682735,0.013619392,0.8933139,-0.24195278,0.5270959,0.1542978,0.2384404,0.60197353,0.030023241,-0.89181906,0.17202452,0.23527034,-0.51872826,-0.6287969,-0.16410515,0.45146728,0.27414712,0.42710474,0.45259306,0.83765423,0.20867741,0.26323202,-0.4975853,0.61644,0.67396504,0.7324732,-0.14837332,0.45964137,0.47141492,0.66805303,-0.679707,0.8045156,1.2618719
0.8983581,0.1863802,0.39193293,-0.23685709,0.10923871,0.55050534,1.1411674,0.6000714,1.074746,0.6604537,-0.8164835,0.24235258,0.7588317,0.06037105,-0.20370089,0.7849034,0.011231412,0.9032643,-0.26351416,0.542841,0.14410459,0.2268718,0.60805446,0.018251209,-0.90836126,0.1664396,0.2518775,-0.55029076,-0.63625115,-0.1701619,0.43649045,0.27207962,0.42421076,0.46217355,0.8535159,0.19814679,0.26907796,-0.5368053,0.60697657,0.67822254,0.7393778,-0.16403909,0.46425408,0.4694062,0.67455363,-0.70392174,0.8252044,1.2884744
0.91331416,0.16780835,0.3866784,-0.24737903,0.111890696,0.56170464,1.15255,0.59200835,1.0913363,0.6764921,-0.8509074,0.2251549,0.7700359,0.06325168,-0.20204279,0.8088071,0.004496767,0.9079117,-0.2957464,0.5525847,0.1339663,0.21602815,0.60893506,0.008755258,-0.93646634,0.13898641,0.27642915,-0.5714275,-0.6438018,-0.16386873,0.42819378,0.28786224,0.4346254,0.4620488,0.8624302,0.17566179,0.27079067,-0.56478876,0.6419169,0.68094987,0.75269353,-0.1912036,0.47621375,0.47117525,0.6808954,-0.7166761,0.82717305,1.3229271
0.9183362,0.1774391,0.38491377,-0.28094363,0.096206106,0.56400496,1.1537218,0.5891665,1.1092522,0.720219,-0.8757716,0.20925874,0.7765743,0.063744925,-0.21840514,0.85143775,-0.021220388,0.92027515,-0.3146078,0.5754909,0.10620872,0.21959454,0.607192,0.004000812,-0.92047995,0.13172358,0.26537555,-0.58492255,-0.6644246,-0.17301312,0.42425662,0.2894406,0.44710582,0.46257016,0.8716035,0.17180105,0.26154882,-0.5849922,0.6437035,0.6986671,0.7675861,-0.21918644,0.4773845,0.48098055,0.69963264,-0.7309753,0.84417903,1.3176935
0.9498776,0.17953232,0.39867714,-0.31361488,0.06917138,0.5578253,1.1709857,0.57108486,1.1216848,0.7576964,-0.898466,0.20021337,0.7814543,0.07534492,-0.21669805,0.8495977,-0.019703988,0.9313613,-0.34437817,0.58434695,0.08900662,0.20632221,0.6085771,0.040709954,-0.93097633,0.12069215,0.27744716,-0.59935665,-0.6781125,-0.2230134,0.4342397,0.28267586,0.4760708,0.45826346,0.88022286,0.1718028,0.2518127,-0.6075139,0.65116787,0.6968255,0.7781576,-0.23286651,0.46276465,0.46190894,0.7167828,-0.7518782,0.8549023,1.3640081
0.9648366,0.16640075,0.3986703,-0.35474703,0.07511992,0.55752933,1.1769643,0.5693632,1.1435579,0.7608292,-0.91591173,0.18245274,0.789328,0.07496549,-0.23481032,0.86171037,-0.024712019,0.9615425,-0.37017673,0.5903619,0.054997176,0.19338605,0.6090748,0.02880245,-0.9413221,0.098880336,0.27781934,-0.6105493,-0.7173784,-0.23943749,0.43020335,0.27400365,0.48547283,0.46722186,0.903071,0.14745437,0.24521641,-0.6184431,0.6635765,0.7068411,0.77593035,-0.25058103,0.45947284,0.45666015,0.7134958,-0.76748145,0.884928,1.3814535
0.9911745,0.18618461,0.38818944,-0.38347918,0.085228585,0.5635253,1.1921782,0.5647696,1.1532843,0.8083245,-0.93981004,0.17693281,0.80558544,0.08158909,-0.26140073,0.877789,-0.033371396,0.9884181,-0.3892174,0.61418766,0.043431327,0.17606664,0.6126948,0.021051658,-0.9503479,0.08756633,0.28704238,-0.6330508,-0.7266475,-0.24484363,0.43863475,0.27734283,0.49043092,0.4743345,0.90769595,0.12269083,0.23414508,-0.6512994,0.68519974,0.7259175,0.76617146,-0.2578024,0.46020404,0.46080247,0.7164458,-0.77937204,0.88470817,1.3919368
1.0099213,0.19726259,0.37690523,-0.4111186,0.083249025,0.5686162,1.20698,0.5709973,1.1887306,0.8458584,-0.97061247,0.17145273,0.8063999,0.07694061,-0.27431116,0.8809331,-0.06761504,0.9936791,-0.41650483,0.6318868,0.03698408,0.1483805,0.5910665,0.022271188,-0.95760244,0.058816433,0.28319752,-0.633932,-0.73183554,-0.25160888,0.43930408,0.2704365,0.490684,0.4888235,0.9185548,0.11771397,0.2321989,-0.6597663,0.69510007,0.76231045,0.77167946,-0.28204995,0.4584226,0.45738724,0.72580266,-0.8030785,0.8946692,1.4156928
1.0236939,0.19557984,0.3837887,-0.42676923,0.07743119,0.56360036,1.2327149,0.5833828,1.2229972,0.8708473,-0.98720545,0.15840842,0.83198637,0.07661749,-0.29670092,0.8789501,-0.07914713,1.0170647,-0.4208951,0.6414603,0.021045493,0.11877341,0.5964128,0.006251732,-0.96967524,0.029948683,0.2912908,-0.65142065,-0.73139405,-0.2536245,0.4170297,0.26017702,0.49212542,0.4883703,0.92601776,0.110839374,0.22594291,-0.6450856,0.73104346,0.78595084,0.79211533,-0.29087493,0.470849,0.45505238,0.7480115,-0.8173726,0.91145164,1.425991
1.0280697,0.17333364,0.3859945,-0.44620368,0.08879139,0.5525211,1.228939,0.6045775,1.238056,0.88722837,-1.0038245,0.15854485,0.8485726,0.08183887,-0.31437054,0.8833839,-0.08380923,1.0268186,-0.4340904,0.6515909,0.0010993539,0.090719946,0.58318704,-0.021781221,-0.97724175,0.02338075,0.2880783,-0.6684526,-0.74367225,-0.27209535,0.42199486,0.26710898,0.49545363,0.48063624,0.940326,0.09244759,0.21826619,-0.66075927,0.73354346,0.8331317,0.8101492,-0.3162609,0.47279966,0.45160523,0.7581012,-0.82023156,0.9199167,1.4286022
1.0533758,0.17130011,0.3896152,-0.46192512,0.071243435,0.5508284,1.2549046,0.6004573,1.2784473,0.91319656,-1.0211841,0.16590823,0.8598414,0.09594908,-0.32691568,0.90703166,-0.10172288,1.0444312,-0.4493805,0.67163223,-0.027407408,0.07734377,0.59155333,-0.032859404,-0.9885362,0.006892816,0.28679472,-0.67548203,-0.7442886,-0.27488002,0.41877407,0.2511089,0.4966214,0.49032274,0.9584603,0.08105153,0.20393385,-0.6914821,0.73970747,0.84712285,0.8205406,-0.35397634,0.47052,0.4444961,0.7675385,-0.8372125,0.93136346,1.4452307
1.0812521,0.15584025,0.39150608,-0.48187172,0.05481411,0.5509273,1.263199,0.60616195,1.2939593,0.9484234,-1.0368365,0.15326217,0.8790044,0.0999402,-0.3395968,0.92311513,-0.08933441,1.0685196,-0.47262302,0.68693334,-0.050200578,0.06192978,0.6012849,-0.035688546,-1.0018324,-0.02469602,0.28281647,-0.71058893,-0.7560893,-0.28986692,0.40727344,0.24867633,0.5010212,0.5013909,0.98345447,0.06277787,0.19575691,-0.7139607,0.7453826,0.8470483,0.8328018,-0.3711944,0.477729,0.4490935,0.7585899,-0.8476606,0.95987093,1.4651299
1.1102192,0.1548493,0.38905388,-0.4883802,0.042803846,0.56753844,1.2617365,0.60152656,1.307477,0.9767227,-1.0313028,0.14079216,0.8882267,0.11156727,-0.34837416,0.94795626,-0.092544936,1.072124,-0.49300468,0.7022436,-0.077079095,0.053132176,0.61296165,-0.05107245,-1.0153196,-0.023354197,0.28473058,-0.72560537,-0.77857304,-0.3130975,0.41770226,0.24757822,0.49911937,0.50813544,0.99784505,0.0503714,0.1858777,-0.73727924,0.7552067,0.8671648,0.8537843,-0.40066323,0.4863779,0.4498734,0.7740655,-0.8598714,0.94555974,1.4873154
1.1180601,0.13892598,0.37855583,-0.515697,0.022607202,0.56034553,1.2908047,0.5862674,1.3304263,1.00172,-1.0409292,0.119437076,0.8935635,0.09179039,-0.35746783,0.9457215,-0.11762963,1.0617927,-0.5290079,0.7143472,-0.0979935,0.018980239,0.6093586,-0.05845343,-1.0230944,-0.04738991,0.2913092,-0.7521898,-0.7891876,-0.32384,0.4168762,0.23473912,0.5022993,0.5136192,1.0186657,0.057689216,0.16858321,-0.75559163,0.7741705,0.8951891,0.8617353,-0.4216995,0.48769742,0.4370534,0.80185825,-0.8680941,0.9778952,1.5028417
1.1531949,0.1311779,0.37065706,-0.54203093,0.03777027,0.5624151,1.3110875,0.58658516,1.3449488,1.0363079,-1.0261292,0.08492158,0.9046012,0.07379637,-0.36047935,0.9680092,-0.13397051,1.085152,-0.54336554,0.7460984,-0.12893032,-0.014228565,0.6045953,-0.06555427,-1.0538394,-0.07990087,0.2997181,-0.7674643,-0.8014289,-0.33712202,0.41015983,0.20969856,0.52102816,0.51122653,1.0317851,0.034447636,0.16352654,-0.7893716,0.81002927,0.9018851,0.8855792,-0.4304725,0.49607918,0.43468925,0.80981916,-0.8838118,0.98843217,1.5194871
1.1773201,0.1306586,0.38248196,-0.57135046,0.041834675,0.5701867,1.3255074,0.58757937,1.3490876,1.0593684,-1.0381967,0.07724333,0.92143697,0.06637467,-0.35231647,0.98380166,-0.14256781,1.0936209,-0.5638637,0.7536524,-0.14654915,-0.03470124,0.6079129,-0.07089504,-1.0641214,-0.10841495,0.29846057,-0.7713015,-0.80883086,-0.35503176,0.4076123,0.20792036,0.52856547,0.5155907,1.039939,0.012062234,0.14223701,-0.8136461,0.8304671,0.91616625,0.911848,-0.44326714,0.49134782,0.42925212,0.821374,-0.8958417,0.9967855,1.5324183
