n_fields,test_r2,fields
1,0.2698205736335062,system_losses_mw
2,0.5316254788276832,system_losses_mw|gen_fuel_natural_gas_mw
3,0.8335247240259153,system_losses_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw
5,0.858250758217413,system_losses_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_hydro_mw
8,0.9360442191284115,system_losses_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_hydro_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_nuclear_mw
11,0.9640520047106252,system_losses_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_hydro_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_nuclear_mw|area_1_load_day_ahead_mw|area_2_load_actual_mw|area_3_load_day_ahead_mw
12,0.9597526755180049,system_losses_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_hydro_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_nuclear_mw|area_1_load_day_ahead_mw|area_2_load_actual_mw|area_3_load_day_ahead_mw|area_1_load_actual_mw
24,0.9587763549314217,system_losses_mw|gen_fuel_natural_gas_mw|gen_fuel_wind_mw|gen_fuel_solar_mw|gen_fuel_hydro_mw|area_2_net_export_mw|area_3_net_export_mw|gen_fuel_nuclear_mw|area_1_load_day_ahead_mw|area_2_load_actual_mw|area_3_load_day_ahead_mw|area_1_load_actual_mw|area_2_load_day_ahead_mw|reserve_spin_r3_mw|reserve_spin_r1_mw|gen_fuel_coal_mw|reserve_reg_down_mw|area_1_net_export_mw|area_3_load_actual_mw|system_load_actual_mw|system_load_day_ahead_mw|system_generation_mw|reserve_reg_up_mw|reserve_spin_r2_mw
