epoch,train_mse,val_mse,val_r2,max_effective_norm,median_effective_norm
1,0.984850520437414,0.9692035913467407,0.0486593538817095,1.6447172164916992,1.4376294612884521
2,0.9461791081862017,0.9402552247047424,0.07707418935090793,1.683359980583191,1.4469698667526245
3,0.9334128797054291,0.9299894571304321,0.08715071554443377,1.693119764328003,1.4300296306610107
4,0.9229324143944364,0.9091057777404785,0.1076495095077219,1.7174957990646362,1.4293235540390015
5,0.8991684949759281,0.8960992693901062,0.12041628017507056,1.772538423538208,1.4392166137695312
6,0.8886910595677115,0.8860527276992798,0.13027768970996922,1.8384631872177124,1.4298059940338135
7,0.8752495149771372,0.8795908093452454,0.13662051557797894,1.8769789934158325,1.4327908754348755
8,0.874221787759752,0.8902628421783447,0.1261451403471845,1.8484574556350708,1.4248723983764648
9,0.8620396464159994,0.8698683977127075,0.146163737676811,1.84892737865448,1.4345817565917969
10,0.8581645181684783,0.8635014295578003,0.1524133253651181,1.8498810529708862,1.4158532619476318
11,0.8592193140224977,0.8629885315895081,0.15291678866900582,1.8725337982177734,1.431636095046997
12,0.8400097877690287,0.8496280312538147,0.16603107306683407,1.8892687559127808,1.405174732208252
13,0.8384325296589823,0.8581257462501526,0.15768994320760144,1.8263154029846191,1.3899641036987305
14,0.8310629766095768,0.8481168150901794,0.167514423334721,1.8438555002212524,1.388040542602539
15,0.8384047570553693,0.8496533036231995,0.16600626290742826,1.8655860424041748,1.3686943054199219
16,0.8185567092714887,0.8419451713562012,0.17357233253342486,1.878846287727356,1.3544902801513672
17,0.8225932319959005,0.8515216708183289,0.16417231193070259,1.9493579864501953,1.3656785488128662
18,0.8239948194135319,0.8425227999687195,0.17300535750810875,1.9810245037078857,1.3737167119979858
19,0.8001031722083236,0.8289555907249451,0.18632246781739314,2.0206785202026367,1.3640272617340088
20,0.8130272635907838,0.8463068008422852,0.16929109371300266,2.016523838043213,1.3606733083724976
21,0.7994893382896077,0.8455697298049927,0.17001453280812018,2.0322320461273193,1.358290195465088
22,0.7981069065404661,0.8293364644050598,0.185948657604594,2.0843396186828613,1.3633410930633545
23,0.7989715527404438,0.8259824514389038,0.18924080569220514,2.111707925796509,1.3348090648651123
24,0.7770981793150757,0.8125172257423401,0.20245787503614332,2.124404191970825,1.3554208278656006
25,0.7880878687808008,0.8225357532501221,0.1926240196414143,2.128166437149048,1.3709545135498047
26,0.7891428393848015,0.8166930675506592,0.19835899660398082,2.1473100185394287,1.3458406925201416
27,0.7860219027056838,0.831001341342926,0.1843144455609651,2.1224405765533447,1.3438358306884766
28,0.7736149637988119,0.8164513111114502,0.19859629377378185,2.1265928745269775,1.346750259399414
29,0.7600032569784106,0.8169569373130798,0.19809997625313314,2.1444895267486572,1.339229941368103
30,0.7540175156159834,0.8215020298957825,0.19363866369508798,2.169346809387207,1.3396992683410645
31,0.7606075803438822,0.8081296682357788,0.20676455284489637,2.1568288803100586,1.333348035812378
32,0.7573728457544789,0.8147613406181335,0.20025514447801884,2.191861391067505,1.3276028633117676
33,0.7501815065289988,0.8142608404159546,0.20074643136726733,2.211322069168091,1.3339381217956543
34,0.7667209009329478,0.8159111142158508,0.1991265680563824,2.2178430557250977,1.3303128480911255
35,0.7573181070161589,0.8056097626686096,0.20923802283838056,2.2364141941070557,1.3191050291061401
36,0.7496877759695053,0.7974078059196472,0.21728886239931167,2.2397942543029785,1.297967791557312
37,0.7422500203053156,0.7925042510032654,0.22210203332404577,2.3096487522125244,1.2942781448364258
38,0.7473123741872383,0.8097806572914124,0.20514400353882056,2.3011903762817383,1.3104497194290161
39,0.7380535074255683,0.8297075629234314,0.18558439415820216,2.2684786319732666,1.2996124029159546
40,0.7301346668691346,0.815798282623291,0.1992372991134541,2.2354485988616943,1.2857317924499512
41,0.720268444129915,0.7996134161949158,0.21512386157668906,2.2740752696990967,1.290799617767334
42,0.7152114189935453,0.8047248721122742,0.21010660708264883,2.298745632171631,1.2896182537078857
43,0.7284917908184456,0.8072094321250916,0.2076678370125733,2.3126742839813232,1.2809758186340332
44,0.7144968396786487,0.8009111285209656,0.2138500828396359,2.3335464000701904,1.2801251411437988
45,0.7083927492300669,0.8074963688850403,0.20738623598669037,2.3270998001098633,1.2609846591949463
46,0.7069548964500427,0.7918002009391785,0.22279305914639103,2.30932879447937,1.2467451095581055
47,0.7123884540615659,0.7953214049339294,0.2193367867093462,2.2832419872283936,1.2524186372756958
48,0.7019622172370101,0.8196532726287842,0.19545334964020122,2.305229663848877,1.2319397926330566
49,0.6882162283767354,0.792931079864502,0.22168306176117603,2.28938889503479,1.2320160865783691
50,0.6978199983184988,0.7852714657783508,0.2292015118876678,2.253831386566162,1.2250442504882812
51,0.6876458512111143,0.7927656173706055,0.2218454711226323,2.263765811920166,1.2203423976898193
52,0.6790099812276436,0.8100746273994446,0.20485548539476217,2.261277675628662,1.2102587223052979
53,0.691875310106711,0.7723239064216614,0.24191043029391346,2.275484561920166,1.2045233249664307
54,0.6901332158030886,0.7832211852073669,0.23121399311283697,2.296281576156616,1.2079236507415771
55,0.6925335720633016,0.7871749401092529,0.22733308965259713,2.271523952484131,1.2077651023864746
56,0.6790813383730975,0.7650583982467651,0.24904203629897825,2.260254144668579,1.20868718624115
57,0.661305357560967,0.7767831087112427,0.23753338081182274,2.278181552886963,1.204529047012329
58,0.6773619376348726,0.7750024199485779,0.23928129655835073,2.299325466156006,1.2082772254943848
59,0.6441421707471212,0.7838186621665955,0.23062752439084488,2.310779094696045,1.1913654804229736
60,0.6645088511886019,0.7697440385818481,0.24444272437502124,2.2379205226898193,1.2067737579345703
61,0.6577184778271299,0.7524776458740234,0.26139092156250954,2.250105142593384,1.2080391645431519
62,0.65550868574417,0.7647567391395569,0.24933810039013693,2.2805209159851074,1.2065343856811523
63,0.6536772246613647,0.7645679116249084,0.24952349059048984,2.272399425506592,1.2042316198349
64,0.6702713930245602,0.7765189409255981,0.2377926869939999,2.3102986812591553,1.1931190490722656
65,0.6486572049783937,0.7593567967414856,0.2546385565655056,2.2861275672912598,1.183624029159546
66,0.6666688386237982,0.7672145962715149,0.246925569636115,2.2863075733184814,1.1752095222473145
67,0.6645572930574417,0.7747164368629456,0.239561982923979,2.316394090652466,1.1692440509796143
68,0.6548049106742396,0.7522261142730713,0.2616378226649838,2.3317790031433105,1.1682484149932861
69,0.6416531756068721,0.7684060335159302,0.24575606216808554,2.332998752593994,1.171966314315796
70,0.6390353870211225,0.7478776574134827,0.26590614190930983,2.315129041671753,1.176009178161621
71,0.6278571463895567,0.7491856813430786,0.26462218757692435,2.299140691757202,1.1841709613800049
72,0.6429409646626675,0.7489448189735413,0.2648586272527368,2.2971715927124023,1.1714242696762085
73,0.6318377400889541,0.756938099861145,0.25701267158883456,2.3182482719421387,1.1785879135131836
74,0.6428832497560617,0.7608194351196289,0.25320288296338944,2.334700107574463,1.1656887531280518
75,0.6358477143627225,0.7613360285758972,0.25269576101848334,2.292382001876831,1.1548254489898682
76,0.6260958363612493,0.7337400913238525,0.27978313862693716,2.242816209793091,1.1546719074249268
77,0.6042910687851183,0.7318151593208313,0.2816725980478635,2.263511896133423,1.1502017974853516
78,0.6258660794207545,0.7401137351989746,0.2735269196517842,2.2680463790893555,1.155914068222046
79,0.6152927252379331,0.7417367696762085,0.27193381015334617,2.2304186820983887,1.147710919380188
80,0.635300874710083,0.7456860542297363,0.2680573084955816,2.215855598449707,1.1201947927474976
81,0.618323620521661,0.750778079032898,0.2630591475343561,2.204577684402466,1.1207656860351562
82,0.589842573259816,0.7464515566825867,0.2673059150964332,2.1909239292144775,1.131800889968872
83,0.6114040500286854,0.7415376901626587,0.27212926161649964,2.163177967071533,1.1333160400390625
84,0.6075988971825802,0.7464600205421448,0.267297625987876,2.1684024333953857,1.1182546615600586
85,0.5987732153047215,0.752529501914978,0.2613399864195819,2.1884891986846924,1.113006353378296
86,0.5941658336104769,0.7362918853759766,0.2772783415197332,2.198582887649536,1.0928257703781128
87,0.5837295678528872,0.7421395778656006,0.2715384482582982,2.213035821914673,1.0976722240447998
88,0.5819494846192274,0.7389976382255554,0.27462245397172347,2.2090532779693604,1.0873286724090576
89,0.5952990267312888,0.727743923664093,0.285668748700182,2.19657301902771,1.0888903141021729
90,0.5964170667258176,0.7157562375068665,0.29743550987793055,2.19457745552063,1.086510419845581
91,0.5919047119942579,0.7254583835601807,0.28791218163963594,2.2138099670410156,1.0941851139068604
92,0.597216469320384,0.7343125343322754,0.27922125139928733,2.2020719051361084,1.0944292545318604
93,0.5734758368044188,0.7264015078544617,0.28698643112945565,2.2297518253326416,1.088531494140625
94,0.5930388610471379,0.74587482213974,0.2678720326277606,2.228996515274048,1.0680519342422485
95,0.5800841310710618,0.7435875535011292,0.270117123388926,2.178866386413574,1.076000452041626
96,0.5866413017114004,0.7345014810562134,0.27903574686640253,2.1629862785339355,1.0647915601730347
97,0.6106125161503301,0.737762987613678,0.2758343788090598,2.1407549381256104,1.0482951402664185
98,0.5804207406260751,0.730656087398529,0.2828102639057799,2.114532470703125,1.0582581758499146
99,0.5891768236955007,0.7406120300292969,0.2730378622469064,2.139517068862915,1.0541863441467285
100,0.5632367373415919,0.7250019311904907,0.2883602508318549,2.136460304260254,1.0430269241333008
101,0.56021069577246,0.7318675518035889,0.2816211484085426,2.1261181831359863,1.043166160583496
102,0.5636558884924109,0.7383783459663391,0.2752303600434326,2.151766538619995,1.0406477451324463
