model,seed,best_epoch,elapsed_seconds,validation_r2,validation_rmse,validation_mae,validation_pearson_r,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,test_r2,test_rmse,test_mae,test_pearson_r,test_accuracy,test_balanced_accuracy,test_roc_auc
full_DNN,42,46,0.6507210731506348,0.927775757553434,34.652256110876316,22.789423438318625,0.9632670754831549,,,,0.9089109690588156,38.131440954286795,26.86232331429703,0.9600356600086712,,,
full_DNN,43,68,0.836334228515625,0.934455380947274,33.01098929629957,20.836003142655983,0.967036760249112,,,,0.9225810576910294,35.15392267825657,22.530150266759602,0.9661999164589081,,,
full_DNN,44,26,0.598430871963501,0.9299273312100217,34.132205136927986,22.833739071893575,0.9644074183820143,,,,0.9109005199413731,37.71271170400465,26.186862183339613,0.9567140686695641,,,
DGatingDNN,42,217,2.4094316959381104,0.9388604187783322,31.882417735065474,18.711542551652148,0.9690571326141905,,,,0.9208884249102061,35.53613507033433,21.006651448752688,0.9645404680952318,,,
DGatingDNN,43,189,2.367504119873047,0.9350869224140155,32.85156911064468,20.621402535444325,0.9677664832063925,,,,0.9104068769344741,37.81703836167332,24.1327459358424,0.9634330033731912,,,
DGatingDNN,44,216,2.4182679653167725,0.9370359250391213,32.35462954371457,20.92150326168705,0.9681271283131695,,,,0.9144292390958706,36.95837546345348,24.779426590925297,0.9633667035500942,,,
selected_retrain_DNN,42,96,1.0431170463562012,0.9259665980199463,35.083577410107466,22.24795584812284,0.9635837510037978,,,,0.9049030813870343,38.961296360069284,24.780173017366202,0.9586090566662799,,,
selected_retrain_DNN,43,60,0.7556169033050537,0.924883340096646,35.33931704398058,22.46058082816115,0.9621918121259944,,,,0.9068613859453211,38.55804997256656,25.377835518063357,0.9574142851265962,,,
selected_retrain_DNN,44,91,1.1040961742401123,0.9331756387950154,33.3316970485036,20.01224365435916,0.9662508490772859,,,,0.9054967435868002,38.8394939895245,25.00824034108862,0.9597451620439338,,,
