epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss
1,0.6958045229077067,0.30419546365737915,0.7685366840578798,0.32892894744873047,0.8344702197680666,0.8344702197680666,0.0
2,0.6234856742788689,0.3765142560005188,0.72906799310046,0.3633922338485718,0.6839212809783825,0.6839212809783825,0.0
3,0.5378252852546133,0.462174654006958,0.6269259663616739,0.45258063077926636,0.5929869638939198,0.5929869638939198,0.0
4,0.49032048047907384,0.5096794962882996,0.6197218775022321,0.458871066570282,0.5500243375778289,0.5500243375778289,0.0
5,0.4335994263904909,0.5664005279541016,0.6122340134504002,0.46540939807891846,0.48348817970919117,0.48348817970919117,0.0
6,0.3934168834850181,0.6065831184387207,0.6912422041386003,0.39642101526260376,0.4252478066522097,0.4252478066522097,0.0
7,0.38224158353654597,0.6177583932876587,0.6236429200621276,0.45544731616973877,0.4098091726138063,0.4098091726138063,0.0
8,0.3483143217441101,0.6516857147216797,0.5667611688784346,0.5051153898239136,0.37612561797431915,0.37612561797431915,0.0
9,0.31740852292772015,0.682591438293457,0.6509292957872698,0.4316214323043823,0.3631788139621508,0.3631788139621508,0.0
10,0.2962857357714351,0.7037142515182495,0.5100592786400784,0.5546263456344604,0.33303699223857447,0.33303699223857447,0.0
11,0.26050035732789045,0.7394996285438538,0.6663666222835096,0.4181417226791382,0.30529062559616466,0.30529062559616466,0.0
12,0.28089342323436617,0.7191066145896912,0.6864817641312029,0.4005776047706604,0.28181580784869137,0.28181580784869137,0.0
13,0.23398328069128624,0.7660167217254639,0.5774628909236592,0.49577081203460693,0.2567443960892572,0.2567443960892572,0.0
14,0.227948845441586,0.7720510959625244,0.5464902087228327,0.5228155255317688,0.26682327008038237,0.26682327008038237,0.0
15,0.2364632109823707,0.7635367512702942,0.5470325174037276,0.5223420262336731,0.2708248399414014,0.2708248399414014,0.0
16,0.22442837084787753,0.7755715847015381,0.6550261449159646,0.4280441403388977,0.24676641773838837,0.24676641773838837,0.0
17,0.23895499927455646,0.761044979095459,0.7092136396095157,0.3807286024093628,0.22996620749905536,0.22996620749905536,0.0
18,0.22195790512565436,0.7780420780181885,0.49165330634157106,0.5706980228424072,0.22051912427948778,0.22051912427948778,0.0
19,0.19438325054517328,0.8056167364120483,0.507363712278808,0.5569800138473511,0.2179434515825671,0.2179434515825671,0.0
20,0.19074248288659354,0.8092575073242188,0.6589139370565734,0.4246494174003601,0.2116191517959493,0.2116191517959493,0.0
21,0.18049206140981797,0.8195079565048218,0.4860050621351636,0.5756300091743469,0.19819087980984276,0.19819087980984276,0.0
22,0.20705205403569543,0.7929478883743286,0.7654224095820654,0.3316482901573181,0.1813987194440412,0.1813987194440412,0.0
23,0.17406261396614947,0.8259373903274536,0.504742423946992,0.5592688918113708,0.19070715872069335,0.19070715872069335,0.0
24,0.20309236110916218,0.7969076633453369,0.6026001392363957,0.4738214612007141,0.18079303381190237,0.18079303381190237,0.0
25,0.15815182313078646,0.8418481945991516,0.5513819111056808,0.5185441970825195,0.17744150596246702,0.17744150596246702,0.0
26,0.17521720021269777,0.8247827887535095,0.5736673051355089,0.499085009098053,0.16904323517389647,0.16904323517389647,0.0
27,0.16744625675374775,0.8325537443161011,0.5159688866810828,0.5494661331176758,0.1752007321833223,0.1752007321833223,0.0
28,0.15731970908888918,0.8426802754402161,0.6046053018284644,0.472070574760437,0.1682089680761758,0.1682089680761758,0.0
29,0.1586308543968869,0.8413691520690918,0.45909784462802655,0.5991249084472656,0.16056735541537961,0.16056735541537961,0.0
30,0.16237724048293656,0.8376227617263794,0.4282385673055925,0.626070499420166,0.1556777177686845,0.1556777177686845,0.0
31,0.1434834051357254,0.8565165996551514,0.5081975624510428,0.5562519431114197,0.15170866443081543,0.15170866443081543,0.0
32,0.15369457791010266,0.8463054299354553,0.45697076071235465,0.6009821891784668,0.15155130116841567,0.15155130116841567,0.0
33,0.14078668487335688,0.8592132925987244,0.4599529022532629,0.5983781814575195,0.1479161271269907,0.1479161271269907,0.0
34,0.16182472460500436,0.8381752967834473,0.5411740077614058,0.527457594871521,0.14218134373074084,0.14218134373074084,0.0
35,0.12131148152633035,0.8786885142326355,0.44039262515470023,0.6154578924179077,0.1402169512222506,0.1402169512222506,0.0
36,0.1768355535273671,0.8231644630432129,0.4798404075114465,0.5810128450393677,0.14638362508650776,0.14638362508650776,0.0
37,0.1299337690808362,0.870066225528717,0.4866527337694495,0.5750644207000732,0.14905706671450905,0.14905706671450905,0.0
38,0.12888843811832476,0.8711115121841431,0.47513205194618646,0.5851240158081055,0.1335875791015173,0.1335875791015173,0.0
39,0.13633082906092558,0.8636691570281982,0.5301504994560851,0.5370831489562988,0.12726377639535907,0.12726377639535907,0.0
40,0.11108644506989955,0.8889135122299194,0.4464612421466083,0.6101588606834412,0.1353217253232734,0.1353217253232734,0.0
41,0.11584292901758017,0.8841570615768433,0.47231818263123676,0.5875810980796814,0.1250099307828328,0.1250099307828328,0.0
42,0.14821067138437913,0.8517893552780151,0.48947261879220605,0.5726022720336914,0.1381579158212464,0.1381579158212464,0.0
43,0.1050040682324533,0.894995927810669,0.45697240553023977,0.6009806990623474,0.13019594256599198,0.13019594256599198,0.0
44,0.11928713987464218,0.8807128667831421,0.40169236776078254,0.6492501497268677,0.12468469213100447,0.12468469213100447,0.0
45,0.10826954673222691,0.8917304277420044,0.48694313962648555,0.5748109221458435,0.11327644191045828,0.11327644191045828,0.0
46,0.09876522010804632,0.9012347459793091,0.42070326511180256,0.6326501965522766,0.11366672866319219,0.11366672866319219,0.0
