k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.6838871431567746,0.32829107466366403,0.6838871431567746,0.6838871431567746,0.6838871431567746,0.6838871431567746
3,0.8080257716030974,0.6126889643147859,0.7715200348593716,0.8013836392627028,0.7979904788460987,0.725421799743444
8,0.882291516022982,0.7848050990183684,0.8466058940335117,0.8545115057929003,0.8202258660964561,0.7671182789387376
16,0.9002405220018168,0.8929620234916691,0.8775093140913736,0.9120710830747709,0.8768707099248371,0.8548418389847088
21,0.9041817553832918,0.8735835510523263,0.8956771238575443,0.9118454007166047,0.8755560820515724,0.8778698452998718
32,0.8920254454094533,0.8949425431126787,0.9059052852906646,0.9018474843770865,0.8887893242411465,0.8868904394320892
42,0.903416996079322,0.9069628669814509,0.8956388718488254,0.8937070632338876,0.897842445237131,0.9076503985455846
