k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.12002205424370982,0.12002205424370982,0.5128969699108483,0.5128969699108483,0.12002205424370982,0.5128969699108483
2,0.26660881491399413,0.26660881491399413,0.6297273573973399,0.6297273573973399,0.5093845707755079,0.6297273573973399
3,0.8040202766744124,0.5452065428341033,0.7844084138158887,0.7946182647823972,0.8440117102270458,0.7844084138158887
4,0.8388538472767989,0.6889886427658677,0.7961201217292011,0.8225940836876859,0.8781920305600878,0.8004864890247834
5,0.8827452612048247,0.8850846437661192,0.7991521938307021,0.8814380304767959,0.9029053370192571,0.8029453849058175
6,0.9343064977590313,0.9094662475259551,0.8662003657906361,0.9360164585883475,0.9334160504022165,0.82130159053492
