field,中文名,score
gen_fuel_oil_mw,燃油出力,4253.1640625
marginal_loss_price_rt,实时边际损耗价,2541.6025390625
forecast_load_mw_latest_available,最新负荷预测,2302.0078125
gross_inadv_interchange_mw,总非计划交换,1815.117431640625
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,1459.8319091796875
da_as_as_req_mw_primary_reserve,日前主用备用需求,1459.8319091796875
da_as_mcp_primary_reserve,日前主用备用出清价,1348.658935546875
gen_fuel_nuclear_mw,核电出力,715.6433715820312
gen_fuel_solar_mw,光伏出力,436.20672607421875
da_as_as_mw_synchronized_reserve,日前同步备用实际量,240.81703186035156
wind_generation_mw,风电出力,240.81703186035156
gen_fuel_wind_mw,风电出力,231.4658203125
gen_fuel_other_renewables_mw,其他可再生出力,209.64572143554688
gen_fuel_multiple_fuels_mw,多燃料出力,189.88258361816406
system_energy_price_rt,实时能量价格,165.30421447753906
total_pjm_loc_credit,机会成本信用,165.30421447753906
rmccp,调频容量出清价,152.71554565429688
gen_fuel_oil_pct,燃油占比,146.78541564941406
total_pjm_rmpcp_cr,调频性能信用额,143.9072723388672
da_as_as_mw_thirty_minutes_reserve,日前30分钟备用实际量,127.78553771972656
total_pjm_rt_load_mwh,实时负荷电量,127.78553771972656
gen_fuel_multiple_fuels_pct,多燃料占比,120.41516876220703
da_as_ss_mw_primary_reserve,日前主用备用自调度,91.25965118408203
gen_fuel_nuclear_pct,核电占比,87.71592712402344
gross_sched_interchange_mw,总计划交换,85.99600219726562
total_pjm_reg_purchases,调频购买量,81.03595733642578
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,79.44701385498047
total_lmp_rt,实时总电价,77.88922882080078
da_as_mcp_synchronized_reserve,日前同步备用出清价,77.88922882080078
gen_fuel_coal_pct,燃煤占比,76.36199188232422
gen_fuel_gas_pct,燃气占比,71.95761108398438
prelim_load_avg_hourly,预估小时负荷,70.54667663574219
total_pjm_self_sched_reg,调频自调度量,70.54667663574219
gen_fuel_hydro_pct,水电占比,70.54667663574219
gen_fuel_solar_pct,光伏占比,70.54667663574219
gen_fuel_hydro_mw,水电出力,69.16340637207031
da_as_as_mw_primary_reserve,日前主用备用实际量,69.16340637207031
da_as_nsr_mw_primary_reserve,非同步备用,69.16340637207031
gen_fuel_gas_mw,燃气出力,67.80726623535156
gen_fuel_storage_mw,储能出力,66.47770690917969
total_pjm_rmccp_cr,调频容量信用额,66.47770690917969
gen_fuel_coal_mw,燃煤出力,65.17422485351562
gen_fuel_other_renewables_pct,其他可再生占比,63.896297454833984
solar_generation_mw,光伏出力,63.896297454833984
net_inadv_interchange_mw,净非计划交换,63.896297454833984
total_pjm_assigned_reg,调频分配量,63.896297454833984
rmpcp,调频性能出清价,60.21091079711914
gen_fuel_wind_pct,风电占比,59.030303955078125
