lambda,n_selected,val_loss
0.0,49,0.5831122994422913
3.2768,49,0.6421257853507996
3.3423360000000004,49,0.641218364238739
3.4091827200000004,49,0.6231151819229126
3.4773663744000003,49,0.6153977513313293
3.546913701888,49,0.6107015609741211
3.61785197592576,49,0.6075974106788635
3.6902090154442755,49,0.6048939228057861
3.764013195753161,49,0.6024392247200012
3.8392934596682244,49,0.6002682447433472
3.916079328861589,49,0.5981943607330322
3.994400915438821,49,0.5962668061256409
4.074288933747598,49,0.5943933129310608
4.1557747124225495,49,0.5925768017768855
4.238890206671001,49,0.5908429026603699
4.323668010804421,49,0.5891106128692631
4.41014137102051,49,0.5874027609825134
4.49834419844092,49,0.5857786536216731
4.588311082409739,49,0.5841730833053589
4.680077304057933,49,0.5825769901275639
4.773678850139092,49,0.5810037851333618
4.869152427141874,49,0.5794838070869441
4.9665354756847115,49,0.5780136585235596
5.065866185198406,49,0.5765932202339168
5.167183508902374,49,0.5751953124999996
5.270527179080422,49,0.5738241672515869
5.37593772266203,49,0.572464108467102
5.483456477115271,49,0.5711334943771362
5.593125606657576,49,0.5698253512382507
5.704988118790728,49,0.5685421824455261
5.819087881166542,49,0.5672878623008728
5.935469638789873,49,0.5660890936851501
6.0541790315656705,49,0.5648802518844604
6.175262612196984,49,0.5636892914772034
6.298767864440924,49,0.5625296235084534
6.424743221729742,49,0.5614191889762878
6.553238086164337,49,0.5603348612785339
6.684302847887624,49,0.5592783689498901
6.817988904845376,49,0.5582547187805176
6.954348682942284,49,0.5572726726531982
7.093435656601129,49,0.5563192367553711
7.235304369733152,49,0.5553566813468933
7.380010457127815,49,0.5544257760047913
7.5276106662703715,49,0.5534898638725281
7.678162879595779,49,0.5525301098823547
7.831726137187695,49,0.5515782833099365
7.988360659931449,49,0.5506426095962524
8.148127873130079,49,0.5497706532478333
8.311090430592682,49,0.5489509701728821
8.477312239204535,49,0.5481752753257751
8.646858483988625,49,0.54740971326828
8.819795653668399,49,0.5466158986091614
8.996191566741766,49,0.5458285212516785
9.176115398076602,49,0.5450522899627686
9.359637706038134,49,0.5443135499954224
9.546830460158898,49,0.5435861945152283
9.737767069362075,49,0.5428783893585205
9.932522410749316,49,0.542178213596344
10.131172858964302,49,0.5414897203445435
10.333796316143587,49,0.5407865047454834
10.540472242466459,49,0.5401243567466736
10.751281687315789,49,0.5394687652587891
10.966307321062105,49,0.5388297438621521
11.185633467483347,49,0.5382035970687866
11.409346136833014,49,0.5376129746437073
11.637533059569675,49,0.537040114402771
11.87028372076107,49,0.536491870880127
12.10768939517629,49,0.5359649062156677
12.349843183079816,49,0.5354565978050232
12.596840046741413,49,0.5350042581558228
12.848776847676241,49,0.5345732569694519
13.105752384629767,49,0.5341165065765381
13.367867432322363,49,0.533624768257142
13.63522478096881,49,0.5331252813339225
13.907929276588186,49,0.5326043963432312
14.186087862119951,49,0.5320806503295898
