rank,index,center,related,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
1,48,net_actual_interchange_mw,da_as_as_mw_thirty_minutes_reserve,0.07614815441971755,-0.4300114088035583,-0.39416815297246177,-0.2894166004709139,0.4026997186775917,0.8558365835569048,1,1,1,1,1,1,6,0.8558365835569048
2,45,net_actual_interchange_mw,da_as_total_mw_thirty_minutes_reserve,0.06680115168473988,-0.42781225695955516,-0.3968488559207854,-0.2519403416643604,0.37389662034360094,0.845312486276529,1,1,1,1,1,1,6,0.845312486276529
3,66,net_actual_interchange_mw,gross_sched_interchange_mw,0.13280136358951514,-0.46491716099079555,-0.482865267251619,-0.31812065610230744,0.4581198020265599,0.813430486332515,1,1,1,1,1,1,6,0.813430486332515
4,8,net_actual_interchange_mw,gen_fuel_nuclear_mw,0.11620610397722465,-0.3541013284954533,-0.4241739916999138,-0.24828952607808022,0.4424313183578815,0.794505323316619,1,1,1,1,1,1,6,0.794505323316619
5,5,net_actual_interchange_mw,gen_fuel_gas_mw,0.026926800486067014,-0.32857987087092566,-0.32749450006662884,-0.20035432774351006,0.2872303021405945,0.906187799408037,0,1,1,1,1,1,5,0.906187799408037
6,42,net_actual_interchange_mw,da_as_as_req_mw_thirty_minutes_reserve,0.17968932630709744,-0.32442464998287346,-0.4058240141898128,-0.3020778068451359,0.4756106883826613,0.035673411501904104,1,1,1,1,1,0,5,0.4756106883826613
7,40,net_actual_interchange_mw,da_as_as_req_mw_primary_reserve,0.18981709847042072,-0.32745917501931604,-0.40179133343569245,-0.24792284195747588,0.4504389729966657,0.06737914625556114,1,1,1,1,1,0,5,0.4504389729966657
8,41,net_actual_interchange_mw,da_as_as_req_mw_synchronized_reserve,0.176779058440217,-0.32440049212190586,-0.40459666177362796,-0.23503945483758856,0.41304473628455746,0.06542902202712568,1,1,1,1,1,0,5,0.41304473628455746
9,34,net_actual_interchange_mw,total_pjm_assigned_reg,0.039514062033339264,0.2371752769997925,0.2646412896751056,0.16839142183241945,0.25868128029419923,0.40905686227530186,0,1,1,1,1,1,5,0.40905686227530186
10,46,net_actual_interchange_mw,da_as_as_mw_primary_reserve,0.0846352069431757,-0.3429191408390256,-0.35078930132896324,-0.25124151597941174,0.3956463541090446,0.11355268746667,1,1,1,1,1,0,5,0.3956463541090446
11,43,net_actual_interchange_mw,da_as_total_mw_primary_reserve,0.08586117661542611,-0.31710584290622906,-0.3357718025270435,-0.250127567216758,0.3875396938467373,0.11540437614033895,1,1,1,1,1,0,5,0.3875396938467373
12,47,net_actual_interchange_mw,da_as_as_mw_synchronized_reserve,0.07227086810252432,-0.3686679585855874,-0.34756996762223014,-0.23208270891326066,0.3216246240448308,0.23127895862132905,1,1,1,1,1,0,5,0.3686679585855874
13,32,net_actual_interchange_mw,total_pjm_reg_purchases,0.04784662303798179,0.22319540302171142,0.25134760440533993,0.18010564359188214,0.29212041327012145,0.3604777982451274,0,1,1,1,1,1,5,0.3604777982451274
14,10,net_actual_interchange_mw,gen_fuel_other_renewables_mw,0.04644314285975286,-0.2141386756235211,-0.22306326950137423,-0.13159621186171894,0.20544384106064104,0.34361181573595523,0,1,1,1,1,1,5,0.34361181573595523
15,57,net_actual_interchange_mw,total_lmp_da,0.08293949367327802,0.3194899286454909,0.15538592751387986,0.22767306088407008,0.2638886577735876,0.17699830801381952,1,1,1,1,1,0,5,0.3194899286454909
16,36,net_actual_interchange_mw,total_pjm_rmpcp_cr,0.11198615027705036,-0.25670840158825464,-0.1985357921433502,-0.15681510037142735,0.2769928762895305,0.17506287080247426,1,1,1,1,1,0,5,0.2769928762895305
17,25,net_actual_interchange_mw,forecast_load_mw_day_ahead,0.03352974412550699,-0.17833990194431043,-0.19520200780500901,-0.1161480806085785,0.21205318605323037,0.9165759121206096,0,1,1,0,1,1,4,0.9165759121206096
18,35,net_actual_interchange_mw,total_pjm_rmccp_cr,0.3792701808320931,0.24004303842004324,0.11099538421400083,0.14096743614582938,0.19641125974113452,0.8854805931947144,1,1,0,1,0,1,4,0.8854805931947144
19,13,net_actual_interchange_mw,gen_fuel_wind_mw,0.014837346333268504,0.175679818344607,0.15942854345634802,0.1252864562106853,0.19884060575168738,0.8442467460503364,0,1,1,1,0,1,4,0.8442467460503364
20,44,net_actual_interchange_mw,da_as_total_mw_synchronized_reserve,0.05819263646985124,-0.35821513955682577,-0.34738048306058256,-0.23736205705151395,0.3308215015511085,0.20725868101908929,0,1,1,1,1,0,4,0.35821513955682577
21,56,net_actual_interchange_mw,system_energy_price_da,0.06784389504394933,0.33200352688612866,0.10329905583733849,0.22178632756938244,0.27150478173378934,0.17619967944852752,1,1,0,1,1,0,4,0.33200352688612866
22,17,net_actual_interchange_mw,gen_fuel_multiple_fuels_pct,0.04982634076447717,0.30336356235455464,0.3229611040182339,0.18106064859079457,0.3093514314877315,0.027760330366186366,0,1,1,1,1,0,4,0.3229611040182339
23,7,net_actual_interchange_mw,gen_fuel_multiple_fuels_mw,0.03347162984976238,0.20317884003998,0.19623469120069453,0.11200592471851882,0.20199502044444673,0.3112542451486444,0,1,1,0,1,1,4,0.3112542451486444
24,63,net_actual_interchange_mw,marginal_loss_price_rt,0.1949391256130735,0.26469801039770624,0.09170787083487852,0.19558738491490052,0.23140353333945696,0.03253500206960569,1,1,0,1,1,0,4,0.26469801039770624
25,15,net_actual_interchange_mw,gen_fuel_gas_pct,0.03351654787401633,-0.26061713314991225,-0.25907406908047365,-0.15131078078605148,0.2337270170665881,0.02688148751434859,0,1,1,1,1,0,4,0.26061713314991225
