feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,da_as_as_mw_thirty_minutes_reserve,1,48,da_as_total_mw_thirty_minutes_reserve,1.0,1.0,1.0,1.0,0.9999999999999908,1.0,1,1,1,1,1,1,6,1.0,0.037700392,0.037700392,0.040106993
2,total_pjm_rmccp_cr,2,36,da_as_total_mw_thirty_minutes_reserve,0.10381674081303621,-0.2117823695511265,-0.19738464738336203,-0.12822968636774185,0.22949856250767517,0.8897989399667664,1,1,1,1,1,1,6,0.8897989399667664,9.268693e-05,9.268693e-05,-2.9081995e-05
3,net_sched_interchange_mw,3,65,da_as_total_mw_thirty_minutes_reserve,0.07997658074668824,-0.4353577134009401,-0.404959873377288,-0.27160246706852953,0.3771164711665996,0.8720569109935867,1,1,1,1,1,1,6,0.8720569109935867,5.7800095e-05,5.7800095e-05,6.569419e-05
4,net_actual_interchange_mw,4,64,da_as_total_mw_thirty_minutes_reserve,0.08024271954918534,-0.45970524274338936,-0.4269155015188639,-0.27581394443794227,0.39508572085075355,0.8710120801373789,1,1,1,1,1,1,6,0.8710120801373789,-0.00029102035,-0.00029102035,0.00011240532
5,gen_fuel_nuclear_mw,5,9,da_as_total_mw_thirty_minutes_reserve,0.235107972068227,0.5691074325532929,0.5243234731407852,0.38945985059996974,0.5341703361083028,0.782563965396551,1,1,1,1,1,1,6,0.782563965396551,5.471894e-05,5.471894e-05,-7.981161e-05
6,gen_fuel_hydro_mw,6,7,da_as_total_mw_thirty_minutes_reserve,0.08050783649783573,-0.26074583041036603,-0.32348430747552126,-0.17685805770783625,0.28675604949537775,0.7724708029406547,1,1,1,1,1,1,6,0.7724708029406547,6.1134044e-05,6.1134044e-05,-0.0002742798
7,rmccp,7,29,da_as_total_mw_thirty_minutes_reserve,0.5822736363372194,-0.17058374660584233,-0.1549986627179951,-0.11954690347343189,0.20817326464934965,0.186914313982931,1,1,1,1,1,1,6,0.5822736363372194,-4.8388883e-05,-4.8388883e-05,-3.1725274e-05
8,system_energy_price_rt,8,60,da_as_total_mw_thirty_minutes_reserve,0.5595012712633118,-0.35869096836727243,-0.29296557920663285,-0.2472133798928096,0.35772203903307165,0.1795422193788345,1,1,1,1,1,1,6,0.5595012712633118,-1.191262e-05,-1.191262e-05,-9.103515e-05
9,total_lmp_rt,9,61,da_as_total_mw_thirty_minutes_reserve,0.5564639801261618,-0.37578840892478876,-0.33410848018361416,-0.2264961898565559,0.35518814629385953,0.17472126166036134,1,1,1,1,1,1,6,0.5564639801261618,0.0002690809,0.0002690809,-0.00016765411
10,da_as_total_mw_primary_reserve,10,44,da_as_total_mw_thirty_minutes_reserve,0.20093788679769117,0.5387585016765938,0.49776967937454863,0.3957969198152507,0.5089557497265924,0.12152769184618956,1,1,1,1,1,1,6,0.5387585016765938,-0.00012487608,-0.00012487608,-5.3482894e-05
11,da_as_as_mw_primary_reserve,11,46,da_as_total_mw_thirty_minutes_reserve,0.20400886996293902,0.5265393414002044,0.47606724771999925,0.3455616457877245,0.4484868761873829,0.1128224747789674,1,1,1,1,1,1,6,0.5265393414002044,-0.00018318003,-0.00018318003,5.595819e-06
12,da_as_mcp_synchronized_reserve,12,39,da_as_total_mw_thirty_minutes_reserve,0.52439332770903,-0.4639666689057065,-0.43898232921091956,-0.3984344926092661,0.5040333484335883,0.06537989975596972,1,1,1,1,1,1,6,0.52439332770903,0.000106071406,0.000106071406,-4.3083517e-05
13,system_energy_price_da,13,56,da_as_total_mw_thirty_minutes_reserve,0.15301289519030278,-0.4672752633331136,-0.482659687087623,-0.3141838949518482,0.4495964266219875,0.1747617696542569,1,1,1,1,1,1,6,0.482659687087623,-3.5263096e-05,-3.5263096e-05,-0.00034833286
14,total_lmp_da,14,57,da_as_total_mw_thirty_minutes_reserve,0.1615842095381082,-0.45372302823583016,-0.45797263974379115,-0.33919891020356524,0.4767380873549522,0.17510878131342458,1,1,1,1,1,1,6,0.4767380873549522,-1.1619556e-05,-1.1619556e-05,0.00024747272
15,da_as_mcp_primary_reserve,15,38,da_as_total_mw_thirty_minutes_reserve,0.26051256033847575,-0.44607181690083575,-0.4660031542427502,-0.3237077096435296,0.439467029947411,0.05846906176473701,1,1,1,1,1,1,6,0.4660031542427502,-2.814665e-05,-2.814665e-05,1.6113714e-05
16,gen_fuel_multiple_fuels_mw,16,8,da_as_total_mw_thirty_minutes_reserve,0.11715578898603744,-0.42886291783890773,-0.45562683842490065,-0.30384032225307633,0.4560545563049362,0.33438510299443897,1,1,1,1,1,1,6,0.4560545563049362,-0.00015064735,-0.00015064735,0.00039539245
17,gen_fuel_oil_mw,17,10,da_as_total_mw_thirty_minutes_reserve,0.20044861771862577,-0.32321660710010713,-0.41764654122827705,-0.1959489201622299,0.353298987005668,0.4044555645080836,1,1,1,1,1,1,6,0.41764654122827705,-0.00018456308,-0.00018456308,-9.420833e-05
18,total_pjm_rmpcp_cr,18,37,da_as_total_mw_thirty_minutes_reserve,0.137960661124047,0.3620610451066719,0.2183590522919014,0.2720603449519946,0.389416087073656,0.1746016468558082,1,1,1,1,1,1,6,0.389416087073656,0.00028716662,0.00028716662,0.000125767
19,total_pjm_reg_purchases,19,33,da_as_total_mw_thirty_minutes_reserve,0.06878322434488807,-0.22475241573178611,-0.2227634394965741,-0.16382376858728037,0.23799491368561496,0.371680956119722,1,1,1,1,1,1,6,0.371680956119722,0.00016785912,0.00016785912,-0.00012557844
20,da_as_as_req_mw_synchronized_reserve,20,42,da_as_total_mw_thirty_minutes_reserve,0.21884775121889516,0.33104452454935235,0.3434544585316427,0.26247084307392254,0.3532625325337822,0.062092693140166126,1,1,1,1,1,1,6,0.3532625325337822,1.4503385e-05,1.4503385e-05,-0.00024959847
21,da_as_as_req_mw_primary_reserve,21,41,da_as_total_mw_thirty_minutes_reserve,0.19872642368734308,0.33302664202682747,0.34442508817690876,0.23886474837326427,0.3529364612968531,0.06495149678099586,1,1,1,1,1,1,6,0.3529364612968531,-4.6798792e-05,-4.6798792e-05,0.000102474754
22,da_as_nsr_mw_primary_reserve,22,55,da_as_total_mw_thirty_minutes_reserve,0.18418222738545884,0.30343530807221647,0.29529197241541505,0.18894399467426226,0.2618192726114445,0.34935168894873647,1,1,1,1,1,1,6,0.34935168894873647,-0.0001546949,-0.0001546949,-9.637033e-05
23,gen_fuel_other_renewables_mw,23,11,da_as_total_mw_thirty_minutes_reserve,0.07779942172015859,0.29989329252048474,0.24855909234316317,0.2111563858152263,0.30055438281978036,0.339697052884168,1,1,1,1,1,1,6,0.339697052884168,8.595672e-05,8.595672e-05,0.00012066849
24,rmpcp,24,30,da_as_total_mw_thirty_minutes_reserve,0.09494988173800846,0.32151578839205935,0.17662672536824994,0.22414473627476933,0.30857936530674257,0.05234506191551871,1,1,1,1,1,1,6,0.32151578839205935,1.5847403e-05,1.5847403e-05,0.00021231308
25,da_as_total_mw_synchronized_reserve,25,45,da_as_total_mw_thirty_minutes_reserve,0.1811574488302779,0.2725757746805083,0.24041248704441628,0.16055644363844324,0.2327801780270262,0.2177026014289461,1,1,1,1,1,1,6,0.2725757746805083,0.00020401308,0.00020401308,-0.00038549546
