W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.11256338,0.106629364,0.11033692,0.11423003,0.10318745,0.091089845,1
0.121814996,0.116544805,0.12128408,0.12468593,0.110701896,0.09032589,2
0.12505311,0.1203507,0.12516138,0.12856969,0.11362638,0.091199465,3
0.12755841,0.12324485,0.12796876,0.13154848,0.11564028,0.09164149,4
0.13033785,0.12555365,0.13035476,0.13426168,0.11821603,0.092850186,5
0.13248599,0.12732677,0.13227832,0.13631178,0.12011362,0.09357574,6
0.13464761,0.12923415,0.13412546,0.13844186,0.12183766,0.0947629,7
0.1366546,0.13061647,0.13557725,0.14007343,0.12340237,0.09593764,8
0.13918887,0.13195413,0.13741404,0.14193125,0.12554365,0.097244866,9
0.1500213,0.121381596,0.1344282,0.13714567,0.13767317,0.11903812,10
0.15344188,0.12127425,0.13522463,0.13813703,0.14126566,0.122413784,11
0.15628435,0.12079495,0.13569835,0.13833007,0.14352603,0.124578886,12
0.15797941,0.12126511,0.13657789,0.1392552,0.14509502,0.12603664,13
0.15982606,0.12176772,0.1375961,0.14015369,0.14645123,0.12749538,14
0.16135763,0.12249025,0.13839728,0.141136,0.14773728,0.12824179,15
0.16282594,0.12333734,0.13922751,0.14231935,0.14921273,0.12907131,16
0.16420999,0.12426799,0.14012694,0.1434587,0.15040609,0.13004145,17
0.16549748,0.12535068,0.14125375,0.14465478,0.15157615,0.13026854,18
0.1667703,0.12614933,0.14195307,0.14568274,0.15269573,0.13124397,19
0.1684694,0.12627229,0.14238578,0.14629953,0.15409026,0.13395369,20
0.16999702,0.127033,0.1432548,0.14733535,0.15581672,0.13437548,21
0.17221026,0.12738691,0.1438899,0.14819264,0.15802309,0.13524371,22
0.17456582,0.12731276,0.14442238,0.14885366,0.16034456,0.13735195,23
0.17739366,0.12627155,0.14468053,0.14898364,0.16289115,0.1418711,24
0.18678676,0.12108798,0.14405444,0.14741673,0.17219938,0.15524034,25
0.19046034,0.12027478,0.14421007,0.1478949,0.17583066,0.1591349,26
0.19230399,0.120970055,0.14494324,0.14914519,0.17801173,0.15954259,27
0.19473349,0.12054316,0.14521341,0.14936256,0.18034568,0.16096489,28
0.19619563,0.1208631,0.14616908,0.15013613,0.18168853,0.16238855,29
0.19714262,0.12086703,0.1465082,0.1503855,0.1821487,0.16379824,30
0.19846329,0.12130419,0.14707667,0.15113376,0.1833932,0.16502297,31
0.19947082,0.12198448,0.14801136,0.152005,0.1840515,0.1651518,32
0.20386942,0.119292505,0.14717814,0.15099844,0.18855399,0.1695143,33
0.2048976,0.11979698,0.14832824,0.15174975,0.18906908,0.1710706,34
0.20757748,0.11905603,0.14891589,0.15211949,0.19175605,0.17342141,35
0.21164246,0.11322616,0.1456264,0.14832756,0.19468369,0.18080533,36
0.22079512,0.108837776,0.14649534,0.147432,0.20496951,0.19274272,37
0.22797516,0.10132145,0.14265239,0.1430732,0.21129367,0.20428,38
0.22987017,0.10234567,0.14387806,0.14441921,0.21315546,0.20505087,39
0.2306654,0.10344922,0.14498591,0.14560777,0.2135912,0.2050436,40
0.23142149,0.104235575,0.14590329,0.14662673,0.2143858,0.20508976,41
0.2320926,0.10491318,0.14674792,0.14735125,0.21436357,0.20542297,42
0.23289844,0.10578213,0.14774512,0.14841506,0.21479535,0.2057768,43
0.23376106,0.10647433,0.14842568,0.14925574,0.21541916,0.20637393,44
0.23459812,0.10726235,0.14931105,0.15023041,0.21584149,0.20693442,45
0.23596664,0.10697871,0.14916521,0.15016969,0.21673608,0.20682122,46
0.24012646,0.10488061,0.14975928,0.14968207,0.22082886,0.21400958,47
0.24188791,0.10496514,0.15064289,0.15043324,0.22315373,0.21601847,48
0.25450653,0.08178043,0.13952702,0.1356199,0.23858419,0.24561246,49
0.2617568,0.07942964,0.13949716,0.1361443,0.24748677,0.2512137,50
0.33736324,0.105423406,0.1836848,0.17692381,0.29892862,0.23750922,51
0.40254468,0.11228306,0.20856233,0.2009493,0.33596265,0.22877012,52
0.4593157,0.107562914,0.22335266,0.21381551,0.35917193,0.22757742,53
0.50918823,0.0983118,0.23480296,0.22164337,0.3705736,0.22931093,54
0.5538981,0.08706289,0.24501258,0.22675575,0.37340873,0.23261772,55
0.5942404,0.07522306,0.25520742,0.23036417,0.36899194,0.23566924,56
0.6313596,0.06267516,0.2649465,0.23257197,0.35982442,0.23843385,57
0.66598994,0.049966678,0.27470547,0.23398355,0.3472596,0.2403959,58
0.69851685,0.03702966,0.28429115,0.23458736,0.3322504,0.24156521,59
0.7295646,0.024032548,0.29371208,0.23471612,0.3158096,0.24212867,60
0.75942427,0.010928228,0.30285212,0.23441282,0.29868948,0.24266288,61
0.78824383,-0.0019625667,0.31200406,0.23399597,0.28120852,0.24272446,62
0.8164217,-0.014458716,0.32116628,0.23375326,0.2642789,0.2423938,63
0.84397495,-0.026941208,0.330079,0.2333822,0.24767,0.24218307,64
0.871364,-0.03890894,0.339028,0.2334903,0.23235796,0.2418291,65
0.8984296,-0.050469674,0.34801763,0.2338957,0.21786629,0.24159288,66
0.92560315,-0.06160212,0.35685492,0.23489746,0.20521443,0.24156035,67
0.9522006,-0.07266988,0.36574844,0.23578435,0.19234915,0.24194188,68
0.9783684,-0.08376846,0.3744753,0.23658031,0.17957482,0.24274687,69
1.0036261,-0.09459822,0.3838143,0.23724593,0.16564465,0.24285376,70
1.0285546,-0.105636716,0.3927615,0.23764938,0.15216285,0.24306424,71
1.0535711,-0.11625649,0.40182653,0.23851648,0.14002818,0.24342947,72
1.0782806,-0.12680922,0.41097334,0.2393619,0.1278725,0.2438644,73
1.1030188,-0.13714342,0.42010194,0.2405226,0.11670576,0.24443442,74
1.1262885,-0.14798482,0.42954203,0.2406377,0.10255911,0.24506676,75
1.1502322,-0.15853871,0.43858886,0.24133009,0.09111641,0.24585934,76
1.173596,-0.16915531,0.44787815,0.24171384,0.078883015,0.24611187,77
1.1965404,-0.17984289,0.45729426,0.24190266,0.066264525,0.24668784,78
1.2179531,-0.19134292,0.4668377,0.24061805,0.05062718,0.24698201,79
1.2397332,-0.20234738,0.47632962,0.2400197,0.037211776,0.24688186,80
1.2613486,-0.2133128,0.4858078,0.23939978,0.024221674,0.24665093,81
1.2821699,-0.22451515,0.4954735,0.2382065,0.010035548,0.24619375,82
1.302859,-0.23560335,0.50517225,0.23706548,-0.003523133,0.24592501,83
1.3217769,-0.24777734,0.51481134,0.23411235,-0.020476868,0.24526021,84
