total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.3962321,1.0,0.0,0.4748864,0.48226273,0.0,0.0,0.2202513,1.0,0.47218686,1.0,0.0,0.0,0.46591413,0.66219836,0.0,0.0,0.9237205,0.0,0.39512128,0.0,0.945158,0.0,0.20703353,0.1024707,0.0,0.0,0.0,0.40284407,0.40515897,0.0,0.0,0.0,0.0,0.0,0.6213266,0.30421248,0.13884468,0.9621822,0.0,0.0,0.681088,0.79177403,0.97050214,0.0,1.0,1.0,0.0,0.0,1.0,0.071564294,0.7596951,1.0,0.0,0.48723426,1.0,1.0
0.40042812,1.0,0.0,0.47065324,0.4786306,0.0,0.0,0.21497008,1.0,0.47714084,1.0,0.0,0.0,0.47325003,0.6674791,0.0,0.0,0.9463142,0.0,0.39224932,0.0,0.969722,0.0,0.22176391,0.084841706,0.0,0.0,0.0,0.3980812,0.41336185,0.0,0.0,0.0,0.0,0.0,0.62717247,0.30155018,0.13894193,0.9710525,0.0,0.0,0.683415,0.80957824,0.98177356,0.0,1.0,1.0,0.0,0.0,1.0,0.07086398,0.7709979,1.0,0.0,0.48891246,1.0,1.0
0.40352827,1.0,0.0,0.4743137,0.46926704,0.0,0.0,0.20411924,1.0,0.47746778,1.0,0.0,0.0,0.48591995,0.6891256,0.0,0.0,0.98632705,0.0,0.3932072,0.0,0.9841743,0.0,0.21281177,0.07298631,0.0,0.0,0.0,0.401046,0.43088037,0.0,0.0,0.0,0.0,0.0,0.6412763,0.31148723,0.114202805,0.9883795,0.0,0.0,0.6985162,0.82758576,0.9955497,0.0,1.0,1.0,0.0,0.0,1.0,0.06735673,0.78666437,1.0,0.0,0.48842752,1.0,1.0
0.3884011,1.0,0.0,0.47962242,0.4562766,0.0,0.0,0.19279617,1.0,0.460901,1.0,0.0,0.0,0.48386607,0.6778999,0.0,0.0,1.0,0.0,0.37082234,0.0,1.0,0.0,0.20100726,0.058604646,0.0,0.0,0.0,0.3798955,0.4282238,0.0,0.0,0.0,0.0,0.0,0.6486674,0.30767485,0.1011031,1.0,0.0,0.0,0.73608553,0.8390841,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.06038046,0.79520905,1.0,0.0,0.49131724,1.0,1.0
0.38924965,1.0,0.0,0.4803579,0.45125946,0.0,0.0,0.17795123,1.0,0.43778366,1.0,0.0,0.0,0.48494044,0.6765763,0.0,0.0,1.0,0.0,0.3715281,0.0,1.0,0.0,0.18940726,0.0474263,0.0,0.0,0.0,0.3803199,0.43275255,0.0,0.0,0.0,0.0,0.0,0.66939634,0.31013578,0.082605235,1.0,0.0,0.0,0.74827963,0.85362434,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.055032115,0.79766005,1.0,0.0,0.49390402,1.0,1.0
0.40011594,1.0,0.0,0.48456094,0.4578818,0.0,0.0,0.17289306,1.0,0.44419077,1.0,0.0,0.0,0.5033773,0.68710893,0.0,0.0,1.0,0.0,0.3572728,0.0,1.0,0.0,0.18813528,0.061400462,0.0,0.0,0.0,0.38983792,0.4428554,0.0,0.0,0.0,0.0,0.0,0.67320496,0.30586377,0.06951334,1.0,0.0,0.0,0.7685648,0.8545891,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.057148613,0.8066579,1.0,0.0,0.47796413,1.0,1.0
0.39916563,1.0,0.0,0.48363057,0.43964574,0.0,0.0,0.15585867,1.0,0.43642333,1.0,0.0,0.0,0.5030815,0.69017184,0.0,0.0,1.0,0.0,0.33454284,0.0,1.0,0.0,0.17734945,0.045784626,0.0,0.0,0.0,0.37124863,0.4251953,0.0,0.0,0.0,0.0,0.0,0.68560827,0.30200815,0.0461333,1.0,0.0,0.0,0.7817557,0.86978227,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.051841494,0.82452464,1.0,0.0,0.48861957,1.0,1.0
0.3974502,1.0,0.0,0.4843718,0.45109642,0.0,0.0,0.14297976,1.0,0.43363824,1.0,0.0,0.0,0.5190037,0.71452576,0.0,0.0,1.0,0.0,0.330893,0.0,1.0,0.0,0.17821422,0.020131374,0.0,0.0,0.0,0.37695545,0.4326237,0.0,0.0,0.0,0.0,0.0,0.6933183,0.3050723,0.02372363,1.0,0.0,0.0,0.792139,0.8759239,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.040782172,0.827693,1.0,0.0,0.48202094,1.0,1.0
0.3995574,1.0,0.0,0.49846792,0.4560713,0.0,0.0,0.12323593,1.0,0.42542452,1.0,0.0,0.0,0.5303332,0.7275034,0.0,0.0,1.0,0.0,0.3243074,0.0,1.0,0.0,0.16035326,0.0015088989,0.0,0.0,0.0,0.3761202,0.4312553,0.0,0.0,0.0,0.0,0.0,0.70224845,0.29932448,0.009419651,1.0,0.0,0.0,0.80531234,0.89806896,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.03702127,0.827895,1.0,0.0,0.48904455,1.0,1.0
0.4092142,1.0,0.0,0.4927842,0.4595962,0.0,0.0,0.11146718,1.0,0.42946455,1.0,0.0,0.0,0.53797,0.7498653,0.0,0.0,1.0,0.0,0.31604767,0.0,1.0,0.0,0.16749938,0.0,0.0,0.0,0.0,0.39141113,0.44660154,0.0,0.0,0.0,0.0,0.0,0.7081504,0.29267538,0.0,1.0,0.0,0.0,0.81609213,0.91475016,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.031417493,0.84712225,1.0,0.0,0.4914305,1.0,1.0
0.41177243,1.0,0.0,0.49527267,0.46286342,0.0,0.0,0.10434195,1.0,0.42016,1.0,0.0,0.0,0.5577199,0.75774723,0.0,0.0,1.0,0.0,0.30515465,0.0,1.0,0.0,0.15156767,0.0,0.0,0.0,0.0,0.36262733,0.435059,0.0,0.0,0.0,0.0,0.0,0.721954,0.29863882,0.0,1.0,0.0,0.0,0.81764627,0.9236219,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0056251423,0.8652269,1.0,0.0,0.48648053,1.0,1.0
0.40834707,1.0,0.0,0.49936098,0.45856562,0.0,0.0,0.08794596,1.0,0.41298124,1.0,0.0,0.0,0.5592798,0.7671921,0.0,0.0,1.0,0.0,0.30096212,0.0,1.0,0.0,0.13583995,0.0,0.0,0.0,0.0,0.35214862,0.4469022,0.0,0.0,0.0,0.0,0.0,0.73078525,0.29431158,0.0,1.0,0.0,0.0,0.8149798,0.94051856,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.87095267,1.0,0.0,0.4954386,1.0,1.0
0.4324159,1.0,0.0,0.4984009,0.46740094,0.0,0.0,0.0800726,1.0,0.40954643,1.0,0.0,0.0,0.5793365,0.7744703,0.0,0.0,1.0,0.0,0.2766372,0.0,1.0,0.0,0.115662135,0.0,0.0,0.0,0.0,0.35003546,0.4593341,0.0,0.0,0.0,0.0,0.0,0.7357244,0.30326435,0.0,1.0,0.0,0.0,0.81222135,0.9624654,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8746729,1.0,0.0,0.49271405,1.0,1.0
0.45303956,1.0,0.0,0.50057834,0.46376157,0.0,0.0,0.07374702,1.0,0.39764968,1.0,0.0,0.0,0.59237653,0.78159964,0.0,0.0,1.0,0.0,0.26175517,0.0,1.0,0.0,0.10915517,0.0,0.0,0.0,0.0,0.3360054,0.46063995,0.0,0.0,0.0,0.0,0.0,0.7445449,0.30227247,0.0,1.0,0.0,0.0,0.8076225,0.96549106,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8916863,1.0,0.0,0.48589763,1.0,1.0
0.44995105,1.0,0.0,0.50642765,0.4665082,0.0,0.0,0.051374286,1.0,0.38567066,1.0,0.0,0.0,0.6116399,0.78688896,0.0,0.0,1.0,0.0,0.24096176,0.0,1.0,0.0,0.10024325,0.0,0.0,0.0,0.0,0.3328124,0.4537738,0.0,0.0,0.0,0.0,0.0,0.760042,0.30182958,0.0,1.0,0.0,0.0,0.8249812,0.9683425,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8988722,1.0,0.0,0.48929396,1.0,1.0
0.45664185,1.0,0.0,0.5061682,0.4633843,0.0,0.0,0.048908025,1.0,0.38312697,1.0,0.0,0.0,0.62272525,0.7902438,0.0,0.0,1.0,0.0,0.225979,0.0,1.0,0.0,0.086082526,0.0,0.0,0.0,0.0,0.32638484,0.45145178,0.0,0.0,0.0,0.0,0.0,0.7720444,0.31529364,0.0,1.0,0.0,0.0,0.83438724,0.98546994,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9174213,1.0,0.0,0.48476896,1.0,1.0
0.44766185,1.0,0.0,0.5084201,0.4445359,0.0,0.0,0.036512744,1.0,0.38247183,1.0,0.0,0.0,0.638197,0.79691815,0.0,0.0,1.0,0.0,0.22017244,0.0,1.0,0.0,0.07053338,0.0,0.0,0.0,0.0,0.3233643,0.46430314,0.0,0.0,0.0,0.0,0.0,0.7738672,0.30501398,0.0,1.0,0.0,0.0,0.8530814,0.9796738,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9332216,1.0,0.0,0.49222192,1.0,1.0
0.44945633,1.0,0.0,0.52072763,0.45128232,0.0,0.0,0.014798694,1.0,0.3635506,1.0,0.0,0.0,0.6391289,0.8173432,0.0,0.0,1.0,0.0,0.18810728,0.0,1.0,0.0,0.05272365,0.0,0.0,0.0,0.0,0.3290909,0.44885147,0.0,0.0,0.0,0.0,0.0,0.77402025,0.30548003,0.0,1.0,0.0,0.0,0.8610869,0.9978782,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.93190014,1.0,0.0,0.48372462,1.0,1.0
0.46531788,1.0,0.0,0.5222582,0.46796,0.0,0.0,0.0,1.0,0.35924158,1.0,0.0,0.0,0.65551275,0.82761914,0.0,0.0,1.0,0.0,0.1744686,0.0,1.0,0.0,0.040326335,0.0,0.0,0.0,0.0,0.3344538,0.4606154,0.0,0.0,0.0,0.0,0.0,0.77422667,0.29267284,0.0,1.0,0.0,0.0,0.8910551,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.94172966,1.0,0.0,0.48790234,1.0,1.0
0.45101076,1.0,0.0,0.52810204,0.44945228,0.0,0.0,0.0,1.0,0.36698547,1.0,0.0,0.0,0.6761956,0.82843655,0.0,0.0,1.0,0.0,0.16734552,0.0,1.0,0.0,0.025414858,0.0,0.0,0.0,0.0,0.32414275,0.46893856,0.0,0.0,0.0,0.0,0.0,0.7814362,0.2755446,0.0,1.0,0.0,0.0,0.8927065,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.94574344,1.0,0.0,0.5000689,1.0,1.0
0.45153454,1.0,0.0,0.5238928,0.45170656,0.0,0.0,0.0,1.0,0.3676495,1.0,0.0,0.0,0.6951843,0.8391031,0.0,0.0,1.0,0.0,0.1331105,0.0,1.0,0.0,0.033365995,0.0,0.0,0.0,0.0,0.3169728,0.4902766,0.0,0.0,0.0,0.0,0.0,0.7929708,0.28915516,0.0,1.0,0.0,0.0,0.8960135,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9567258,1.0,0.0,0.4930041,1.0,1.0
0.4488467,1.0,0.0,0.52635777,0.448868,0.0,0.0,0.0,1.0,0.3497377,1.0,0.0,0.0,0.716148,0.85985184,0.0,0.0,1.0,0.0,0.10388771,0.0,1.0,0.0,0.016552549,0.0,0.0,0.0,0.0,0.29176486,0.47253022,0.0,0.0,0.0,0.0,0.0,0.7950263,0.2772797,0.0,1.0,0.0,0.0,0.89030284,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.97216713,1.0,0.0,0.4798864,1.0,1.0
0.43465716,1.0,0.0,0.5376789,0.4416237,0.0,0.0,0.0,1.0,0.3464003,1.0,0.0,0.0,0.7310367,0.8707302,0.0,0.0,1.0,0.0,0.096667156,0.0,1.0,0.0,0.0070648063,0.0,0.0,0.0,0.0,0.2814969,0.4701563,0.0,0.0,0.0,0.0,0.0,0.7949635,0.27415484,0.0,1.0,0.0,0.0,0.89516777,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.96793044,1.0,0.0,0.48911083,1.0,1.0
0.44122258,1.0,0.0,0.5427905,0.4375461,0.0,0.0,0.0,1.0,0.33036765,1.0,0.0,0.0,0.7342671,0.8907159,0.0,0.0,1.0,0.0,0.066167146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27687,0.46760178,0.0,0.0,0.0,0.0,0.0,0.80553037,0.2678143,0.0,1.0,0.0,0.0,0.9077782,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9757034,1.0,0.0,0.49589708,1.0,1.0
0.45224553,1.0,0.0,0.56227154,0.42393005,0.0,0.0,0.0,1.0,0.33260322,1.0,0.0,0.0,0.7543178,0.9013563,0.0,0.0,1.0,0.0,0.06249353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28470325,0.49065533,0.0,0.0,0.0,0.0,0.0,0.81519866,0.25790495,0.0,1.0,0.0,0.0,0.9208768,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.98344123,1.0,0.0,0.49717045,1.0,1.0
0.46165106,1.0,0.0,0.5723519,0.42565605,0.0,0.0,0.0,1.0,0.33502835,1.0,0.0,0.0,0.7659938,0.93544304,0.0,0.0,1.0,0.0,0.03531253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29274318,0.4897404,0.0,0.0,0.0,0.0,0.0,0.81973857,0.2487807,0.0,1.0,0.0,0.0,0.9294332,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9904365,1.0,0.0,0.49463928,1.0,1.0
0.4673308,1.0,0.0,0.5754403,0.42061988,0.0,0.0,0.0,1.0,0.30865583,1.0,0.0,0.0,0.76795447,0.94912153,0.0,0.0,1.0,0.0,0.0048253587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2757783,0.48899063,0.0,0.0,0.0,0.0,0.0,0.8322014,0.23997979,0.0,1.0,0.0,0.0,0.9321722,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5031117,1.0,1.0
0.46475086,1.0,0.0,0.55209327,0.41219634,0.0,0.0,0.0,1.0,0.28660777,1.0,0.0,0.0,0.7966347,0.95955175,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246886,0.51117456,0.0,0.0,0.0,0.0,0.0,0.8594039,0.22174689,0.0,1.0,0.0,0.0,0.9361741,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.50714076,1.0,1.0
0.46538284,1.0,0.0,0.5590412,0.399363,0.0,0.0,0.0,1.0,0.29332942,1.0,0.0,0.0,0.81395555,0.97451407,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24468128,0.504725,0.0,0.0,0.0,0.0,0.0,0.8645483,0.2042871,0.0,1.0,0.0,0.0,0.94958425,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5025197,1.0,1.0
0.45308048,1.0,0.0,0.56437445,0.40175462,0.0,0.0,0.0,1.0,0.29142368,1.0,0.0,0.0,0.82126206,0.98805344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24246079,0.5039211,0.0,0.0,0.0,0.0,0.0,0.8687637,0.19916052,0.0,1.0,0.0,0.0,0.9596091,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5005561,1.0,1.0
0.45281306,1.0,0.0,0.5706574,0.4000936,0.0,0.0,0.0,1.0,0.29405913,1.0,0.0,0.0,0.83595127,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22458726,0.52402276,0.0,0.0,0.0,0.0,0.0,0.87886834,0.1953559,0.0,1.0,0.0,0.0,0.9673079,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.49981898,1.0,1.0
0.44735882,1.0,0.0,0.5728308,0.38573664,0.0,0.0,0.0,1.0,0.28426877,1.0,0.0,0.0,0.8488146,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833622,0.5181156,0.0,0.0,0.0,0.0,0.0,0.89241385,0.18846798,0.0,1.0,0.0,0.0,0.9794623,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.48374742,1.0,1.0
0.44736174,1.0,0.0,0.58058983,0.3726672,0.0,0.0,0.0,1.0,0.28578466,1.0,0.0,0.0,0.8646531,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202847,0.52051365,0.0,0.0,0.0,0.0,0.0,0.9006798,0.16733806,0.0,1.0,0.0,0.0,0.98742825,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.48251078,1.0,1.0
0.445715,1.0,0.0,0.5800791,0.35656792,0.0,0.0,0.0,1.0,0.28442755,1.0,0.0,0.0,0.88087696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19855721,0.52168244,0.0,0.0,0.0,0.0,0.0,0.9043336,0.15706064,0.0,1.0,0.0,0.0,0.98473114,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.47885537,1.0,1.0
0.4434083,1.0,0.0,0.5861332,0.35376397,0.0,0.0,0.0,1.0,0.27194002,1.0,0.0,0.0,0.9072905,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18930992,0.50917244,0.0,0.0,0.0,0.0,0.0,0.91615653,0.12532139,0.0,1.0,0.0,0.0,0.98648375,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.47179887,1.0,1.0
0.44047216,1.0,0.0,0.57662505,0.34081414,0.0,0.0,0.0,1.0,0.26235014,1.0,0.0,0.0,0.9253282,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18128446,0.49164218,0.0,0.0,0.0,0.0,0.0,0.91162986,0.112556085,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.47607136,1.0,1.0
0.43918628,1.0,0.0,0.59430546,0.33258477,0.0,0.0,0.0,1.0,0.25257435,1.0,0.0,0.0,0.94625217,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16644967,0.50068426,0.0,0.0,0.0,0.0,0.0,0.93529373,0.10104003,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.46767628,1.0,1.0
0.43911418,1.0,0.0,0.5859248,0.3124955,0.0,0.0,0.0,1.0,0.24324049,1.0,0.0,0.0,0.96149564,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15339038,0.50980026,0.0,0.0,0.0,0.0,0.0,0.9515853,0.07088476,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4712959,1.0,1.0
0.4381207,1.0,0.0,0.5854123,0.3087271,0.0,0.0,0.0,1.0,0.23905024,1.0,0.0,0.0,0.979533,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14380915,0.5072984,0.0,0.0,0.0,0.0,0.0,0.95047307,0.046188865,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.48100647,1.0,1.0
0.4255408,1.0,0.0,0.58651865,0.30690488,0.0,0.0,0.0,1.0,0.23497958,1.0,0.0,0.0,0.9911281,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323708,0.49851683,0.0,0.0,0.0,0.0,0.0,0.9421834,0.004680235,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4783901,1.0,1.0
0.4210186,1.0,0.0,0.58739567,0.29275775,0.0,0.0,0.0,1.0,0.20235352,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105793975,0.5013795,0.0,0.0,0.0,0.0,0.0,0.9498344,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4707202,1.0,1.0
0.41172156,1.0,0.0,0.5973114,0.265873,0.0,0.0,0.0,1.0,0.19879733,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08710113,0.5038972,0.0,0.0,0.0,0.0,0.0,0.94755596,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.46988037,1.0,1.0
0.42032117,1.0,0.0,0.59547687,0.2465662,0.0,0.0,0.0,1.0,0.18157056,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06745882,0.5025066,0.0,0.0,0.0,0.0,0.0,0.946983,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.45755148,1.0,1.0
0.3900454,1.0,0.0,0.59929687,0.2308787,0.0,0.0,0.0,1.0,0.16988629,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05410482,0.4970808,0.0,0.0,0.0,0.0,0.0,0.94838035,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.43743083,1.0,1.0
0.37406737,1.0,0.0,0.5849924,0.2087064,0.0,0.0,0.0,1.0,0.1573305,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033892952,0.503989,0.0,0.0,0.0,0.0,0.0,0.95492,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4328689,1.0,1.0
0.38019335,1.0,0.0,0.59395486,0.18045826,0.0,0.0,0.0,1.0,0.15384871,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011916761,0.5096036,0.0,0.0,0.0,0.0,0.0,0.9796735,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.42507786,1.0,1.0
0.3684304,1.0,0.0,0.6025606,0.14926554,0.0,0.0,0.0,1.0,0.14000301,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5140746,0.0,0.0,0.0,0.0,0.0,0.99053365,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.42369458,1.0,1.0
0.36869732,1.0,0.0,0.6054187,0.13233756,0.0,0.0,0.0,1.0,0.11624187,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49505234,0.0,0.0,0.0,0.0,0.0,0.993481,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.40246376,1.0,1.0
0.36227667,1.0,0.0,0.60774404,0.11616112,0.0,0.0,0.0,1.0,0.088209316,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48326096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3855637,1.0,1.0
0.3443023,1.0,0.0,0.6105839,0.08887942,0.0,0.0,0.0,1.0,0.081546865,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49212527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.37617478,1.0,1.0
0.32957587,1.0,0.0,0.6239235,0.04912892,0.0,0.0,0.0,1.0,0.06620484,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48810405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.38255268,1.0,1.0
0.3267872,1.0,0.0,0.61967534,0.021913104,0.0,0.0,0.0,1.0,0.043603413,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49284187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.37378362,1.0,1.0
