index,role,name
0,center,net_actual_interchange_mw
1,feature,net_sched_interchange_mw
2,feature,gen_fuel_coal_mw
3,feature,da_as_total_mw_thirty_minutes_reserve
4,feature,gross_sched_interchange_mw
5,feature,gen_fuel_nuclear_mw
6,feature,da_as_as_req_mw_primary_reserve
7,feature,da_as_as_req_mw_synchronized_reserve
8,feature,da_as_total_mw_primary_reserve
9,feature,da_as_total_mw_synchronized_reserve
10,feature,gen_fuel_other_renewables_mw
11,feature,gen_fuel_multiple_fuels_mw
12,feature,system_energy_price_da
13,feature,gen_fuel_storage_mw
14,feature,forecast_load_mw_day_ahead
15,feature,gen_fuel_gas_mw
16,feature,total_gen
17,feature,gen_fuel_wind_mw
18,feature,wind_generation_mw
19,feature,da_as_as_req_mw_thirty_minutes_reserve
20,feature,gen_fuel_multiple_fuels_pct
21,feature,total_lmp_da
22,feature,system_energy_price_rt
23,feature,total_lmp_rt
24,feature,da_as_mcp_synchronized_reserve
25,feature,da_as_mcp_primary_reserve
26,feature,marginal_loss_price_rt
27,feature,gen_fuel_gas_pct
28,feature,marginal_loss_price_da
29,feature,gen_fuel_wind_pct
30,feature,metered_load_mw
31,feature,gross_inadv_interchange_mw
32,feature,gen_fuel_nuclear_pct
33,feature,congestion_price_da
34,feature,congestion_price_rt
35,feature,forecast_load_mw_latest_available
36,feature,prelim_load_avg_hourly
37,feature,gross_actual_interchange_mw
38,feature,total_losses
39,feature,gen_fuel_oil_mw
40,feature,da_as_ss_mw_primary_reserve
41,feature,da_as_nsr_mw_primary_reserve
42,feature,gen_fuel_coal_pct
43,feature,gen_fuel_other_renewables_pct
44,feature,solar_generation_mw
45,feature,gen_fuel_hydro_mw
46,feature,net_inadv_interchange_mw
47,feature,gen_fuel_solar_mw
