目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
total_losses,总网损,95%,5,Pearson,DGatingDNN,0.8393028177722233,0.9377307148590621,37,marginal_loss_price_rt|prelim_load_avg_hourly|total_lmp_rt|gen_fuel_coal_pct|gen_fuel_gas_mw
total_losses,总网损,95%,5,Pearson,STG,0.7509332595637611,0.9377307148590621,37,wind_generation_mw|marginal_loss_price_rt|system_energy_price_da|da_as_as_mw_thirty_minutes_reserve|gross_sched_interchange_mw
total_losses,总网损,95%,5,Pearson,LassoNet,0.7947589647004634,0.9377307148590621,37,gen_fuel_nuclear_mw|wind_generation_mw|gen_fuel_wind_mw|prelim_load_avg_hourly|gross_inadv_interchange_mw
total_losses,总网损,95%,5,Pearson,XGBoost,0.8763289720235425,0.9377307148590621,37,gen_fuel_coal_mw|prelim_load_avg_hourly|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|gen_fuel_wind_mw
total_losses,总网损,95%,5,Pearson,Lasso,0.9022074900078559,0.9377307148590621,37,prelim_load_avg_hourly|total_pjm_rt_load_mwh|gen_fuel_gas_mw|solar_generation_mw|gen_fuel_coal_pct
total_losses,总网损,95%,5,Pearson,Pearson,0.9015296428299906,0.9377307148590621,37,gen_fuel_coal_mw|prelim_load_avg_hourly|gen_fuel_coal_pct|forecast_load_mw_latest_available|total_pjm_rt_load_mwh
total_losses,总网损,97%,9,DGatingDNN,DGatingDNN,0.9206857835505112,0.9377307148590621,37,marginal_loss_price_rt|prelim_load_avg_hourly|total_lmp_rt|gen_fuel_coal_pct|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gross_sched_interchange_mw|gen_fuel_wind_mw
total_losses,总网损,97%,9,DGatingDNN,STG,0.8680874090159971,0.9377307148590621,37,wind_generation_mw|marginal_loss_price_rt|system_energy_price_da|da_as_as_mw_thirty_minutes_reserve|gross_sched_interchange_mw|forecast_load_mw_latest_available|gen_fuel_coal_pct|gen_fuel_wind_mw|prelim_load_avg_hourly
total_losses,总网损,97%,9,DGatingDNN,LassoNet,0.8716199398298068,0.9377307148590621,37,gen_fuel_nuclear_mw|wind_generation_mw|gen_fuel_wind_mw|prelim_load_avg_hourly|gross_inadv_interchange_mw|system_energy_price_da|marginal_loss_price_rt|gen_fuel_coal_pct|total_pjm_assigned_reg
total_losses,总网损,97%,9,DGatingDNN,XGBoost,0.8935113117471596,0.9377307148590621,37,gen_fuel_coal_mw|prelim_load_avg_hourly|da_as_as_req_mw_thirty_minutes_reserve|gen_fuel_nuclear_mw|gen_fuel_wind_mw|marginal_loss_price_rt|forecast_load_mw_latest_available|wind_generation_mw|da_as_as_req_mw_primary_reserve
total_losses,总网损,97%,9,DGatingDNN,Lasso,0.9166198999744678,0.9377307148590621,37,prelim_load_avg_hourly|total_pjm_rt_load_mwh|gen_fuel_gas_mw|solar_generation_mw|gen_fuel_coal_pct|marginal_loss_price_rt|system_energy_price_rt|gen_fuel_coal_mw|gen_fuel_hydro_mw
total_losses,总网损,97%,9,DGatingDNN,Pearson,0.9282223837694366,0.9377307148590621,37,gen_fuel_coal_mw|prelim_load_avg_hourly|gen_fuel_coal_pct|forecast_load_mw_latest_available|total_pjm_rt_load_mwh|gen_fuel_nuclear_mw|gross_inadv_interchange_mw|gen_fuel_nuclear_pct|gen_fuel_gas_mw
