k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.2498568019839773,0.059519068096843375,0.1452177395485882,0.08419966070485863,0.2498568019839773,0.1452177395485882
3,0.4099369043877028,0.35714223013570023,0.40300855967625593,0.22594065377888994,0.41295660706466564,0.40064495002335954
8,0.6619986131886837,0.6637364557828209,0.49720330819370606,0.49763580244377803,0.5679467946557888,0.5380367977068652
17,0.6867969578293955,0.7049232286494094,0.6047053463168406,0.6543874285543625,0.6024262002557279,0.6106977536673481
22,0.6687985384160555,0.6909657174780088,0.6250376020496978,0.6886014497492186,0.5681650333810755,0.6496921503816382
34,0.6596995474458198,0.6887288288963955,0.6313764782178135,0.6769447054638237,0.6763673457516484,0.6720444286121163
37,0.6587640921806606,0.6739166283517047,0.6694573365808447,0.6624347128571434,0.6610527438197511,0.6688635919269577
