epoch,b_meta
1,0.05252803862094879
2,0.06064443662762642
3,0.07244617491960526
4,0.08144338428974152
5,0.09974989295005798
6,0.11474262177944183
7,0.1252508908510208
8,0.13779591023921967
9,0.14170514047145844
10,0.14416325092315674
11,0.15157701075077057
12,0.15331971645355225
13,0.16194093227386475
14,0.16066987812519073
15,0.15867620706558228
16,0.15071481466293335
17,0.14621897041797638
18,0.140470489859581
19,0.1316918134689331
20,0.11866574734449387
21,0.1110546663403511
22,0.09118292480707169
23,0.07973712682723999
24,0.0711599737405777
25,0.045472074300050735
26,0.03256027400493622
27,0.01326044462621212
28,-0.005352554842829704
29,-0.024891173467040062
30,-0.052542053163051605
31,-0.07423299551010132
32,-0.09127628058195114
33,-0.116159588098526
34,-0.13924287259578705
35,-0.16348613798618317
36,-0.18454043567180634
37,-0.2046525627374649
38,-0.23645621538162231
39,-0.25645220279693604
40,-0.28265848755836487
41,-0.3126294016838074
42,-0.33314526081085205
43,-0.3515443205833435
44,-0.3695203363895416
45,-0.38750535249710083
46,-0.4119136929512024
47,-0.4311375021934509
48,-0.450337290763855
49,-0.47033369541168213
50,-0.4986373484134674
51,-0.5283389687538147
52,-0.5375069379806519
53,-0.5594730377197266
54,-0.5730288028717041
55,-0.6007949709892273
56,-0.6388939619064331
57,-0.6584034562110901
58,-0.6755971908569336
59,-0.6888169646263123
60,-0.699895441532135
61,-0.7261033654212952
62,-0.7365211844444275
63,-0.7616516351699829
64,-0.7757723331451416
65,-0.7873774766921997
66,-0.8000702857971191
67,-0.8275754451751709
68,-0.8385636806488037
69,-0.8618361353874207
70,-0.8726048469543457
71,-0.8836575746536255
72,-0.9015862941741943
73,-0.9180014729499817
74,-0.9370913505554199
75,-0.9555779099464417
76,-0.9868637323379517
77,-0.9950963258743286
78,-1.006371259689331
79,-1.0103697776794434
80,-1.018516182899475
81,-1.0360444784164429
82,-1.0493488311767578
83,-1.058451771736145
84,-1.0682569742202759
85,-1.0751525163650513
86,-1.091262698173523
87,-1.1211851835250854
88,-1.1216323375701904
89,-1.1425063610076904
90,-1.1496590375900269
91,-1.1597768068313599
92,-1.1687662601470947
93,-1.1940456628799438
94,-1.2023277282714844
95,-1.217352271080017
96,-1.2309281826019287
97,-1.2468093633651733
98,-1.2556809186935425
99,-1.2670786380767822
100,-1.2857531309127808
101,-1.3102905750274658
102,-1.3202581405639648
103,-1.3224698305130005
104,-1.3339903354644775
105,-1.3458524942398071
106,-1.3535785675048828
107,-1.3803980350494385
108,-1.393898844718933
109,-1.397449254989624
110,-1.406888723373413
111,-1.417021632194519
112,-1.4210400581359863
113,-1.4266892671585083
114,-1.4479668140411377
115,-1.4518218040466309
116,-1.4590057134628296
117,-1.4606488943099976
118,-1.4733614921569824
119,-1.4809678792953491
120,-1.4847180843353271
121,-1.4887923002243042
122,-1.4967888593673706
123,-1.5031863451004028
124,-1.518627643585205
125,-1.5462251901626587
126,-1.551796317100525
127,-1.5588372945785522
128,-1.5671874284744263
129,-1.5750142335891724
130,-1.5901529788970947
131,-1.605047345161438
132,-1.6130543947219849
133,-1.6220043897628784
134,-1.6378068923950195
135,-1.638427495956421
136,-1.6485692262649536
137,-1.6741414070129395
138,-1.6935230493545532
139,-1.698662281036377
140,-1.7006808519363403
141,-1.7077926397323608
142,-1.718241572380066
143,-1.7224262952804565
144,-1.7291805744171143
145,-1.7383145093917847
146,-1.7470459938049316
147,-1.7610160112380981
148,-1.7741889953613281
149,-1.7786955833435059
150,-1.7957212924957275
151,-1.7981919050216675
152,-1.806939721107483
153,-1.8155336380004883
154,-1.817378044128418
155,-1.8363431692123413
156,-1.8418701887130737
157,-1.8494566679000854
158,-1.8652135133743286
159,-1.874388337135315
160,-1.8854330778121948
161,-1.900478720664978
162,-1.9074342250823975
163,-1.9060072898864746
164,-1.9208838939666748
165,-1.9212453365325928
166,-1.9300142526626587
167,-1.9375370740890503
168,-1.938555359840393
169,-1.944917917251587
170,-1.9528428316116333
171,-1.9534661769866943
172,-1.9557572603225708
173,-1.959837794303894
174,-1.9966270923614502
175,-2.0029633045196533
176,-2.016167640686035
177,-2.024644374847412
178,-2.0313003063201904
179,-2.049603223800659
