W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.039044213,0.05034624,0.04970988,0.051716633,0.042836655,0.020878725,1
0.025161803,0.042506278,0.04712469,0.04085147,0.03912813,0.024296487,2
0.011738245,0.03598019,0.044542525,0.032653335,0.036266126,0.021726087,3
0.0020761217,0.041132137,0.051095914,0.037870605,0.04021112,0.024977643,4
0.003575652,0.044746835,0.056221753,0.044584095,0.046483953,0.02181942,5
0.0143735,0.054922182,0.068454236,0.05885242,0.061650388,0.022704866,6
0.027128937,0.060765635,0.07698377,0.072585404,0.07021989,0.012119025,7
0.03915738,0.06851126,0.08771858,0.08578432,0.08406767,-0.0011615163,8
0.046286434,0.07512081,0.09677521,0.09790486,0.097881824,-0.014328018,9
0.07377681,0.08037607,0.10666589,0.11338016,0.11556713,-0.039795917,10
0.07841421,0.08247311,0.110581204,0.118562005,0.12631983,-0.06436821,11
0.09440814,0.08622885,0.11775607,0.13038804,0.14076827,-0.092663385,12
0.107933685,0.0887601,0.123490326,0.13580221,0.156837,-0.10576389,13
0.1232774,0.09591275,0.1342307,0.15109359,0.17475972,-0.13029493,14
0.1348016,0.10054613,0.14340794,0.15936479,0.19473729,-0.14510995,15
0.14625612,0.106143236,0.15249844,0.17078285,0.20943989,-0.16553879,16
0.15935107,0.10665822,0.15700045,0.17660703,0.22286992,-0.1888163,17
0.17174911,0.11082273,0.167417,0.1869447,0.2425164,-0.196611,18
0.17919458,0.109837525,0.16980712,0.18738964,0.251046,-0.21410872,19
0.18958701,0.11372356,0.17605446,0.19755243,0.26420957,-0.2335518,20
0.19607113,0.11544138,0.18040583,0.20006555,0.27688158,-0.25457552,21
0.20958443,0.11638273,0.18593375,0.20540449,0.29112306,-0.25595263,22
0.21848054,0.117785186,0.19034266,0.20989081,0.3029735,-0.27262518,23
0.22498046,0.12252824,0.19721657,0.21900567,0.31860343,-0.28799358,24
0.22563961,0.117050186,0.19507478,0.212035,0.32495606,-0.3001325,25
0.23461734,0.120925486,0.20364696,0.22416408,0.33653238,-0.31167147,26
0.2387759,0.11896712,0.2026261,0.2238149,0.34175122,-0.32631984,27
0.24853456,0.11750632,0.2058386,0.22732507,0.35214216,-0.3369463,28
0.2550141,0.118001975,0.21023746,0.22881755,0.36315542,-0.347256,29
0.26191035,0.12066942,0.22024843,0.23991977,0.37311035,-0.34963205,30
0.26884127,0.11788113,0.21871464,0.23674217,0.38131908,-0.3583424,31
0.27237624,0.1198272,0.22431484,0.24237631,0.39703268,-0.36870036,32
0.27853927,0.117275536,0.22148412,0.2424552,0.40253136,-0.37559155,33
0.28667226,0.1165359,0.22636427,0.24865966,0.41111013,-0.3863448,34
