solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.0,1.1804392e-34,0.45496947,0.061732244,0.17156003,0.2762459,0.10821978,0.12129419,0.0,0.06056288,1.0254713e-10,3.7606857e-10,0.18812442,0.0,0.0,0.33348784,0.0,0.0,0.17780109,0.030587796,0.0,6.871694e-34,0.0,0.15038018,0.3479024,0.0,0.0,0.07458221,0.09023914,0.0,0.0981621,1.2374904e-12,0.21876426,0.055809975
0.0,1.8811959e-37,0.4524122,0.061812118,0.16754568,0.2686253,0.105396084,0.116075955,0.0,0.061122797,1.5419959e-11,7.783639e-11,0.17994067,0.0,0.0,0.3320608,0.0,0.0,0.17262666,0.031202879,0.0,1.18772865e-36,0.0,0.14322247,0.34483525,0.0,0.0,0.07395035,0.0886433,0.0,0.09370592,1.6438394e-13,0.2149649,0.051933438
0.0,1.68498e-40,0.44712785,0.060877725,0.16748016,0.27259675,0.097416356,0.11750914,0.0,0.061439052,2.0047588e-12,1.4289832e-11,0.17721705,0.0,0.0,0.3292197,0.0,0.0,0.16777322,0.028801478,0.0,1.16442e-39,0.0,0.13982253,0.33607468,0.0,0.0,0.07430748,0.08776873,0.0,0.09009386,1.8690805e-14,0.21619816,0.05282846
0.0,8e-44,0.44121417,0.060680207,0.16849749,0.26844087,0.09056311,0.11298683,0.0,0.05985684,2.2270957e-13,2.304937e-12,0.17756791,0.0,0.0,0.32521078,0.0,0.0,0.16215098,0.027104776,0.0,6.07e-43,0.0,0.14079195,0.32720968,0.0,0.0,0.07114347,0.088557474,0.0,0.088301934,1.7961116e-15,0.20806138,0.051961448
0.0,0.0,0.44264805,0.0589504,0.17187773,0.2613129,0.08807199,0.10990253,0.0,0.061364353,2.0870333e-14,3.2327835e-13,0.17080042,0.0,0.0,0.31855756,0.0,0.0,0.15591213,0.026984,0.0,0.0,0.0,0.13766053,0.32533598,0.0,0.0,0.07231772,0.08763444,0.0,0.08904765,1.4386364e-16,0.20346482,0.051985394
0.0,0.0,0.43297225,0.059064873,0.16914779,0.26316,0.08266324,0.10843621,0.0,0.06071339,1.6267875e-15,3.898337e-14,0.16943929,0.0,0.0,0.31841362,0.0,0.0,0.15286534,0.028598985,0.0,0.0,0.0,0.13494515,0.31685254,0.0,0.0,0.07141099,0.08589576,0.0,0.08774934,9.45995e-18,0.20288223,0.051968087
0.0,0.0,0.42876256,0.057016194,0.16790755,0.25584006,0.079956606,0.106621124,0.0,0.058444828,1.0386419e-16,3.992334e-15,0.16458403,0.0,0.0,0.3154448,0.0,0.0,0.14755078,0.028326726,0.0,0.0,0.0,0.13026302,0.3170859,0.0,0.0,0.07361179,0.08809841,0.0,0.084138125,5.0225373e-19,0.1993594,0.051240534
0.0,0.0,0.42473283,0.05760444,0.16957785,0.25598434,0.07461598,0.107671164,0.0,0.05943842,5.340908e-18,3.425999e-16,0.16198924,0.0,0.0,0.31137073,0.0,0.0,0.14272006,0.028771985,0.0,0.0,0.0,0.12898085,0.30873457,0.0,0.0,0.07451183,0.08396727,0.0,0.083927535,2.1140657e-20,0.19616324,0.04898882
0.0,0.0,0.42534757,0.06136104,0.16978887,0.25104007,0.07179328,0.105448656,0.0,0.057833254,2.1713664e-19,2.427661e-17,0.16171537,0.0,0.0,0.30997518,0.0,0.0,0.13800889,0.024672333,0.0,0.0,0.0,0.12669891,0.30470386,0.0,0.0,0.07216275,0.082315795,0.0,0.080237515,6.9141333e-22,0.19564681,0.04791244
0.0,0.0,0.41925845,0.05831078,0.16940562,0.251777,0.06722253,0.107914776,0.0,0.058283236,6.838508e-21,1.3978056e-18,0.15647556,0.0,0.0,0.30721608,0.0,0.0,0.13472337,0.026607936,0.0,0.0,0.0,0.12531655,0.3005218,0.0,0.0,0.072998464,0.083925426,0.0,0.08072122,1.7184324e-23,0.18785813,0.049531974
0.0,0.0,0.41457358,0.05600805,0.16906364,0.24646872,0.065251894,0.10560031,0.0,0.057492197,1.631217e-22,6.425397e-20,0.15392184,0.0,0.0,0.30892354,0.0,0.0,0.13142873,0.026783926,0.0,0.0,0.0,0.121176146,0.2936537,0.0,0.0,0.07205032,0.08162747,0.0,0.080507256,3.1667803e-25,0.18888538,0.047935665
0.0,0.0,0.40559837,0.054612998,0.17847028,0.24648714,0.059875533,0.10109056,0.0,0.059196293,2.8743492e-24,2.312704e-21,0.15120831,0.0,0.0,0.3048483,0.0,0.0,0.12793447,0.02509813,0.0,0.0,0.0,0.12171177,0.28883862,0.0,0.0,0.070361376,0.08214371,0.0,0.07617019,4.2103336e-27,0.18449816,0.049030297
0.0,0.0,0.40718782,0.056659736,0.175239,0.23839337,0.058772188,0.09891194,0.0,0.059128962,3.638996e-26,6.379847e-23,0.15056507,0.0,0.0,0.3013501,0.0,0.0,0.12248062,0.025001189,0.0,0.0,0.0,0.11663337,0.2848367,0.0,0.0,0.0724779,0.08136802,0.0,0.07692079,3.917166e-29,0.1825679,0.048453104
0.0,0.0,0.4023049,0.056417417,0.17069706,0.23976181,0.054598033,0.10175013,0.0,0.05994138,3.2089845e-28,1.3173008e-24,0.14825176,0.0,0.0,0.29981717,0.0,0.0,0.11960588,0.025208712,0.0,0.0,0.0,0.11198833,0.28038993,0.0,0.0,0.072129495,0.07916996,0.0,0.07369254,2.464429e-31,0.18486588,0.051586505
0.0,0.0,0.40022492,0.0550689,0.16840231,0.23734547,0.049912814,0.0988364,0.0,0.059183326,1.9036068e-30,1.9830258e-26,0.15177275,0.0,0.0,0.29690987,0.0,0.0,0.1156618,0.022648348,0.0,0.0,0.0,0.11253153,0.2751891,0.0,0.0,0.074416965,0.08142065,0.0,0.0716238,1.0087296e-33,0.17942584,0.04887473
0.0,0.0,0.3996178,0.053951174,0.16974084,0.2318802,0.05031401,0.10189576,0.0,0.05767612,7.303629e-33,2.11358e-28,0.14410324,0.0,0.0,0.29467353,0.0,0.0,0.111836255,0.020840235,0.0,0.0,0.0,0.108948074,0.2729351,0.0,0.0,0.06986848,0.07887468,0.0,0.067767814,2.5709953e-36,0.17473765,0.048403174
0.0,0.0,0.3969715,0.055172883,0.16851838,0.22905132,0.04579103,0.10058443,0.0,0.057947263,1.7331868e-35,1.54352245e-30,0.13899691,0.0,0.0,0.29249144,0.0,0.0,0.107153535,0.019649273,0.0,0.0,0.0,0.10441532,0.26812273,0.0,0.0,0.07058453,0.077300824,0.0,0.06962745,3.880523e-39,0.17326805,0.050679654
0.0,0.0,0.39533347,0.054354534,0.16333342,0.22842279,0.041490044,0.100619175,0.0,0.059210014,2.4168483e-38,7.44363e-33,0.14013235,0.0,0.0,0.28751224,0.0,0.0,0.103164785,0.020250078,0.0,0.0,0.0,0.10701277,0.25967175,0.0,0.0,0.07230968,0.07618836,0.0,0.06736632,3.273e-42,0.16596101,0.048720337
0.0,0.0,0.3893104,0.053939264,0.1681529,0.22402309,0.039921284,0.09505815,0.0,0.059214886,1.8662e-41,2.2734165e-35,0.1392253,0.0,0.0,0.28475004,0.0,0.0,0.09956274,0.019745756,0.0,0.0,0.0,0.101694524,0.25772008,0.0,0.0,0.069843434,0.07918979,0.0,0.06517139,1e-45,0.16720767,0.05165901
0.0,0.0,0.38713065,0.05425221,0.16858171,0.2229607,0.037108146,0.09633353,0.0,0.058926273,7e-45,4.1925239e-38,0.13680743,0.0,0.0,0.28372702,0.0,0.0,0.096409865,0.019183934,0.0,0.0,0.0,0.09982548,0.25412914,0.0,0.0,0.07038728,0.07850811,0.0,0.06498583,0.0,0.16662244,0.051842716
0.0,0.0,0.3853186,0.05289643,0.1637234,0.2206527,0.03482348,0.09822781,0.0,0.057446998,0.0,4.4189e-41,0.13410139,0.0,0.0,0.28109896,0.0,0.0,0.092918165,0.019146629,0.0,0.0,0.0,0.09931467,0.25114274,0.0,0.0,0.07022664,0.07603253,0.0,0.062145993,0.0,0.16324398,0.052680597
0.0,0.0,0.38242248,0.0532286,0.16290459,0.21513234,0.03194517,0.09301437,0.0,0.056033168,0.0,2.5e-44,0.13082528,0.0,0.0,0.27942243,0.0,0.0,0.08906689,0.018912962,0.0,0.0,0.0,0.0989699,0.24585523,0.0,0.0,0.071223736,0.07690759,0.0,0.06215782,0.0,0.15889363,0.052095078
0.0,0.0,0.37557396,0.05329929,0.163424,0.21266378,0.030515894,0.094443254,0.0,0.057516467,0.0,0.0,0.13567202,0.0,0.0,0.27765727,0.0,0.0,0.08681175,0.018920273,0.0,0.0,0.0,0.09533867,0.24044886,0.0,0.0,0.07126655,0.07698887,0.0,0.061484057,0.0,0.16183954,0.04956825
0.0,0.0,0.37540388,0.052032348,0.16072641,0.21328452,0.027559387,0.09489923,0.0,0.056749668,0.0,0.0,0.1297287,0.0,0.0,0.27682126,0.0,0.0,0.08442294,0.01893653,0.0,0.0,0.0,0.09392356,0.23804204,0.0,0.0,0.07135174,0.075991824,0.0,0.060991585,0.0,0.1576543,0.05002745
0.0,0.0,0.37209684,0.053681824,0.15891288,0.21140409,0.024902644,0.095093966,0.0,0.05647449,0.0,0.0,0.1312956,0.0,0.0,0.27454302,0.0,0.0,0.08087114,0.018424524,0.0,0.0,0.0,0.09267763,0.2330256,0.0,0.0,0.06938557,0.072700255,0.0,0.06003579,0.0,0.15521953,0.0510006
0.0,0.0,0.3659705,0.049416926,0.16062975,0.20824301,0.023144571,0.094209135,0.0,0.05626917,0.0,0.0,0.12531646,0.0,0.0,0.2741333,0.0,0.0,0.07827388,0.017148022,0.0,0.0,0.0,0.09123575,0.22986434,0.0,0.0,0.07294435,0.074240044,0.0,0.05848281,0.0,0.15269224,0.051996563
0.0,0.0,0.3665304,0.050675493,0.15994814,0.20608458,0.021694865,0.09216881,0.0,0.056140877,0.0,0.0,0.12459103,0.0,0.0,0.27233273,0.0,0.0,0.075160965,0.01671677,0.0,0.0,0.0,0.088174015,0.23052368,0.0,0.0,0.07095584,0.07484875,0.0,0.057294894,0.0,0.1528161,0.049945347
0.0,0.0,0.36201003,0.051043954,0.15833044,0.20555295,0.019500952,0.092201665,0.0,0.056323368,0.0,0.0,0.12584852,0.0,0.0,0.27297512,0.0,0.0,0.073442854,0.017294442,0.0,0.0,0.0,0.08641393,0.23069233,0.0,0.0,0.07123529,0.074443094,0.0,0.055831723,0.0,0.1535619,0.052785512
0.0,0.0,0.36023763,0.049708184,0.15556714,0.20403735,0.017094687,0.091084175,0.0,0.057408694,0.0,0.0,0.124535106,0.0,0.0,0.26900366,0.0,0.0,0.07057767,0.018021127,0.0,0.0,0.0,0.084171265,0.224469,0.0,0.0,0.069111355,0.07285021,0.0,0.05658216,0.0,0.15256722,0.05313677
0.0,0.0,0.35759053,0.04926337,0.16163929,0.20322286,0.01521944,0.09106959,0.0,0.056801017,0.0,0.0,0.12549086,0.0,0.0,0.27006724,0.0,0.0,0.06845334,0.017077,0.0,0.0,0.0,0.08223004,0.21605706,0.0,0.0,0.070051774,0.073168986,0.0,0.052143537,0.0,0.15100773,0.057963975
0.0,0.0,0.35338622,0.048859946,0.16184975,0.20207107,0.013667696,0.093191676,0.0,0.055999435,0.0,0.0,0.12558034,0.0,0.0,0.26800996,0.0,0.0,0.06561129,0.01643574,0.0,0.0,0.0,0.08056604,0.21510205,0.0,0.0,0.06893765,0.07366849,0.0,0.051746927,0.0,0.14680643,0.057904392
0.0,0.0,0.35464197,0.049513705,0.16069797,0.1981936,0.012155424,0.092228115,0.0,0.05745006,0.0,0.0,0.11946933,0.0,0.0,0.2636719,0.0,0.0,0.062253587,0.014624602,0.0,0.0,0.0,0.079975225,0.21347104,0.0,0.0,0.06931088,0.07408515,0.0,0.049018487,0.0,0.14443412,0.055892143
0.0,0.0,0.3487407,0.04860331,0.1577018,0.19839728,0.010750488,0.09196116,0.0,0.05684986,0.0,0.0,0.122672975,0.0,0.0,0.26547018,0.0,0.0,0.06103671,0.014377649,0.0,0.0,0.0,0.07974379,0.2105006,0.0,0.0,0.067796886,0.07127073,0.0,0.047741085,0.0,0.14305744,0.05465406
0.0,0.0,0.34826428,0.048640043,0.15564422,0.19594659,0.009273102,0.090234175,0.0,0.058154505,0.0,0.0,0.123948835,0.0,0.0,0.26237285,0.0,0.0,0.058014862,0.01503199,0.0,0.0,0.0,0.07573988,0.2102722,0.0,0.0,0.072617546,0.072808616,0.0,0.048578467,0.0,0.14233686,0.052403636
0.0,0.0,0.34730098,0.049791172,0.15476939,0.1961753,0.007843534,0.08947254,0.0,0.05683486,0.0,0.0,0.11990297,0.0,0.0,0.26135582,0.0,0.0,0.055755544,0.016471334,0.0,0.0,0.0,0.07734504,0.20649967,0.0,0.0,0.07146713,0.07209115,0.0,0.04533787,0.0,0.124704406,0.05175375
0.0,0.0,0.3380745,0.048355784,0.15832432,0.19346945,0.0068666227,0.09095703,0.0,0.059938677,0.0,0.0,0.1252706,0.0,0.0,0.261513,0.0,0.0,0.054114826,0.01848327,0.0,0.0,0.0,0.07285044,0.19584508,0.0,0.0,0.07117707,0.06968618,0.0,0.049046993,0.0,0.12696762,0.05684485
0.0,0.0,0.33443904,0.049922336,0.15520434,0.19276515,0.005840437,0.09581392,0.0,0.06028529,0.0,0.0,0.12101125,0.0,0.0,0.25935528,0.0,0.0,0.051255938,0.016427025,0.0,0.0,0.0,0.07133566,0.19851695,0.0,0.0,0.0696963,0.06995302,0.0,0.044364195,0.0,0.12591346,0.058126155
0.0,0.0,0.33693942,0.04697433,0.15068966,0.18955217,0.004798697,0.09439567,0.0,0.060228977,0.0,0.0,0.117804885,0.0,0.0,0.25743067,0.0,0.0,0.049214173,0.017187588,0.0,0.0,0.0,0.06969871,0.19491595,0.0,0.0,0.07085861,0.06963178,0.0,0.045332555,0.0,0.1240384,0.05860345
0.0,0.0,0.33146754,0.046077043,0.14757325,0.19071113,0.004002587,0.09421861,0.0,0.060564846,0.0,0.0,0.120880105,0.0,0.0,0.25588796,0.0,0.0,0.047055133,0.018008968,0.0,0.0,0.0,0.06823647,0.19473849,0.0,0.0,0.07055894,0.06934608,0.0,0.044168074,0.0,0.12398824,0.057722703
0.0,0.0,0.33028817,0.048044194,0.14879958,0.18587083,0.0031859933,0.091826834,0.0,0.061581265,0.0,0.0,0.11768248,0.0,0.0,0.25345722,0.0,0.0,0.04472321,0.016784158,0.0,0.0,0.0,0.069337435,0.18967292,0.0,0.0,0.069362834,0.071600124,0.0,0.043204557,0.0,0.1229629,0.05556821
0.0,0.0,0.32629135,0.04692474,0.14657743,0.18462689,0.002583442,0.09100302,0.0,0.060448162,0.0,0.0,0.11362091,0.0,0.0,0.25336435,0.0,0.0,0.042960823,0.015649399,0.0,0.0,0.0,0.06679212,0.18699697,0.0,0.0,0.07087486,0.07087003,0.0,0.041971296,0.0,0.12597011,0.057429295
0.0,0.0,0.32114902,0.046929814,0.15444988,0.1849736,0.0020158722,0.088808216,0.0,0.06071999,0.0,0.0,0.11310523,0.0,0.0,0.2533247,0.0,0.0,0.04096071,0.016335465,0.0,0.0,0.0,0.0669282,0.18503384,0.0,0.0,0.066104844,0.069490746,0.0,0.040780447,0.0,0.1253136,0.057452198
0.0,0.0,0.3200368,0.04555593,0.1502966,0.18258275,0.0015461871,0.089753315,0.0,0.06217322,0.0,0.0,0.11373259,0.0,0.0,0.2505992,0.0,0.0,0.03857951,0.016006056,0.0,0.0,0.0,0.06398181,0.18307531,0.0,0.0,0.06899361,0.07060844,0.0,0.03911357,0.0,0.12291402,0.057719633
0.0,0.0,0.32073128,0.04801591,0.14632693,0.18171783,0.0011567182,0.08904996,0.0,0.061848633,0.0,0.0,0.11313729,0.0,0.0,0.25025088,0.0,0.0,0.036791913,0.016947698,0.0,0.0,0.0,0.06437883,0.1825168,0.0,0.0,0.06821601,0.06829108,0.0,0.038313318,0.0,0.12219868,0.057055112
0.0,0.0,0.32242626,0.04854914,0.1446487,0.17884737,0.00086691964,0.088082105,0.0,0.05932122,0.0,0.0,0.11389278,0.0,0.0,0.24709867,0.0,0.0,0.0345081,0.015492292,0.0,0.0,0.0,0.062611304,0.17897603,0.0,0.0,0.068535455,0.06763295,0.0,0.037318524,0.0,0.12228507,0.05677829
0.0,0.0,0.3201771,0.048812322,0.14597161,0.1766179,0.00061822793,0.08889659,0.0,0.06300413,0.0,0.0,0.109793805,0.0,0.0,0.24477457,0.0,0.0,0.032614265,0.015358428,0.0,0.0,0.0,0.06323736,0.17823239,0.0,0.0,0.06907932,0.066484086,0.0,0.03703148,0.0,0.120686725,0.058840524
0.0,0.0,0.31304365,0.047117993,0.14478528,0.17973821,0.00043538547,0.088168204,0.0,0.0618226,0.0,0.0,0.11107205,0.0,0.0,0.24588415,0.0,0.0,0.031343844,0.016675612,0.0,0.0,0.0,0.06383228,0.17719306,0.0,0.0,0.067905985,0.0658855,0.0,0.037231624,0.0,0.11935107,0.06385798
0.0,0.0,0.3126836,0.046549015,0.14568011,0.17525977,0.00029323078,0.08720344,0.0,0.062464293,0.0,0.0,0.1096699,0.0,0.0,0.24088542,0.0,0.0,0.029147103,0.015933603,0.0,0.0,0.0,0.062374342,0.17358151,0.0,0.0,0.06788096,0.06819944,0.0,0.03645333,0.0,0.117761984,0.054767363
0.0,0.0,0.30886537,0.04591397,0.14359318,0.17487377,0.00019539199,0.08418797,0.0,0.061312124,0.0,0.0,0.11215696,0.0,0.0,0.24114595,0.0,0.0,0.027765421,0.014936637,0.0,0.0,0.0,0.061348487,0.17117429,0.0,0.0,0.0704094,0.06952458,0.0,0.034856644,0.0,0.117886335,0.054587834
0.0,0.0,0.3069728,0.04584577,0.14209877,0.17498921,0.00012522326,0.08932225,0.0,0.06235712,0.0,0.0,0.11014916,0.0,0.0,0.24069566,0.0,0.0,0.026268797,0.01360317,0.0,0.0,0.0,0.059647493,0.17274466,0.0,0.0,0.06783138,0.06823617,0.0,0.033576034,0.0,0.116884,0.05568208
0.0,0.0,0.3078667,0.048198387,0.14090168,0.17195581,7.812463e-05,0.08890212,0.0,0.06019567,0.0,0.0,0.1065133,0.0,0.0,0.2370646,0.0,0.0,0.024123512,0.015275988,0.0,0.0,0.0,0.061465643,0.16977318,0.0,0.0,0.06897576,0.068406574,0.0,0.03486925,0.0,0.10708165,0.05433045
0.0,0.0,0.3057721,0.044878103,0.1412241,0.17188929,4.6753812e-05,0.089826696,0.0,0.059401605,0.0,0.0,0.109461375,0.0,0.0,0.23828629,0.0,0.0,0.022851445,0.0152279595,0.0,0.0,0.0,0.058604654,0.16679148,0.0,0.0,0.066226706,0.067884736,0.0,0.03225841,0.0,0.11177673,0.05510362
0.0,0.0,0.3021736,0.046251424,0.14126484,0.17199212,2.6957083e-05,0.08560551,0.0,0.060367253,0.0,0.0,0.10824317,0.0,0.0,0.236575,0.0,0.0,0.021513682,0.015606419,0.0,0.0,0.0,0.057549395,0.16061844,0.0,0.0,0.066271596,0.06815447,0.0,0.033647753,0.0,0.110097855,0.05555236
0.0,0.0,0.30244103,0.045446154,0.13881811,0.16795687,1.5051694e-05,0.086251035,0.0,0.059883203,0.0,0.0,0.106847346,0.0,0.0,0.23616171,0.0,0.0,0.019752765,0.014936572,0.0,0.0,0.0,0.057296343,0.16493995,0.0,0.0,0.06650141,0.06720125,0.0,0.031255737,0.0,0.10800955,0.0547306
0.0,0.0,0.29687095,0.045381323,0.14094599,0.16528928,7.98506e-06,0.08165322,0.0,0.06008272,0.0,0.0,0.10580081,0.0,0.0,0.23727489,0.0,0.0,0.018609183,0.0149064865,0.0,0.0,0.0,0.056347318,0.15695779,0.0,0.0,0.06546418,0.06712528,0.0,0.030133158,0.0,0.11294016,0.054589428
0.0,0.0,0.29961014,0.045039494,0.13745846,0.16604203,4.013526e-06,0.08280025,0.0,0.05902668,0.0,0.0,0.106663845,0.0,0.0,0.23506118,0.0,0.0,0.017318837,0.014757843,0.0,0.0,0.0,0.055425227,0.15942399,0.0,0.0,0.06429981,0.06979467,0.0,0.029772906,0.0,0.11137928,0.050747912
0.0,0.0,0.2938843,0.046038825,0.13788205,0.16733344,1.9216013e-06,0.083740555,0.0,0.05952637,0.0,0.0,0.10531744,0.0,0.0,0.23394111,0.0,0.0,0.015956508,0.016692495,0.0,0.0,0.0,0.054469883,0.1580993,0.0,0.0,0.065241225,0.06993365,0.0,0.030282402,0.0,0.111496836,0.05243496
0.0,0.0,0.2930348,0.047255058,0.13572259,0.16844119,8.7174465e-07,0.0842415,0.0,0.06316967,0.0,0.0,0.10115447,0.0,0.0,0.2322231,0.0,0.0,0.014455829,0.01672709,0.0,0.0,0.0,0.055502046,0.15517697,0.0,0.0,0.06544104,0.06557963,0.0,0.029230135,0.0,0.10996983,0.053036366
0.0,0.0,0.28748366,0.044694062,0.13962007,0.16409673,3.726418e-07,0.083449766,0.0,0.060288273,0.0,0.0,0.105156064,0.0,0.0,0.23198004,0.0,0.0,0.013355021,0.016397648,0.0,0.0,0.0,0.053385448,0.15313157,0.0,0.0,0.065920465,0.067820534,0.0,0.027511606,0.0,0.110303566,0.054454118
0.0,0.0,0.28531688,0.04457126,0.13746737,0.16423023,1.4939282e-07,0.08367233,0.0,0.061204102,0.0,0.0,0.10456414,0.0,0.0,0.23040679,0.0,0.0,0.012128919,0.016338201,0.0,0.0,0.0,0.052843053,0.14826491,0.0,0.0,0.06604065,0.06592181,0.0,0.027086325,0.0,0.10948389,0.054616123
0.0,0.0,0.28731132,0.04582017,0.1356961,0.16354065,5.5956317e-08,0.085927,0.0,0.062815554,0.0,0.0,0.10574966,0.0,0.0,0.22871758,0.0,0.0,0.010927231,0.015998801,0.0,0.0,0.0,0.051359054,0.14610937,0.0,0.0,0.067884676,0.06407918,0.0,0.027022004,0.0,0.106396474,0.05450489
0.0,0.0,0.29229954,0.049267802,0.13501874,0.16307831,1.947662e-08,0.08548838,0.0,0.061944466,0.0,0.0,0.0997201,0.0,0.0,0.22382759,0.0,0.0,0.009718815,0.015286275,0.0,0.0,0.0,0.054328956,0.14524616,0.0,0.0,0.063889444,0.06256399,0.0,0.027410118,0.0,0.102121115,0.056342945
0.0,0.0,0.28357196,0.04631855,0.13507052,0.16218658,6.2614163e-09,0.08157939,0.0,0.063861154,0.0,0.0,0.101082586,0.0,0.0,0.22650918,0.0,0.0,0.008818852,0.013315947,0.0,0.0,0.0,0.051658586,0.14482537,0.0,0.0,0.06673146,0.063851714,0.0,0.02534325,0.0,0.10365485,0.05405557
0.0,0.0,0.28210405,0.045390308,0.13093872,0.1595888,1.8477764e-09,0.08455558,0.0,0.0631344,0.0,0.0,0.10248443,0.0,0.0,0.22566085,0.0,0.0,0.00786152,0.013672814,0.0,0.0,0.0,0.050186913,0.1422871,0.0,0.0,0.06819452,0.06589788,0.0,0.025414042,0.0,0.10271285,0.052377984
0.0,0.0,0.28353614,0.04511667,0.12782428,0.15925738,4.974342e-10,0.08460523,0.0,0.06140232,0.0,0.0,0.09986852,0.0,0.0,0.22288725,0.0,0.0,0.0069136615,0.014021426,0.0,0.0,0.0,0.049373742,0.1437981,0.0,0.0,0.065090306,0.06430281,0.0,0.024286402,0.0,0.10084162,0.05412674
0.0,0.0,0.28179055,0.046426065,0.13044773,0.1582948,1.2127872e-10,0.08196989,0.0,0.061477203,0.0,0.0,0.100931644,0.0,0.0,0.22269359,0.0,0.0,0.006012848,0.013678681,0.0,0.0,0.0,0.049328312,0.13934517,0.0,0.0,0.06458678,0.06520425,0.0,0.023529112,0.0,0.10022653,0.053856295
0.0,0.0,0.27779457,0.044666104,0.13052009,0.15842094,2.6571186e-11,0.08080246,0.0,0.062130056,0.0,0.0,0.099970676,0.0,0.0,0.22172919,0.0,0.0,0.005247849,0.013813892,0.0,0.0,0.0,0.048460525,0.1400695,0.0,0.0,0.06414036,0.06797625,0.0,0.023189077,0.0,0.10083991,0.052590054
0.0,0.0,0.27424583,0.045369323,0.13061337,0.15529044,5.187379e-12,0.08261699,0.0,0.06102481,0.0,0.0,0.10059016,0.0,0.0,0.22274892,0.0,0.0,0.0044892696,0.014177421,0.0,0.0,0.0,0.049744472,0.13829426,0.0,0.0,0.06343046,0.06685398,0.0,0.022597259,0.0,0.09741157,0.05649163
0.0,0.0,0.27406615,0.044539195,0.12941599,0.15385179,8.9418387e-13,0.08121293,0.0,0.06117664,0.0,0.0,0.097735316,0.0,0.0,0.2192603,0.0,0.0,0.003820891,0.013262418,0.0,0.0,0.0,0.04821634,0.13800894,0.0,0.0,0.063404515,0.067124546,0.0,0.022076262,0.0,0.09711215,0.056891285
0.0,0.0,0.27094305,0.04480729,0.13316931,0.15557815,1.3475401e-13,0.07912661,0.0,0.060246833,0.0,0.0,0.097907074,0.0,0.0,0.21829417,0.0,0.0,0.003229946,0.015078349,0.0,0.0,0.0,0.04696708,0.13391992,0.0,0.0,0.06331772,0.06592271,0.0,0.021836765,0.0,0.09666811,0.059778176
0.0,0.0,0.26947322,0.044287108,0.12768407,0.15471298,1.756285e-14,0.08043745,0.0,0.061927177,0.0,0.0,0.0990048,0.0,0.0,0.2189865,0.0,0.0,0.0026876216,0.013969612,0.0,0.0,0.0,0.046395734,0.13561371,0.0,0.0,0.06273099,0.06736614,0.0,0.020876512,0.0,0.09107869,0.05971062
0.0,0.0,0.2707173,0.04637895,0.12463446,0.15307339,1.9564778e-15,0.08064387,0.0,0.0627272,0.0,0.0,0.09616652,0.0,0.0,0.21581121,0.0,0.0,0.0021892537,0.013289734,0.0,0.0,0.0,0.045706227,0.13486919,0.0,0.0,0.061326597,0.06596388,0.0,0.019237924,0.0,0.093228005,0.057739455
0.0,0.0,0.26619208,0.044932548,0.12567243,0.15604492,1.8390909e-16,0.08153908,0.0,0.06343552,0.0,0.0,0.095076606,0.0,0.0,0.21405673,0.0,0.0,0.0017589916,0.014404973,0.0,0.0,0.0,0.044673312,0.13167877,0.0,0.0,0.060922787,0.06588954,0.0,0.019985575,0.0,0.094080426,0.059436187
0.0,0.0,0.26326412,0.0445057,0.124277495,0.15334377,1.4384328e-17,0.081012115,0.0,0.06384442,0.0,0.0,0.09714095,0.0,0.0,0.2134856,0.0,0.0,0.0014042766,0.014145082,0.0,0.0,0.0,0.04446618,0.1300877,0.0,0.0,0.061283976,0.06655744,0.0,0.019358581,0.0,0.093233004,0.05534081
0.0,0.0,0.26245597,0.04358808,0.12817489,0.15485285,9.218674e-19,0.08026259,0.0,0.06532115,0.0,0.0,0.09232745,0.0,0.0,0.21285489,0.0,0.0,0.0010951447,0.013451041,0.0,0.0,0.0,0.042374257,0.12868322,0.0,0.0,0.06207379,0.06453584,0.0,0.019460993,0.0,0.093440846,0.05648165
0.0,0.0,0.25970754,0.04379618,0.12376689,0.15296018,4.7602648e-20,0.08091797,0.0,0.0661228,0.0,0.0,0.09477558,0.0,0.0,0.21216036,0.0,0.0,0.00084194,0.01276039,0.0,0.0,0.0,0.043811645,0.12906411,0.0,0.0,0.057777774,0.06530905,0.0,0.01835293,0.0,0.09355108,0.0565799
