feature,score,selected
system_energy_price_da,38.0,True
total_losses,37.0,True
marginal_loss_price_da,36.0,True
da_as_as_mw_thirty_minutes_reserve,35.0,True
da_as_mcp_synchronized_reserve,34.0,True
da_as_ss_mw_primary_reserve,33.0,True
gross_inadv_interchange_mw,32.0,True
gross_sched_interchange_mw,31.0,True
net_sched_interchange_mw,30.0,True
da_as_total_mw_thirty_minutes_reserve,29.0,True
system_energy_price_rt,28.0,True
da_as_as_req_mw_thirty_minutes_reserve,27.0,True
gross_actual_interchange_mw,26.0,True
congestion_price_da,25.0,True
da_as_total_mw_primary_reserve,24.0,True
net_actual_interchange_mw,23.0,False
da_as_as_req_mw_primary_reserve,22.0,False
total_pjm_reg_purchases,21.0,False
total_pjm_assigned_reg,20.0,False
congestion_price_rt,19.0,False
da_as_mcp_primary_reserve,18.0,False
total_lmp_da,17.0,False
total_pjm_rmccp_cr,16.0,False
total_pjm_self_sched_reg,15.0,False
da_as_as_mw_synchronized_reserve,14.0,False
total_pjm_rmpcp_cr,13.0,False
net_inadv_interchange_mw,12.0,False
marginal_loss_price_rt,11.0,False
total_pjm_loc_credit,10.0,False
rmpcp,9.0,False
da_as_ss_mw_synchronized_reserve,8.0,False
da_as_ss_mw_thirty_minutes_reserve,7.0,False
da_as_as_mw_primary_reserve,6.0,False
da_as_as_req_mw_synchronized_reserve,5.0,False
total_lmp_rt,4.0,False
da_as_nsr_mw_primary_reserve,3.0,False
da_as_total_mw_synchronized_reserve,2.0,False
rmccp,1.0,False
da_as_mcp_thirty_minutes_reserve,,False
da_as_ircmwt2_primary_reserve,,False
da_as_ircmwt2_synchronized_reserve,,False
da_as_ircmwt2_thirty_minutes_reserve,,False
