model,seed,best_epoch,elapsed_seconds,validation_r2,validation_rmse,validation_mae,validation_pearson_r,validation_accuracy,validation_balanced_accuracy,validation_roc_auc,test_r2,test_rmse,test_mae,test_pearson_r,test_accuracy,test_balanced_accuracy,test_roc_auc
full_DNN,42,64,0.785264253616333,0.9381443573044959,0.750557277093425,0.5666666537487056,0.9686307096889016,,,,0.958398105308824,0.6693508145825583,0.4987550497031011,0.9795462030628954,,,
full_DNN,43,73,0.8256840705871582,0.9364912609034902,0.7605204970672281,0.5645118220941635,0.9679538928939962,,,,0.9571334534984891,0.6794484141282193,0.505728274351899,0.979240728088958,,,
full_DNN,44,112,1.2201099395751953,0.939105379719802,0.7447039228297672,0.5633303365251546,0.970048722611349,,,,0.9557049585060522,0.6906766875968415,0.4950114751815189,0.9793166274129547,,,
DGatingDNN,42,215,2.299835205078125,0.9384811413120686,0.7485112172107359,0.5721564345095902,0.968963457102294,,,,0.9636475740418993,0.6256968093577111,0.4643901083017811,0.9816695827421515,,,
DGatingDNN,43,205,2.270606756210327,0.9467004889026676,0.6967160107898622,0.5277975104377763,0.9732834415923435,,,,0.9603450705632942,0.6535003609600234,0.4988000215427021,0.9801193353543363,,,
DGatingDNN,44,199,2.2623119354248047,0.9394542881342156,0.7425673898624107,0.5691976690357182,0.9706130302507644,,,,0.951085159352919,0.7258010006309906,0.5867069252264829,0.9776469955089285,,,
selected_retrain_DNN,42,64,0.7580287456512451,0.9375251147777441,0.7543048700346872,0.5586044209033384,0.9687383209463322,,,,0.9563268013064357,0.6858114661275837,0.5031533904780018,0.9792247582350192,,,
selected_retrain_DNN,43,78,0.8688488006591797,0.9400323989270959,0.7390137452424707,0.551616811932957,0.9697453795395938,,,,0.9590726575693062,0.6639020561178798,0.4996559421320927,0.9798379249956259,,,
selected_retrain_DNN,44,85,0.9599409103393555,0.936075980383253,0.763002948578425,0.580730159948084,0.9678282221104055,,,,0.9583910961936899,0.6694071985449572,0.4940428900699724,0.9794821528707014,,,
