epoch,train_residual_mse_mean,val_residual_mse_mean,val_y_r2_mean,median_effective_norm,max_effective_norm
1,0.9969022680412639,1.0049704313278198,0.7559090256690979,0.3179784417152405,0.44060349464416504
2,0.9430657747116956,0.955826461315155,0.7678452134132385,0.35689157247543335,0.60568767786026
3,0.8722772733731703,0.8952601552009583,0.7825558185577393,0.3864019513130188,0.7023633718490601
4,0.8189177084149737,0.8609828948974609,0.7908812761306763,0.3966568112373352,0.7163241505622864
5,0.7773196552738999,0.8493965864181519,0.7936953902244568,0.40817371010780334,0.772789716720581
6,0.7396942404183474,0.8278427124023438,0.7989304065704346,0.4250592589378357,0.9034019112586975
7,0.7111679342660037,0.7927579879760742,0.8074520230293274,0.4397004246711731,1.0373671054840088
8,0.6741604863694219,0.7750872373580933,0.8117438554763794,0.44844603538513184,1.1380399465560913
9,0.6437946716041276,0.7453864812850952,0.8189576864242554,0.45768651366233826,1.2816718816757202
10,0.6060168508327368,0.7518612146377563,0.8173850774765015,0.4651176333427429,1.3623595237731934
11,0.5929048120072393,0.6958829164505005,0.8309812545776367,0.4711598753929138,1.4804415702819824
12,0.5602822281194456,0.6912911534309387,0.8320966958999634,0.47677525877952576,1.534059762954712
13,0.5235483565113761,0.6646799445152283,0.8385599851608276,0.4798666536808014,1.6185146570205688
14,0.5098552365194667,0.6481935977935791,0.8425642848014832,0.484555721282959,1.6808151006698608
15,0.48522061019232776,0.6271865963935852,0.8476665616035461,0.48720335960388184,1.720470666885376
16,0.4787153908700654,0.6312111616134644,0.8466890454292297,0.49026888608932495,1.7591853141784668
17,0.45299336404511426,0.6016924977302551,0.8538585901260376,0.4951043725013733,1.779858112335205
18,0.4447068197257591,0.6036839485168457,0.8533749580383301,0.4953451156616211,1.81131112575531
19,0.4279063434311838,0.6157150864601135,0.8504528999328613,0.4999816119670868,1.824027180671692
20,0.41175264074946893,0.6085392236709595,0.8521957397460938,0.5024586915969849,1.8424946069717407
21,0.4011953260862466,0.5912157297134399,0.8564032316207886,0.5069141387939453,1.8639953136444092
22,0.4009686593304981,0.5939267873764038,0.8557448387145996,0.510113000869751,1.8855623006820679
23,0.39214639388250583,0.6098417043685913,0.8518794178962708,0.5124818086624146,1.8761142492294312
24,0.3758917428327329,0.5702154636383057,0.8615039587020874,0.5176039934158325,1.8909639120101929
25,0.3687536998680144,0.6063244342803955,0.8527336120605469,0.5219308137893677,1.9035406112670898
26,0.3719299677194971,0.5707293748855591,0.8613791465759277,0.5268827676773071,1.90935480594635
27,0.36364168854373874,0.6230906248092651,0.8486613035202026,0.530081033706665,1.9144244194030762
28,0.3461312647118713,0.5568884611129761,0.8647407293319702,0.5334913730621338,1.9199795722961426
29,0.33656652836185513,0.5621203780174255,0.8634700775146484,0.5363481044769287,1.9279489517211914
30,0.32916998501979944,0.55561363697052,0.8650504350662231,0.5407710075378418,1.9396634101867676
31,0.33425548537210986,0.5959502458572388,0.8552533984184265,0.542565107345581,1.9282622337341309
32,0.32533864789839945,0.5602671504020691,0.8639203310012817,0.5451010465621948,1.9285744428634644
33,0.31672849889957544,0.5590614080429077,0.8642129898071289,0.5482741594314575,1.9462789297103882
34,0.3100535196788383,0.5591479539871216,0.864192008972168,0.551338791847229,1.942726969718933
35,0.30446902188387787,0.5535361766815186,0.8655551075935364,0.554833173751831,1.9407144784927368
36,0.2996717327923486,0.5810085535049438,0.8588825464248657,0.5575430393218994,1.929898977279663
37,0.3005572963844646,0.551125168800354,0.8661406636238098,0.5605369210243225,1.9384033679962158
38,0.28964641396746493,0.5639551281929016,0.8630245327949524,0.5634676218032837,1.9416906833648682
39,0.2945824195489739,0.5612251162528992,0.8636875152587891,0.5666345953941345,1.950551986694336
40,0.2986455875815767,0.5972522497177124,0.8549371957778931,0.569882869720459,1.9330490827560425
41,0.2876412733034654,0.5345498919487,0.8701664805412292,0.5692883133888245,1.9583148956298828
42,0.2821618490146868,0.5390368103981018,0.8690766096115112,0.5691028833389282,1.95453941822052
43,0.27193692191080615,0.5379279255867004,0.869346022605896,0.5725452899932861,1.9550904035568237
44,0.27689915805151966,0.5674678087234497,0.8621712923049927,0.575562596321106,1.957605004310608
45,0.2673689160834659,0.5385752320289612,0.8691887855529785,0.5771864652633667,1.9592782258987427
46,0.26112402659474,0.575642466545105,0.8601858019828796,0.5793154835700989,1.9511475563049316
47,0.2689061210010991,0.5553216934204102,0.8651214838027954,0.5799722671508789,1.9563966989517212
48,0.25913793683955166,0.5439112782478333,0.8678927421569824,0.5807617902755737,1.9614126682281494
49,0.2598738205252272,0.5473927855491638,0.867047131061554,0.5839918851852417,1.9587912559509277
50,0.25466309442664636,0.5370579957962036,0.86955726146698,0.5853248834609985,1.9587163925170898
51,0.24983863216457944,0.5534594655036926,0.8655735850334167,0.5875835418701172,1.9633182287216187
52,0.24980498782613061,0.5359313488006592,0.8698310852050781,0.5895806550979614,1.9568190574645996
53,0.2494006956165487,0.5425541996955872,0.8682223558425903,0.5925337672233582,1.9637209177017212
54,0.24196791186025648,0.6137073040008545,0.8509404063224792,0.5920667052268982,1.9574611186981201
55,0.24331885463360584,0.5447303056716919,0.8676940202713013,0.595990777015686,1.965673804283142
56,0.23589389477715347,0.5651243925094604,0.8627403974533081,0.595455527305603,1.9595717191696167
57,0.23869375545870175,0.5519481897354126,0.8659406900405884,0.598520815372467,1.971982717514038
58,0.2345922991181865,0.5642660856246948,0.862949013710022,0.6002222299575806,1.9605190753936768
59,0.2318012032544974,0.5482551455497742,0.8668376803398132,0.602964460849762,1.961637258529663
60,0.2270262911915779,0.5403989553451538,0.8687459230422974,0.6053524017333984,1.9584856033325195
61,0.22639503555767465,0.5540779829025269,0.8654235005378723,0.6064355373382568,1.9650593996047974
62,0.22625379569151186,0.5760809183120728,0.860079288482666,0.6086381673812866,1.9614523649215698
63,0.23890707867615152,0.5298678874969482,0.8713037371635437,0.6082257628440857,1.9679460525512695
64,0.22164336479071414,0.5491162538528442,0.8666285276412964,0.6091287136077881,1.9716570377349854
65,0.2288332890832063,0.5375266075134277,0.8694435954093933,0.6111042499542236,1.9682657718658447
66,0.2195876601970557,0.5515559911727905,0.8660359382629395,0.6121128797531128,1.9708682298660278
67,0.2143735894651124,0.5361966490745544,0.8697665929794312,0.6140427589416504,1.9770326614379883
68,0.21369840249870764,0.5535683035850525,0.8655471801757812,0.6154990196228027,1.971015214920044
69,0.21582202387578558,0.5439318418502808,0.8678877949714661,0.6149040460586548,1.9788442850112915
70,0.21325785305463907,0.5562711954116821,0.8648907542228699,0.617315411567688,1.9761626720428467
71,0.21062739622412305,0.560245156288147,0.8639254570007324,0.6150720119476318,1.9818772077560425
72,0.20679769484382687,0.5418285727500916,0.8683985471725464,0.6179647445678711,1.977928876876831
73,0.20583964455308337,0.5458611845970154,0.8674191236495972,0.6161769032478333,1.977684736251831
74,0.20795440402897922,0.5705116987228394,0.8614319562911987,0.6190834045410156,1.9810725450515747
75,0.20184964867252292,0.5470955967903137,0.8671194314956665,0.6207391023635864,1.9852591753005981
76,0.1996590251272375,0.5759761333465576,0.8601047396659851,0.6195435523986816,1.9781806468963623
77,0.2029197798533873,0.5401309728622437,0.8688109517097473,0.6232718229293823,1.9876354932785034
78,0.19607578059940628,0.5543205738067627,0.8653645515441895,0.6252423524856567,1.9875671863555908
79,0.19815466327197623,0.5392473936080933,0.8690255284309387,0.6257729530334473,1.9898566007614136
80,0.1910619426405791,0.5388562083244324,0.8691205978393555,0.6282862424850464,1.9983924627304077
81,0.1985221751260035,0.5524758100509644,0.8658126592636108,0.629721999168396,1.9958045482635498
82,0.19244545754609685,0.5643983483314514,0.8629168272018433,0.6271007061004639,1.993549108505249
83,0.1898025650192391,0.5543363690376282,0.8653607368469238,0.6318874359130859,1.9967883825302124
84,0.1933338703079657,0.5516344904899597,0.8660170435905457,0.6309531927108765,1.9956153631210327
85,0.19160739761410336,0.5614041090011597,0.8636441230773926,0.6299784183502197,1.9990403652191162
86,0.18935996700416913,0.5399713516235352,0.8688497543334961,0.6295415163040161,2.003298759460449
87,0.1885649421901414,0.558800220489502,0.8642765283584595,0.6315245628356934,2.000819444656372
88,0.18647173656658692,0.5553041696548462,0.8651255369186401,0.6316101551055908,2.000880241394043
89,0.1884188067280885,0.5446057319641113,0.8677241206169128,0.6345343589782715,2.008242607116699
90,0.18788357022585292,0.5453444123268127,0.8675447702407837,0.6356149911880493,2.0045759677886963
91,0.18577104942365127,0.5514447093009949,0.866063117980957,0.6362272500991821,2.015411615371704
92,0.18160698337085318,0.5678278207778931,0.862083911895752,0.6350359916687012,2.0072901248931885
93,0.17670526919942914,0.5532017946243286,0.8656363487243652,0.6376872062683105,2.0089049339294434
94,0.180787207050757,0.5562952756881714,0.8648848533630371,0.6363421082496643,2.0103347301483154
95,0.1809390957156817,0.5636783838272095,0.8630916476249695,0.638502836227417,2.0204885005950928
96,0.1802538208889239,0.5538522601127625,0.8654782176017761,0.6372650861740112,2.0180184841156006
97,0.1716496203884934,0.5724783539772034,0.8609544038772583,0.6392121315002441,2.014981508255005
98,0.1764157386214444,0.544500470161438,0.867749810218811,0.6403977870941162,2.02177095413208
