feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,best_gate
20,gen_fuel_multiple_fuels_pct,20,18,net_actual_interchange_mw,0.0686598931823761,0.3237020661361566,0.3528856598334276,0.2180678343063664,0.3539975361071559,0.0278005564635741,1,1,1,1,1,0,5,0.3539975361071559,0.29630703
21,total_lmp_da,21,39,net_actual_interchange_mw,0.066010544790072,0.2945980607331178,0.0849180523137554,0.2474311926605504,0.2861904332944274,0.1823076831037267,1,1,0,1,1,1,5,0.2945980607331178,0.25300768
22,system_energy_price_rt,22,42,net_actual_interchange_mw,0.0366229730310186,0.2461257494364336,0.1314730495166823,0.1847317208785098,0.2150395213652817,0.1778397092243728,0,1,1,1,1,1,5,0.2461257494364336,0.2067129
23,total_lmp_rt,23,43,net_actual_interchange_mw,0.0383903881375432,0.2436536893489996,0.1093492854936722,0.1772282457603558,0.2057840083844277,0.1777507802443652,0,1,1,1,1,1,5,0.2436536893489996,0.20078355
24,da_as_mcp_synchronized_reserve,24,29,net_actual_interchange_mw,0.0803797768835819,0.1667500677112472,0.0675060474232263,0.1015582429802613,0.1434426563147713,0.0640222857094208,1,1,0,1,1,1,5,0.1667500677112472,0.17098506
25,da_as_mcp_primary_reserve,25,28,net_actual_interchange_mw,0.0870653893195289,0.1452729498049304,0.0917126127387723,0.0873338893522379,0.1534173235980358,0.0591233137021336,1,1,0,1,1,1,5,0.1534173235980358,0.17551145
26,marginal_loss_price_rt,26,45,net_actual_interchange_mw,0.0758720265774968,0.287454684245815,0.095552467982016,0.2037767584097859,0.2430965023575909,0.0283143706924879,1,1,0,1,1,0,4,0.287454684245815,0.2191348
27,gen_fuel_gas_pct,27,16,net_actual_interchange_mw,0.0417175647031878,-0.2720432966628265,-0.26355071050746,-0.1909229913817069,0.2713965532607829,0.0274644950742534,0,1,1,1,1,0,4,0.2720432966628265,0.099699944
28,marginal_loss_price_da,28,41,net_actual_interchange_mw,0.0560763121506265,0.2065840275129941,0.0645882505281524,0.1612010008340283,0.2345114427052089,0.0415711642831395,1,1,0,1,1,0,4,0.2345114427052089,0.19245808
29,gen_fuel_wind_pct,29,23,net_actual_interchange_mw,0.0382715410983351,0.1938755117753982,0.1817540751170018,0.131255212677231,0.1948952774475565,0.0269441930773654,0,1,1,1,1,0,4,0.1948952774475565,0.18074042
30,metered_load_mw,30,27,net_actual_interchange_mw,0.0425713856235708,-0.0828768354307594,-0.1020257946489464,-0.0509480122324159,0.1575128057932108,0.9172610616203444,0,0,1,0,1,1,3,0.9172610616203444,0.18822476
31,gross_inadv_interchange_mw,31,50,net_actual_interchange_mw,0.0422485342382015,-0.0850119625757762,-0.1544903967871579,-0.0229941618015012,0.1342456774065678,0.8545896451921043,0,0,1,0,1,1,3,0.8545896451921043,0.17321526
32,gen_fuel_nuclear_pct,32,19,net_actual_interchange_mw,0.0402460822018057,0.0935916157950647,0.105726907837315,0.1055893800389213,0.1830460514405811,0.0270417025707437,0,0,1,1,1,0,3,0.1830460514405811,0.16096924
33,congestion_price_da,33,40,net_actual_interchange_mw,0.0571217272384927,-0.0281332213512616,-0.0349414378352285,-0.0342813455657492,0.1481629655379892,0.0697602395669494,1,0,0,0,1,1,3,0.1481629655379892,0.12752998
34,congestion_price_rt,34,44,net_actual_interchange_mw,0.0450661405369168,0.1037387577135212,0.129568733753368,0.0728829580205727,0.125265936031934,0.0303636154652236,0,1,1,0,1,0,3,0.129568733753368,0.14857778
35,forecast_load_mw_latest_available,35,24,net_actual_interchange_mw,0.0374739225422758,-0.078606941441567,-0.0990827478585897,-0.0359202112871837,0.1407800590678318,0.9105318160887264,0,0,0,0,1,1,2,0.9105318160887264,0.18335746
36,prelim_load_avg_hourly,36,26,net_actual_interchange_mw,0.0365081053315289,-0.0649859065900928,-0.0878125023937101,-0.0502668890742285,0.1389339633101371,0.9010777593729212,0,0,0,0,1,1,2,0.9010777593729212,0.18162481
37,gross_actual_interchange_mw,37,48,net_actual_interchange_mw,0.0416302689028101,-0.0205035531738959,-0.0852691231012137,0.0428829580205727,0.1418342554294169,0.8461289280922787,0,0,0,0,1,1,2,0.8461289280922787,0.19538401
38,total_losses,38,2,net_actual_interchange_mw,0.041663363243348,0.080251644976625,0.0695028641877955,0.0597053099805393,0.1527168958964606,0.4281342174279858,0,0,0,0,1,1,2,0.4281342174279858,0.1818878
39,gen_fuel_oil_mw,39,10,net_actual_interchange_mw,0.0422366064135012,0.0115185537755102,-0.0377599074205165,-0.0137725882680011,0.1024793907551693,0.393816711155345,0,0,0,0,1,1,2,0.393816711155345,0.1423707
40,da_as_ss_mw_primary_reserve,40,36,net_actual_interchange_mw,0.0409330198155691,0.0759402267511682,0.0601568375033877,0.0627133722546566,0.1351101036738073,0.3284085675117988,0,0,0,0,1,1,2,0.3284085675117988,0.16632451
41,da_as_nsr_mw_primary_reserve,41,37,net_actual_interchange_mw,0.0514841991468407,-0.0700024602080422,-0.0611960792279598,-0.0406713928273561,0.0829377922491268,0.320041887344236,1,0,0,0,0,1,2,0.320041887344236,0.12672767
42,gen_fuel_coal_pct,42,15,net_actual_interchange_mw,0.0660011307568387,-0.0706675028497168,-0.0516361815758277,-0.0566277453433416,0.2483002823987688,0.0270573664468818,1,0,0,0,1,0,2,0.2483002823987688,0.1423089
43,gen_fuel_other_renewables_pct,43,21,net_actual_interchange_mw,0.0369191682235557,0.1193741009965738,0.0908584659994666,0.0715540728384765,0.1548205450166426,0.0264497364328793,0,1,0,0,1,0,2,0.1548205450166426,0.14870574
44,solar_generation_mw,44,4,net_actual_interchange_mw,0.0403757811629775,-0.0929587339184506,-0.1014641941854373,-0.0306324715040311,0.0673235375462947,0.1333108982435451,0,0,1,0,0,1,2,0.1333108982435451,0.104236186
45,gen_fuel_hydro_mw,45,7,net_actual_interchange_mw,0.0289927912646778,0.0303701624275822,0.0229380160545549,0.0340255768696135,0.0812813352214767,0.7689216029530135,0,0,0,0,0,1,1,0.7689216029530135,0.17968255
46,net_inadv_interchange_mw,46,47,net_actual_interchange_mw,0.0243241529785891,-0.0439089542364998,-0.0286387450973422,-0.0499860995273839,0.0928433219193323,0.388368994094515,0,0,0,0,0,1,1,0.388368994094515,0.12780446
47,gen_fuel_solar_mw,47,12,net_actual_interchange_mw,0.0343905942730139,-0.0050505035825622,-0.0811896526808861,-0.0125757575757575,0.0935689868170554,0.2658355651677929,0,0,0,0,0,1,1,0.2658355651677929,0.1231992
