k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.8690050494871353,0.8690050494871353,0.8690050494871353,0.8690050494871353,0.8266685011223207,0.8690050494871353
2,0.9766329123708645,0.8734734288332825,0.9241772825767172,0.9766329123708645,0.9241727662475986,0.9241772825767172
