field,中文名,score
total_lmp_rt,实时总电价,0.12649239599704742
total_pjm_reg_purchases,调频购买量,0.08775634318590164
gen_fuel_solar_pct,光伏占比,0.07310748100280762
gen_fuel_nuclear_mw,核电出力,0.07253824174404144
da_as_as_req_mw_thirty_minutes_reserve,日前30分钟备用需求,0.06253953278064728
marginal_loss_price_rt,实时边际损耗价,0.044128112494945526
gen_fuel_solar_mw,光伏出力,0.03356420621275902
gen_fuel_gas_mw,燃气出力,0.032484229654073715
da_as_as_req_mw_primary_reserve,日前主用备用需求,0.030586401000618935
system_energy_price_da,日前能量价格,0.02913735806941986
gen_fuel_multiple_fuels_mw,多燃料出力,0.02798442356288433
gen_fuel_multiple_fuels_pct,多燃料占比,0.025843331590294838
gen_fuel_hydro_pct,水电占比,0.024712560698390007
da_as_mcp_synchronized_reserve,日前同步备用出清价,0.022985586896538734
gen_fuel_gas_pct,燃气占比,0.018076272681355476
gen_fuel_oil_mw,燃油出力,0.018033605068922043
gen_fuel_coal_pct,燃煤占比,0.01729878969490528
solar_generation_mw,光伏出力,0.01707928441464901
prelim_load_avg_hourly,预估小时负荷,0.017048083245754242
gen_fuel_coal_mw,燃煤出力,0.01648397371172905
gen_fuel_other_renewables_mw,其他可再生出力,0.016034860163927078
total_pjm_assigned_reg,调频分配量,0.015955861657857895
gen_fuel_oil_pct,燃油占比,0.015706514939665794
da_as_ss_mw_primary_reserve,日前主用备用自调度,0.015581950545310974
gen_fuel_nuclear_pct,核电占比,0.015283523127436638
total_pjm_rt_load_mwh,实时负荷电量,0.01392366923391819
system_energy_price_rt,实时能量价格,0.013563058339059353
gen_fuel_hydro_mw,水电出力,0.013254142366349697
gen_fuel_other_renewables_pct,其他可再生占比,0.01243232749402523
da_as_nsr_mw_primary_reserve,非同步备用,0.011971110478043556
da_as_as_mw_primary_reserve,日前主用备用实际量,0.01177600771188736
gen_fuel_storage_mw,储能出力,0.010340604931116104
da_as_as_mw_synchronized_reserve,日前同步备用实际量,0.010268494486808777
total_pjm_rmccp_cr,调频容量信用额,0.009415899403393269
forecast_load_mw_latest_available,最新负荷预测,0.009373252280056477
rmccp,调频容量出清价,0.007238439749926329
da_as_as_req_mw_synchronized_reserve,日前同步备用需求,0.0
