W_1,W_2,W_3,W_4,W_5,W_6,epoch
0.028261056,0.038348902,0.04125432,0.03947796,0.033952605,0.05448141,1
0.03295298,0.041160084,0.04404623,0.042973798,0.035918232,0.048305817,2
0.035098296,0.041333027,0.04480922,0.043361753,0.03863741,0.05096412,3
0.038033377,0.04252641,0.04583941,0.045012288,0.04046872,0.047157094,4
0.039418787,0.042218953,0.04513748,0.045133337,0.041379634,0.0406258,5
0.04499276,0.047985233,0.050009776,0.051241003,0.046515364,0.035753235,6
0.043188527,0.048019975,0.049849138,0.05168588,0.04582881,0.04374408,7
0.046094216,0.051283725,0.05219968,0.055290315,0.047603462,0.0399372,8
0.05349957,0.059015658,0.057888936,0.06345116,0.054597795,0.03903616,9
0.055945277,0.05954042,0.0569483,0.06432053,0.054774024,0.031279527,10
0.055492394,0.059714876,0.0556605,0.06513318,0.0549787,0.03421581,11
0.057443954,0.061637897,0.05675389,0.06729488,0.058012072,0.034876354,12
0.0617406,0.06688261,0.06069834,0.072884895,0.061055016,0.032074735,13
0.06227302,0.0664491,0.059748735,0.07312813,0.06145157,0.02823058,14
0.06464637,0.06906532,0.06132907,0.07626597,0.06397359,0.02988769,15
0.067635626,0.07219124,0.062848926,0.07972087,0.06581326,0.0241433,16
0.07133109,0.07778742,0.066322096,0.08565932,0.06911282,0.022718221,17
0.07068578,0.0745625,0.06240603,0.082616515,0.066316955,0.012433331,18
0.07631088,0.08243465,0.068762206,0.0912494,0.07215804,0.020041063,19
0.07799194,0.08362033,0.06839886,0.09285266,0.07304124,0.020540057,20
0.076368414,0.08414606,0.067472644,0.093547255,0.072697856,0.026081607,21
0.080498025,0.085038476,0.066747755,0.09493905,0.07577443,0.022556672,22
0.08117511,0.08892964,0.06999138,0.09879626,0.07640673,0.024079144,23
0.08227495,0.08918624,0.06895141,0.09970661,0.075899236,0.023706509,24
0.08546778,0.09187147,0.069801085,0.10266854,0.07811514,0.021295434,25
0.08760637,0.09195137,0.067607746,0.10318313,0.07813525,0.012512871,26
0.08824148,0.09070795,0.0652846,0.10255287,0.0776168,0.0098281605,27
0.0912815,0.09547607,0.069904685,0.10758616,0.08077452,0.009962609,28
0.09244885,0.09409538,0.06828379,0.106784664,0.081351,0.0070557897,29
0.09353954,0.09871699,0.071695656,0.11144086,0.083485775,0.009573363,30
