epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss,active_features
1,0.1520583935498715,0.8479416370391846,0.1571439525121015,0.8423272371292114,0.4027295403850167,0.4027295403850167,0.2613534665407111,27
2,0.1304682567205331,0.8695317506790161,0.1361803035188007,0.8633614778518677,0.15990208813784534,0.15990208813784534,0.2663402769493458,27
3,0.12021224858923964,0.8797877430915833,0.12773254742105938,0.8718376159667969,0.14776350680492037,0.14776350680492037,0.2672285660505975,27
4,0.11465445664800601,0.8853455185890198,0.12482776022494928,0.8747521638870239,0.13774328022455312,0.13774328022455312,0.268393512330439,28
5,0.10826272177977751,0.8917372822761536,0.12130681705580318,0.8782849907875061,0.12931289581250247,0.12931289581250247,0.26935155403940647,28
6,0.11066053648793976,0.8893394470214844,0.11689740405354189,0.882709264755249,0.1258675767529807,0.1258675767529807,0.27075263350929846,28
7,0.0989662042019472,0.9010337591171265,0.11021783952197256,0.8894112706184387,0.1245810955477938,0.1245810955477938,0.2714345833397211,28
8,0.09393079107155232,0.9060692191123962,0.107406695917691,0.8922318816184998,0.11600437130221936,0.11600437130221936,0.2726087068296867,28
9,0.09007388803168076,0.9099261164665222,0.10315314812594217,0.896499752998352,0.11448926153618282,0.11448926153618282,0.27367565328399884,27
10,0.08571352309347492,0.9142864942550659,0.10004444650829383,0.899618923664093,0.10827576245721345,0.10827576245721345,0.2750398815018401,26
11,0.08129743863743429,0.9187025427818298,0.09465180227711592,0.9050297141075134,0.1006058838290745,0.1006058838290745,0.27604814757461144,27
12,0.07693930915939583,0.9230607151985168,0.09067962738817141,0.9090152382850647,0.09750204333253035,0.09750204333253035,0.2774343507015678,27
13,0.07464987702229695,0.9253501296043396,0.08681876955715488,0.9128890633583069,0.09781703446910942,0.09781703446910942,0.2783872448333186,26
14,0.07328582130538376,0.9267141819000244,0.08775602336802847,0.9119486808776855,0.09393761103194564,0.09393761103194564,0.27996247803545704,26
15,0.07041791415258766,0.9295820593833923,0.08627206231701319,0.9134376049041748,0.09173996336269086,0.09173996336269086,0.28102152800553193,26
16,0.06699339776686881,0.9330065846443176,0.08310698755680834,0.9166133403778076,0.09145156282412747,0.09145156282412747,0.2818902636958992,27
17,0.06698677848522726,0.9330132007598877,0.08167370439392246,0.9180514812469482,0.08904642971087945,0.08904642971087945,0.283078845888036,27
18,0.07193124222305505,0.9280687570571899,0.08733429667459094,0.912371814250946,0.0866902729339013,0.0866902729339013,0.2841161348980311,27
19,0.06482856196019646,0.9351714253425598,0.08202145718140146,0.9177025556564331,0.08710084141755145,0.08710084141755145,0.2850918516210497,27
20,0.06322790582698332,0.9367721080780029,0.07918477405849249,0.9205487966537476,0.08361728898181525,0.08361728898181525,0.28589625512866396,27
