wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.41068,0.5330549,0.47008198,0.45814312,0.40665117,0.43858078,0.48618814,0.46177608,0.4212339,0.5108277,0.4517136,0.43042463,0.4520289,0.4282588,0.45882863,0.4115186,0.43023685,0.40067178,0.44237518,0.43607607,0.4264703,0.4859476,0.4553246,0.41160882,0.44635952,0.4923751,0.4528345,0.5194401,0.3948791,0.48277682,0.43524057,0.48559636,0.41981366,0.46111822,0.4615247,0.44820437,0.40713578,0.4236718,0.40061662,0.4369676,0.4605515,0.42124444,0.47322106,0.41928908,0.43667018,0.44179964,0.39235255,0.5520734,0.6377446
0.35589045,0.52711695,0.4431837,0.433922,0.3701932,0.43588665,0.49093217,0.4452374,0.36016652,0.49909016,0.426701,0.41609862,0.41714725,0.39271572,0.45133448,0.41403884,0.37619212,0.33128795,0.4194959,0.3865123,0.39085865,0.48208633,0.4593831,0.38204718,0.41274157,0.4821218,0.44758296,0.52893394,0.33571088,0.47286302,0.40690976,0.49101475,0.36973646,0.4431227,0.42512265,0.4154256,0.3606296,0.36521214,0.33915257,0.3989045,0.4555515,0.3635893,0.4504811,0.39576,0.3871593,0.40556782,0.31442875,0.5786082,0.743612
0.29532143,0.53213245,0.41533414,0.41915753,0.34253967,0.42112792,0.495771,0.41215992,0.31064737,0.49677795,0.38090843,0.39485437,0.3794349,0.35662723,0.46032566,0.40602884,0.32407457,0.28942972,0.3954283,0.3494289,0.34482038,0.4678963,0.4357011,0.36090115,0.38718978,0.48002845,0.40365854,0.5398735,0.27773795,0.47836122,0.37594667,0.50115436,0.30310065,0.4176155,0.40167075,0.38124284,0.3143177,0.28737035,0.26331034,0.36407802,0.44302782,0.31862822,0.44036987,0.3504096,0.33809435,0.37116736,0.23002203,0.61566716,0.8247825
0.23666978,0.5304524,0.3763548,0.4055213,0.31712967,0.43443933,0.50289094,0.399801,0.27175272,0.48970872,0.33816844,0.38593122,0.33069512,0.3534168,0.47825983,0.41879326,0.2850636,0.24807528,0.37061602,0.3110674,0.31905615,0.4511856,0.419279,0.33425233,0.35653597,0.47374287,0.39403194,0.54608065,0.23471473,0.48379186,0.3273769,0.50187707,0.25470126,0.38498682,0.36073366,0.3457276,0.27286,0.24461402,0.18381715,0.3266256,0.44033772,0.25638103,0.4201854,0.33575454,0.2918714,0.352702,0.14440803,0.64958996,0.8955039
0.1590594,0.51392287,0.33269402,0.40458822,0.28006643,0.44424143,0.5345014,0.3770503,0.24254781,0.4680867,0.29051155,0.35866883,0.28353596,0.34363648,0.48450583,0.42359966,0.22672813,0.20822974,0.35651135,0.26922476,0.27190778,0.4425553,0.4062058,0.29443938,0.32191837,0.45754796,0.38368592,0.55843276,0.195739,0.48071516,0.2836223,0.47367293,0.20502362,0.35223672,0.33479634,0.30429476,0.24052213,0.18871658,0.09718473,0.2884254,0.4152238,0.19227031,0.39469177,0.3208064,0.25331396,0.31761873,0.060527228,0.6860596,0.94517046
0.086535506,0.50994694,0.298865,0.4023185,0.24392314,0.43836167,0.5465724,0.36989352,0.21018015,0.46976092,0.23615208,0.3285331,0.24609381,0.35609537,0.4859667,0.40773684,0.17776239,0.18369043,0.31836477,0.24515326,0.23312613,0.42991987,0.38547733,0.25045043,0.2793611,0.45050555,0.36670417,0.5704456,0.13989903,0.48478383,0.22975051,0.4835842,0.14284845,0.3175892,0.30409715,0.2613305,0.20677365,0.13479272,0.011534899,0.23506413,0.40357137,0.11549971,0.36730656,0.30618906,0.20431428,0.27949357,0.0,0.71884024,1.0
0.016288145,0.5053471,0.24964643,0.40182412,0.20739399,0.43739486,0.5629798,0.34229365,0.17624521,0.46981314,0.20305571,0.29622015,0.2261062,0.34317917,0.48654228,0.41493258,0.1265188,0.1419398,0.29349583,0.19719054,0.19157945,0.41360158,0.35213247,0.20842093,0.23338528,0.44453645,0.3625854,0.5796598,0.08319265,0.4915386,0.17157114,0.49295086,0.07148605,0.27556673,0.27052766,0.2115139,0.17095271,0.060099747,0.0,0.20342436,0.3908626,0.061574753,0.3393218,0.28864455,0.1632271,0.2526883,0.0,0.7616602,1.0
0.0,0.49306464,0.19737048,0.3911647,0.16435023,0.45445585,0.5714936,0.3221956,0.13931723,0.4559608,0.14678828,0.26586148,0.19121894,0.3569767,0.50481164,0.41689155,0.08435726,0.09810432,0.28222507,0.14521202,0.13165468,0.40251422,0.32755014,0.16299875,0.19697945,0.4450495,0.35514048,0.5971323,0.025225565,0.47651693,0.10048505,0.49764684,0.0,0.23151526,0.23963149,0.1723033,0.1251868,0.00060485466,0.0,0.15773408,0.37905276,0.0,0.30802625,0.26337507,0.102720514,0.22454476,0.0,0.8032795,1.0
0.0,0.47724095,0.14113224,0.38674635,0.11689609,0.46230733,0.5843209,0.29691744,0.10725232,0.4431778,0.08585941,0.2443904,0.15658438,0.36506096,0.49812663,0.43637475,0.043640416,0.05082687,0.24560086,0.086958185,0.0769752,0.40783656,0.29554054,0.10858261,0.17558163,0.44178522,0.34603134,0.6210187,0.0,0.49045205,0.034504976,0.5169576,0.0,0.19282243,0.19805288,0.12772663,0.094781175,0.0,0.0,0.1073882,0.38502303,0.0,0.26803672,0.2335597,0.040698774,0.18088841,0.0,0.8397,1.0
0.0,0.46862102,0.08028674,0.38892397,0.08378155,0.4791894,0.6238785,0.28688556,0.07847542,0.4419323,0.026754258,0.23146972,0.13129656,0.38978803,0.50332034,0.43970188,0.0037105572,0.008148848,0.21106099,0.043989327,0.0349756,0.40272176,0.27495897,0.03769241,0.13217258,0.4350521,0.3354505,0.6316426,0.0,0.4938259,0.0,0.5211882,0.0,0.14984937,0.16325922,0.07638685,0.068685055,0.0,0.0,0.05247344,0.35416,0.0,0.22282748,0.20400976,0.0,0.13820101,0.0,0.88893694,1.0
0.0,0.4748011,0.019914659,0.38444495,0.046844106,0.4946521,0.6615857,0.2822543,0.027752865,0.43605405,0.0,0.22996433,0.08115358,0.39190987,0.50661564,0.4473963,0.0,0.0,0.18297422,0.0,0.0,0.40349287,0.2675366,0.0,0.07493678,0.42654842,0.31167707,0.64582187,0.0,0.50103116,0.0,0.52974063,0.0,0.107306086,0.12745015,0.014410068,0.041756533,0.0,0.0,0.0,0.33886698,0.0,0.1919912,0.17701583,0.0,0.10125712,0.0,0.9289651,1.0
0.0,0.4582877,0.0,0.39296484,0.010740746,0.5248265,0.68970734,0.2729579,0.0,0.41783535,0.0,0.23703025,0.040398814,0.4062519,0.50398165,0.45576137,0.0,0.0,0.14743409,0.0,0.0,0.38809863,0.23092024,0.0,0.01795695,0.41593522,0.27952415,0.6637967,0.0,0.5135348,0.0,0.539443,0.0,0.064205974,0.088119015,0.0,0.014892619,0.0,0.0,0.0,0.33247522,0.0,0.15593275,0.14856039,0.0,0.05495087,0.0,0.966571,1.0
0.0,0.4491197,0.0,0.386383,0.0,0.5244818,0.7353295,0.27536455,0.0,0.4001098,0.0,0.24335548,0.0,0.4320568,0.50756747,0.45107737,0.0,0.0,0.12628497,0.0,0.0,0.36804146,0.209196,0.0,0.0,0.39646694,0.25762996,0.6668836,0.0,0.5012888,0.0,0.5668575,0.0,0.023760824,0.034121666,0.0,0.0,0.0,0.0,0.0,0.32220092,0.0,0.106816046,0.1165817,0.0,0.0040130964,0.0,0.98862034,1.0
