k,DGatingDNN,STG,LassoNet,XGBoost,Lasso,Pearson
1,0.30043230545073596,0.30043230545073596,0.545836610743506,0.5237271266418793,0.30043230545073596,0.545836610743506
2,0.946865968812271,0.42806551947428595,0.6886586547310085,0.6931221107246848,0.6388662506686813,0.6886586547310085
3,0.9548746481956961,0.8150679226455768,0.8809112604350244,0.8805886214559829,0.9235536517708437,0.8934509595319102
4,0.9700447860123502,0.8734875453497376,0.899205263386428,0.9008540871072059,0.9748279578737038,0.9002929730049961
