目标,中文名,方法,定数规则,选中数,占候选比,测试R2,全量R2,候选数,选中字段
gross_actual_interchange_mw,总实际交换功率,XGBoost,固定阈值 τ=0.02（12 个目标共用）,19,0.40425531914893614,0.8825892301482392,0.8841481085909447,47,gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|total_pjm_rt_load_mwh|total_pjm_reg_purchases|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|net_actual_interchange_mw|net_sched_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
gross_actual_interchange_mw,总实际交换功率,Pearson,固定阈值 τ=0.3（12 个目标共用）,20,0.425531914893617,0.8492570366137419,0.8841481085909447,47,total_gen|total_losses|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_solar_mw|gen_fuel_coal_pct|gen_fuel_nuclear_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|total_pjm_rt_load_mwh|total_pjm_reg_purchases|total_pjm_assigned_reg|system_energy_price_da|total_lmp_da|gross_sched_interchange_mw|gross_inadv_interchange_mw
net_sched_interchange_mw,净计划交换功率,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,17,0.5,0.9257353156626775,0.9184846673017326,34,total_losses|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|total_lmp_da|marginal_loss_price_da|gross_sched_interchange_mw
net_sched_interchange_mw,净计划交换功率,STG,门控值 ≥ 0.5,18,0.5294117647058824,0.9283351366458581,0.9184846673017326,34,total_losses|wind_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|total_lmp_da|marginal_loss_price_da|gross_sched_interchange_mw
net_sched_interchange_mw,净计划交换功率,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,34,1.0,0.9184846673017326,0.9184846673017326,34,total_losses|wind_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_wind_pct|rmccp|rmpcp|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|total_lmp_da|marginal_loss_price_da|system_energy_price_rt|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|gross_sched_interchange_mw
net_sched_interchange_mw,净计划交换功率,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,14,0.4117647058823529,0.8503107124201064,0.9184846673017326,34,total_losses|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_storage_mw|gen_fuel_multiple_fuels_pct|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|congestion_price_rt|gross_sched_interchange_mw
net_sched_interchange_mw,净计划交换功率,XGBoost,固定阈值 τ=0.02（12 个目标共用）,20,0.5882352941176471,0.923450713156031,0.9184846673017326,34,total_losses|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_multiple_fuels_pct|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|total_lmp_da|marginal_loss_price_da|marginal_loss_price_rt|gross_sched_interchange_mw
net_sched_interchange_mw,净计划交换功率,Pearson,固定阈值 τ=0.3（12 个目标共用）,21,0.6176470588235294,0.8779239219762285,0.9184846673017326,34,wind_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_storage_mw|gen_fuel_wind_mw|gen_fuel_gas_pct|gen_fuel_multiple_fuels_pct|gen_fuel_wind_pct|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmpcp_cr|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|congestion_price_rt|gross_sched_interchange_mw
total_gen,总发电量,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,9,0.3,0.9876566199814105,0.9920587767662256,30,gen_fuel_hydro_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_hydro_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|system_energy_price_da
total_gen,总发电量,STG,门控值 ≥ 0.5,11,0.36666666666666664,0.9829590426956542,0.9920587767662256,30,total_losses|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|system_energy_price_da|net_actual_interchange_mw
total_gen,总发电量,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,30,1.0,0.9920587767662256,0.9920587767662256,30,total_losses|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|congestion_price_rt|marginal_loss_price_rt|net_actual_interchange_mw|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_gen,总发电量,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,21,0.7,0.9906880869063202,0.9920587767662256,30,total_losses|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|system_energy_price_da|marginal_loss_price_da|system_energy_price_rt|net_actual_interchange_mw|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_gen,总发电量,XGBoost,固定阈值 τ=0.02（12 个目标共用）,14,0.4666666666666667,0.979698589722848,0.9920587767662256,30,total_losses|gen_fuel_hydro_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|da_as_mcp_synchronized_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|system_energy_price_rt|net_actual_interchange_mw
total_gen,总发电量,Pearson,固定阈值 τ=0.3（12 个目标共用）,27,0.9,0.9874498919082566,0.9920587767662256,30,total_losses|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_wind_pct|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|system_energy_price_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|congestion_price_rt|marginal_loss_price_rt|net_actual_interchange_mw|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
metered_load_mw,计量负荷,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,9,0.3103448275862069,0.9862673205219163,0.9911882461507994,29,total_losses|gen_fuel_hydro_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_hydro_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|system_energy_price_da
metered_load_mw,计量负荷,STG,门控值 ≥ 0.5,10,0.3448275862068966,0.9805995945842583,0.9911882461507994,29,total_losses|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_coal_pct|gen_fuel_other_renewables_pct|system_energy_price_da
metered_load_mw,计量负荷,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,29,1.0,0.9911882461507994,0.9911882461507994,29,total_losses|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|congestion_price_rt|marginal_loss_price_rt|gross_actual_interchange_mw|gross_inadv_interchange_mw
metered_load_mw,计量负荷,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,21,0.7241379310344828,0.9912386466002467,0.9911882461507994,29,total_losses|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|gen_fuel_wind_pct|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_synchronized_reserve|system_energy_price_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|gross_inadv_interchange_mw
metered_load_mw,计量负荷,XGBoost,固定阈值 τ=0.02（12 个目标共用）,13,0.4482758620689655,0.9808800849581756,0.9911882461507994,29,total_losses|gen_fuel_hydro_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_coal_pct|gen_fuel_other_renewables_pct|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|marginal_loss_price_da|system_energy_price_rt|marginal_loss_price_rt
metered_load_mw,计量负荷,Pearson,固定阈值 τ=0.3（12 个目标共用）,26,0.896551724137931,0.9893206792036777,0.9911882461507994,29,total_losses|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_storage_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_wind_pct|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|system_energy_price_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|congestion_price_rt|marginal_loss_price_rt|gross_actual_interchange_mw|gross_inadv_interchange_mw
total_losses,总网损,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,21,0.45652173913043476,0.9509882516203115,0.949555976237226,46,total_gen|wind_generation_mw|gen_fuel_coal_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_hydro_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|total_pjm_reg_purchases|da_as_as_req_mw_primary_reserve|da_as_as_mw_thirty_minutes_reserve|congestion_price_da|marginal_loss_price_da|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|net_actual_interchange_mw|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_losses,总网损,STG,门控值 ≥ 0.5,15,0.32608695652173914,0.9448646895662745,0.949555976237226,46,wind_generation_mw|gen_fuel_coal_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_other_renewables_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|prelim_load_avg_hourly|da_as_as_mw_thirty_minutes_reserve|marginal_loss_price_da|marginal_loss_price_rt|net_actual_interchange_mw|net_sched_interchange_mw|gross_actual_interchange_mw
total_losses,总网损,LassoNet,λ 路径上，验证损失在最优 5% 以内里最稀疏的点,46,1.0,0.949555976237226,0.949555976237226,46,total_gen|wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_solar_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|total_lmp_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|net_actual_interchange_mw|net_sched_interchange_mw|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_losses,总网损,Lasso,交叉验证按 1 倍标准误规则选 alpha 后的非零系数,39,0.8478260869565217,0.9489775433135272,0.949555976237226,46,total_gen|wind_generation_mw|solar_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_hydro_mw|gen_fuel_multiple_fuels_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_coal_pct|gen_fuel_hydro_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|rmccp|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_assigned_reg|total_pjm_rmccp_cr|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_primary_reserve|da_as_as_mw_thirty_minutes_reserve|da_as_nsr_mw_primary_reserve|total_lmp_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|congestion_price_rt|marginal_loss_price_rt|net_actual_interchange_mw|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
total_losses,总网损,XGBoost,固定阈值 τ=0.02（12 个目标共用）,18,0.391304347826087,0.9416972628763896,0.949555976237226,46,wind_generation_mw|gen_fuel_coal_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_thirty_minutes_reserve|da_as_as_mw_thirty_minutes_reserve|marginal_loss_price_da|marginal_loss_price_rt|net_actual_interchange_mw|net_sched_interchange_mw
total_losses,总网损,Pearson,固定阈值 τ=0.3（12 个目标共用）,32,0.6956521739130435,0.9441237771958176,0.949555976237226,46,total_gen|wind_generation_mw|gen_fuel_coal_mw|gen_fuel_gas_mw|gen_fuel_nuclear_mw|gen_fuel_oil_mw|gen_fuel_other_renewables_mw|gen_fuel_wind_mw|gen_fuel_coal_pct|gen_fuel_nuclear_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|gen_fuel_solar_pct|forecast_load_mw_latest_available|prelim_load_avg_hourly|metered_load_mw|total_pjm_rt_load_mwh|da_as_as_req_mw_primary_reserve|da_as_as_req_mw_synchronized_reserve|da_as_as_mw_primary_reserve|da_as_nsr_mw_primary_reserve|system_energy_price_da|total_lmp_da|congestion_price_da|marginal_loss_price_da|system_energy_price_rt|total_lmp_rt|congestion_price_rt|marginal_loss_price_rt|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
congestion_price_da,日前阻塞价,DGatingDNN,门控值 ≥ 0.01（断崖，阈值不敏感）,26,0.5652173913043478,0.7360585878418007,0.7576112816126582,46,total_losses|gen_fuel_nuclear_mw|gen_fuel_solar_mw|gen_fuel_coal_pct|gen_fuel_gas_pct|gen_fuel_hydro_pct|gen_fuel_multiple_fuels_pct|gen_fuel_oil_pct|gen_fuel_other_renewables_pct|forecast_load_mw_latest_available|total_pjm_rt_load_mwh|total_pjm_loc_credit|total_pjm_reg_purchases|total_pjm_rmccp_cr|total_pjm_rmpcp_cr|da_as_mcp_primary_reserve|da_as_mcp_synchronized_reserve|da_as_as_req_mw_primary_reserve|da_as_as_mw_synchronized_reserve|da_as_as_mw_thirty_minutes_reserve|system_energy_price_da|marginal_loss_price_da|congestion_price_rt|gross_actual_interchange_mw|gross_sched_interchange_mw|gross_inadv_interchange_mw
