Epoch 001 | train_loss=0.31724 train_r2=0.68276 | test_loss=0.32554 test_r2=0.65637
Epoch 002 | train_loss=0.20531 train_r2=0.79469 | test_loss=0.20758 test_r2=0.78089
Epoch 003 | train_loss=0.15401 train_r2=0.84599 | test_loss=0.15908 test_r2=0.83208
Epoch 004 | train_loss=0.12233 train_r2=0.87767 | test_loss=0.13107 test_r2=0.86165
Epoch 005 | train_loss=0.09775 train_r2=0.90225 | test_loss=0.10851 test_r2=0.88546
Epoch 006 | train_loss=0.08016 train_r2=0.91984 | test_loss=0.09095 test_r2=0.90399
Epoch 007 | train_loss=0.06527 train_r2=0.93473 | test_loss=0.07991 test_r2=0.91565
Epoch 008 | train_loss=0.05535 train_r2=0.94465 | test_loss=0.07034 test_r2=0.92575
Epoch 009 | train_loss=0.05872 train_r2=0.94128 | test_loss=0.07114 test_r2=0.92491
Epoch 010 | train_loss=0.04777 train_r2=0.95223 | test_loss=0.06063 test_r2=0.93600
Epoch 011 | train_loss=0.04207 train_r2=0.95793 | test_loss=0.05480 test_r2=0.94215
Epoch 012 | train_loss=0.03755 train_r2=0.96245 | test_loss=0.05092 test_r2=0.94625
Epoch 013 | train_loss=0.04306 train_r2=0.95694 | test_loss=0.05719 test_r2=0.93964
Epoch 014 | train_loss=0.03831 train_r2=0.96169 | test_loss=0.05210 test_r2=0.94501
Epoch 015 | train_loss=0.03287 train_r2=0.96713 | test_loss=0.04609 test_r2=0.95134
Epoch 016 | train_loss=0.03626 train_r2=0.96374 | test_loss=0.04777 test_r2=0.94958
Epoch 017 | train_loss=0.03254 train_r2=0.96746 | test_loss=0.04470 test_r2=0.95281
Epoch 018 | train_loss=0.02774 train_r2=0.97226 | test_loss=0.04020 test_r2=0.95757
Epoch 019 | train_loss=0.02900 train_r2=0.97100 | test_loss=0.04190 test_r2=0.95578
Epoch 020 | train_loss=0.02748 train_r2=0.97252 | test_loss=0.04025 test_r2=0.95751
Epoch 021 | train_loss=0.02603 train_r2=0.97397 | test_loss=0.03819 test_r2=0.95969
Epoch 022 | train_loss=0.02785 train_r2=0.97215 | test_loss=0.03918 test_r2=0.95865
Epoch 023 | train_loss=0.02462 train_r2=0.97538 | test_loss=0.03690 test_r2=0.96105
Epoch 024 | train_loss=0.02437 train_r2=0.97563 | test_loss=0.03707 test_r2=0.96088
Epoch 025 | train_loss=0.02198 train_r2=0.97802 | test_loss=0.03443 test_r2=0.96366
Epoch 026 | train_loss=0.02407 train_r2=0.97593 | test_loss=0.03533 test_r2=0.96271
Epoch 027 | train_loss=0.02249 train_r2=0.97751 | test_loss=0.03486 test_r2=0.96321
Epoch 028 | train_loss=0.02536 train_r2=0.97464 | test_loss=0.03933 test_r2=0.95848
Epoch 029 | train_loss=0.02065 train_r2=0.97935 | test_loss=0.03363 test_r2=0.96451
Epoch 030 | train_loss=0.02350 train_r2=0.97650 | test_loss=0.03649 test_r2=0.96149
Epoch 031 | train_loss=0.02129 train_r2=0.97871 | test_loss=0.03361 test_r2=0.96452
Epoch 032 | train_loss=0.02091 train_r2=0.97909 | test_loss=0.03266 test_r2=0.96553
Epoch 033 | train_loss=0.01931 train_r2=0.98069 | test_loss=0.03234 test_r2=0.96586
Epoch 034 | train_loss=0.02093 train_r2=0.97907 | test_loss=0.03399 test_r2=0.96412
Epoch 035 | train_loss=0.01894 train_r2=0.98106 | test_loss=0.03131 test_r2=0.96695
Epoch 036 | train_loss=0.02092 train_r2=0.97908 | test_loss=0.03380 test_r2=0.96433
Epoch 037 | train_loss=0.01882 train_r2=0.98118 | test_loss=0.03187 test_r2=0.96636
Epoch 038 | train_loss=0.01762 train_r2=0.98238 | test_loss=0.03050 test_r2=0.96780
Epoch 039 | train_loss=0.01893 train_r2=0.98107 | test_loss=0.03252 test_r2=0.96567
Epoch 040 | train_loss=0.01822 train_r2=0.98178 | test_loss=0.03087 test_r2=0.96742
Epoch 041 | train_loss=0.01909 train_r2=0.98091 | test_loss=0.03226 test_r2=0.96594
Epoch 042 | train_loss=0.01892 train_r2=0.98108 | test_loss=0.03153 test_r2=0.96672
Epoch 043 | train_loss=0.01693 train_r2=0.98307 | test_loss=0.03065 test_r2=0.96764
Epoch 044 | train_loss=0.01654 train_r2=0.98346 | test_loss=0.02956 test_r2=0.96879
Epoch 045 | train_loss=0.02287 train_r2=0.97713 | test_loss=0.03580 test_r2=0.96221
Epoch 046 | train_loss=0.01617 train_r2=0.98383 | test_loss=0.02959 test_r2=0.96876
Epoch 047 | train_loss=0.02266 train_r2=0.97734 | test_loss=0.03622 test_r2=0.96177
Epoch 048 | train_loss=0.01680 train_r2=0.98320 | test_loss=0.03026 test_r2=0.96806
Epoch 049 | train_loss=0.01563 train_r2=0.98437 | test_loss=0.02933 test_r2=0.96904
Epoch 050 | train_loss=0.01603 train_r2=0.98397 | test_loss=0.02936 test_r2=0.96901
Epoch 051 | train_loss=0.01593 train_r2=0.98407 | test_loss=0.02970 test_r2=0.96865
Epoch 052 | train_loss=0.01657 train_r2=0.98343 | test_loss=0.03013 test_r2=0.96819
Epoch 053 | train_loss=0.01695 train_r2=0.98305 | test_loss=0.03060 test_r2=0.96770
Epoch 054 | train_loss=0.01869 train_r2=0.98131 | test_loss=0.03061 test_r2=0.96769
Epoch 055 | train_loss=0.01667 train_r2=0.98333 | test_loss=0.03032 test_r2=0.96799
Epoch 056 | train_loss=0.01681 train_r2=0.98319 | test_loss=0.02908 test_r2=0.96930
Epoch 057 | train_loss=0.01493 train_r2=0.98507 | test_loss=0.02921 test_r2=0.96917
Epoch 058 | train_loss=0.01619 train_r2=0.98381 | test_loss=0.03090 test_r2=0.96739
Epoch 059 | train_loss=0.01642 train_r2=0.98358 | test_loss=0.03003 test_r2=0.96831
Epoch 060 | train_loss=0.01543 train_r2=0.98457 | test_loss=0.02924 test_r2=0.96914
Epoch 061 | train_loss=0.01553 train_r2=0.98447 | test_loss=0.02977 test_r2=0.96858
Epoch 062 | train_loss=0.01721 train_r2=0.98279 | test_loss=0.03087 test_r2=0.96741
Epoch 063 | train_loss=0.01769 train_r2=0.98231 | test_loss=0.03094 test_r2=0.96734
Epoch 064 | train_loss=0.01474 train_r2=0.98526 | test_loss=0.02900 test_r2=0.96939
Epoch 065 | train_loss=0.01471 train_r2=0.98529 | test_loss=0.02957 test_r2=0.96878
Epoch 066 | train_loss=0.01613 train_r2=0.98387 | test_loss=0.03132 test_r2=0.96694
Epoch 067 | train_loss=0.01514 train_r2=0.98486 | test_loss=0.02895 test_r2=0.96944
Epoch 068 | train_loss=0.01849 train_r2=0.98151 | test_loss=0.03280 test_r2=0.96538
Epoch 069 | train_loss=0.01523 train_r2=0.98477 | test_loss=0.02870 test_r2=0.96971
Epoch 070 | train_loss=0.01522 train_r2=0.98478 | test_loss=0.02919 test_r2=0.96919
Epoch 071 | train_loss=0.01384 train_r2=0.98616 | test_loss=0.02876 test_r2=0.96964
Epoch 072 | train_loss=0.01434 train_r2=0.98566 | test_loss=0.02858 test_r2=0.96983
Epoch 073 | train_loss=0.01398 train_r2=0.98602 | test_loss=0.02827 test_r2=0.97016
Epoch 074 | train_loss=0.01389 train_r2=0.98611 | test_loss=0.02854 test_r2=0.96988
Epoch 075 | train_loss=0.01561 train_r2=0.98439 | test_loss=0.02999 test_r2=0.96834
Epoch 076 | train_loss=0.01666 train_r2=0.98334 | test_loss=0.03016 test_r2=0.96816
Epoch 077 | train_loss=0.01481 train_r2=0.98519 | test_loss=0.02956 test_r2=0.96880
Epoch 078 | train_loss=0.01368 train_r2=0.98632 | test_loss=0.02743 test_r2=0.97105
Epoch 079 | train_loss=0.01360 train_r2=0.98640 | test_loss=0.02818 test_r2=0.97026
Epoch 080 | train_loss=0.01214 train_r2=0.98786 | test_loss=0.02696 test_r2=0.97154
Epoch 081 | train_loss=0.01296 train_r2=0.98704 | test_loss=0.02765 test_r2=0.97082
Epoch 082 | train_loss=0.01356 train_r2=0.98644 | test_loss=0.02795 test_r2=0.97050
Epoch 083 | train_loss=0.01307 train_r2=0.98693 | test_loss=0.02737 test_r2=0.97111
Epoch 084 | train_loss=0.01794 train_r2=0.98206 | test_loss=0.03308 test_r2=0.96508
Epoch 085 | train_loss=0.01299 train_r2=0.98701 | test_loss=0.02793 test_r2=0.97052
Epoch 086 | train_loss=0.01228 train_r2=0.98772 | test_loss=0.02714 test_r2=0.97135
Epoch 087 | train_loss=0.01680 train_r2=0.98320 | test_loss=0.03095 test_r2=0.96733
Epoch 088 | train_loss=0.01238 train_r2=0.98762 | test_loss=0.02752 test_r2=0.97095
Epoch 089 | train_loss=0.01412 train_r2=0.98588 | test_loss=0.02940 test_r2=0.96896
Epoch 090 | train_loss=0.01205 train_r2=0.98795 | test_loss=0.02758 test_r2=0.97089
Epoch 091 | train_loss=0.01427 train_r2=0.98573 | test_loss=0.02960 test_r2=0.96876
Epoch 092 | train_loss=0.01454 train_r2=0.98546 | test_loss=0.02934 test_r2=0.96903
Epoch 093 | train_loss=0.01134 train_r2=0.98866 | test_loss=0.02714 test_r2=0.97135
Epoch 094 | train_loss=0.01279 train_r2=0.98721 | test_loss=0.02836 test_r2=0.97007
Epoch 095 | train_loss=0.01234 train_r2=0.98766 | test_loss=0.02756 test_r2=0.97091
Epoch 096 | train_loss=0.01288 train_r2=0.98712 | test_loss=0.02869 test_r2=0.96971
Epoch 097 | train_loss=0.01277 train_r2=0.98723 | test_loss=0.02831 test_r2=0.97012
Epoch 098 | train_loss=0.01245 train_r2=0.98755 | test_loss=0.02784 test_r2=0.97061
Epoch 099 | train_loss=0.01471 train_r2=0.98529 | test_loss=0.03090 test_r2=0.96738
Epoch 100 | train_loss=0.01356 train_r2=0.98644 | test_loss=0.03021 test_r2=0.96811
Epoch 101 | train_loss=0.01382 train_r2=0.98618 | test_loss=0.02975 test_r2=0.96859
Epoch 102 | train_loss=0.01221 train_r2=0.98779 | test_loss=0.02820 test_r2=0.97024
Epoch 103 | train_loss=0.01124 train_r2=0.98876 | test_loss=0.02778 test_r2=0.97067
Epoch 104 | train_loss=0.01449 train_r2=0.98551 | test_loss=0.03081 test_r2=0.96748
Epoch 105 | train_loss=0.01036 train_r2=0.98964 | test_loss=0.02681 test_r2=0.97170
Epoch 106 | train_loss=0.01157 train_r2=0.98843 | test_loss=0.02776 test_r2=0.97070
Epoch 107 | train_loss=0.01636 train_r2=0.98364 | test_loss=0.03339 test_r2=0.96475
Epoch 108 | train_loss=0.01168 train_r2=0.98832 | test_loss=0.02823 test_r2=0.97021
Epoch 109 | train_loss=0.01041 train_r2=0.98959 | test_loss=0.02628 test_r2=0.97226
Epoch 110 | train_loss=0.01083 train_r2=0.98917 | test_loss=0.02750 test_r2=0.97097
Epoch 111 | train_loss=0.01145 train_r2=0.98855 | test_loss=0.02912 test_r2=0.96926
Epoch 112 | train_loss=0.01075 train_r2=0.98925 | test_loss=0.02698 test_r2=0.97153
Epoch 113 | train_loss=0.01038 train_r2=0.98962 | test_loss=0.02677 test_r2=0.97175
Epoch 114 | train_loss=0.01086 train_r2=0.98914 | test_loss=0.02627 test_r2=0.97227
Epoch 115 | train_loss=0.01500 train_r2=0.98500 | test_loss=0.03027 test_r2=0.96805
Epoch 116 | train_loss=0.01096 train_r2=0.98904 | test_loss=0.02783 test_r2=0.97063
Epoch 117 | train_loss=0.01031 train_r2=0.98969 | test_loss=0.02628 test_r2=0.97226
Epoch 118 | train_loss=0.00967 train_r2=0.99033 | test_loss=0.02647 test_r2=0.97206
Epoch 119 | train_loss=0.01195 train_r2=0.98805 | test_loss=0.02845 test_r2=0.96996
Epoch 120 | train_loss=0.01170 train_r2=0.98830 | test_loss=0.02893 test_r2=0.96946
Epoch 121 | train_loss=0.00960 train_r2=0.99040 | test_loss=0.02619 test_r2=0.97235
Epoch 122 | train_loss=0.01084 train_r2=0.98916 | test_loss=0.02795 test_r2=0.97050
Epoch 123 | train_loss=0.01107 train_r2=0.98893 | test_loss=0.02925 test_r2=0.96912
Epoch 124 | train_loss=0.00977 train_r2=0.99023 | test_loss=0.02750 test_r2=0.97097
Epoch 125 | train_loss=0.01321 train_r2=0.98679 | test_loss=0.02956 test_r2=0.96880
Epoch 126 | train_loss=0.01030 train_r2=0.98970 | test_loss=0.02679 test_r2=0.97173
Epoch 127 | train_loss=0.01035 train_r2=0.98965 | test_loss=0.02728 test_r2=0.97120
Epoch 128 | train_loss=0.01036 train_r2=0.98964 | test_loss=0.02756 test_r2=0.97091
Epoch 129 | train_loss=0.01458 train_r2=0.98542 | test_loss=0.03265 test_r2=0.96554
Epoch 130 | train_loss=0.00938 train_r2=0.99062 | test_loss=0.02649 test_r2=0.97204
Epoch 131 | train_loss=0.00990 train_r2=0.99010 | test_loss=0.02693 test_r2=0.97157
Epoch 132 | train_loss=0.00911 train_r2=0.99089 | test_loss=0.02650 test_r2=0.97202
Epoch 133 | train_loss=0.01148 train_r2=0.98852 | test_loss=0.02899 test_r2=0.96940
Epoch 134 | train_loss=0.01233 train_r2=0.98767 | test_loss=0.02910 test_r2=0.96928
Epoch 135 | train_loss=0.01097 train_r2=0.98903 | test_loss=0.02929 test_r2=0.96909
Epoch 136 | train_loss=0.00965 train_r2=0.99035 | test_loss=0.02775 test_r2=0.97071
Epoch 137 | train_loss=0.01101 train_r2=0.98899 | test_loss=0.02806 test_r2=0.97038
Epoch 138 | train_loss=0.01013 train_r2=0.98987 | test_loss=0.02778 test_r2=0.97067
Epoch 139 | train_loss=0.00914 train_r2=0.99086 | test_loss=0.02743 test_r2=0.97105
Epoch 140 | train_loss=0.00927 train_r2=0.99073 | test_loss=0.02668 test_r2=0.97184
Epoch 141 | train_loss=0.00853 train_r2=0.99147 | test_loss=0.02550 test_r2=0.97308
Epoch 142 | train_loss=0.00963 train_r2=0.99037 | test_loss=0.02709 test_r2=0.97140
Epoch 143 | train_loss=0.01101 train_r2=0.98899 | test_loss=0.02857 test_r2=0.96984
Epoch 144 | train_loss=0.01002 train_r2=0.98998 | test_loss=0.02835 test_r2=0.97008
Epoch 145 | train_loss=0.00872 train_r2=0.99128 | test_loss=0.02665 test_r2=0.97187
Epoch 146 | train_loss=0.01177 train_r2=0.98823 | test_loss=0.02966 test_r2=0.96870
Epoch 147 | train_loss=0.00901 train_r2=0.99099 | test_loss=0.02726 test_r2=0.97123
Epoch 148 | train_loss=0.01119 train_r2=0.98881 | test_loss=0.02960 test_r2=0.96876
