gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.25399858,0.00060500286,0.21614477,9.386249e-05,0.25845578,0.09692739,0.3633241,0.35224935,0.0,4.7806827e-13,0.45239618,8.3892945e-33,0.16941684,0.03183872,0.2710854,0.0,3.592744e-15,0.26394987,0.0038238242,0.07079909,8.84167e-06,0.23277365,0.0,1.1317445e-22,0.00022280184,4.8146475e-13,0.28165978,0.18862972,2.5805933e-21,8.6958664e-07,0.33101186,0.0,5.6951684e-08,0.13475673,0.0,0.028513433,0.20329018,0.30246496,0.25779358,0.5060751
0.25313717,0.00039588576,0.21389106,5.207844e-05,0.25422418,0.08879572,0.3657314,0.34857947,0.0,5.5172226e-14,0.45432997,1.9553908e-35,0.17150758,0.02850193,0.27003318,0.0,2.7757818e-16,0.25972,0.0029519438,0.072535455,4.2662573e-06,0.21263708,0.0,2.0861484e-24,0.0001359079,5.4763936e-14,0.2901314,0.18902904,6.240989e-23,3.2082363e-07,0.32601207,0.0,1.5810755e-08,0.13316862,0.0,0.023945875,0.201519,0.2961458,0.2546151,0.5094346
0.25257143,0.0002487747,0.21106896,2.761621e-05,0.2524143,0.08293475,0.35885683,0.34735453,0.0,5.38771e-15,0.45115438,2.671921e-38,0.16252017,0.024787558,0.2610563,0.0,1.7551739e-17,0.25819063,0.0022297173,0.06800042,1.9497845e-06,0.20716578,0.0,2.7738473e-26,8.188835e-05,5.264534e-15,0.29111397,0.1862133,1.116166e-24,1.09840876e-07,0.33075675,0.0,3.984384e-09,0.12979788,0.0,0.022256592,0.19396377,0.29409426,0.25065732,0.506982
0.242382,0.0001519625,0.2101938,1.4007023e-05,0.25336537,0.07949613,0.36262485,0.34931615,0.0,4.391007e-16,0.44560274,2.0165e-41,0.16940114,0.021641789,0.26451498,0.0,8.930589e-19,0.25770995,0.001656459,0.06865748,8.404071e-07,0.21216042,0.0,2.5804743e-28,4.66912e-05,4.21829e-16,0.2805539,0.18767327,1.4359667e-26,3.469762e-08,0.3212198,0.0,9.0457386e-10,0.13040201,0.0,0.019544918,0.1859293,0.28673872,0.25101605,0.49102622
0.24406025,8.8997665e-05,0.20883384,6.748283e-06,0.25019175,0.077479556,0.35713992,0.3549418,0.0,2.942142e-17,0.44889656,8e-45,0.16909496,0.018753974,0.26406083,0.0,3.5890792e-20,0.25623682,0.0012009143,0.06573102,3.401976e-07,0.21728772,0.0,1.6230207e-30,2.5188332e-05,2.7748265e-17,0.2735229,0.17944944,1.2885315e-28,1.0050133e-08,0.32443285,0.0,1.8350169e-10,0.12658757,0.0,0.016654825,0.18057169,0.28066593,0.24675882,0.48103908
0.24802433,5.0280105e-05,0.20728223,3.0776043e-06,0.24540427,0.07401271,0.36004636,0.34146422,0.0,1.5941966e-18,0.4477192,0.0,0.16956827,0.016282361,0.25760338,0.0,1.1161619e-21,0.25406232,0.00085206534,0.060191516,1.2871199e-07,0.2083915,0.0,6.6401406e-33,1.3269016e-05,1.4737857e-18,0.2677017,0.17525232,7.7900514e-31,2.6512712e-09,0.31918058,0.0,3.296709e-11,0.12982872,0.0,0.014284214,0.17502916,0.27822062,0.24426654,0.4867148
0.25130272,2.7206132e-05,0.21012932,1.324037e-06,0.24109483,0.06834154,0.3607519,0.35134587,0.0,6.8601e-20,0.44211444,0.0,0.1694573,0.0139524015,0.24850895,0.0,2.6258972e-23,0.25072318,0.00058630644,0.058585685,4.527721e-08,0.20205206,0.0,1.6912505e-35,6.636238e-06,6.2057784e-20,0.27521974,0.17600939,3.051425e-33,6.323821e-10,0.32333982,0.0,5.1947583e-12,0.12520728,0.0,0.012563945,0.17280473,0.26775208,0.25029734,0.47536445
0.23990138,1.4014905e-05,0.20228407,5.3485076e-07,0.23533131,0.06881466,0.36242008,0.34488037,0.0,2.2981038e-21,0.44539672,0.0,0.16980536,0.011608808,0.25225198,0.0,4.557586e-25,0.24775267,0.00039184606,0.05868803,1.4726205e-08,0.19938093,0.0,2.5503626e-38,3.1452196e-06,2.030419e-21,0.26326853,0.16840646,7.407747e-36,1.3530607e-10,0.31376523,0.0,7.104395e-13,0.13278009,0.0,0.0111065805,0.17466325,0.27330226,0.24978027,0.46905985
0.24734603,6.895637e-06,0.20069726,2.0187129e-07,0.23615168,0.06158425,0.36661273,0.34681565,0.0,5.862731e-23,0.43639517,0.0,0.16786559,0.009646293,0.24870613,0.0,5.6750915e-27,0.24656455,0.00025582543,0.057337236,4.4018234e-09,0.2034895,0.0,2.1485e-41,1.4129065e-06,5.048438e-23,0.2584354,0.16465111,1.0592114e-38,2.5748098e-11,0.31911722,0.0,8.336665e-14,0.12468944,0.0,0.009548532,0.16776522,0.26453742,0.246207,0.46655226
0.24461137,3.2165672e-06,0.19856612,7.083645e-08,0.23302193,0.06097501,0.35301685,0.3324566,0.0,1.1115666e-24,0.43462908,0.0,0.16964343,0.007936257,0.25426728,0.0,4.914139e-29,0.24109061,0.00016102656,0.058659423,1.2013059e-09,0.2003381,0.0,1e-44,5.9686863e-07,9.307357e-25,0.25581497,0.16525675,8.41e-42,4.3173794e-12,0.31794575,0.0,8.289708e-15,0.12746714,0.0,0.008056023,0.16505577,0.26175964,0.2508067,0.45955148
0.2432535,1.4150696e-06,0.20286272,2.297774e-08,0.23246801,0.05594635,0.37062967,0.3437175,0.0,1.5244614e-26,0.43157884,0.0,0.17033097,0.0062956167,0.247416,0.0,2.8572624e-31,0.23859012,9.8095894e-05,0.055363186,2.9722028e-10,0.20265017,0.0,0.0,2.3652225e-07,1.2379896e-26,0.24981514,0.16309422,3e-45,6.3146493e-13,0.31000426,0.0,6.8904595e-16,0.12179947,0.0,0.006621087,0.1640275,0.25744134,0.24529512,0.4546532
0.2413627,5.8600114e-07,0.20242134,6.8484667e-09,0.23225762,0.053156286,0.36533365,0.34029987,0.0,1.467304e-28,0.41552895,0.0,0.17045206,0.0050175264,0.24704409,0.0,1.0722731e-33,0.24040516,5.7708156e-05,0.052935038,6.615662e-11,0.18934071,0.0,0.0,8.74066e-08,1.1523214e-28,0.25022766,0.15762305,0.0,7.968086e-14,0.30977097,0.0,4.716779e-17,0.12113893,0.0,0.005294087,0.16545586,0.25646612,0.25424954,0.44097245
0.2412489,2.2721406e-07,0.19499074,1.8632422e-09,0.22846681,0.049483947,0.36272177,0.34523928,0.0,9.581523e-31,0.4226409,0.0,0.16255857,0.0039160014,0.24313778,0.0,2.4830203e-36,0.23904371,3.261567e-05,0.051057696,1.3137751e-11,0.19960146,0.0,0.0,2.996177e-08,7.2532026e-31,0.24063767,0.15801722,0.0,8.570889e-15,0.31176287,0.0,2.615999e-18,0.12172735,0.0,0.0042076516,0.15952952,0.25040683,0.24627234,0.44008058
0.23955561,8.205797e-08,0.198573,4.5946083e-10,0.22060294,0.046583716,0.3634258,0.33167174,0.0,4.0857818e-33,0.41717142,0.0,0.16872926,0.0029855228,0.24478044,0.0,3.369562e-39,0.23934828,1.7649403e-05,0.050365046,2.3067286e-12,0.19506831,0.0,0.0,9.4837205e-09,2.9704026e-33,0.23959906,0.15459786,0.0,7.756811e-16,0.31187963,0.0,1.1546124e-19,0.12074269,0.0,0.0033194707,0.158777,0.24915223,0.2418977,0.44057935
0.2409518,2.7459784e-08,0.19672932,1.0190292e-10,0.22440368,0.043283753,0.36357835,0.3386428,0.0,1.0894882e-35,0.412743,0.0,0.16580728,0.0022408469,0.23968342,0.0,2.524e-42,0.23651537,9.126742e-06,0.050663576,3.5459838e-13,0.19086064,0.0,0.0,2.7528382e-09,7.575054e-36,0.23525997,0.15665288,0.0,5.822624e-17,0.302791,0.0,3.9762245e-21,0.12538856,0.0,0.0025492003,0.15589565,0.24244699,0.2500815,0.43626523
0.23031841,8.4644824e-09,0.18373524,2.0158486e-11,0.21781254,0.037281618,0.37860557,0.35767594,0.0,1.7287896e-38,0.43101662,0.0,0.1743126,0.0016008955,0.23874326,0.0,1e-45,0.23179795,4.493377e-06,0.048261635,4.7217526e-14,0.17158565,0.0,0.0,7.2800094e-10,1.1440282e-38,0.23541345,0.16208476,0.0,3.5689034e-18,0.31290716,0.0,1.04540516e-22,0.115858085,0.0,0.0018774455,0.14411603,0.2324907,0.24834757,0.43576607
0.23246895,2.3874993e-09,0.18925853,3.5247508e-12,0.21960099,0.035263196,0.37660843,0.35337654,0.0,1.5416e-41,0.42017034,0.0,0.1703363,0.0011515878,0.24418785,0.0,0.0,0.2313277,2.097958e-06,0.0433846,5.3832705e-15,0.17863512,0.0,0.0,1.7406879e-10,9.655e-42,0.21644405,0.14426559,0.0,1.7558085e-19,0.30945662,0.0,2.0483728e-24,0.11654864,0.0,0.0013895078,0.14780082,0.23412293,0.24823484,0.44004044
0.23133679,6.1213945e-10,0.19311352,5.3941205e-13,0.2183146,0.03030593,0.36561835,0.34120128,0.0,7e-45,0.4175864,0.0,0.17720002,0.0007991302,0.2310918,0.0,0.0,0.22977068,9.2548504e-07,0.044841,5.188689e-16,0.18499517,0.0,0.0,3.7344978e-11,4e-45,0.21563838,0.13875337,0.0,6.8037875e-21,0.3047223,0.0,2.912176e-26,0.1185597,0.0,0.0010121708,0.1380116,0.21309759,0.24949859,0.44225448
0.23060992,1.4159351e-10,0.1876473,7.14801e-14,0.22001943,0.028967213,0.37178943,0.34477988,0.0,0.0,0.4132032,0.0,0.16884914,0.00053928164,0.23479906,0.0,0.0,0.22780333,3.841236e-07,0.041509252,4.1698707e-17,0.18545821,0.0,0.0,7.1282815e-12,0.0,0.21172217,0.1396745,0.0,2.0338785e-22,0.30277053,0.0,2.915699e-28,0.11962272,0.0,0.00074182247,0.13608067,0.21433696,0.2428929,0.4427399
0.23243624,2.9309877e-11,0.19289006,8.106962e-15,0.21545589,0.025417121,0.378135,0.33443198,0.0,0.0,0.40147936,0.0,0.16818342,0.00035427723,0.23260988,0.0,0.0,0.22793189,1.4930218e-07,0.039809447,2.752089e-18,0.1807033,0.0,0.0,1.199221e-12,0.0,0.21782479,0.14314863,0.0,4.583731e-24,0.29738253,0.0,1.9881862e-30,0.1190776,0.0,0.00053627155,0.13563415,0.2134491,0.24279219,0.43219087
0.23063831,5.382062e-12,0.19346981,7.7698973e-16,0.21645604,0.024152925,0.37476477,0.33339036,0.0,0.0,0.4056165,0.0,0.1605581,0.0002247723,0.23192665,0.0,0.0,0.22570531,5.4066167e-08,0.04021305,1.4671195e-19,0.18003786,0.0,0.0,1.7603235e-13,0.0,0.21331938,0.14066745,0.0,7.5921483e-26,0.29858103,0.0,8.891866e-33,0.117985494,0.0,0.0003588009,0.13367951,0.21395588,0.2481477,0.4294255
0.23341197,8.683766e-13,0.19741243,6.2062084e-17,0.2073088,0.022643438,0.36779842,0.33214542,0.0,0.0,0.39767274,0.0,0.16766772,0.0001378467,0.22994936,0.0,0.0,0.22038107,1.8143288e-08,0.03933614,6.2031134e-21,0.17852557,0.0,0.0,2.2299679e-14,0.0,0.21379794,0.14025474,0.0,8.98348e-28,0.2980908,0.0,2.4991377e-35,0.1203118,0.0,0.00024143225,0.13307273,0.21156546,0.23925006,0.42481744
0.22965926,1.2184032e-13,0.19792625,4.069033e-18,0.20685497,0.020799648,0.37270585,0.3345631,0.0,0.0,0.40196285,0.0,0.1661783,8.157904e-05,0.22963063,0.0,0.0,0.21954072,5.608991e-09,0.038853556,2.0388002e-22,0.17793733,0.0,0.0,2.4089145e-15,0.0,0.2075842,0.13039117,0.0,7.356793e-30,0.29783198,0.0,4.203734e-38,0.11905302,0.0,0.00015721208,0.1341034,0.21602705,0.23550949,0.41613144
0.2295882,1.4699403e-14,0.19476283,2.1536592e-19,0.20510504,0.019071983,0.37166062,0.33119953,0.0,0.0,0.3932724,0.0,0.16480988,4.6358113e-05,0.23171496,0.0,0.0,0.21864761,1.5874071e-09,0.03878655,5.0948542e-24,0.17852437,0.0,0.0,2.1902399e-16,0.0,0.20503439,0.13018483,0.0,4.0236754e-32,0.29432306,0.0,3.9999e-41,0.118465014,0.0,9.916716e-05,0.12996705,0.20981978,0.24310827,0.40874928
0.2271287,1.5062375e-15,0.18649408,9.0352114e-21,0.20637581,0.016578885,0.3703216,0.32661238,0.0,0.0,0.40155712,0.0,0.16268389,2.5290836e-05,0.22962628,0.0,0.0,0.21682073,4.084485e-10,0.037414458,9.4453385e-26,0.17692351,0.0,0.0,1.6523995e-17,0.0,0.2033075,0.13486697,0.0,1.4117506e-34,0.2873902,0.0,2e-44,0.11919553,0.0,6.0056114e-05,0.1295206,0.20977128,0.23971981,0.4150237
0.2295825,1.2934364e-16,0.19794114,2.9445986e-22,0.20479244,0.015370166,0.3708698,0.3328355,0.0,0.0,0.3881808,0.0,0.16288555,1.3187234e-05,0.2327292,0.0,0.0,0.21682356,9.4841406e-11,0.039115846,1.2640945e-27,0.17469858,0.0,0.0,1.0183844e-18,0.0,0.2029943,0.12935881,0.0,3.0351564e-37,0.28693286,0.0,0.0,0.117015615,0.0,3.4718374e-05,0.12830274,0.20340845,0.23726729,0.4159639
0.22687191,9.1724114e-18,0.19644584,7.290901e-24,0.19998653,0.01292774,0.37471887,0.33555487,0.0,0.0,0.39494458,0.0,0.15771705,6.5490563e-06,0.22432314,0.0,0.0,0.2110711,1.9713692e-11,0.03413616,1.184651e-29,0.17555192,0.0,0.0,5.0401708e-20,0.0,0.19877197,0.127833,0.0,3.79334e-40,0.2992427,0.0,0.0,0.11105842,0.0,1.9556997e-05,0.1303121,0.20455028,0.25230715,0.40635073
0.23536001,5.2860264e-19,0.1897022,1.3381482e-25,0.19587915,0.0114502795,0.37385768,0.32753477,0.0,0.0,0.39403296,0.0,0.15991126,3.087501e-06,0.22192158,0.0,0.0,0.21312039,3.6362061e-12,0.034558415,7.5130464e-32,0.17282538,0.0,0.0,1.9658109e-21,0.0,0.20007466,0.13032952,0.0,2.59e-43,0.29309815,0.0,0.0,0.11167742,0.0,1.0505895e-05,0.12543269,0.19993734,0.24140474,0.40775183
0.22739471,2.4323346e-20,0.19486667,1.7713386e-27,0.2006611,0.010342273,0.3722961,0.33570936,0.0,0.0,0.38646856,0.0,0.16024686,1.3752832e-06,0.22581357,0.0,0.0,0.20996802,5.895358e-13,0.034397803,3.102601e-34,0.17150515,0.0,0.0,5.918253e-23,0.0,0.19332048,0.12925996,0.0,0.0,0.28343603,0.0,0.0,0.11165721,0.0,5.40588e-06,0.12340369,0.1983106,0.24417159,0.40885103
0.22965524,8.764777e-22,0.19189891,1.6402086e-29,0.19999312,0.008747121,0.36812317,0.32692456,0.0,0.0,0.3848679,0.0,0.16273318,5.7699765e-07,0.21775475,0.0,0.0,0.20975786,8.315091e-14,0.035425734,7.985872e-37,0.17049137,0.0,0.0,1.3441489e-24,0.0,0.19604547,0.12993237,0.0,0.0,0.28963882,0.0,0.0,0.115759715,0.0,2.6349678e-06,0.11912839,0.1937977,0.24708474,0.4035075
0.2257897,2.420968e-23,0.18373415,1.0266089e-31,0.1939084,0.00766192,0.37812874,0.3202589,0.0,0.0,0.38337168,0.0,0.1583901,2.26851e-07,0.22335061,0.0,0.0,0.20802014,1.0088697e-14,0.032434747,1.218599e-39,0.17220142,0.0,0.0,2.2452534e-26,0.0,0.17999843,0.12043017,0.0,0.0,0.28179303,0.0,0.0,0.109650545,0.0,1.2204436e-06,0.12498071,0.19819777,0.23691,0.40646413
0.22498964,5.005975e-25,0.18229377,4.1785215e-34,0.1912725,0.0064691487,0.37377182,0.32079974,0.0,0.0,0.37601554,0.0,0.16057375,8.3172495e-08,0.21865197,0.0,0.0,0.20734324,1.0401405e-15,0.033256106,1.04e-42,0.17273724,0.0,0.0,2.6814164e-28,0.0,0.18470037,0.120934844,0.0,0.0,0.28503564,0.0,0.0,0.110973,0.0,5.3326113e-07,0.12084939,0.1888787,0.23187032,0.40061396
0.22335352,7.547994e-27,0.18787186,1.0584627e-36,0.19430308,0.005575835,0.37203956,0.32652828,0.0,0.0,0.3732184,0.0,0.1595777,2.828628e-08,0.21772568,0.0,0.0,0.20424874,8.991418e-17,0.03259796,0.0,0.15634443,0.0,0.0,2.2182854e-30,0.0,0.17848435,0.11469459,0.0,0.0,0.28614223,0.0,0.0,0.10842099,0.0,2.1909402e-07,0.117557555,0.19557293,0.23156768,0.3980452
0.22456008,8.05938e-29,0.18523018,1.586793e-39,0.19725376,0.00446512,0.36943817,0.32086927,0.0,0.0,0.3776303,0.0,0.15732984,8.871613e-09,0.21429132,0.0,0.0,0.20370954,6.4223295e-18,0.030552097,0.0,0.16807283,0.0,0.0,1.2268724e-32,0.0,0.17470902,0.11361596,0.0,0.0,0.28070274,0.0,0.0,0.10909127,0.0,8.4149285e-08,0.11271121,0.18653901,0.23291858,0.39555383
0.22166029,5.897477e-31,0.18459791,1.328e-42,0.19400445,0.0035266494,0.37010372,0.32540795,0.0,0.0,0.37834147,0.0,0.15519747,2.5499827e-09,0.20813894,0.0,0.0,0.19860129,3.7301733e-19,0.031147795,0.0,0.15645903,0.0,0.0,4.3579077e-35,0.0,0.18069495,0.11616427,0.0,0.0,0.27654582,0.0,0.0,0.108975776,0.0,3.0104466e-08,0.11576371,0.18576005,0.24227639,0.3855133
0.22320023,2.8504105e-33,0.18099134,0.0,0.19276537,0.0028230844,0.35757187,0.32789922,0.0,0.0,0.37568188,0.0,0.16031502,6.671813e-10,0.20731075,0.0,0.0,0.2029013,1.7310304e-20,0.032009527,0.0,0.16025382,0.0,0.0,9.49755e-38,0.0,0.17471668,0.11182599,0.0,0.0,0.27331477,0.0,0.0,0.10884575,0.0,9.972249e-09,0.11684234,0.18369235,0.23436542,0.39282778
0.2187866,8.727366e-36,0.18210281,0.0,0.19297974,0.0023435235,0.362839,0.317189,0.0,0.0,0.36785433,0.0,0.16107902,1.577362e-10,0.21277574,0.0,0.0,0.19640994,6.2954023e-22,0.033133645,0.0,0.16256374,0.0,0.0,1.20509e-40,0.0,0.16556123,0.10510158,0.0,0.0,0.27173522,0.0,0.0,0.10557638,0.0,3.0411706e-09,0.10925804,0.18238012,0.23771083,0.38483006
0.22537649,1.6139476e-38,0.18387923,0.0,0.19165713,0.0017944074,0.35319695,0.31360796,0.0,0.0,0.37458122,0.0,0.15671307,3.3430862e-11,0.20990694,0.0,0.0,0.1962105,1.7564177e-23,0.03055151,0.0,0.16394167,0.0,0.0,8.4e-44,0.0,0.16905107,0.11151371,0.0,0.0,0.26809186,0.0,0.0,0.10687545,0.0,8.475328e-10,0.10186355,0.16579974,0.23064324,0.38791502
0.22581504,1.7064e-41,0.1872034,0.0,0.18852334,0.0014190605,0.3601796,0.31477082,0.0,0.0,0.37309882,0.0,0.15857328,6.2971377e-12,0.20861816,0.0,0.0,0.19872062,3.6717745e-25,0.030018708,0.0,0.15850388,0.0,0.0,0.0,0.0,0.16138276,0.106893726,0.0,0.0,0.2678917,0.0,0.0,0.10794429,0.0,2.1459354e-10,0.107281014,0.17300151,0.2309102,0.38001743
0.21986333,1e-44,0.17837763,0.0,0.18597099,0.0010360102,0.35852003,0.31148583,0.0,0.0,0.36381188,0.0,0.16238736,1.0443569e-12,0.20959736,0.0,0.0,0.19417067,5.602758e-27,0.030660205,0.0,0.15676312,0.0,0.0,0.0,0.0,0.16230875,0.11125039,0.0,0.0,0.26710963,0.0,0.0,0.10600801,0.0,4.8967885e-11,0.10301029,0.16712685,0.23740774,0.38355127
0.22161837,0.0,0.18058877,0.0,0.18677719,0.00076150475,0.3540262,0.309326,0.0,0.0,0.35952887,0.0,0.1621923,1.5095271e-13,0.20185976,0.0,0.0,0.18909289,6.060957e-29,0.030805945,0.0,0.15623507,0.0,0.0,0.0,0.0,0.16102514,0.10985786,0.0,0.0,0.26654875,0.0,0.0,0.108344264,0.0,9.988707e-12,0.10211709,0.16762774,0.23460877,0.3852395
0.21742599,0.0,0.17791256,0.0,0.18788077,0.0005567305,0.35119507,0.3115881,0.0,0.0,0.35966817,0.0,0.16038632,1.8806452e-14,0.20985131,0.0,0.0,0.18934849,4.4990565e-31,0.029262891,0.0,0.15376243,0.0,0.0,0.0,0.0,0.15832834,0.10944008,0.0,0.0,0.26845023,0.0,0.0,0.106642365,0.0,1.8053901e-12,0.102043286,0.16747388,0.237568,0.3733288
0.21777688,0.0,0.17523345,0.0,0.18177922,0.0003861117,0.35525304,0.30151978,0.0,0.0,0.3509773,0.0,0.16033794,1.9952683e-15,0.20556358,0.0,0.0,0.18772878,2.2089862e-33,0.029803984,0.0,0.15503898,0.0,0.0,0.0,0.0,0.15987955,0.11209925,0.0,0.0,0.26555964,0.0,0.0,0.10691547,0.0,2.8636002e-13,0.10175185,0.16702504,0.23015542,0.37498957
0.21413878,0.0,0.17886294,0.0,0.18546344,0.0002648851,0.35848022,0.31754735,0.0,0.0,0.35102242,0.0,0.15790994,1.7791063e-16,0.19820039,0.0,0.0,0.18925034,6.881761e-36,0.03117082,0.0,0.16457188,0.0,0.0,0.0,0.0,0.15636736,0.10499677,0.0,0.0,0.2602464,0.0,0.0,0.10323263,0.0,3.9444285e-14,0.10199547,0.16816519,0.22677055,0.36387655
0.21581495,0.0,0.16974385,0.0,0.18234512,0.00017481437,0.34231344,0.3057325,0.0,0.0,0.35144925,0.0,0.15753876,1.314175e-17,0.20170689,0.0,0.0,0.18836871,1.2972977e-38,0.032283563,0.0,0.15382746,0.0,0.0,0.0,0.0,0.15762259,0.10837284,0.0,0.0,0.25975356,0.0,0.0,0.10460026,0.0,4.664801e-15,0.09981088,0.17099981,0.22811088,0.36579803
0.2175138,0.0,0.17238402,0.0,0.1830345,0.00011344809,0.3431266,0.30686596,0.0,0.0,0.35236746,0.0,0.15994024,7.91604e-19,0.20169587,0.0,0.0,0.18484242,1.4012e-41,0.029723655,0.0,0.15522805,0.0,0.0,0.0,0.0,0.15121795,0.10319651,0.0,0.0,0.26023299,0.0,0.0,0.10407058,0.0,4.6780084e-16,0.09805148,0.16704169,0.22841303,0.3626994
0.21791439,0.0,0.17133227,0.0,0.18448327,7.123561e-05,0.34044316,0.30804113,0.0,0.0,0.34552184,0.0,0.15394147,3.821677e-20,0.20426041,0.0,0.0,0.18454805,8e-45,0.027572049,0.0,0.15269496,0.0,0.0,0.0,0.0,0.15088855,0.10715826,0.0,0.0,0.26024064,0.0,0.0,0.1008308,0.0,3.9244102e-17,0.09649566,0.16469954,0.23316444,0.36114487
0.21777992,0.0,0.16776854,0.0,0.17990346,4.2677668e-05,0.34000254,0.3030854,0.0,0.0,0.34122944,0.0,0.1580529,1.4508798e-21,0.19974293,0.0,0.0,0.18462893,0.0,0.028115546,0.0,0.14911614,0.0,0.0,0.0,0.0,0.15127836,0.10700872,0.0,0.0,0.25629142,0.0,0.0,0.1022438,0.0,2.7135e-18,0.09658426,0.16634758,0.22819108,0.36060616
0.21695048,0.0,0.16719243,0.0,0.17831485,2.5055007e-05,0.34251752,0.3029632,0.0,0.0,0.339597,0.0,0.15517785,4.2416786e-23,0.19617604,0.0,0.0,0.18131958,0.0,0.025868708,0.0,0.1498258,0.0,0.0,0.0,0.0,0.14929527,0.09860558,0.0,0.0,0.25565603,0.0,0.0,0.09802277,0.0,1.5214781e-19,0.093257874,0.161723,0.23274302,0.3505585
0.21059275,0.0,0.17506272,0.0,0.17712161,1.3975343e-05,0.3419033,0.3040597,0.0,0.0,0.3372895,0.0,0.16014175,9.330574e-25,0.1944283,0.0,0.0,0.18103813,0.0,0.024365973,0.0,0.14286235,0.0,0.0,0.0,0.0,0.14586808,0.09625248,0.0,0.0,0.2544646,0.0,0.0,0.09956026,0.0,6.795666e-21,0.09132671,0.15628162,0.23167714,0.35106042
0.2099605,0.0,0.17221181,0.0,0.17312965,7.481393e-06,0.34079272,0.30686802,0.0,0.0,0.33893764,0.0,0.15467288,1.5051466e-26,0.190057,0.0,0.0,0.17791724,0.0,0.025769487,0.0,0.14271821,0.0,0.0,0.0,0.0,0.14772846,0.0948372,0.0,0.0,0.2547584,0.0,0.0,0.09883832,0.0,2.3708282e-22,0.091157354,0.15773226,0.22898024,0.35406065
0.21412155,0.0,0.17165357,0.0,0.17622435,3.832921e-06,0.3364227,0.30528793,0.0,0.0,0.3339321,0.0,0.15454064,1.7302988e-28,0.19456619,0.0,0.0,0.17755215,0.0,0.025224626,0.0,0.14627427,0.0,0.0,0.0,0.0,0.14257683,0.09472568,0.0,0.0,0.25834894,0.0,0.0,0.096160725,0.0,6.32206e-24,0.08755605,0.15282498,0.2303544,0.35245776
0.21386106,0.0,0.16986586,0.0,0.17248057,1.8614087e-06,0.34278536,0.29990608,0.0,0.0,0.3353502,0.0,0.152952,1.3728933e-30,0.19132058,0.0,0.0,0.1767491,0.0,0.027797777,0.0,0.14790276,0.0,0.0,0.0,0.0,0.14358579,0.0948983,0.0,0.0,0.25543404,0.0,0.0,0.09791921,0.0,1.258045e-25,0.090252645,0.1548279,0.22444624,0.34364763
0.21166919,0.0,0.17080714,0.0,0.17444885,8.586489e-07,0.33327842,0.3032941,0.0,0.0,0.33584127,0.0,0.15607691,7.25271e-33,0.19069265,0.0,0.0,0.176774,0.0,0.026384728,0.0,0.14221288,0.0,0.0,0.0,0.0,0.1403753,0.09621505,0.0,0.0,0.24692541,0.0,0.0,0.099238515,0.0,1.8190572e-27,0.08965727,0.1562489,0.22740321,0.34865165
0.20594156,0.0,0.17433967,0.0,0.17176875,3.73784e-07,0.3328892,0.3031765,0.0,0.0,0.3313395,0.0,0.15448998,2.4492934e-35,0.18669793,0.0,0.0,0.17174862,0.0,0.025455996,0.0,0.151815,0.0,0.0,0.0,0.0,0.14510101,0.09570588,0.0,0.0,0.2524017,0.0,0.0,0.09536252,0.0,1.8553103e-29,0.08870155,0.15841343,0.23030573,0.3543032
0.21074037,0.0,0.16350424,0.0,0.1681146,1.5290519e-07,0.3380859,0.30190566,0.0,0.0,0.32547435,0.0,0.15173309,5.0480875e-38,0.19376634,0.0,0.0,0.1733243,0.0,0.023925902,0.0,0.1492115,0.0,0.0,0.0,0.0,0.13345419,0.09015592,0.0,0.0,0.2522053,0.0,0.0,0.093014695,0.0,1.291115e-31,0.08774001,0.15694836,0.22421049,0.34207058
0.2057242,0.0,0.16363345,0.0,0.16700603,5.849131e-08,0.3294565,0.29697356,0.0,0.0,0.32523474,0.0,0.1569104,6.0203e-41,0.18757614,0.0,0.0,0.16945341,0.0,0.02455953,0.0,0.14720154,0.0,0.0,0.0,0.0,0.13626714,0.09302881,0.0,0.0,0.25113744,0.0,0.0,0.09590212,0.0,5.905092e-34,0.07959664,0.15195915,0.22905321,0.34357658
