epoch,train_standardized_mse,validation_standardized_mse,validation_macro_r2,validation_median_r2
1,0.7257081511816423,0.35935312509536743,0.4229573455522768,0.4694882482290268
2,0.38158887204948616,0.22255021333694458,0.6207402627915144,0.7133338749408722
3,0.27474669127124585,0.17601720988750458,0.6675502173602581,0.7556703090667725
4,0.23632987184363988,0.15444371104240417,0.7045057602226734,0.7849038541316986
5,0.21637120559840678,0.14128002524375916,0.7151114530861378,0.8040443062782288
6,0.2036430154410212,0.134793221950531,0.728041261434555,0.8158533871173859
7,0.19204812858038003,0.12403468787670135,0.7437140792608261,0.83695387840271
8,0.18025340787004787,0.11612994968891144,0.7626154441386461,0.8518829047679901
9,0.17266373275721625,0.11078333109617233,0.7811447232961655,0.8574855327606201
10,0.16470232126033377,0.1061517596244812,0.7885238723829389,0.8716680705547333
11,0.1581122218864493,0.10154692083597183,0.8087841983651742,0.8788723051548004
12,0.1553132731998285,0.09764958173036575,0.8118460789555684,0.8755578398704529
13,0.14636499754158647,0.09212235361337662,0.8144662799313664,0.8952775299549103
14,0.1415919320210669,0.08865530043840408,0.8407833352684975,0.8872700333595276
15,0.1396674814457698,0.08854104578495026,0.8341826628893614,0.889136403799057
16,0.1363898324855908,0.08320973813533783,0.8487481027841568,0.9109282791614532
17,0.13270927305413907,0.08246956765651703,0.8472365383058786,0.913701593875885
18,0.132195153452393,0.0797983929514885,0.8521985523402691,0.9118787348270416
19,0.12963843820816562,0.07570240646600723,0.8590874467045069,0.918763130903244
20,0.12441249963964979,0.07802937924861908,0.85604427754879,0.9129987955093384
21,0.1265659798845581,0.07616081088781357,0.8580381982028484,0.9159386157989502
22,0.12334124936868249,0.07390901446342468,0.8631310537457466,0.9209608137607574
23,0.12374430642782595,0.08189068734645844,0.8022708967328072,0.9121479988098145
24,0.14853273058236227,0.08026573807001114,0.8205140680074692,0.9088495373725891
25,0.12446347113138836,0.07134650647640228,0.8620588257908821,0.9232213795185089
26,0.12071880100509448,0.07127927243709564,0.8650395404547453,0.9216244518756866
27,0.11921787826209854,0.0697844997048378,0.8666356895118952,0.9245468378067017
28,0.11680759849219487,0.0709247961640358,0.8671629801392555,0.9262984395027161
29,0.11695587455441056,0.06880003213882446,0.8699210155755281,0.9236350953578949
30,0.11424602606929427,0.0690758153796196,0.8693609274923801,0.9204251170158386
31,0.11414306282405738,0.0672609806060791,0.8676852565258741,0.9298387467861176
32,0.11218496410584558,0.067025326192379,0.8710735905915499,0.9289979636669159
33,0.11264543273354709,0.06627731025218964,0.8709972407668829,0.9221221208572388
34,0.11097332689772973,0.0649748146533966,0.8708001226186752,0.9266902506351471
35,0.10945037071560991,0.06500077247619629,0.8751533031463623,0.9277844429016113
36,0.10948994225430349,0.06514526158571243,0.8717465028166771,0.9233902096748352
37,0.1101457237416882,0.06467630714178085,0.8722797092050314,0.9261987209320068
38,0.1083748924776805,0.06298784911632538,0.878692077472806,0.9262490272521973
