partition,seed,target,sensitivity_tier,target_kind,r2,rmse,mae,test_std,nrmse_by_test_std,pearson_r,test_r2_evaluable,accuracy,balanced_accuracy,roc_auc,description,n_input_declared,n_input_variable
02_public27_grouped/generator_continuous,42,gen_121_nuclear_1_pg_mw,T3_high,continuous,0.9974784851074219,7.017885684967041,5.075101375579834,139.75579833984375,0.05021534487605095,0.9987652897834778,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_121_nuclear_1_qg_mvar,T3_high,continuous,0.96048504114151,8.850757598876953,5.568286418914795,44.524566650390625,0.19878369569778442,0.9809218645095825,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_223_steam_3_pg_mw,T3_high,continuous,0.3777516782283783,4.842006206512451,2.1410295963287354,6.138234615325928,0.7888271808624268,0.645977258682251,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_223_steam_3_qg_mvar,T3_high,continuous,0.9302272796630859,2.0796005725860596,1.3428722620010376,7.8729400634765625,0.2641453444957733,0.9646322727203369,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_122_wind_1_pg_mw,T3_high,continuous,0.9800944924354553,39.230342864990234,29.53765106201172,278.0581359863281,0.14108683168888092,0.99162757396698,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_313_cc_1_pg_mw,T3_high,continuous,0.9715446829795837,27.684463500976562,16.722232818603516,164.1172332763672,0.1686871200799942,0.9861071109771729,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_313_cc_1_qg_mvar,T3_high,continuous,0.9024724960327148,8.371689796447754,5.12204647064209,26.80708885192871,0.3122938871383667,0.9506771564483643,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_317_wind_1_pg_mw,T3_high,continuous,0.9139511585235596,74.65093994140625,52.288761138916016,254.4853057861328,0.29334086179733276,0.9561226963996887,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_218_cc_1_pg_mw,T3_high,continuous,0.9163732528686523,36.53447341918945,25.29221534729004,126.33692169189453,0.2891828715801239,0.9606841802597046,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_218_cc_1_qg_mvar,T3_high,continuous,0.6413227915763855,2.914989471435547,2.1896164417266846,4.867266654968262,0.5988966226577759,0.8098690509796143,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_303_wind_1_pg_mw,T3_high,continuous,0.9039300084114075,78.1611099243164,53.63961410522461,252.1719512939453,0.30995163321495056,0.9523715972900391,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_216_steam_1_pg_mw,T3_high,continuous,,0.04506874084472656,0.03652741387486458,0.0,45068742656.0,0.0,0,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_216_steam_1_qg_mvar,T3_high,continuous,0.9484251737594604,1.6252435445785522,1.2732772827148438,7.156479835510254,0.22710096836090088,0.9766016006469727,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_321_cc_1_pg_mw,T3_high,continuous,0.978432834148407,23.190265655517578,13.924297332763672,157.91000366210938,0.14685748517513275,0.9899429678916931,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_321_cc_1_qg_mvar,T3_high,continuous,0.9397281408309937,2.1643595695495605,1.3781973123550415,8.816007614135742,0.24550336599349976,0.9713952541351318,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_123_steam_3_pg_mw,T3_high,continuous,0.7730535864830017,16.39080047607422,8.567502975463867,34.40634536743164,0.4763888716697693,0.8799668550491333,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
02_public27_grouped/generator_continuous,42,gen_123_steam_3_qg_mvar,T3_high,continuous,0.7443951964378357,1.4833314418792725,0.5417615175247192,2.9339566230773926,0.5055737495422363,0.8685798048973083,1,,,,仍只用 27 个候选发布字段，单独预测 generator_continuous 目标组,27,24
