area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.66522515,0.6621653,0.67213076,0.6606917,0.7390544,0.6748796,0.740314,0.66392946,0.68156284,1.0197575,0.84055936,0.9180127,0.8714657,0.774306,0.7119258,0.6768554,0.68852496,0.71938837,0.76290524,0.812079,0.82180816,0.80847526,1.140725,1.1312171
0.45934418,0.46936533,0.47058862,0.4282644,0.56751275,0.48867047,0.5700218,0.41807467,0.47958094,0.9313451,0.6686943,0.75291914,0.7794029,0.59829086,0.5108487,0.4580542,0.47907093,0.5095686,0.7613794,0.7095511,0.66152203,0.6526099,1.0287123,1.0068228
0.31265536,0.32235909,0.32004732,0.27438924,0.4478298,0.3429178,0.44572628,0.25751498,0.32248747,0.8387953,0.5370247,0.59508026,0.7113927,0.46557403,0.36700875,0.30958754,0.32411316,0.363685,0.72892606,0.64141846,0.5346185,0.5253821,0.9281216,0.88194776
