area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6705322,0.65483433,0.6668588,0.6709622,0.7247882,0.6678442,0.7279308,0.6633121,0.6822161,1.0445366,0.7207738,0.90390205,0.713285,0.7485241,0.70176333,0.67773175,0.6853113,0.71733636,0.7589254,0.8314519,0.8426284,0.8114118,1.164497,1.1412104
0.4636473,0.45253855,0.4641144,0.43843952,0.5558905,0.4749233,0.5565863,0.41190928,0.4763283,0.952087,0.5334315,0.7575539,0.5980782,0.5710696,0.5117773,0.46247345,0.47325122,0.49846596,0.7679954,0.7318365,0.6912367,0.66378003,1.0667672,1.016572
0.31557286,0.30314404,0.3188281,0.28461012,0.4375421,0.32833928,0.43852687,0.25227925,0.31771332,0.8566353,0.4064048,0.6082809,0.51655823,0.43311512,0.37522718,0.32156187,0.31912756,0.3554766,0.7424376,0.6717505,0.5601992,0.54203874,0.97357917,0.8942427
