area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6645966,0.70392674,0.6537403,0.70126426,0.7062955,0.6694546,0.7863718,0.8012185,0.7581966,0.7482177,0.7525053,0.7643869,0.7145335,0.70282954,0.6762859,0.76206726,0.67763895,0.69104457,0.7725533,1.2678123,0.7931076,0.75545794,0.9844641,1.0529863
0.45402938,0.5221727,0.4869856,0.5130998,0.5171487,0.5067099,0.71188855,0.7216166,0.6360534,0.5958442,0.56868035,0.53128934,0.5586586,0.4726025,0.49545506,0.64442587,0.5464571,0.5375326,0.62900776,1.2644376,0.6137863,0.5978121,0.92187405,0.95922726
0.31494078,0.40068075,0.36665896,0.3846138,0.39025941,0.42307135,0.65583193,0.64828074,0.51966083,0.4847327,0.42797717,0.36509654,0.44771552,0.3103845,0.35929632,0.5353392,0.4689715,0.45149383,0.5089226,1.2701102,0.44487968,0.5181272,0.86253184,0.89225066
