area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6972061,0.8904928,0.6368602,0.68413025,0.68848854,0.8830339,0.6917135,0.6463892,0.7091951,0.839674,0.6957974,0.6433633,0.6793669,0.6900034,0.7081633,0.6651719,0.80452484,0.72205853,0.8087378,1.0505308,0.841005,1.0136061,0.8313704,0.9483689
0.4841802,0.78621817,0.41399214,0.48747665,0.4768605,0.7735549,0.4945771,0.43227264,0.51109797,0.64713436,0.4702801,0.4353496,0.46839833,0.4861272,0.5066019,0.43554246,0.6787477,0.5536309,0.6314483,0.9790353,0.6583003,0.88585246,0.67442966,0.8134361
0.33003223,0.6969578,0.2671441,0.3491281,0.32294556,0.680121,0.34845445,0.2725399,0.3654351,0.49914652,0.3260098,0.29452404,0.31328484,0.33388624,0.3358716,0.27724612,0.5813687,0.4256739,0.4926336,0.8968666,0.50669307,0.7770728,0.5633885,0.688063
