field,中文名,score
area_1_net_export_mw,区域1净送出,386.5934820287134
area_3_net_export_mw,区域3净送出,282.87266844508673
gen_fuel_solar_mw,光伏出力,272.8597395893629
area_2_net_export_mw,区域2净送出,234.03699232288815
gen_fuel_natural_gas_mw,燃气出力,226.27626163189905
system_load_actual_mw,系统实时负荷,205.39961258774395
gen_fuel_coal_mw,燃煤出力,169.2270220627236
gen_fuel_hydro_mw,水电出力,85.58572937598025
area_2_load_actual_mw,区域2实时负荷,66.57218824861306
area_3_load_actual_mw,区域3实时负荷,49.68250109755021
area_1_load_actual_mw,区域1实时负荷,33.32555273145247
system_losses_mw,系统网损,22.65121907556487
gen_fuel_nuclear_mw,核电出力,18.89157723947302
reserve_reg_down_mw,调频下备用,5.965310644396526
system_load_day_ahead_mw,系统日前负荷,3.653875910186721
reserve_spin_r3_mw,区域3旋转备用,0.0
area_1_load_day_ahead_mw,区域1日前负荷,0.0
reserve_spin_r1_mw,区域1旋转备用,0.0
area_3_load_day_ahead_mw,区域3日前负荷,0.0
area_2_load_day_ahead_mw,区域2日前负荷,0.0
reserve_spin_r2_mw,区域2旋转备用,0.0
reserve_reg_up_mw,调频上备用,0.0
