epoch,train_standardized_mse,validation_standardized_mse,selection_objective,validation_r2,n_active_at_0_01
1,0.7842290655079024,0.4234185218811035,0.4234185218811035,0.51618840186175,7
2,0.18376141960115192,0.10892444849014282,0.10892444849014282,0.8755394321851058,7
3,0.08788195012225761,0.08923596888780594,0.08923596888780594,0.8980361213977297,7
4,0.07621099547438794,0.08211590349674225,0.08211590349674225,0.9061717342491554,7
5,0.0700795394244253,0.07683535665273666,0.07683535665273666,0.9122054541381438,7
6,0.06636767101970367,0.07825127243995667,0.07825127243995667,0.9105875919445594,7
7,0.06910776949948744,0.07253698259592056,0.07253698259592056,0.9171169321147448,7
8,0.06349373304890439,0.07095365226268768,0.07095365226268768,0.9189260844871603,7
9,0.062141275722909145,0.07632055133581161,0.07632055133581161,0.9127937016640691,7
10,0.061013767402437344,0.07007814198732376,0.07007814198732376,0.9199264681787447,7
11,0.05967909531036444,0.07143455743789673,0.07143455743789673,0.9183765926226932,7
12,0.05871689613610409,0.0712219774723053,0.0712219774723053,0.918619503787826,7
13,0.05906891733621263,0.07367304712533951,0.07367304712533951,0.915818822852239,7
14,0.057485795090860874,0.07407109439373016,0.07407109439373016,0.9153639956948214,7
15,0.056836408080027795,0.06941987574100494,0.06941987574100494,0.9206786251010313,7
16,0.058267689087635986,0.06909513473510742,0.06909513473510742,0.9210496934721667,7
17,0.055700292256972816,0.07067165523767471,0.07067165523767471,0.919248307383483,7
18,0.05629053654206133,0.06975311040878296,0.06975311040878296,0.9202978717259305,7
19,0.054223815564529106,0.08028298616409302,0.08028298616409302,0.9082660982381912,7
20,0.056477097913176885,0.07068851590156555,0.07068851590156555,0.919229048289504,7
21,0.05329674806763347,0.07063403725624084,0.07063403725624084,0.9192913020496557,7
22,0.053216860452344215,0.07235392183065414,0.07235392183065414,0.917326104795413,7
23,0.05315088726599533,0.07005078345537186,0.07005078345537186,0.9199577453660484,7
24,0.05264017629154177,0.06923036277294159,0.06923036277294159,0.9208951737795118,7
25,0.05351414550859275,0.06852783262729645,0.06852783262729645,0.921697906431691,7
26,0.05267790024863797,0.06894688308238983,0.06894688308238983,0.921219091339742,7
27,0.05274851224157976,0.06964685022830963,0.06964685022830963,0.9204192861912784,7
28,0.05121138096752497,0.07306121289730072,0.07306121289730072,0.9165179305493141,7
29,0.050279620494366316,0.08341359347105026,0.08341359347105026,0.9046889669274973,7
30,0.051881157746371885,0.0677800104022026,0.0677800104022026,0.9225523854818475,7
31,0.0497589460419577,0.07121390849351883,0.07121390849351883,0.9186287209807221,7
32,0.050227199445394395,0.06936587393283844,0.06936587393283844,0.9207403364158474,7
33,0.0507909181681095,0.07760164886713028,0.07760164886713028,0.9113298937659878,7
34,0.05238832850142509,0.0688750296831131,0.0688750296831131,0.9213011950999782,7
35,0.04880392830243253,0.07027368992567062,0.07027368992567062,0.9197030434797828,7
36,0.048445036702667574,0.07213393598794937,0.07213393598794937,0.9175774682712328,7
37,0.048818533666608835,0.07066486030817032,0.07066486030817032,0.9192560717644647,7
38,0.04872731900687294,0.06962741911411285,0.06962741911411285,0.9204414833457399,7
39,0.04874404327108942,0.06983377784490585,0.06983377784490585,0.9202056995215785,7
40,0.047306485382007483,0.08408242464065552,0.08408242464065552,0.9039247434559083,7
41,0.04997736053988483,0.07500692456960678,0.07500692456960678,0.9142946978926653,7
42,0.04583381436566447,0.0759103000164032,0.0759103000164032,0.913262475933126,7
43,0.0478015787385661,0.08297497779130936,0.08297497779130936,0.9051901522155493,7
44,0.04466988376075755,0.07388655096292496,0.07388655096292496,0.9155748726991596,7
45,0.04423039673513108,0.0684068351984024,0.0684068351984024,0.9218361744444188,7
46,0.044008236603839256,0.06756794452667236,0.06756794452667236,0.9227947040471793,7
47,0.04879068800356668,0.0786258801817894,0.0786258801817894,0.9101595648314854,7
48,0.0436649865355093,0.07031244039535522,0.07031244039535522,0.9196587714465554,7
49,0.04339582791034479,0.07169649749994278,0.07169649749994278,0.918077296857292,7
50,0.04407914038371869,0.0758475810289383,0.0758475810289383,0.9133341338155354,7
51,0.04517427065804184,0.07014290988445282,0.07014290988445282,0.9198524798808173,7
52,0.04175971370998094,0.07449724525213242,0.07449724525213242,0.9148770745622419,7
53,0.04172523936714853,0.08017107844352722,0.08017107844352722,0.9083939851734925,7
54,0.04100693517019784,0.08278908580541611,0.08278908580541611,0.9054025669509994,7
55,0.04953993461291726,0.0707283765077591,0.0707283765077591,0.9191835048905374,7
56,0.04058106448174143,0.08354202657938004,0.08354202657938004,0.9045422285919167,7
57,0.043937810126476344,0.06937313824892044,0.06937313824892044,0.9207320358898378,7
58,0.04084870161303236,0.07872876524925232,0.07872876524925232,0.9100420091393698,7
59,0.03998783873436547,0.07835421711206436,0.07835421711206436,0.9104699710843068,7
60,0.03928081311495149,0.07103440165519714,0.07103440165519714,0.9188338200696234,7
61,0.038988985160030014,0.07646245509386063,0.07646245509386063,0.9126315667812093,7
62,0.03954408351009592,0.06465212255716324,0.06465212255716324,0.926126419029145,7
63,0.03868482878980655,0.07417616248130798,0.07417616248130798,0.9152439588560768,7
64,0.043815649206045394,0.06681545823812485,0.06681545823812485,0.9236545257315983,7
65,0.037883766792913345,0.06918500363826752,0.06918500363826752,0.9209470065356626,7
66,0.04021566762257472,0.07160812616348267,0.07160812616348267,0.9181782749262478,7
67,0.037266665078316635,0.0666278526186943,0.0666278526186943,0.9238688926382309,7
68,0.037677490668069566,0.07555688172578812,0.07555688172578812,0.9136662906820139,7
69,0.037474454884104086,0.07939151674509048,0.07939151674509048,0.9092847374508763,7
70,0.04062244682418269,0.07171166688203812,0.07171166688203812,0.9180599592927448,7
71,0.037888847449012754,0.0676109790802002,0.0676109790802002,0.9227455341759339,7
72,0.03640830860744069,0.07274474203586578,0.07274474203586578,0.9168795424047158,7
73,0.03680355673341993,0.08230748772621155,0.08230748772621155,0.9059528445534122,7
74,0.03554273585055118,0.0718589797616005,0.0718589797616005,0.9178916420208788,7
75,0.03611559945412547,0.07903186976909637,0.07903186976909637,0.9096956644002572,7
76,0.03512333930338561,0.06983786821365356,0.06983786821365356,0.9202010274840189,7
77,0.035545286898808426,0.0679277703166008,0.0679277703166008,0.9223835707314372,7
78,0.03621257845949801,0.09000103175640106,0.09000103175640106,0.8971619615805275,7
79,0.037345584655252076,0.07095072418451309,0.07095072418451309,0.9189294443769688,7
80,0.03456953502391637,0.07309968769550323,0.07309968769550323,0.9164739686239541,7
81,0.03579031619674087,0.06731826066970825,0.06731826066970825,0.9230800087935483,7
82,0.033931438266387524,0.0773032084107399,0.0773032084107399,0.9116709046676549,7
83,0.03412946259123306,0.07365097850561142,0.07365097850561142,0.9158440509742644,7
84,0.033239308661807306,0.06903891265392303,0.06903891265392303,0.9211139377549196,7
85,0.0330530175370835,0.06898003816604614,0.06898003816604614,0.9211812010546064,7
86,0.03316184185431978,0.072905033826828,0.072905033826828,0.9166963914241022,7
87,0.03319194585705393,0.06857610493898392,0.06857610493898392,0.9216427610628624,7
88,0.0333334433300228,0.0725172907114029,0.0725172907114029,0.9171394343479969,7
89,0.03286668966677605,0.07934153079986572,0.07934153079986572,0.909341840251178,7
90,0.03254204177314012,0.06807834655046463,0.06807834655046463,0.9222115190217122,7
91,0.032090779100335705,0.06924828886985779,0.06924828886985779,0.9208746953766754,7
92,0.03260167501624443,0.083942711353302,0.083942711353302,0.9040843850842923,7
