目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
branch_ab2_loading_pct,线路AB2负载率,95%,4,Lasso,DGatingDNN,0.8166833504465393,0.9840552153065971,43,area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|reserve_spin_r1_mw|area_3_fuel_wind_mw
branch_ab2_loading_pct,线路AB2负载率,95%,4,Lasso,STG,0.6698349066604479,0.9840552153065971,43,area_3_fuel_solar_mw|area_1_load_day_ahead_mw|area_1_fuel_solar_mw|area_1_fuel_natural_gas_mw
branch_ab2_loading_pct,线路AB2负载率,95%,4,Lasso,LassoNet,0.8616032920007458,0.9840552153065971,43,system_losses_mw|area_2_fuel_natural_gas_mw|area_3_fuel_solar_mw|area_1_fuel_natural_gas_mw
branch_ab2_loading_pct,线路AB2负载率,95%,4,Lasso,XGBoost,0.8094922950404826,0.9840552153065971,43,system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|hour_of_day
branch_ab2_loading_pct,线路AB2负载率,95%,4,Lasso,Lasso,0.9363086575180605,0.9840552153065971,43,area_1_load_actual_mw|area_1_fuel_coal_mw|area_1_generation_mw|area_1_fuel_solar_mw
branch_ab2_loading_pct,线路AB2负载率,95%,4,Lasso,Pearson,0.7811869332189478,0.9840552153065971,43,system_losses_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_2_generation_mw
branch_ab2_loading_pct,线路AB2负载率,97%,6,DGatingDNN,DGatingDNN,0.9593490134688888,0.9840552153065971,43,area_1_fuel_coal_mw|area_1_fuel_natural_gas_mw|reserve_spin_r1_mw|area_3_fuel_wind_mw|system_losses_mw|area_1_fuel_solar_mw
branch_ab2_loading_pct,线路AB2负载率,97%,6,DGatingDNN,STG,0.9555678071010402,0.9840552153065971,43,area_3_fuel_solar_mw|area_1_load_day_ahead_mw|area_1_fuel_solar_mw|area_1_fuel_natural_gas_mw|area_1_fuel_coal_mw|system_losses_mw
branch_ab2_loading_pct,线路AB2负载率,97%,6,DGatingDNN,LassoNet,0.9435726874458336,0.9840552153065971,43,system_losses_mw|area_2_fuel_natural_gas_mw|area_3_fuel_solar_mw|area_1_fuel_natural_gas_mw|area_1_fuel_wind_mw|area_1_load_day_ahead_mw
branch_ab2_loading_pct,线路AB2负载率,97%,6,DGatingDNN,XGBoost,0.9408250974115241,0.9840552153065971,43,system_losses_mw|area_3_fuel_solar_mw|area_1_fuel_solar_mw|hour_of_day|area_1_load_day_ahead_mw|area_1_fuel_wind_mw
branch_ab2_loading_pct,线路AB2负载率,97%,6,DGatingDNN,Lasso,0.94716591851502,0.9840552153065971,43,area_1_load_actual_mw|area_1_fuel_coal_mw|area_1_generation_mw|area_1_fuel_solar_mw|area_2_fuel_natural_gas_mw|area_3_fuel_solar_mw
branch_ab2_loading_pct,线路AB2负载率,97%,6,DGatingDNN,Pearson,0.7993318285839387,0.9840552153065971,43,system_losses_mw|area_2_fuel_natural_gas_mw|area_2_fuel_coal_mw|area_2_generation_mw|reserve_spin_r2_mw|area_2_load_actual_mw
