目标,中文名,达标水平,预算n,先达标的方法,方法,测试R2,全量R2,候选数,选中字段
branch_cb_1_loading_pct,线路CB-1负载率,95%,6,STG,DGatingDNN,0.9121117582795977,0.9596187420655976,21,gen_fuel_natural_gas_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|system_losses_mw|area_3_load_actual_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,6,STG,STG,0.9225751634560966,0.9596187420655976,21,gen_fuel_natural_gas_mw|gen_fuel_wind_mw|system_losses_mw|gen_fuel_hydro_mw|gen_fuel_coal_mw|area_1_load_day_ahead_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,6,STG,LassoNet,0.8868878440678972,0.9596187420655976,21,gen_fuel_wind_mw|system_losses_mw|gen_fuel_solar_mw|reserve_reg_up_mw|gen_fuel_hydro_mw|gen_fuel_coal_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,6,STG,XGBoost,0.9123440520292486,0.9596187420655976,21,gen_fuel_wind_mw|system_losses_mw|gen_fuel_solar_mw|gen_fuel_natural_gas_mw|gen_fuel_coal_mw|gen_fuel_hydro_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,6,STG,Lasso,0.9128209647206585,0.9596187420655976,21,gen_fuel_wind_mw|gen_fuel_natural_gas_mw|gen_fuel_coal_mw|reserve_spin_r3_mw|gen_fuel_solar_mw|system_losses_mw
branch_cb_1_loading_pct,线路CB-1负载率,95%,6,STG,Pearson,0.82130159053492,0.9596187420655976,21,gen_fuel_wind_mw|system_losses_mw|gen_fuel_solar_mw|reserve_reg_up_mw|reserve_reg_down_mw|gen_fuel_nuclear_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,7,DGatingDNN,DGatingDNN,0.9491855498442323,0.9596187420655976,21,gen_fuel_natural_gas_mw|gen_fuel_wind_mw|gen_fuel_coal_mw|gen_fuel_solar_mw|system_losses_mw|area_3_load_actual_mw|area_1_load_day_ahead_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,7,DGatingDNN,STG,0.930478882577658,0.9596187420655976,21,gen_fuel_natural_gas_mw|gen_fuel_wind_mw|system_losses_mw|gen_fuel_hydro_mw|gen_fuel_coal_mw|area_1_load_day_ahead_mw|gen_fuel_nuclear_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,7,DGatingDNN,LassoNet,0.9132412824429845,0.9596187420655976,21,gen_fuel_wind_mw|system_losses_mw|gen_fuel_solar_mw|reserve_reg_up_mw|gen_fuel_hydro_mw|gen_fuel_coal_mw|area_3_load_actual_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,7,DGatingDNN,XGBoost,0.9446066415171037,0.9596187420655976,21,gen_fuel_wind_mw|system_losses_mw|gen_fuel_solar_mw|gen_fuel_natural_gas_mw|gen_fuel_coal_mw|gen_fuel_hydro_mw|area_1_load_day_ahead_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,7,DGatingDNN,Lasso,0.9446780778709677,0.9596187420655976,21,gen_fuel_wind_mw|gen_fuel_natural_gas_mw|gen_fuel_coal_mw|reserve_spin_r3_mw|gen_fuel_solar_mw|system_losses_mw|gen_fuel_hydro_mw
branch_cb_1_loading_pct,线路CB-1负载率,97%,7,DGatingDNN,Pearson,0.8810064238927998,0.9596187420655976,21,gen_fuel_wind_mw|system_losses_mw|gen_fuel_solar_mw|reserve_reg_up_mw|reserve_reg_down_mw|gen_fuel_nuclear_mw|gen_fuel_coal_mw
