field,中文名,score
area_1_fuel_wind_mw,区域1风电出力,17698.01171875
area_3_fuel_solar_mw,区域3光伏出力,9770.556640625
reserve_reg_down_mw,调频下备用,1489.0284423828125
area_1_fuel_nuclear_mw,区域1核电出力,1270.8714599609375
gen_fuel_nuclear_mw,核电出力,1270.8714599609375
area_1_fuel_hydro_mw,区域1水电出力,1174.0888671875
area_2_fuel_natural_gas_mw,区域2燃气出力,790.1281127929688
gen_fuel_hydro_mw,水电出力,715.6433715820312
area_1_fuel_natural_gas_mw,区域1燃气出力,648.1802368164062
area_3_fuel_coal_mw,区域3燃煤出力,245.6333770751953
gen_fuel_wind_mw,风电出力,149.72113037109375
area_3_load_actual_mw,区域3实时负荷,127.78553771972656
gen_fuel_solar_mw,光伏出力,96.84546661376953
area_3_fuel_hydro_mw,区域3水电出力,93.0848388671875
area_2_fuel_hydro_mw,区域2水电出力,85.99600219726562
area_1_fuel_coal_mw,区域1燃煤出力,82.65667724609375
gen_fuel_coal_mw,燃煤出力,81.03595733642578
area_1_fuel_solar_mw,区域1光伏出力,79.44701385498047
reserve_spin_r1_mw,区域1旋转备用,79.44701385498047
area_3_fuel_wind_mw,区域3风电出力,79.44701385498047
area_1_generation_mw,区域1发电总量,79.44701385498047
gen_fuel_natural_gas_mw,燃气出力,77.88922882080078
area_3_fuel_natural_gas_mw,区域3燃气出力,77.88922882080078
area_3_generation_mw,区域3发电总量,74.86470031738281
area_2_fuel_coal_mw,区域2燃煤出力,73.39675903320312
area_2_fuel_solar_mw,区域2光伏出力,71.95761108398438
area_1_load_day_ahead_mw,区域1日前负荷,71.95761108398438
reserve_reg_up_mw,调频上备用,70.54667663574219
area_1_load_actual_mw,区域1实时负荷,67.80726623535156
system_load_day_ahead_mw,系统日前负荷,67.80726623535156
area_2_load_day_ahead_mw,区域2日前负荷,67.80726623535156
area_2_load_actual_mw,区域2实时负荷,67.80726623535156
area_3_load_day_ahead_mw,区域3日前负荷,66.47770690917969
reserve_spin_r2_mw,区域2旋转备用,65.17422485351562
area_2_generation_mw,区域2发电总量,65.17422485351562
reserve_spin_r3_mw,区域3旋转备用,63.896297454833984
hour_of_day,小时,63.896297454833984
is_weekend,是否周末,63.896297454833984
system_generation_mw,系统发电量,61.41512680053711
month_of_year,月份,61.41512680053711
system_losses_mw,系统网损,59.030303955078125
day_of_week,星期,59.030303955078125
system_load_actual_mw,系统实时负荷,55.625572204589844
