epoch,train_loss,train_r2,test_loss,test_r2,train_total_loss,train_mse_loss,train_reg_loss,active_features
1,0.2580236528497857,0.7419763803482056,0.27329491624018043,0.7373439073562622,0.587874826637731,0.4966025065366409,45.636158929354906,46
2,0.21350487816331498,0.7864951491355896,0.24874930191648806,0.7609339952468872,0.3255876215142116,0.23616429989195617,44.71165963441338,46
3,0.19132065647981442,0.8086793422698975,0.21814539122236212,0.7903465628623962,0.29704496575324796,0.20963448260766598,43.70523907263528,46
4,0.17971960816484067,0.8202804327011108,0.2270308203154766,0.7818070650100708,0.2798992594253644,0.19437440945663859,42.762422718772626,46
5,0.15823607460590694,0.841763973236084,0.20613333039985196,0.801891028881073,0.25699244798207266,0.17311489022984067,41.93877676840869,46
6,0.14586089035420816,0.8541391491889954,0.2125301397314704,0.7957432270050049,0.24453624397016135,0.16223050604775424,41.152867233544065,46
7,0.14714428769107724,0.8528556823730469,0.20000699657674242,0.8077788352966309,0.246481363034312,0.16567561824889152,40.40287000654673,46
8,0.13624380068593495,0.8637561798095703,0.20075670474140747,0.8070583343505859,0.22726593629764655,0.14787621815737925,39.694857496236864,46
9,0.1529306072903716,0.8470693826675415,0.2382518229438219,0.7710227966308594,0.21795165124487823,0.13985384000048984,39.04890371332816,46
10,0.12312960955026629,0.8768703937530518,0.1859701158842299,0.8212692737579346,0.20989145834672368,0.13304715720520366,38.4221486412415,46
11,0.12408326018365806,0.8759167194366455,0.189381663358157,0.8179905414581299,0.20741499547827436,0.13181323494583164,37.800878102864864,46
12,0.12750549442799014,0.8724945187568665,0.18640952856030044,0.8208470344543457,0.19974588001506371,0.1252019716004758,37.27195288878556,46
13,0.11232029716963762,0.8876796960830688,0.18326529746920597,0.8238688707351685,0.19668291463686435,0.12329856844506674,36.692171325218034,46
14,0.1063235631265161,0.8936764597892761,0.17900769105862555,0.827960729598999,0.18615460179285817,0.11394994036300914,36.10232943601048,46
15,0.10019985043239857,0.899800181388855,0.1832140198022854,0.8239181041717529,0.1804823941664101,0.10933996232483653,35.57121456678727,46
16,0.10227354361180536,0.8977264761924744,0.1710566693190031,0.8356022238731384,0.1787582610959001,0.1085422980356862,35.107979946878466,46
17,0.09143407180376811,0.9085659384727478,0.1768033372056557,0.8300792574882507,0.17284892904085572,0.1036514107871042,34.59875754524423,46
18,0.10303219152766498,0.8969678282737732,0.17708946064841458,0.8298043012619019,0.17609615003637555,0.10797785566785834,34.05914612165578,46
19,0.0936665082709831,0.9063335061073303,0.16966079628072317,0.8369437456130981,0.1747550415649476,0.10764632245041231,33.55435790550063,46
20,0.09019609796157509,0.9098039269447327,0.18494118098737444,0.8222582340240479,0.16346330508237392,0.097272726980661,33.095287744913456,46
21,0.08670755972464879,0.9132924675941467,0.16220780786285857,0.8441066145896912,0.16059973313949838,0.09530440884167052,32.64766061987975,46
22,0.08578432400580879,0.9142156839370728,0.1688862693121248,0.837688148021698,0.15756795764492268,0.09315423466674387,32.206859583530964,46
23,0.08360860651198414,0.9163913726806641,0.17092353303167152,0.8357301950454712,0.15295402172023698,0.08931542773717556,31.819295705683263,46
24,0.08080107377647422,0.9191989302635193,0.15908316958400354,0.8471096158027649,0.1506032426845109,0.08788018961366718,31.361525019828278,46
