feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,gate,final_gate,best_epoch_gate
1,total_pjm_rmccp_cr,1,36,da_as_total_mw_thirty_minutes_reserve,0.1038167408130362,-0.2117823695511265,-0.197384647383362,-0.1282296863677418,0.2294985625076713,0.8897989399667664,1,1,1,1,1,1,6,0.8897989399667664,0.013124623,0.013124623,0.017956626
2,net_actual_interchange_mw,2,63,da_as_total_mw_thirty_minutes_reserve,0.0749877529414713,-0.394430222148336,-0.3579408133596665,-0.306223979879372,0.4344796431472832,0.864122196702733,1,1,1,1,1,1,6,0.864122196702733,0.11103375,0.11103375,0.12082717
3,net_sched_interchange_mw,3,64,da_as_total_mw_thirty_minutes_reserve,0.0782918420886944,-0.4595106240029605,-0.4274871411550361,-0.2761586771172115,0.3952304302962084,0.8606227304180492,1,1,1,1,1,1,6,0.8606227304180492,0.016506948,0.016506948,0.026491504
4,gen_fuel_nuclear_mw,4,9,da_as_total_mw_thirty_minutes_reserve,0.235107972068227,0.5691074325532929,0.524323473140785,0.3894598505999697,0.5341703361088197,0.7825639653965514,1,1,1,1,1,1,6,0.7825639653965514,0.16151722,0.16151722,0.18683982
5,gen_fuel_hydro_mw,5,7,da_as_total_mw_thirty_minutes_reserve,0.0805078364978357,-0.260745830410366,-0.3234843074755212,-0.1768580577078362,0.2867560494952911,0.7724708029406551,1,1,1,1,1,1,6,0.7724708029406551,0.03124736,0.03124736,0.03864782
6,rmccp,6,29,da_as_total_mw_thirty_minutes_reserve,0.5822736363372194,-0.1705837466058423,-0.1549986627179951,-0.1195469034734318,0.2081732646494375,0.186914313982931,1,1,1,1,1,1,6,0.5822736363372194,-0.0011523793,-0.0011523793,0.00028924184
7,total_lmp_rt,7,60,da_as_total_mw_thirty_minutes_reserve,0.5673658492699335,-0.3584415557321786,-0.2932058658190647,-0.2469121558747063,0.3576103279999001,0.1797760636427492,1,1,1,1,1,1,6,0.5673658492699335,0.016623326,0.016623326,0.012618284
8,da_as_total_mw_primary_reserve,8,44,da_as_total_mw_thirty_minutes_reserve,0.2009378867976911,0.5387585016765938,0.4977696793745491,0.3957969198152507,0.5089557497258866,0.1215276918461899,1,1,1,1,1,1,6,0.5387585016765938,0.064607345,0.064607345,0.070329994
9,da_as_as_mw_primary_reserve,9,46,da_as_total_mw_thirty_minutes_reserve,0.204008869962939,0.5265393414002044,0.4760672477199992,0.3455616457877245,0.4484868761864352,0.1128224747789675,1,1,1,1,1,1,6,0.5265393414002044,0.01613592,0.01613592,0.026636062
10,da_as_mcp_synchronized_reserve,10,39,da_as_total_mw_thirty_minutes_reserve,0.52439332770903,-0.4639666689057065,-0.4389823292109203,-0.3984344926092661,0.504033348433568,0.0653798997559698,1,1,1,1,1,1,6,0.52439332770903,0.04172883,0.04172883,0.04515637
11,system_energy_price_da,11,55,da_as_total_mw_thirty_minutes_reserve,0.2130411026220689,-0.4926499537277586,-0.5081926264640307,-0.3350244783440413,0.4704057213106853,0.1800528450108679,1,1,1,1,1,1,6,0.5081926264640307,0.14533322,0.14533322,0.16418166
