wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.36610687,0.17867187,0.4931818,0.8352788,0.37181136,0.47896487,0.78042054,0.17597926,0.6621517,0.56440383,0.21911481,0.4529775,0.90739626,0.7636901,0.077493116,0.76132107,0.6978814,0.101027474,0.5758187,0.23416229,0.37977138,0.54299116,0.40833202,0.23743638,0.21076874,0.35360396,-0.0094520915,0.56939095,0.010447992,0.74508554,0.10656651,0.6671612,-0.14964736,0.18902764,0.17488961,0.5425117,0.48354697,0.23514572,0.4491448,0.86680114,0.43968835,-0.08426269,0.92901564,0.40039107,0.17251122,0.7430211,1.1124368,0.8242947
0.35676378,0.13796334,0.4883671,0.8688737,0.37403592,0.47857082,0.8146253,0.15065382,0.7184494,0.5830313,0.17958969,0.46058515,0.94448143,0.7752463,0.043560013,0.7888193,0.74594975,0.048895895,0.59657586,0.17802659,0.365428,0.53781134,0.40116677,0.19496547,0.19159925,0.3426508,-0.06752654,0.56636864,-0.024408337,0.7542926,0.05380669,0.68666637,-0.223599,0.1474281,0.13424273,0.54747105,0.48952574,0.18175212,0.45383623,0.9047412,0.43273157,-0.1610324,0.9543006,0.38256162,0.12509222,0.7618264,1.1680593,0.8510457
0.34383875,0.0941418,0.4938073,0.8916644,0.36986503,0.46934584,0.8407533,0.11550464,0.7666449,0.5860614,0.13222699,0.46079308,0.99579746,0.79286885,-5.4204895e-05,0.82596135,0.7843393,0.009333336,0.6179938,0.12015657,0.3530542,0.54486495,0.38728613,0.14811465,0.16962042,0.32548946,-0.12146646,0.55484164,-0.07885227,0.7656543,-0.009013553,0.713643,-0.29480907,0.09843527,0.095554374,0.56114584,0.49342418,0.14309303,0.45016226,0.9427919,0.4383157,-0.23149478,0.9980343,0.36959365,0.06889891,0.78314793,1.211309,0.89000267
0.33106574,0.0637558,0.49137264,0.91123754,0.36949494,0.45895478,0.86890703,0.06236546,0.8122077,0.59067667,0.08685979,0.46509328,1.0371367,0.80897707,-0.049244136,0.84567964,0.83027864,-0.04369632,0.61812633,0.06978786,0.34666392,0.5408953,0.3814038,0.09914804,0.14166306,0.30234978,-0.15931892,0.5392159,-0.119018935,0.7623895,-0.07152555,0.7408266,-0.3585316,0.059554093,0.04541837,0.5682844,0.49225792,0.08506366,0.45146528,0.9813275,0.4307846,-0.30129746,1.0445956,0.3568988,0.004956204,0.81637263,1.239461,0.92347866
0.31706458,0.027208375,0.4960452,0.9330426,0.36342832,0.4445373,0.909633,0.012599712,0.8516957,0.60124344,0.030522883,0.47395533,1.0718056,0.8289473,-0.094808966,0.8623506,0.86435735,-0.09419596,0.62646765,0.013947674,0.33359066,0.5571535,0.37616265,0.057197977,0.10142298,0.28251123,-0.20126417,0.5327489,-0.16155007,0.7828576,-0.13335583,0.75670797,-0.419567,-0.0015049321,0.003757309,0.5729196,0.49357983,0.027688365,0.43928885,1.0087687,0.4191178,-0.35534963,1.080375,0.3364803,-0.06350486,0.8583302,1.2657415,0.9527579
0.30871418,-0.019647172,0.48774737,0.9490668,0.35828322,0.42362678,0.9180629,-0.048253633,0.9035083,0.61404324,-0.024772927,0.4764995,1.0992354,0.8477113,-0.13882789,0.90396893,0.8991498,-0.15243068,0.6225689,-0.035330556,0.3277594,0.56818163,0.36956823,0.006029698,0.060405605,0.28004417,-0.25587526,0.51563483,-0.21394704,0.78558487,-0.20505787,0.76982903,-0.47775856,-0.039629217,-0.042766355,0.57122195,0.50118077,-0.03150025,0.41832355,1.0270426,0.42343822,-0.42166805,1.1073573,0.31048796,-0.13097595,0.8760223,1.308417,0.9843426
0.29735515,-0.062046673,0.47418234,0.97769505,0.35763085,0.4058187,0.9661705,-0.10758779,0.95662934,0.62483025,-0.07174667,0.4981506,1.1274997,0.8653401,-0.18643185,0.93264836,0.93007666,-0.19335875,0.6262029,-0.09731352,0.31122318,0.5743573,0.3599696,-0.053857576,0.014534027,0.2578244,-0.32020074,0.50296515,-0.26171148,0.79129803,-0.2743502,0.79500675,-0.5290203,-0.08406342,-0.08935797,0.5958981,0.49385104,-0.09224144,0.411351,1.0646646,0.4195986,-0.4857948,1.1351774,0.28044635,-0.19691409,0.91012746,1.3275318,1.0043514
0.27694318,-0.11815297,0.46380922,1.0039486,0.34087002,0.38935658,1.0037223,-0.17321137,0.9935182,0.6505597,-0.13342038,0.49502137,1.1636311,0.8815646,-0.2266781,0.96276486,0.9738509,-0.25051257,0.6344826,-0.16027744,0.29685053,0.58915275,0.3498957,-0.109018534,-0.030015247,0.24295868,-0.37460482,0.4927516,-0.29358873,0.80598074,-0.33371085,0.8238293,-0.57979363,-0.13261037,-0.14021868,0.61616194,0.5080316,-0.1505159,0.40503561,1.1023332,0.4220711,-0.5333178,1.1736189,0.2515487,-0.26062968,0.9275088,1.3531182,1.0402497
0.2704443,-0.17426929,0.45612642,1.0156498,0.34292346,0.3680563,1.0382606,-0.22586928,1.0302233,0.66256434,-0.18692178,0.49366367,1.1956481,0.88863057,-0.2541416,0.9855281,1.004568,-0.30495968,0.63051224,-0.2235051,0.28704315,0.5919934,0.34368926,-0.16063598,-0.08948473,0.23568057,-0.39297417,0.47510356,-0.34755632,0.81476307,-0.39516115,0.84491825,-0.6252352,-0.17635426,-0.18902789,0.6225441,0.509873,-0.19933249,0.4032798,1.1399889,0.4149855,-0.5859346,1.2005056,0.22672547,-0.3228367,0.94442177,1.3825531,1.0728909
0.25286135,-0.22789627,0.44328395,1.0319924,0.3391236,0.33990005,1.0698096,-0.28512466,1.0704197,0.67900115,-0.24778318,0.4969543,1.2270272,0.89531654,-0.2894103,1.0103114,1.0307106,-0.362299,0.6401858,-0.28921172,0.26390022,0.6008995,0.32823658,-0.22278702,-0.13104375,0.21276689,-0.43508202,0.44509244,-0.3939881,0.837423,-0.45579395,0.8602009,-0.6723411,-0.22553723,-0.25351688,0.6381692,0.515063,-0.26009345,0.38278383,1.1624302,0.4056891,-0.63547415,1.2473018,0.20057206,-0.37813473,0.9741895,1.41051,1.1038731
0.23146166,-0.2741823,0.43494275,1.0561631,0.33469257,0.33093002,1.1161121,-0.34531692,1.1128318,0.6992627,-0.3107857,0.48578352,1.2660024,0.9080866,-0.33291313,1.0405678,1.0677042,-0.3933413,0.6321719,-0.34056792,0.2295996,0.59771025,0.3141681,-0.28357172,-0.18650259,0.17419995,-0.48252136,0.42423454,-0.44166338,0.8626116,-0.5107429,0.8835238,-0.72242725,-0.28077963,-0.3058972,0.6771467,0.52936244,-0.3167986,0.39166895,1.177725,0.39612272,-0.6746372,1.2940089,0.15644185,-0.4297869,1.008549,1.4363767,1.1290472
0.202437,-0.31982544,0.42487943,1.0820308,0.34105536,0.30968842,1.1514833,-0.4050926,1.1462466,0.7353307,-0.36871055,0.48193455,1.2923185,0.91912603,-0.37717485,1.067691,1.1082438,-0.42338073,0.62997717,-0.38591963,0.2023225,0.60808897,0.31978023,-0.33892107,-0.239666,0.14914952,-0.5226602,0.40045202,-0.47340944,0.87058693,-0.55929667,0.8967,-0.76902443,-0.3354902,-0.34901965,0.6988936,0.5414445,-0.37486908,0.39305165,1.2013324,0.38126194,-0.72216535,1.3160745,0.123330146,-0.48966897,1.033981,1.4694048,1.14905
0.18749678,-0.36739442,0.40643847,1.089971,0.34209985,0.27342862,1.1821724,-0.45163926,1.1820275,0.76097614,-0.42518127,0.48861313,1.3192946,0.9404548,-0.4130341,1.1167321,1.1492001,-0.47376323,0.62171304,-0.43739483,0.17005382,0.60669315,0.29559028,-0.3980769,-0.29619622,0.1177082,-0.5644702,0.3776425,-0.5184937,0.8820595,-0.6096893,0.9137344,-0.8044524,-0.38105989,-0.40932605,0.71802425,0.54695743,-0.43322778,0.37712982,1.2250051,0.3644616,-0.7585633,1.3344581,0.08070105,-0.5371198,1.0526786,1.4964112,1.1799911
0.17277485,-0.4120319,0.39773765,1.1205194,0.33416724,0.23203196,1.215747,-0.50142854,1.2095681,0.77287585,-0.47178295,0.5094687,1.3448927,0.9698647,-0.4364323,1.1576635,1.1827079,-0.5162077,0.6220984,-0.4920966,0.14106523,0.6238116,0.2871011,-0.45112863,-0.34772748,0.08977687,-0.607408,0.3536216,-0.5609845,0.8849517,-0.6607875,0.93425494,-0.84056544,-0.4348208,-0.4585698,0.7267383,0.54067796,-0.48841184,0.3591651,1.2518874,0.34529343,-0.79874885,1.3566997,0.024517965,-0.5845198,1.0778298,1.5133113,1.2127241
0.15540053,-0.4685121,0.37386557,1.142317,0.32681233,0.19538644,1.2425674,-0.5547875,1.2401097,0.7904923,-0.52646494,0.5169271,1.3668976,0.99951315,-0.4822612,1.185453,1.2210153,-0.55874693,0.61782235,-0.5441558,0.106554545,0.6338174,0.26859397,-0.5060614,-0.39457682,0.060649466,-0.64749956,0.32296112,-0.6019771,0.90234375,-0.7046814,0.9522523,-0.87615085,-0.48543814,-0.49736014,0.7467439,0.5382663,-0.53481835,0.3512076,1.2784615,0.31650195,-0.8223017,1.3890399,-0.025995955,-0.6245356,1.1059738,1.5296125,1.2335021
0.12730628,-0.5195161,0.3422714,1.152829,0.32969174,0.14869219,1.2644742,-0.59895223,1.2664288,0.81815714,-0.5780451,0.51778936,1.3923231,1.0151507,-0.5218885,1.2104907,1.2490737,-0.60471255,0.60493714,-0.5941717,0.06724618,0.63706785,0.24755426,-0.5515191,-0.45325154,0.03643193,-0.67905426,0.28700095,-0.6415734,0.9115301,-0.7415523,0.95574594,-0.90305805,-0.5360728,-0.55087644,0.7772262,0.5374283,-0.5755858,0.34538975,1.3096855,0.30117953,-0.8562501,1.4081367,-0.08556479,-0.66053826,1.1286045,1.5430207,1.2516651
0.100645006,-0.5680569,0.3289612,1.166402,0.34234536,0.090730615,1.289301,-0.6390258,1.3029575,0.83852965,-0.61987966,0.51328474,1.4415382,1.0318125,-0.55560666,1.2452799,1.2801589,-0.6428012,0.598186,-0.63314974,0.037215672,0.63850635,0.21846513,-0.5920698,-0.49457183,0.0036121313,-0.7163243,0.24479693,-0.6842352,0.9179136,-0.7822847,0.9662576,-0.9444637,-0.5760123,-0.5874989,0.8012427,0.5570682,-0.62344813,0.33594802,1.331542,0.27069402,-0.89063215,1.4332345,-0.13322707,-0.70007,1.142353,1.5765489,1.2740413
0.08849151,-0.6019507,0.3071061,1.1900332,0.3303657,0.026825698,1.3199494,-0.6786253,1.3536502,0.87597847,-0.6580763,0.5275347,1.4516727,1.0564919,-0.60326976,1.264145,1.3241518,-0.67835176,0.59330475,-0.66992563,-0.00017774897,0.6328083,0.18417978,-0.63809496,-0.53953147,-0.03511526,-0.740407,0.20284368,-0.72200215,0.94885886,-0.8256247,0.9886512,-0.96929795,-0.6183916,-0.6315473,0.8318078,0.5426546,-0.6712524,0.31131092,1.3417817,0.24985367,-0.92262864,1.4541467,-0.18514492,-0.7359236,1.172768,1.6105155,1.2865032
0.0441658,-0.6479982,0.27942222,1.2080069,0.32634863,-0.019992508,1.3592483,-0.72269094,1.3839092,0.9224329,-0.69539064,0.5260236,1.464174,1.0794721,-0.6460077,1.2952672,1.3417307,-0.7020625,0.5824377,-0.7037025,-0.038168337,0.63917273,0.16366662,-0.68357027,-0.58920175,-0.067035615,-0.75670177,0.16068241,-0.7641383,0.95537734,-0.8580103,1.0070819,-0.9955894,-0.65364456,-0.6699434,0.8501252,0.5481947,-0.7088546,0.2827372,1.3660382,0.2440094,-0.95126754,1.484226,-0.25403666,-0.77475137,1.1895134,1.6192571,1.3167161
0.006499342,-0.6893189,0.23223375,1.2304173,0.32272404,-0.07274465,1.3835071,-0.7568033,1.4094045,0.95327187,-0.7300166,0.51240784,1.486002,1.1051831,-0.66570663,1.3324844,1.3690166,-0.7221513,0.5690479,-0.7397976,-0.07465752,0.6533471,0.13987146,-0.72269344,-0.63265425,-0.105179675,-0.7848535,0.11154609,-0.8056266,0.98084193,-0.8897701,1.0304319,-1.0117924,-0.69187546,-0.71288216,0.888707,0.5572891,-0.75025666,0.25053734,1.3807322,0.21800482,-0.9825167,1.5031167,-0.2979277,-0.8060748,1.2180619,1.6400981,1.3549632
-0.032243416,-0.7288318,0.18288375,1.2387227,0.3096131,-0.12889482,1.4093574,-0.7911997,1.4385138,0.9625087,-0.7691181,0.51798433,1.5097108,1.1362983,-0.6874082,1.3595258,1.3879741,-0.75269586,0.557754,-0.77889997,-0.12334624,0.6800698,0.10142845,-0.7590606,-0.67728186,-0.15080467,-0.8223038,0.06434693,-0.83236253,0.9917121,-0.9211704,1.0486044,-1.0435407,-0.7182143,-0.7432496,0.91209644,0.5548499,-0.7832922,0.22623077,1.3946525,0.17409952,-1.0040437,1.5342499,-0.35433987,-0.8398168,1.2314075,1.662943,1.3669637
-0.07275361,-0.7690651,0.1368741,1.2559078,0.30167183,-0.18714626,1.4302659,-0.8267544,1.4819235,0.9801139,-0.80022043,0.51280797,1.5362781,1.1578151,-0.70784515,1.3873107,1.428544,-0.79102033,0.5450149,-0.8142928,-0.16169205,0.69538516,0.06476953,-0.80140555,-0.7165714,-0.1942593,-0.8489739,0.010637086,-0.8615966,1.013702,-0.94809437,1.0615547,-1.0713164,-0.7547563,-0.77258044,0.9389377,0.53455484,-0.8225173,0.19243291,1.42535,0.13401718,-1.0267439,1.5572912,-0.40136373,-0.8630827,1.2475029,1.6728137,1.3774983
-0.11451914,-0.8103181,0.08493923,1.2703007,0.28118843,-0.22872242,1.4679097,-0.8596199,1.4979999,1.0037817,-0.8452642,0.5196437,1.5645287,1.1657289,-0.7339441,1.4315372,1.4476053,-0.8188315,0.52607054,-0.84830326,-0.21114399,0.70978165,0.02454592,-0.8342865,-0.7503198,-0.24035639,-0.8682017,-0.04175825,-0.8910206,1.0313762,-0.9672242,1.0724435,-1.093903,-0.7901887,-0.8000364,0.96933657,0.5266491,-0.84993005,0.14551082,1.4530222,0.11189078,-1.0454278,1.5763812,-0.45758635,-0.8920813,1.2607713,1.6823103,1.402669
-0.15254542,-0.8308701,0.033043277,1.285321,0.27048895,-0.27960414,1.5025047,-0.8918819,1.5119416,1.0275595,-0.88129306,0.53730744,1.5877662,1.187326,-0.7525972,1.4547837,1.4759028,-0.8372516,0.49899572,-0.88539785,-0.26416644,0.7355208,-0.017846007,-0.8698196,-0.7831042,-0.2850372,-0.8866886,-0.10849765,-0.9151198,1.0415565,-0.9940494,1.0873324,-1.1232324,-0.82039183,-0.8242759,1.0107386,0.5218601,-0.88437843,0.10474661,1.4717834,0.08213545,-1.0677207,1.604979,-0.503409,-0.91483414,1.267462,1.7192012,1.4176471
-0.18827337,-0.85865885,-0.020812372,1.3026311,0.25813618,-0.33924803,1.5354561,-0.9272196,1.5348798,1.0573224,-0.918551,0.54987395,1.6154865,1.2232679,-0.7907226,1.4722111,1.5087465,-0.8622319,0.47548,-0.9136584,-0.2925358,0.75028706,-0.06797751,-0.9052864,-0.81405944,-0.33041883,-0.91033363,-0.18953659,-0.9410656,1.0516968,-1.0205472,1.1085013,-1.1431625,-0.8563102,-0.85301197,1.0442085,0.50551057,-0.9134567,0.061850794,1.4864944,0.04980043,-1.0895985,1.6252367,-0.5374406,-0.9413501,1.283745,1.7396888,1.4478203
-0.23543267,-0.88957644,-0.09695513,1.320794,0.23284307,-0.39927784,1.562627,-0.9541632,1.5600022,1.0946198,-0.9433131,0.57043046,1.6243911,1.2465914,-0.8145984,1.4882423,1.5316699,-0.88651234,0.45150673,-0.93563914,-0.34085408,0.7660047,-0.10850985,-0.93974483,-0.8422299,-0.38716182,-0.93996483,-0.26561823,-0.9766455,1.05758,-1.0426332,1.1216068,-1.1653843,-0.8896649,-0.87531954,1.0907662,0.5010675,-0.9438106,0.024259755,1.5007017,0.004248535,-1.1099907,1.647617,-0.57441056,-0.9669437,1.3087645,1.7669653,1.4600536
-0.28497526,-0.91319126,-0.15886675,1.3297085,0.21435486,-0.4562827,1.5865606,-0.98213094,1.578911,1.1118745,-0.96783817,0.5864755,1.655284,1.2711766,-0.84385663,1.5005378,1.5480647,-0.9080087,0.41402006,-0.96675754,-0.38762927,0.79091656,-0.15297519,-0.97217274,-0.88065094,-0.42886952,-0.95842487,-0.33055425,-0.99781543,1.0791043,-1.0642747,1.1463271,-1.1835188,-0.91732985,-0.8838055,1.1197886,0.4910333,-0.9741681,-0.024180321,1.5207372,-0.03562134,-1.1224632,1.6750529,-0.61829895,-0.991864,1.3288608,1.7777133,1.4784575
-0.3236368,-0.9421941,-0.22530732,1.3353357,0.21009034,-0.5045049,1.5997404,-0.9985685,1.5982057,1.1414527,-0.9901878,0.61575854,1.6734611,1.2957563,-0.8683531,1.5222847,1.5816272,-0.9324187,0.37121156,-0.9892667,-0.41360617,0.8204471,-0.20939016,-1.0003476,-0.9095549,-0.4745397,-0.97849303,-0.39298546,-1.0202624,1.0976111,-1.0891763,1.1748863,-1.2028672,-0.9411533,-0.9111751,1.1379653,0.4658678,-1.0039512,-0.08824816,1.5343281,-0.08122905,-1.1387091,1.6820853,-0.6504605,-1.0137584,1.3451806,1.7997134,1.4975513
-0.36785576,-0.9690927,-0.28108886,1.3433703,0.19152127,-0.5488488,1.6158289,-1.0230398,1.6094059,1.1639441,-1.0141195,0.6435407,1.6826475,1.3142256,-0.8920399,1.5450155,1.5941876,-0.95189685,0.3165117,-1.013752,-0.4662165,0.85031444,-0.25808868,-1.0293832,-0.9370958,-0.52531886,-1.0045853,-0.4476978,-1.0367285,1.113365,-1.1119987,1.1909218,-1.2217863,-0.97295153,-0.93817365,1.173012,0.43816584,-1.0278043,-0.14868848,1.5410293,-0.115211524,-1.1571317,1.6921932,-0.6843224,-1.0426772,1.3583561,1.807268,1.5154182
-0.42810324,-0.9989454,-0.3419777,1.3739982,0.16709736,-0.5953079,1.6372272,-1.0417446,1.6315274,1.1875744,-1.0348586,0.66589034,1.7069018,1.3252455,-0.9207913,1.5587,1.6135485,-0.9670398,0.2532391,-1.0427197,-0.5117668,0.8978997,-0.31015024,-1.053826,-0.9615748,-0.56287396,-1.0252917,-0.49056834,-1.0589955,1.1403013,-1.1341262,1.2071791,-1.2328951,-0.997025,-0.96952325,1.1971985,0.41143426,-1.0410689,-0.2006607,1.5510877,-0.16370566,-1.1712813,1.7116584,-0.72580826,-1.0604746,1.3824744,1.8242123,1.5443095
-0.47085512,-1.0229337,-0.40333918,1.382978,0.1392454,-0.63430035,1.6459023,-1.0588629,1.6493901,1.2117125,-1.0556723,0.6760529,1.7213491,1.3565496,-0.9447731,1.5842856,1.6354415,-0.9945859,0.18345769,-1.0657798,-0.5456946,0.9367734,-0.36957866,-1.0733103,-0.98958004,-0.59916204,-1.0453941,-0.5388701,-1.0783293,1.1643652,-1.155604,1.2191776,-1.2511834,-1.0171525,-0.9936603,1.2328657,0.385068,-1.0620875,-0.24658681,1.5738695,-0.21329384,-1.1916579,1.732354,-0.78025556,-1.0786052,1.3952819,1.8318326,1.5681853
-0.5189668,-1.0467975,-0.46042138,1.3904493,0.10636292,-0.6780359,1.6773143,-1.0832617,1.6689408,1.2463425,-1.0582306,0.6852494,1.7342141,1.3750378,-0.97002965,1.6019183,1.6591216,-1.0131541,0.11823495,-1.0878336,-0.58410394,0.97141695,-0.4148858,-1.0933223,-1.0121294,-0.638168,-1.0655935,-0.5967859,-1.0985259,1.184931,-1.1764746,1.2378261,-1.2690953,-1.0404576,-1.0177823,1.2774739,0.3448932,-1.0781832,-0.29995474,1.5874275,-0.25805113,-1.2147257,1.733365,-0.7985776,-1.1003671,1.4044912,1.8519152,1.5875385
